auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Luna Llena,beer-factory-luna-llena,Stout - Other,7727,2056,https://untappd.akamaized.net/site/brewery_logos/brewery-BeerFactory_2056_99265.jpeg,Beer Factory,beer-factory,Micro Brewery,,,http://beerfactory.com/,Mexico,Mexico City,Distrito Federal,19.3871,-99.2408,,,"Sat, 06 Nov 2010 23:28:26 +0000",0,1,7727.0,"Wed, 19 Nov 2014 15:10:12 +0000",25152.0,200,3.35125,,5,315,240,0,0,[],3.53225,False
0,4.2,"Bud Light is brewed using a blend of premium aroma hop varieties, both American-grown and imported, and a combination of barley malts and rice. Its superior drinkability and refreshing flavor makes it the world?s favorite light beer.",27,https://untappd.akamaized.net/site/beer_logos/beer-3784_0e2c3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3784_f4c3e_hd.jpeg,Bud Light,anheuser-busch-bud-light,Lager - American Light,3784,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3784.0,"Thu, 16 May 2013 04:00:34 +0000",25153.0,297118,2.24971,,12994,1299710,367018,0,0,[],2.25115,False
0,5.0,"Heineken is a 5% ABV euro pale lager, made by Heineken International since 1873. It is available in a 4.3% alcohol by volume, in countries such as Ireland. It is the flagship product of the company and is made of purified water, malted barley, hops, and yeast. In 1886 H. Elion finished the development of the Heineken A-yeast. This is the yeast that is still used for the beer. The beer is force carbonated. It is popular in the United States, Europe and Middle Eastern countries.",19,https://untappd.akamaized.net/site/beer_logos/beer-_5860_b030fadf70b76c074a13e47b719c.jpeg,,Heineken,heineken-heineken,Lager - Euro,5860,1400,https://untappd.akamaized.net/site/brewery_logos/brewery-HeinekenBV_1400.jpeg,Heineken,heineken,Macro Brewery,https://www.facebook.com/heineken,heineken,http://www.heineken.com,Netherlands,Zoeterwoude,Zuid Holland,52.1375,4.53398,,,"Fri, 17 Sep 2010 07:09:12 +0000",0,1,5860.0,"Thu, 01 Jan 1970 00:00:00 +0000",25154.0,309885,2.92575,,14802,913484,366165,0,0,[],2.92624,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Malone's Irish Red Ale,malone-s-malone-s-irish-red-ale,Red Ale - Irish,25155,6956,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Malone's,malone-s,Home Brewery,,,,United States,,,0.0,0.0,,,"Tue, 18 Jan 2011 07:01:44 +0000",1,1,,,,6,0.0,True,0,9,9,0,0,[],0.0,False
0,8.3,"This super hoppy double IPA brewed with Ben Love of Gigantic Brewing. While Gigantic prepares to open its doors, Love and partner Van Havig have been making collaboration beers with other Oregon breweries. ",0,https://untappd.akamaized.net/site/beer_logos/beer-HoppyHoppyNanobeer_118402.jpeg,,Double IPA (Hoppy Nanobeer),breakside-brewery-double-ipa-hoppy-nanobeer,IPA - Imperial / Double,118402,2254,https://untappd.akamaized.net/site/brewery_logos/brewery-2254_b45fe.jpeg,Breakside Brewery,breakside-brewery,Micro Brewery,http://www.facebook.com/pages/Breakside-Brewery/159533441187,breaksidebrews,http://www.breaksidebrews.com/,United States,Portland,OR,45.5718,-122.657,1.0,"[{'brewery': {'brewery_id': 24229, 'brewery_name': 'Gigantic Brewing Company', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-GiganticBrewing_24229.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Portland', 'brewery_state': 'OR'}}}]","Tue, 10 Jan 2012 07:30:03 +0000",0,1,118402.0,"Thu, 05 Apr 2012 22:59:05 +0000",25156.0,129,3.87209,,0,196,156,0,0,[],3.70853,False
0,6.5,"Fuggles? and ?Challenger? hops plus a blend of 5 local malts create an aromatic, strong, dark chocolate cream stout with a satisfying bittersweet aftertaste. Silver Medal winner in the International Beer Competition 2009 and Australian International Beer Challenge 2010 / 50 Best Beers 2006.",0,https://untappd.akamaized.net/site/beer_logos/beer-797_6ba51_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-797_a2eae_hd.jpeg,Cream Stout,st-peter-s-brewery-co-cream-stout,Stout - Milk / Sweet,797,2855,https://untappd.akamaized.net/site/brewery_logos/brewery-StPetersBreweryCoLtd_2855.jpeg,St. Peter?s Brewery Co.,st-peter-s-brewery-co,Micro Brewery,http://www.facebook.com/pages/St-Peters-Brewery-Co-Ltd-Official-Page/142852492391831,StPetersBrewery,http://www.stpetersbrewery.co.uk/,England,St Peter South Elmham,"Suffolk, NR35 1NQ",52.4162,1.43363,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,797.0,"Tue, 31 Jan 2012 04:15:22 +0000",25157.0,25203,3.65211,,523,31661,27415,0,0,[],3.6521,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Andrew's Munich Lager,saugatuck-brewing-company-andrew-s-munich-lager,Lager - Helles,25158,3582,https://untappd.akamaized.net/site/brewery_logos/brewery-3582_7f06f.jpeg,Saugatuck Brewing Company,saugatuck-brewing-company,Micro Brewery,https://www.facebook.com/saugatuckbrewingcompany,saugatuckbrew,http://sbrewing.com/,United States,Douglas,MI,42.632,-86.2119,,,"Tue, 18 Jan 2011 07:13:47 +0000",0,0,,,,0,0.0,,0,3,3,0,0,[],3.59537,False
0,9.0,,92,https://untappd.akamaized.net/site/beer_logos/beer-_225962_8482bab2614e0dee8f7947578463.jpeg,,Conniption Fit,atwater-brewery-conniption-fit,IPA - Imperial / Double,225962,56,https://untappd.akamaized.net/site/brewery_logos/brewery-AtwaterBrewery_56.jpeg,Atwater Brewery,atwater-brewery,Micro Brewery,http://www.facebook.com/pages/Atwater-Brewery/162005542775,atwaterbeer,http://www.atwaterbeer.com/,United States,Detroit,MI,42.3372,-83.0186,,,"Thu, 06 Sep 2012 19:14:34 +0000",0,1,225962.0,"Thu, 12 Nov 2015 20:48:44 +0000",25159.0,6030,3.54552,,14,7619,6653,0,0,[],3.5506,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-9162_46a89_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9162_51575_hd.jpeg,Tanrei Green Label,kirin-brewery-company-tanrei-green-label,Happoshu,9162,741,https://untappd.akamaized.net/site/brewery_logos/brewery-KirinBreweryCompany_741.jpeg,Kirin Brewery Company,kirin-brewery-company,Macro Brewery,https://www.facebook.com/kirinbeer,Kirin_Brewery,http://www.kirin.co.jp/,Japan,Nakano-ku,Tokyo,35.7071,139.662,,,"Sat, 13 Nov 2010 19:16:06 +0000",0,1,9162.0,"Thu, 01 Jan 1970 00:00:00 +0000",25160.0,1461,2.54329,,52,2370,1733,0,0,[],2.73459,False
0,5.7,"Wild ale fermented with Ollalieberries.

1500 lbs. of berries were added to Sour Opal, a beer matured 18 months in French oak barrels, then fermented using our proprietary blend of microflora for an additional 4 months.  Bursting with ripe berries, brambles, as well as jam, the fruit eventually gives way to a tease of funky yeast, spicy oak, and a robust mouth-watering acidity.",5,https://untappd.akamaized.net/site/beer_logos/beer-25161_23478_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25161_80b09_hd.jpeg,SLOambic,firestone-walker-brewing-company-sloambic,Sour - American Wild Ale,25161,524,https://untappd.akamaized.net/site/brewery_logos/brewery-524_e835d.jpeg,Firestone Walker Brewing Company,firestone-walker-brewing-company,Micro Brewery,http://www.facebook.com/#!/firestone.walker,FirestoneWalker,http://www.firestonebeer.com/,United States,Paso Robles,CA,35.5953,-120.694,,,"Tue, 18 Jan 2011 07:25:57 +0000",0,1,,,,3895,4.30257,,142,5356,4369,0,4,"[{'beer': {'bid': 928771, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-25161_23478_sm.jpeg', 'beer_slug': 'firestone-walker-brewing-company-sloambic-2014', 'beer_name': 'SLOambic (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1306237, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-25161_23478_sm.jpeg', 'beer_slug': 'firestone-walker-brewing-company-sloambic-2015', 'beer_name': 'SLOambic (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1969286, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-25161_23478_sm.jpeg', 'beer_slug': 'firestone-walker-brewing-company-sloambic-2016', 'beer_name': 'SLOambic (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1969867, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'firestone-walker-brewing-company-sloambic-2017', 'beer_name': 'SLOambic (2017)', 'is_vintage': 1, 'is_variant': 0}}]",4.25525,False
