auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,"Brooklyn Monster Ale is a classic barley wine, a style of ale originally brewed by the butlers to the English and American aristocracy. It is brewed from three mashes of heirloom British malt and spiced with aromatic American Willamette, Cascade and Fuggle hops. After four months of aging, it has a magnificent burnished copper color, an aroma redolent of sherry, citrusy hops and fruit, a soft, warming, complex palate, a spiritous finish, and a strength of 10.3%. It is vivacious when young, but will age gracefully for many years, becoming more complex over time.
",0,https://untappd.akamaized.net/site/beer_logos/beer-MonsterAleBarleywine2005_29337.jpeg,,Monster Ale (2005),brooklyn-brewery-monster-ale-2005,Barleywine - American,29337,259,https://untappd.akamaized.net/site/brewery_logos/brewery-BrooklynBrewery_259.jpeg,Brooklyn Brewery,brooklyn-brewery,Micro Brewery,https://www.facebook.com/thebrooklynbrewery,brooklynbrewery,http://brooklynbrewery.com,United States,Brooklyn,NY,40.7215,-73.9575,,,"Tue, 08 Feb 2011 02:01:40 +0000",0,0,29337.0,"Thu, 01 Jan 1970 00:00:00 +0000",28419.0,78,3.97436,,9,125,117,0,,10.3,Monster Ale Barleywine,brooklyn-brewery-monster-ale-barleywine,32629.0,202.0,,,3.71693,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Drunken Viking,iverson-brew-co-drunken-viking,Blonde Ale,28420,4443,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Iverson Brew Co,iverson-brew-co,Home Brewery,,,,United States,,,0.0,0.0,,,"Fri, 04 Feb 2011 04:18:05 +0000",1,1,,,,1,0.0,,0,40,2,0,,,,,,,0.0,[],2.524,False
0,5.2,Mouthfull of hops and rich malt,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sonoma Farmhouse Saison,lagunitas-brewing-company-sonoma-farmhouse-saison,Saison / Farmhouse Ale,14385,765,https://untappd.akamaized.net/site/brewery_logos/brewery-765_b53eb.jpeg,Lagunitas Brewing Company,lagunitas-brewing-company,Micro Brewery,https://www.facebook.com/LagunitasBrewingCo,lagunitasbeer,http://www.LAGUNITAS.com/,United States,Petaluma,CA,38.2724,-122.662,,,"Sun, 12 Dec 2010 09:25:32 +0000",0,1,14385.0,"Thu, 01 Jan 1970 00:00:00 +0000",28421.0,1065,3.56737,,6,1396,1315,0,,,,,,,0.0,[],3.58601,False
0,10.0,"This is the famous Brooklyn Black Chocolate Stout, our award-winning rendition of the Imperial Stout style, once made exclusively for Catherine the Great. We use three mashes to brew each batch of this beer, achieving a luscious deep dark chocolate flavor through a blend of specially roasted malts. We brew it every year for the winter season. It is delicious when newly bottled, but also ages beautifully for years.",51,https://untappd.akamaized.net/site/beer_logos/beer-53917_1ed70_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-53917_a1edf_hd.jpeg,Black Chocolate Stout (2007),brooklyn-brewery-black-chocolate-stout-2007,Stout - American Imperial / Double,53917,259,https://untappd.akamaized.net/site/brewery_logos/brewery-BrooklynBrewery_259.jpeg,Brooklyn Brewery,brooklyn-brewery,Micro Brewery,https://www.facebook.com/thebrooklynbrewery,brooklynbrewery,http://brooklynbrewery.com,United States,Brooklyn,NY,40.7215,-73.9575,,,"Sun, 29 May 2011 18:35:00 +0000",0,0,53917.0,"Fri, 28 Oct 2011 03:32:49 +0000",28422.0,369,4.05488,,3,548,491,0,,10.0,Black Chocolate Stout,brooklyn-brewery-black-chocolate-stout,37235.0,41.0,,,3.87216,False
0,8.5,"Big and bold, brewed with massive quantities of high-alpha hops, and finished with a double dry-hop. Deep yellow-golden color. Huge pungent, pine resin and citrus hop aroma. Followed by a pronounced hop flavor and bitterness, balanced with a clean, firm malt backbone. Finishes dry, hoppy, bitter and slightly alcoholic. Hop lovers rejoice!

Malts: 2-row pale, CaraPils, medium crystal, Carafa, dextrose

Hops: Columbus, simcoe, Chinook, centennial

Abv:8.5%
Ibu: 90",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hop Junkie,10-barrel-brewing-co-hop-junkie,IPA - Imperial / Double,28423,3436,https://untappd.akamaized.net/site/brewery_logos/brewery-10BarrelBrewingCompany_3436.jpeg,10 Barrel Brewing Co.,10-barrel-brewing-co,Micro Brewery,http://www.facebook.com/10BarrelBrewingCompany,10BarrelBrewing,http://www.10barrel.com/,United States,Bend,OR,44.0864,-121.281,,,"Fri, 04 Feb 2011 04:19:09 +0000",0,1,,,,10,3.95,,0,14,12,0,,,,,,,0.0,[],3.6104,False
0,4.5,"Deeply hoppy, stunningly malty and delightfully smooth, this three pronged attack on the taste buds is a treat for all beer lovers.. Propel yourself to the bar.",0,https://untappd.akamaized.net/site/beer_logos/beer-_88818_9f71b575954a4b23935a99743f03.jpeg,,Triple Screw,titanic-brewery-triple-screw,English Bitter,88818,1709,https://untappd.akamaized.net/site/brewery_logos/brewery-TitanicBrewery_1709.jpeg,Titanic Brewery,titanic-brewery,Micro Brewery,https://www.facebook.com/titanicbrewery,Titanic_Brewers,http://www.titanicbrewery.co.uk,England,Burslem,Staffordshire,53.0457,-2.18924,,,"Sat, 15 Oct 2011 22:59:09 +0000",0,1,88818.0,"Thu, 19 Sep 2013 18:53:33 +0000",28424.0,165,3.32273,,0,214,201,0,,,,,,,0.0,[],3.52405,False
0,9.2,"Gonzo is big, bold, and beautiful like the man it was brewed in honor of ? Dr. Hunter S. Thompson. Flavor notes: Roasted chocolate, coffee, and vanilla malt flavors balanced with a unique hop bite Pairs with: Mushrooms; smoked meats, BBQ, and chili; hard cheese; chocolate and coffee desserts

""It never got weird enough for me.""
-Hunter S. Thompson",85,https://untappd.akamaized.net/site/beer_logos/beer-4001_011d5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4001_efffe_hd.jpeg,Gonzo Imperial Porter,flying-dog-brewery-gonzo-imperial-porter,Porter - Imperial / Double,4001,540,https://untappd.akamaized.net/site/brewery_logos/brewery-540_27433.jpeg,Flying Dog Brewery,flying-dog-brewery,Micro Brewery,http://www.facebook.com/flyingdog,flyingdog,http://flyingdogbrewery.com,United States,Frederick,MD,39.3627,-77.4265,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4001.0,"Thu, 01 Jan 1970 00:00:00 +0000",28425.0,43372,3.83912,,988,61851,48466,0,,,,,,,5.0,"[{'beer': {'bid': 186182, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2006', 'beer_name': 'Gonzo Imperial Porter (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1507655, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2010', 'beer_name': 'Gonzo Imperial Porter (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1542893, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4001_011d5_sm.jpeg', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2011', 'beer_name': 'Gonzo Imperial Porter (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1673983, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2009', 'beer_name': 'Gonzo Imperial Porter (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1735098, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2015', 'beer_name': 'Gonzo Imperial Porter (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.83781,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Southern Pecan Nut Brown Ale,lazy-magnolia-brewing-company-southern-pecan-nut-brown-ale,Brown Ale - American,31614,776,https://untappd.akamaized.net/site/brewery_logos/brewery-LazyMagnoliaBrewingCompany_776.jpeg,Lazy Magnolia Brewing Company,lazy-magnolia-brewing-company,Micro Brewery,http://www.facebook.com/LazyMagnoliaBrewingCompany,LazyMagnolia,http://www.lazymagnolia.com/,United States,Kiln,MS,30.3764,-89.4494,,,"Sat, 19 Feb 2011 02:22:42 +0000",0,1,31614.0,"Thu, 01 Jan 1970 00:00:00 +0000",28426.0,0,0.0,True,0,0,0,0,,,,,,,0.0,[],0.0,False
0,4.5,"Cask ABV: 4.5%. Bottle ABV: 4.8%.
A light refreshing distinctively hoppy beer with a freshness that belies its strength, so easy to drink it will fool all but the crustiest of sea dogs.",0,https://untappd.akamaized.net/site/beer_logos/beer-WhiteStar_6891.jpeg,,White Star,titanic-brewery-white-star,Golden Ale,6891,1709,https://untappd.akamaized.net/site/brewery_logos/brewery-TitanicBrewery_1709.jpeg,Titanic Brewery,titanic-brewery,Micro Brewery,https://www.facebook.com/titanicbrewery,Titanic_Brewers,http://www.titanicbrewery.co.uk,England,Burslem,Staffordshire,53.0457,-2.18924,,,"Thu, 28 Oct 2010 06:09:47 +0000",0,1,6891.0,"Thu, 01 Jan 1970 00:00:00 +0000",28427.0,2260,3.46538,,112,3482,2545,0,,,,,,,0.0,[],3.48746,False
0,5.2,"A red/brown, full bodied beer hoppy and bitter with a sweetness and roast malt flavor and a good strong finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-28428_16d05_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28428_406be_hd.jpeg,Captain Smiths,titanic-brewery-captain-smiths,Extra Special / Strong Bitter,28428,1709,https://untappd.akamaized.net/site/brewery_logos/brewery-TitanicBrewery_1709.jpeg,Titanic Brewery,titanic-brewery,Micro Brewery,https://www.facebook.com/titanicbrewery,Titanic_Brewers,http://www.titanicbrewery.co.uk,England,Burslem,Staffordshire,53.0457,-2.18924,,,"Fri, 04 Feb 2011 04:24:44 +0000",0,1,,,,1855,3.52925,,146,2449,2042,0,,,,,,,0.0,[],3.54645,False
