auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Makeshift Golden Ale,natian-brewery-makeshift-golden-ale,Blonde Ale,27132,7443,https://untappd.akamaized.net/site/brewery_logos/brewery-NatianBrewery_7443.jpeg,Natian Brewery,natian-brewery,Micro Brewery,http://www.facebook.com/natianbrewery,natianbrewery,http://www.natianbrewery.com,United States,Portland,OR,45.5237,-122.651,"Fri, 28 Jan 2011 18:32:41 +0000",0,1,,,,4,0.0,,0,5,5,0,,,,,,,,,,,0.0,[],3.5712,False
0,4.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-27133_55e83_sm.jpeg,,Indy Blonde Ale,ram-restaurant-brewery-c-b-potts-indy-blonde-ale,Blonde Ale,27133,7444,https://untappd.akamaized.net/site/brewery_logos/brewery-bighornbreweryramrestaurantbrewerycbpotts_7444.jpeg,RAM Restaurant & Brewery / C.B. & Potts,ram-restaurant-brewery-c-b-potts,Micro Brewery,http://www.facebook.com/theramrestaurant,theRAM,http://www.theram.com,United States,Lakewood,WA,-30.8102,121.536,"Fri, 28 Jan 2011 18:33:27 +0000",0,1,,,,634,3.38328,,10,789,737,0,,,,,,,,,,,0.0,[],3.47025,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-27134_f9b05_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-27134_b3b7a_hd.jpeg,Hausmann Ale,gray-s-brewing-company-wi-hausmann-ale,Golden Ale,27134,599,https://untappd.akamaized.net/site/brewery_logos/brewery-GraysBrewingCompany_599.jpeg,Gray's Brewing Company (WI),grays-brewing-company-wi,Micro Brewery,https://www.facebook.com/pages/Gray-Brewing-Co/118782008173686,,http://www.graybrewing.com/,United States,Janesville,WI,42.6795,-89.0506,"Fri, 28 Jan 2011 18:34:10 +0000",0,1,,,,1,0.0,,0,2,2,0,,,,,,,,,,,0.0,[],3.57953,False
0,5.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-_27135_f052edc08f46490bbf38d1a35c3b.jpeg,,Golden Gorse,humpty-dumpty-brewery-golden-gorse,Blonde Ale,27135,3567,https://untappd.akamaized.net/site/brewery_logos/brewery-HumptyDumptyBrewery_3567.jpeg,Humpty Dumpty Brewery,humpty-dumpty-brewery,Micro Brewery,,hdbrewery,http://humptydumpty.typepad.com/,England,Reedham,Norwich NR13 3TZ,52.5667,1.57408,"Fri, 28 Jan 2011 18:35:00 +0000",0,1,,,,49,3.56633,,0,64,56,0,,,,,,,,,,,0.0,[],3.63486,False
0,4.5,"A beer gold in colour, smooth with a delicate fruitiness, a light malty aroma and a light hop flavour, alcohol 4.5% by volume",0,https://untappd.akamaized.net/site/beer_logos/beer-27136_0b7ce_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-27136_53104_hd.jpeg,Golden Blonde,de-garve-golden-blonde,Blonde Ale,27136,7447,https://untappd.akamaized.net/site/brewery_logos/brewery-7447_9e9b1.jpeg,De Garve,de-garve,Micro Brewery,,,http://www.degarve.co.za/,South Africa,Vanderbijlpark,Gauteng,-26.7065,27.7731,"Fri, 28 Jan 2011 18:36:04 +0000",0,1,,,,16,3.0,,0,18,17,0,,,,,,,,,,,0.0,[],3.61765,False
0,5.25,"Our lightest ale in both hop bitterness and body. This delicate ale balances
a very light malt profile with a touch of hop aroma and flavor, a must try for microbrewery neophytes as
well as seasoned craft brew lovers.",12,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,The Great Golden Ale,flagstaff-brewing-company-the-great-golden-ale,Golden Ale,27137,529,https://untappd.akamaized.net/site/brewery_logos/brewery-FlagstaffBrewing_529.jpeg,Flagstaff Brewing Company,flagstaff-brewing-company,Brew Pub,http://www.facebook.com/pages/Flagstaff-Brewing-Company/50265249475,flagstaffbeer,http://www.flagbrew.com,United States,Flagstaff,AZ,35.1973,-111.648,"Fri, 28 Jan 2011 18:36:55 +0000",0,1,,,,105,3.14286,,0,130,124,0,,,,,,,,,,,0.0,[],3.52064,False
0,3.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Crown Light,crown-brewing-company-crown-light,Blonde Ale,27138,7449,https://untappd.akamaized.net/site/brewery_logos/brewery-7449_01686.jpeg,Crown Brewing Company,crown-brewing-company,Micro Brewery,https://www.facebook.com/CrownBrewing,crownbrewing,http://www.crownbrewing.com/,United States,Crown Point,IN,41.4158,-87.3634,"Fri, 28 Jan 2011 18:37:35 +0000",0,0,,,,15,2.96667,,0,25,25,0,,,,,,,,,,,0.0,[],3.61349,False
0,4.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-486569_9275e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-486569_628fb_hd.jpeg,Cowgirl Gold,broxbourne-brewery-cowgirl-gold,Golden Ale,486569,82498,https://untappd.akamaized.net/site/brewery_logos/brewery-82498_dc631.jpeg,Broxbourne Brewery,broxbourne-brewery,Micro Brewery,https://www.facebook.com/fallenangelbrew/?ref=bookmarks,fallenangelbrew,http://www.broxbournebrewery.co.uk/,England,Writtle,"Essex, CM1 3ST",51.7423,0.422723,"Fri, 25 Oct 2013 12:52:48 +0000",0,1,486569.0,"Wed, 13 Apr 2016 19:37:06 +0000",27139.0,33,3.07576,,0,38,36,0,,,,,,,,,,,0.0,[],3.59391,False
0,4.4,,28,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Boxcar Blonde,beaver-street-brewery-boxcar-blonde,Blonde Ale,27140,1635,https://untappd.akamaized.net/site/brewery_logos/brewery-BeaverStreetBrewery_1635.jpeg,Beaver Street Brewery,beaver-street-brewery,Micro Brewery,http://www.facebook.com/pages/Beaver-Street-Brewery/129224312058,,http://www.beaverstreetbrewery.com,United States,Flagstaff,AZ,35.1964,-111.651,"Fri, 28 Jan 2011 18:39:06 +0000",0,1,,,,28,3.40179,,0,34,31,0,,,,,,,,,,,0.0,[],3.60945,False
0,5.5,"Lys, Perle, Tettnang, Cascade, Appelsin.
Ravfarvet ?l med cremet lyst skum. S?dmefuld duft af abrikos og solmoden fersken. Fylde hele munden med en prikkende og mousserende fornemmelse og en smag af pomerans der ender i et strejf af humlebitterhed i eftersmagen.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,B?gedal Nr. 0157,bogedal-bryghus-bogedal-nr-0157,Old Ale,27141,7375,https://untappd.akamaized.net/site/brewery_logos/brewery-BogedalBryghus_7375.jpeg,B?gedal Bryghus,b-gedal-bryghus,Micro Brewery,http://www.facebook.com/boegedalbryghus,,www.boegedal.com,Denmark,Vejle,,55.6718,9.40957,"Fri, 28 Jan 2011 18:50:00 +0000",0,1,,,,0,0.0,,1,2,2,0,,,,,,,,,,,0.0,[],3.65077,False
