auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-TailwaggerWheat_9904.jpeg,,Tailwagger Wheat,big-dog-s-brewing-company-tailwagger-wheat,Hefeweizen,9904,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:01:44 +0000",0,1,,,,871,3.41073,,72,1227,1012,0,,,,,,0.0,[],3.47316,False
0,5.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-HolyCowOriginalPaleAle_9905.jpeg,,Holy Cow! Original Pale Ale,big-dog-s-brewing-company-holy-cow-original-pale-ale,Pale Ale - American,9905,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:02:58 +0000",0,1,,,,653,3.41194,,4,964,782,0,,,,,,2.0,"[{'beer': {'bid': 394475, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-holy-cow-original-pale-ale-dry-hopped-with-citra', 'beer_name': 'Holy Cow! Original Pale Ale Dry Hopped With Citra', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 394585, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-holy-cow-original-pale-ale-dry-hopped-with-simcoe', 'beer_name': 'Holy Cow! Original Pale Ale Dry Hopped With Simcoe', 'is_vintage': 0, 'is_variant': 1}}]",3.48818,False
0,5.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-RedHydrantAle_9906.jpeg,,Red Hydrant Ale,big-dog-s-brewing-company-red-hydrant-ale,Brown Ale - English,9906,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:04:08 +0000",0,1,,,,2873,3.49173,,73,3724,3249,0,,,,,,5.0,"[{'beer': {'bid': 414849, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-red-hydrant-dry-hopped-with-fuggles-hops', 'beer_name': 'Red Hydrant Dry Hopped With Fuggles Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 426292, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-red-hydrant-w-disaronno-soaked-white-ash', 'beer_name': 'Red Hydrant W/ Disaronno Soaked White Ash', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 953038, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-red-hydrant-with-red-oak-on-cask', 'beer_name': 'Red Hydrant With Red Oak On Cask', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 955962, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-red-hydrant-w-chipotle', 'beer_name': 'Red Hydrant w/ Chipotle', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1350488, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-red-hot-hydrant', 'beer_name': 'Red ""HOT"" Hydrant', 'is_vintage': 0, 'is_variant': 1}}]",3.50705,False
0,5.6,A blend of our Gold Medal winning brews... Holy Cow! Original Pale Ale and Red Hydrant Ale. 5.6% ABV,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,38 Special,big-dog-s-brewing-company-38-special,Red Ale - American Amber / Red,9907,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:07:29 +0000",0,1,,,,344,3.42006,,11,449,395,0,,,,,,0.0,[],3.52871,False
0,5.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-_1085_sm_603e45e59c403903d61087355a2f83.jpeg,,Black Lab Stout,big-dog-s-brewing-company-black-lab-stout,Stout - American,1085,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1085.0,"Thu, 24 Nov 2011 01:27:35 +0000",9908.0,843,3.55635,,24,1087,970,0,,,,,,3.0,"[{'beer': {'bid': 387525, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-black-lab-stout-w-disaronno-soaked-red-oak', 'beer_name': 'Black Lab Stout (w/ Disaronno Soaked Red Oak)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 406757, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-black-lab-stout-w-hard-maple', 'beer_name': 'Black Lab Stout (w/ Hard Maple)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 419421, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-black-lab-stout-w-mosaic-and-meridian', 'beer_name': 'Black Lab Stout (w/ Mosaic & Meridian)', 'is_vintage': 0, 'is_variant': 1}}]",3.58152,False
0,7.1,,70,https://untappd.akamaized.net/site/beer_logos/beer-_9909_sm_137b700f539066f4c2d4aa8ee00ccd.jpeg,,Dirty Dog IPA,big-dog-s-brewing-company-dirty-dog-ipa,IPA - American,9909,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:08:57 +0000",0,1,,,,6806,3.6005,,160,8995,7588,0,,,,,,5.0,"[{'beer': {'bid': 372370, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-dirty-dog-ipa-w-yellow-birch', 'beer_name': 'Dirty Dog IPA (w/ Yellow Birch)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 384185, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-dirty-dog-ipa-w-mosaic-dry-hop', 'beer_name': 'Dirty Dog IPA (w/ Mosaic Dry Hop)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 388794, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-dirty-dog-ipa-w-citra', 'beer_name': 'Dirty Dog IPA (w/Citra)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 414828, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-dirty-dog-ipa-w-amarillo-and-centennial', 'beer_name': 'Dirty Dog IPA (w Amarillo & Centennial)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1193104, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-grapefruit-dirty-dog', 'beer_name': 'Grapefruit Dirty Dog', 'is_vintage': 0, 'is_variant': 1}}]",3.60267,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Extra Hopped Pale Ale,big-dog-s-brewing-company-extra-hopped-pale-ale,Pale Ale - American,9910,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:10:09 +0000",0,1,,,,1,0.0,,0,4,4,0,,,,,,0.0,[],3.60711,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dog Pound Pilsner,big-dog-s-brewing-company-dog-pound-pilsner,Pilsner - German,9911,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:11:04 +0000",0,1,,,,127,3.30906,,16,178,149,0,,,,,,0.0,[],3.55061,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Watch Dog Wit,big-dog-s-brewing-company-watch-dog-wit,Witbier,9912,116,https://untappd.akamaized.net/site/brewery_logos/brewery-116_bcaa2.jpeg,Big Dog's Brewing Company,big-dog-s-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Dogs-Brewing-Company/287773512358,BigDogsBrewing,http://www.bigdogsbrews.com,United States,Las Vegas,NV,36.2427,-115.236,,,"Thu, 18 Nov 2010 18:12:08 +0000",0,1,,,,186,3.38306,,24,267,217,0,,,,,,2.0,"[{'beer': {'bid': 413554, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-watch-dog-wit-w-mosaic-and-pacifica', 'beer_name': 'Watch Dog Wit (w/ Mosaic & Pacifica)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1541592, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'big-dog-s-brewing-company-watch-dog-tangerine-wit', 'beer_name': 'Watch Dog Tangerine Wit', 'is_vintage': 0, 'is_variant': 1}}]",3.54962,False
0,3.9,"Murray's Punch & Judy's Amber Ale is delicious proof that lower alcohol does not mean less flavour. Our full flavoured English style Ale is rich in nutty, caramel malt flavours with a hop aroma that really packs a punch. A great beer to share with friends.",0,https://untappd.akamaized.net/site/beer_logos/beer-PunchJudysAle_9913.jpeg,,Punch & Judy's,murray-s-craft-brewing-co-punch-judy-s,English Bitter,9913,2557,https://untappd.akamaized.net/site/brewery_logos/brewery-2557_089d0.jpeg,Murray's Craft Brewing Co,murrays-craft-brewing-co,Micro Brewery,http://www.facebook.com/MurraysCraftBrewingCo,murraysbrewing,http://www.murraysbrewingco.com.au,Australia,Bobs Farm,NSW,-32.7783,151.988,,,"Thu, 18 Nov 2010 18:15:12 +0000",0,1,,,,1105,3.31448,,1,1714,1269,0,,,,,,0.0,[],3.38718,False
