auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.8,"During the 1800s, this full bodied ale accounted for 80% of the beer sold in England and was the beer of the working class. American craft brewers have brought back this style from the brink of extinction. Our most decorated beer and now the most decorated brown porter in the history of the Great American Beer Festival!",34,https://untappd.akamaized.net/site/beer_logos/beer-StCharlesPorter_26241.jpeg,,St. Charles Porter,blackstone-brewing-company-tn-st-charles-porter,Porter - American,26241,137,https://untappd.akamaized.net/site/brewery_logos/brewery-137_2320e.jpeg,Blackstone Brewing Company (TN),blackstone-brewing-company-tn,Micro Brewery,http://www.facebook.com/blackstonebrewpub,blackstonebrew,http://www.blackstonebeer.com,United States,Nashville,TN,36.152,-86.7989,,,"Sun, 23 Jan 2011 20:40:36 +0000",0,1,,,,7549,3.62031,,338,10192,8391,0,,,,,,,,,,,0.0,[],3.62151,False
0,4.7,"Also referred to as M?rzenbier, this malty, deep amber-colored beer features a smooth body, toffee-like malt richness, and a full, biscuit like bouquet. Sample the celebrated beer of Munich?s world famous Oktoberfest.",21,https://untappd.akamaized.net/site/beer_logos/beer-260074_9172b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-260074_a81b2_hd.jpeg,Oktoberfest,mr-beer-home-brewery-oktoberfest,M?rzen,260074,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Fri, 09 Nov 2012 07:45:34 +0000",1,1,260074.0,"Wed, 18 Jan 2017 20:36:19 +0000",26242.0,232,3.36315,,4,472,263,0,,,,,,,,,,,0.0,[],3.36676,False
0,4.7,"An authentic blend of grainy roasted malt, malted barley and hops. This is a rich, dark brew exhibiting coffee and chocolate aromas, a perfectly balanced, roasted bitter character and dry finish.",50,https://untappd.akamaized.net/site/beer_logos/beer-26243_2a63e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26243_2b98c_hd.jpeg,St. Patrick's Irish Stout,mr-beer-home-brewery-st-patrick-s-irish-stout,Stout - Irish Dry,26243,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Sun, 23 Jan 2011 20:41:50 +0000",1,1,,,,232,3.30711,,5,569,274,0,,,,,,,,,,,0.0,[],3.31121,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black Tower,mr-beer-home-brewery-black-tower,Porter - Other,26244,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Sun, 23 Jan 2011 20:43:44 +0000",1,0,,,,13,3.57692,,0,36,15,0,,,,,,,,,,,0.0,[],3.6048,False
0,4.7,"A characteristically bright golden pilsner brewed using premium pale malt, displaying traditional spicy Saaz hop aroma and a dry, refreshing bitter finish.

http://www.mrbeer.com/grand-bohemian-czech-pilsner-deluxe-refill?utm_source=Untappd",27,https://untappd.akamaized.net/site/beer_logos/beer-288863_74077_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-288863_23c37_hd.jpeg,Grand Bohemian,mr-beer-home-brewery-grand-bohemian,Pilsner - Czech,288863,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Tue, 01 Jan 2013 21:40:55 +0000",1,1,288863.0,"Thu, 10 Nov 2016 17:25:17 +0000",26245.0,370,3.00068,,12,689,417,0,,,,,,,,,,,0.0,[],3.0049,False
0,4.6,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pilothouse Pilsner,mr-beer-home-brewery-pilothouse-pilsner,Pilsner - Other,26246,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Sun, 23 Jan 2011 20:45:42 +0000",1,0,,,,10,3.3,,0,15,13,0,,,,,,,,,,,0.0,[],3.381,False
0,4.5,"Black as a Midlands night, Sticky Wicket Oatmeal Stout is a masterful blend of pale, caramel, chocolate and roast malts, along with a generous portion of malted oats. Moderately bitter, yet creamy and satisfying, Sticky Wicket has the roasted flavor of an English stout and a dense, rich head from the oats for a truly unique experience.",43,https://untappd.akamaized.net/site/beer_logos/beer-26247_63c2a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26247_fec9e_hd.jpeg,Sticky Wicket,mr-beer-home-brewery-sticky-wicket,Stout - Oatmeal,26247,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Sun, 23 Jan 2011 20:46:40 +0000",1,1,,,,15,3.38333,,0,43,17,0,,,,,,,,,,,0.0,[],3.43071,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Witty Monk,mr-beer-home-brewery-witty-monk,Witbier,26248,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Sun, 23 Jan 2011 20:47:25 +0000",1,0,,,,28,3.50893,,0,78,40,0,,,,,,,,,,,0.0,[],3.5274,False
0,0.0,"Brewed and dry-hopped with Amarillo and Simcoe hops, this bitter, flavorful and uber-aromatic brew is ready for those Hard Times. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hard Times IPA,haymarket-pub-and-brewery-hard-times-ipa,IPA - American,29891,7966,https://untappd.akamaized.net/site/brewery_logos/brewery-7966_ce62b.jpeg,Haymarket Pub and Brewery,haymarket-pub-and-brewery,Micro Brewery,http://www.facebook.com/HaymarketBrewing,HaymarketBeer,http://www.haymarketbrewing.com,United States,Chicago,IL,41.8842,-87.6472,,,"Sat, 12 Feb 2011 01:06:17 +0000",0,0,29891.0,"Wed, 17 Oct 2012 04:41:02 +0000",26249.0,53,3.54717,,0,97,86,0,,,,,,,,,,,0.0,[],3.59721,False
0,4.0,"his recipe is a bold, crisp hard cider that is great for any occasion!  Made by fermenting our apple concentrate, it has a bold taste that?s easy to drink, with a crisp, refreshing edge that?s lighter than beer. Serve ice cold and enjoy. Refreshing, smooth, and delicious!",0,https://untappd.akamaized.net/site/beer_logos/beer-26250_f3dba_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26250_ed6a5_hd.jpeg,Hard Apple Cider,mr-beer-home-brewery-hard-apple-cider,Cider,26250,6342,https://untappd.akamaized.net/site/brewery_logos/brewery-6342_c82ab.jpeg,Mr. Beer Home Brewery,mr-beer-home-brewery,Home Brewery,https://www.facebook.com/mrbeer/,mrbeer,https://www.mrbeer.com/?utm_source=Untappd,United States,Tucson,AZ,32.268,-110.914,,,"Sun, 23 Jan 2011 20:49:32 +0000",1,1,,,,26,2.96154,,1,57,44,0,,,,,,,,,,,0.0,[],3.02043,False
