auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-anheuserworldselect_21288.jpeg,,Anheuser World Lager (World Select),anheuser-busch-anheuser-world-lager-world-select,Lager - Pale,21288,44,https://untappd.akamaized.net/site/brewery_logos/brewery-44_d96b6.jpeg,Anheuser-Busch,anheuserbusch,Macro Brewery,http://www.facebook.com/AnheuserBusch,AnheuserBusch,http://www.anheuser-busch.com,United States,St. Louis,MO,38.5985,-90.2094,,,"Tue, 04 Jan 2011 23:06:59 +0000",0,0,,,,90,2.46667,,1,141,139,0,,,,,,,,,,,0.0,[],3.3811,False
0,6.5,"Pale Ale, Maris Otter, Carapils, and Carastan malts. Cascade and Centennial hops. Clean and crisp with loads of floral and tropical fruit aromas and flavors.",52,https://untappd.akamaized.net/site/beer_logos/beer-46697_736f0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-46697_0e4dc_hd.jpeg,Flying Aces,third-base-brewery-flying-aces,Pale Ale - American,46697,10104,https://untappd.akamaized.net/site/brewery_logos/brewery-10104_cf4e6.jpeg,Third Base Brewery,third-base-brewery,Brew Pub,https://www.facebook.com/#!/pages/Third-Base-Brewery/392653431252,3rdBaseBrewery,http://www.Thirdbasebrew.com/,United States,Cedar Rapids,IA,42.0352,-91.6398,,,"Wed, 27 Apr 2011 23:35:00 +0000",0,1,46697.0,"Tue, 21 May 2013 21:03:53 +0000",21290.0,594,3.51305,,15,1417,683,0,,,,,,,,,,,0.0,[],3.55983,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-_86789_sm_15e6074946a3d551224c8ce56d1921.jpeg,,Ho?ten Premium Lager,h-west-b-v-hooten-premium-lager,Lager - Euro,86789,4066,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,H-West B.V.,hwest-bv,Micro Brewery,,,,Netherlands,De Meern,Utrecht,52.0745,5.05103,,,"Tue, 11 Oct 2011 01:47:59 +0000",0,1,86789.0,"Tue, 21 May 2013 21:09:55 +0000",21291.0,253,2.73123,,4,402,299,0,,,,,,,,,,,0.0,[],3.23394,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-21292_0439f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-21292_cf6b8_hd.jpeg,Antoon,brouwerij-de-koninck-antoon,Blonde Ale,21292,4053,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijDeKoninck_4053.jpeg,Brouwerij De Koninck,brouwerij-de-koninck,Macro Brewery,https://www.facebook.com/pages/Brouwerij-De-Koninck/368490849927839?nr,,http://www.dekoninck.be,Belgium,2018 Antwerpen,,51.1993,4.41513,,,"Tue, 04 Jan 2011 23:13:51 +0000",0,1,,,,36,3.41667,,0,50,49,0,,,,,,,,,,,0.0,[],3.62544,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_6885_276b5decc39bf631da497dc45d61.jpeg,,Blackthorn Cider,blackthorn-blackthorn-cider,Cider,6885,55561,https://untappd.akamaized.net/site/brewery_logos/brewery-55561_c8fa6.jpeg,Blackthorn,blackthorn,Cidery / Meadery,,blackthorncider,http://www.blackthorn.uk.com/?a=5924,England,,,0.0,0.0,,,"Wed, 27 Oct 2010 13:09:28 +0000",0,1,6885.0,"Tue, 21 May 2013 21:09:43 +0000",21293.0,9183,3.25806,,81,13396,10838,0,,,,,,,,,,,0.0,[],3.27069,False
0,6.0,"Saranac White IPA is a tasty innovative twist on a traditional IPA. We?ve taken a delicious American IPA bursting with Citra hops, and given it a whole new direction by adding the refreshing fruitiness of orange peel & coriander and the softening characters of wheat malt and oats. You?ll notice the complex hop flavor you?ve come to expect in an IPA, balanced with the extraordinary bright flavor of a wheat beer. Cheers to twisting tradition!",50,https://untappd.akamaized.net/site/beer_logos/beer-_107590_sm_300187a1e459883b84ecc07c7afa7d.jpeg,,Saranac White IPA,the-matt-brewing-company-saranac-saranac-white-ipa,IPA - White,107590,2783,https://untappd.akamaized.net/site/brewery_logos/brewery-themattbrewingcompanysaranac_2783.jpeg,The Matt Brewing Company (Saranac),the-matt-brewing-company-saranac,Micro Brewery,http://www.facebook.com/Saranac,saranacbrewery,http://www.saranac.com,United States,Utica,NY,43.1033,-75.2442,,,"Sat, 10 Dec 2011 13:05:08 +0000",0,1,107590.0,"Tue, 21 May 2013 21:09:39 +0000",21294.0,11416,3.38229,,76,18045,13604,0,,,,,,,,,,,0.0,[],3.38928,False
0,5.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-_19427_sm_8a627974cd1695d62463449a2c8217.jpeg,,Wolfgang's,skeena-brands-inc-wolfgang-s,Lager - Pale,19427,5309,https://untappd.akamaized.net/site/brewery_logos/brewery-5309_a07cc.jpeg,Skeena Brewing Company (Ontario),skeena-brewing-company-ontario,Micro Brewery,,,http://www.wolfgangsbeer.com/,Canada,Perth,ON,44.9953,-76.2271,,,"Fri, 31 Dec 2010 07:30:08 +0000",0,1,19427.0,"Fri, 04 Apr 2014 17:21:41 +0000",21295.0,76,3.03618,,1,114,103,0,,,,,,,,,,,0.0,[],3.52857,False
0,4.9,"A light, elegant beer with a pleasing hoppy bitterness. The gently kiln-dried malt gives Stiegl-Pils a light golden colour. The exceptional bouquet of the finest Saphir hops, a characteristic sharpness and a well-defined freshness appeal to beer connoisseurs who appreciate the delicate hint of hops and subtle aromatic flavour.",0,https://untappd.akamaized.net/site/beer_logos/beer-21296_c819b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-21296_db3f1_hd.jpeg,Stiegl Pils,stieglbrauerei-zu-salzburg-stiegl-pils,Pilsner - German,21296,1202,https://untappd.akamaized.net/site/brewery_logos/brewery-stieglbrauereizusalzburg_1202.jpeg,Stieglbrauerei zu Salzburg,stieglbrauerei-zu-salzburg,Micro Brewery,http://www.facebook.com/stieglbrauerei,stieglbrauerei,http://www.stiegl.at,Austria,Salzburg,,47.7955,13.0182,,,"Tue, 04 Jan 2011 23:21:40 +0000",0,1,,,,19405,3.28906,,314,26609,22178,0,,,,,,,,,,,0.0,[],3.29466,False
0,11.5,"One of the most sought-after stouts in Bell's history, Black Note Stout blends the complex aromatics of Expedition Stout with the velvety smooth texture of Double Cream Stout and ages the combination in freshly retired oak bourbon barrels for months. The resulting harmony of flavors captures the finest features of all three components: malty notes of dark chocolate, espresso & dried fruits, all buoyed by the warmth and fragrance of the bourbon barrel. Aimed squarely at the stout and bourbon aficionados, Black Note makes a grand statement about the art of the dark. ",0,https://untappd.akamaized.net/site/beer_logos/beer-BlackNoteStout_32821.jpeg,,Black Note Stout,bell-s-brewery-inc-black-note-stout,Stout - American Imperial / Double,32821,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,,,"Thu, 24 Feb 2011 05:24:39 +0000",0,1,32821.0,"Mon, 07 Nov 2011 22:15:06 +0000",21297.0,20435,4.49611,,379,31291,22908,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 298834, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_298834_sm_9ba1dce97da4d646993137e9996503.jpeg', 'beer_slug': 'bell-s-brewery-inc-black-note-stout-2012', 'beer_name': 'Black Note Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 300112, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_300112_sm_808e811980b6a20cc06731119211f5.jpeg', 'beer_slug': 'bell-s-brewery-inc-black-note-stout-2011', 'beer_name': 'Black Note Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 355164, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackNoteStout_32821.jpeg', 'beer_slug': 'bell-s-brewery-inc-black-note-stout-2010', 'beer_name': 'Black Note Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 561883, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackNoteStout_32821.jpeg', 'beer_slug': 'bell-s-brewery-inc-black-note-stout-2014', 'beer_name': 'Black Note Stout (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1632542, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BlackNoteStout_32821.jpeg', 'beer_slug': 'bell-s-brewery-black-note-stout-2016', 'beer_name': 'Black Note Stout (2016)', 'is_vintage': 1, 'is_variant': 0}}]",4.48368,False
0,4.7,"Reflective of the traditional German style, Stoudt's Pils is delicately dry with firm bitterness.  This crispness of Saaz hops and a dry malt finish make the Pilsener an excellent aperitif.",40,https://untappd.akamaized.net/site/beer_logos/beer-Pils_3878.jpeg,,Pils,stoudts-brewing-company-pils,Pilsner - German,3878,2337,https://untappd.akamaized.net/site/brewery_logos/brewery-StoudtsBrewingCompany_2337.jpeg,Stoudts Brewing Company,stoudts-brewing-company,Micro Brewery,http://www.facebook.com/pages/Stoudts-Brewing-Company/154679657047?ref=ts,StoudtsBrewery,http://www.stoudtsbeer.com/,United States,Adamstown,PA,40.2369,-76.072,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3878.0,"Thu, 17 Nov 2011 12:51:17 +0000",21299.0,8381,3.31369,,52,11761,9728,0,,,,,,,,,,,0.0,[],3.32553,False
