auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.2,"Leffe Radieuse is an amber-coloured beer, rich in flavour and deliciously refined. Its complex taste is particularly enjoyed by true connoisseurs.

?An emblem of age-old tradition, Leffe Radieuse?s amber hue reflects its magnificence. Its character is elegantly balanced out by notes of orange rind, coriander seeds and roasted malt. The distinct bitter flavour shows bold signs of a beer that knows how to conquer the heart of a connoisseur. Incredibly rich and wonderfully full-bodied. However, only in a Leffe chalice will this beer truly relinquish all of its eccentricity.? ",25,https://untappd.akamaized.net/site/beer_logos/beer-5942_fa328_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5942_4bc68_hd.jpeg,Leffe Radieuse,abbaye-de-leffe-leffe-radieuse,Belgian Strong Dark Ale,5942,5,https://untappd.akamaized.net/site/brewery_logos/brewery-AbbayedeLeffeABInBev_5.jpeg,Abbaye de Leffe,abbaye-de-leffe,Macro Brewery,https://www.facebook.com/Leffe,Leffe,http://www.leffe.com/en,Belgium,Dinant,Namur,50.2693,4.90721,,,"Fri, 01 Oct 2010 09:44:00 +0000",0,1,,,,24201,3.59625,,592,32695,26793,0,4,"[{'beer': {'bid': 1386682, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5942_fa328_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-radieuse-1997', 'beer_name': 'Leffe Radieuse (1997)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1591326, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5942_fa328_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-radieuse-2016', 'beer_name': 'Leffe Radieuse (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1862727, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5942_fa328_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-radieuse-2013', 'beer_name': 'Leffe Radieuse (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2016216, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5942_fa328_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-radieuse-2017', 'beer_name': 'Leffe Radieuse (2017)', 'is_vintage': 1, 'is_variant': 0}}]",3.59693,False
0,8.5,"Leffe Tripel is an authentic blond abbey beer full of character that experiences a secondary fermentation in the bottle due to the presence of yeast. Its flavour is robust and refined.

?This blond, top-fermented and naturally hazy abbey beer surprises on various levels. For one, the balance between the bitter and the sweet flavours is simply magnificent, as is its bouquet, which contains magical flavours such as banana, peach, ripe pineapple and a variety of spices, which subtly combine coriander and orange. To obtain an even more pronounced flavour, pour it into the glass at an angle, so as to mix in the sediment at the bottom of the bottle. If you prefer your beer sweeter and softer, don?t pour the entire contents into the glass.?",0,https://untappd.akamaized.net/site/beer_logos/beer-5943_9989d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5943_b8e94_hd.jpeg,Leffe Triple / Tripel,abbaye-de-leffe-leffe-triple-tripel,Belgian Tripel,5943,5,https://untappd.akamaized.net/site/brewery_logos/brewery-AbbayedeLeffeABInBev_5.jpeg,Abbaye de Leffe,abbaye-de-leffe,Macro Brewery,https://www.facebook.com/Leffe,Leffe,http://www.leffe.com/en,Belgium,Dinant,Namur,50.2693,4.90721,,,"Fri, 01 Oct 2010 09:44:56 +0000",0,1,,,,34297,3.69725,,1640,55288,38870,0,5,"[{'beer': {'bid': 1386661, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5943_9989d_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-triple-tripel-1982', 'beer_name': 'Leffe Triple / Tripel (1982)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1478932, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5943_9989d_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-triple-tripel-2015', 'beer_name': 'Leffe Triple / Tripel (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1494034, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5943_9989d_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-triple-tripel-1983', 'beer_name': 'Leffe Triple / Tripel (1983)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1600789, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5943_9989d_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-triple-tripel-2016', 'beer_name': 'Leffe Triple / Tripel (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1906786, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5943_9989d_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-triple-tripel-2017', 'beer_name': 'Leffe Triple / Tripel (2017)', 'is_vintage': 1, 'is_variant': 0}}]",3.69684,False
0,5.0,"Leffe Ruby is a ruby red, refreshing beer born of the unique combination of the abbey beer, a soft note of wood and the delicate aroma of red forest fruits.

?Only experienced hands managed the centuries old proceedings that give Leffe Ruby the typical red color and taste of an abbey beer. The natural refreshing flavor and the subtle notes of herbs, red fruit and rosewood bring your tastebuds to extasy. But in a Leffe glass this beer will really reveal its charms.?",0,https://untappd.akamaized.net/site/beer_logos/beer-5944_31099_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5944_98d4f_hd.jpeg,Leffe Ruby,abbaye-de-leffe-leffe-ruby,Fruit Beer,5944,5,https://untappd.akamaized.net/site/brewery_logos/brewery-AbbayedeLeffeABInBev_5.jpeg,Abbaye de Leffe,abbaye-de-leffe,Macro Brewery,https://www.facebook.com/Leffe,Leffe,http://www.leffe.com/en,Belgium,Dinant,Namur,50.2693,4.90721,,,"Fri, 01 Oct 2010 09:46:27 +0000",0,1,,,,15627,3.07597,,513,20291,17652,0,0,[],3.08702,False
0,9.0,"Leffe Rituel 9? is a top-fermentation beer with a deep golden colour. The strong flavours offer this beer plenty of character.

?Brewed according to age-old traditions, Leffe Rituel, with its deep golden colour, inspires respect. Its elegant, distinguished flavours of grain, bitter spices and bananas will seduce your taste buds over and over again. Rich in hop and remarkably balanced, with a long and intense aftertaste certain to thrill the more delicate palate. But make no mistake, only when poured into its own chalice can this divine beer be tamed.?",0,https://untappd.akamaized.net/site/beer_logos/beer-5945_a6679_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5945_39c7f_hd.jpeg,Leffe Rituel 9?,abbaye-de-leffe-leffe-rituel-9,Belgian Strong Golden Ale,5945,5,https://untappd.akamaized.net/site/brewery_logos/brewery-AbbayedeLeffeABInBev_5.jpeg,Abbaye de Leffe,abbaye-de-leffe,Macro Brewery,https://www.facebook.com/Leffe,Leffe,http://www.leffe.com/en,Belgium,Dinant,Namur,50.2693,4.90721,,,"Fri, 01 Oct 2010 09:47:25 +0000",0,1,,,,24728,3.68623,,779,33967,27182,0,4,"[{'beer': {'bid': 1781363, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5945_a6679_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-rituel-9-2016', 'beer_name': 'Leffe Rituel 9? (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1912161, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5945_a6679_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-rituel-9-2015', 'beer_name': 'Leffe Rituel 9? (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1912170, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5945_a6679_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-rituel-9-2014', 'beer_name': 'Leffe Rituel 9? (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2051773, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5945_a6679_sm.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-rituel-9-2013', 'beer_name': 'Leffe Rituel 9? (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.68579,False
0,8.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-LeffeVieilleCuvee_5946.jpeg,,Leffe Vieille Cuv?e,abbaye-de-leffe-leffe-vieille-cuvee,Belgian Strong Dark Ale,5946,5,https://untappd.akamaized.net/site/brewery_logos/brewery-AbbayedeLeffeABInBev_5.jpeg,Abbaye de Leffe,abbaye-de-leffe,Macro Brewery,https://www.facebook.com/Leffe,Leffe,http://www.leffe.com/en,Belgium,Dinant,Namur,50.2693,4.90721,,,"Fri, 01 Oct 2010 09:51:18 +0000",0,1,,,,5628,3.69963,,107,7422,6154,0,0,[],3.69711,False
0,6.6,"Leffe Christmas is a seasonal beer that can be savoured every year during the holiday season. The fruity, spicy bouquet makes this a heartwarming beer full of character.

?Combining tradition and age-old recipes, Leffe Christmas returns every year to show off its golden hue. Its smoked flavour and notes of clove, caramel and coffee allude to a little miracle just waiting to happen. When poured into its Leffe chalice, Leffe Christmas fully unleashes its aromas and, little by little, reveals the mystery behind the magic of Christmas.? ",0,https://untappd.akamaized.net/site/beer_logos/beer-LeffedeNoel_5947.jpeg,,Leffe de No?l,abbaye-de-leffe-leffe-de-noel,Winter Ale,5947,5,https://untappd.akamaized.net/site/brewery_logos/brewery-AbbayedeLeffeABInBev_5.jpeg,Abbaye de Leffe,abbaye-de-leffe,Macro Brewery,https://www.facebook.com/Leffe,Leffe,http://www.leffe.com/en,Belgium,Dinant,Namur,50.2693,4.90721,,,"Fri, 01 Oct 2010 09:55:02 +0000",0,1,,,,9122,3.36491,,72,11900,10061,0,5,"[{'beer': {'bid': 925911, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LeffedeNoel_5947.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-de-noel-2011', 'beer_name': 'Leffe de No?l (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1296067, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LeffedeNoel_5947.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-de-noel-2013', 'beer_name': 'Leffe de No?l (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1322623, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LeffedeNoel_5947.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-de-noel-2015', 'beer_name': 'Leffe de No?l (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1360059, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LeffedeNoel_5947.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-de-noel-2014', 'beer_name': 'Leffe de No?l (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1762787, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LeffedeNoel_5947.jpeg', 'beer_slug': 'abbaye-de-leffe-leffe-de-noel-2016', 'beer_name': 'Leffe de No?l (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.3742,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-5949_f34a7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5949_d2b24_hd.jpeg,Pelforth Brune,heineken-france-pelforth-brune,Brown Ale - Belgian,5949,1422,https://untappd.akamaized.net/site/brewery_logos/brewery-1422_214bc.jpeg,Heineken France,heineken-france,Macro Brewery,https://www.facebook.com/HeinekenFrance,HEINEKENFrance,http://www.heinekenfrance.fr/,France,Rueil-Malmaison,Hauts-de-Seine,48.8872,2.16514,,,"Fri, 01 Oct 2010 10:08:27 +0000",0,1,,,,7798,3.19633,,273,10124,8679,0,0,[],3.21349,False
0,7.0,"This is the 2013 and prior version and has been retired.
A full-bodied dazzler that will stun your taste buds. Resinous hop characteristics emerge from an enormous hopping with Columbus, Nugget and Amarillo overtaking the rich caramel malt base. To add luscious?hop flavors and enticingly floral hop aromas, we dry-hop the brew with bucket loads of Amarillo hops. Welcome to the world of Red IPA. This ideal combo of India Pale and Red Ale makes our fine brew stand out from the crowd. Experience love at first sip.
",70,https://untappd.akamaized.net/site/beer_logos/beer-_5011_sm_9666df92b1db93b09c4fc01ef26f6d.jpeg,,Hop Head Red (-2013 Retired),green-flash-brewing-co-hop-head-red-2013-retired,IPA - American,5011,609,https://untappd.akamaized.net/site/brewery_logos/brewery-609_22ae7.jpeg,Green Flash Brewing Company,green-flash-brewing-company,Micro Brewery,https://www.facebook.com/GreenFlashBrew,GreenFlashBeer,http://www.greenflashbrew.com,United States,San Diego,CA,32.9073,-117.178,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,5011.0,"Thu, 01 Jan 1970 00:00:00 +0000",5950.0,33856,3.72818,,0,54629,39176,0,0,[],3.72748,False
0,5.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-PelforthBlonde_5951.jpeg,,Pelforth Blonde,heineken-france-pelforth-blonde,Lager - Pale,5951,1422,https://untappd.akamaized.net/site/brewery_logos/brewery-1422_214bc.jpeg,Heineken France,heineken-france,Macro Brewery,https://www.facebook.com/HeinekenFrance,HEINEKENFrance,http://www.heinekenfrance.fr/,France,Rueil-Malmaison,Hauts-de-Seine,48.8872,2.16514,,,"Fri, 01 Oct 2010 10:09:28 +0000",0,1,,,,10004,2.92388,,363,14354,11288,0,0,[],2.94546,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-5952_2f8d8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5952_85aa1_hd.jpeg,Pelforth Ambr?e,heineken-france-pelforth-ambree,Red Ale - American Amber / Red,5952,1422,https://untappd.akamaized.net/site/brewery_logos/brewery-1422_214bc.jpeg,Heineken France,heineken-france,Macro Brewery,https://www.facebook.com/HeinekenFrance,HEINEKENFrance,http://www.heinekenfrance.fr/,France,Rueil-Malmaison,Hauts-de-Seine,48.8872,2.16514,,,"Fri, 01 Oct 2010 10:10:27 +0000",0,1,,,,203,2.99384,,8,319,291,0,0,[],3.38882,False
