auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hausbr?u Altbier,hausbrau-hausbrau-altbier,Altbier,24261,6698,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Hausbr?u,hausbr-u,Micro Brewery,,,,El Salvador,,,0.0,0.0,,,"Sat, 15 Jan 2011 04:06:17 +0000",0,1,,,,0,0.0,,0,5,3,0,,,,,,0.0,[],3.59537,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_24262_8a1c70a6be65f95600b050509a35.jpeg,,Super,birra-baladin-super,Belgian Strong Golden Ale,24262,128,https://untappd.akamaized.net/site/brewery_logos/brewery-BirrificioLeBaladin_128.jpeg,Birra Baladin,birra-baladin,Macro Brewery,https://www.facebook.com/pages/Birra-BALADIN/170092883051262,BirraBaladin,http://www.baladin.it,Italy,Piozzo,Cuneo,44.5153,7.8921,,,"Sat, 15 Jan 2011 04:09:03 +0000",0,1,,,,6191,3.69282,,115,7622,6968,0,,,,,,2.0,"[{'beer': {'bid': 779496, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'b-united-international-super-baladin-zymatore-bourbon', 'beer_name': 'Super Baladin Zymatore Bourbon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 852192, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'b-united-international-zymatore-super-baladin-aged-in-bourbon-barrels', 'beer_name': 'Zymatore Super Baladin (Aged In Bourbon Barrels)', 'is_vintage': 0, 'is_variant': 1}}]",3.69086,False
0,6.8,"Our Hop Knot IPA is made only from American malt and lots of American hops, which produce a big, broad-shouldered, hoppy beer backed up by a character as warm as, well, Mom and apple pie? Hop Knot IPA get its peculiar name from the weaving of five different hops added at seven different times during the brewing process. Including our cavernous hop-back, which gets so stuffed with whole leaf hops that we feel genuine guilt for its excess. Hop Knot is an ale that is to be enjoyed with friends, spicy food or any time you need a good hop fix without the harsh bitterness. We hope you enjoy this pioneering beer made in the bold spirit of Americans everywhere. ",47,https://untappd.akamaized.net/site/beer_logos/beer-HopKnot_4057.jpeg,,Hop Knot,four-peaks-brewing-company-hop-knot,IPA - American,4057,4799,https://untappd.akamaized.net/site/brewery_logos/brewery-FourPeaksBrewingCo_4799.jpeg,Four Peaks Brewing Company,four-peaks-brewing-company,Micro Brewery,http://www.facebook.com/fourpeaksbrew,fourpeaksbrew,http://www.fourpeaks.com/,United States,Tempe,AZ,33.4195,-111.916,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4057.0,"Wed, 07 Dec 2011 04:47:56 +0000",24263.0,26869,3.74957,,864,51095,30023,0,,,,,,0.0,[],3.74847,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oatmeal Stout,brewbakers-brewing-co-oatmeal-stout,Stout - Oatmeal,24264,4642,https://untappd.akamaized.net/site/brewery_logos/brewery-BrewbakersBrewingCo_4642.jpeg,Brewbakers Brewing (Visalia),brewbakers-brewing-visalia,Brew Pub,https://www.facebook.com/pages/Brewbakers-Brewing-Company/111384118896492,,http://brewbakersbrewingco.com,United States,Visalia,CA,36.3302,-119.292,,,"Sat, 15 Jan 2011 04:14:05 +0000",0,1,,,,90,3.35833,,1,105,102,0,,,,,,0.0,[],3.58427,False
0,11.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Harvest Ale (1994),jw-lees-and-co-harvest-ale-1994,Barleywine - English,24265,727,https://untappd.akamaized.net/site/brewery_logos/brewery-JWLeesandCo_727.jpeg,JW Lees and Co,jw-lees-and-co,Micro Brewery,http://www.facebook.com/JWLeesBrewery,jwleesbrewery,http://www.jwlees.co.uk/,England,Middleton,Greater Manchester,53.5412,-2.17337,,,"Sat, 15 Jan 2011 04:21:42 +0000",0,0,,,,11,3.63636,,1,12,12,0,11.2,Harvest Ale,jw-lees-and-co-harvest-ale,891753.0,202.0,,,3.65027,False
0,6.5,"The fruity aroma and hoppy, spicy flavor makes Troubadour Blond very easy drinkable and extremely refreshing. The full malty and slightly spicy body is followed by a mild bitter aftertaste. This with just the 4 basic ingredients of beer: water, malt, hops and yeast!",30,https://untappd.akamaized.net/site/beer_logos/beer-24266_5aeb7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-24266_563da_hd.jpeg,Troubadour Blond,brouwerij-the-musketeers-troubadour-blond,Blonde Ale - Belgian Blonde / Golden,24266,299,https://untappd.akamaized.net/site/brewery_logos/brewery-299_d89b3.jpeg,Brouwerij The Musketeers,brouwerij-the-musketeers,Micro Brewery,http://www.facebook.com/TheMusketeersBrewery,Troubadourbeer,http://www.themusketeers.be,Belgium,9910 Ursel,,51.129,3.47835,,,"Sat, 15 Jan 2011 04:23:35 +0000",0,1,,,,14469,3.50306,,941,17473,15782,0,,,,,,0.0,[],3.50611,False
0,7.5,Bourbon Black Cherry Porter is Bourbon barrel aged for 9 months. This porter is brewed with sweet black cherries.,52,https://untappd.akamaized.net/site/beer_logos/beer-_47399_sm_a9c287f9b547b1d649583d20c45467.jpeg,,Bourbon Black Cherry Porter,short-s-brewing-company-bourbon-black-cherry-porter,Porter - American,47399,1139,https://untappd.akamaized.net/site/brewery_logos/brewery-shortsbrewingcompany_1139.jpeg,Short's Brewing Company,short-s-brewing-company,Micro Brewery,http://www.facebook.com/ShortsBrewing,ShortsBrewing,http://www.shortsbrewing.com/,United States,Bellaire,MI,44.9763,-85.2104,,,"Sat, 30 Apr 2011 16:33:24 +0000",0,1,47399.0,"Thu, 01 Jan 1970 00:00:00 +0000",24267.0,123,4.02642,,1,189,171,0,,,,,,0.0,[],3.75881,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hausbr?u Blond,hausbrau-hausbrau-blond,Blonde Ale,24268,6698,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Hausbr?u,hausbr-u,Micro Brewery,,,,El Salvador,,,0.0,0.0,,,"Sat, 15 Jan 2011 04:27:36 +0000",0,1,,,,0,0.0,,0,0,0,0,,,,,,0.0,[],3.59537,False
0,5.8,"Five brewers went ""all in"" to form Full Pint Brewing Company. Our first collaborative brew, All In Amber, combines a select variety of English and German malts balanced nicely by our signature American hop addition.

Hops: Warrior, Fuggle.
Malts: Maris Otter, Pale, Crystal, Munich, Brown, Chocolate",25,https://untappd.akamaized.net/site/beer_logos/beer-33873_75725_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-33873_b9b27_hd.jpeg,All In Amber,full-pint-brewing-company-all-in-amber,Red Ale - American Amber / Red,33873,2780,https://untappd.akamaized.net/site/brewery_logos/brewery-FullPintBrewingCompany_2780.jpeg,Full Pint Brewing Company,full-pint-brewing-company,Micro Brewery,http://www.facebook.com/fullpintbrewing,fullpintbrewing,http://www.fullpintbrewing.com/,United States,North Versailles,PA,40.3644,-79.7732,,,"Tue, 01 Mar 2011 00:44:04 +0000",0,1,33873.0,"Tue, 01 Nov 2011 11:33:59 +0000",24269.0,5183,3.37449,,71,7199,5816,0,,,,,,0.0,[],3.38986,False
0,8.5,"This beer is ?The One? Dick?s brew crew is most proud of.

Brewed in honor of our mentor and friend, Dick Young, we hope you knock a few back in his honor and memory. Dick loved his Danger Ale, so we thought it was fitting that we use his original recipe and make it a bit more dangerous. The Double Danger?s smooth flavor makes this beer a highly drinkable ale.

This beer doesn?t fit any category, won?t fit into some set criteria ? and we like it that way.",0,https://untappd.akamaized.net/site/beer_logos/beer-24270_2efe8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-24270_1f0a3_hd.jpeg,Dick's Double Danger Ale,dick-s-brewing-company-dick-s-double-danger-ale,Brown Ale - Imperial / Double,24270,447,https://untappd.akamaized.net/site/brewery_logos/brewery-447_26437.jpeg,Dick's Brewing Company,dicks-brewing-company,Micro Brewery,https://www.facebook.com/pages/Dicks-Brewing-Company/108134619228685?ref=tn_tnmn,DicksBrewing,http://dicksbeer.com/,United States,Centralia,WA,46.7352,-123.001,,,"Sat, 15 Jan 2011 04:35:13 +0000",0,1,,,,223,3.63677,,0,305,276,0,,,,,,0.0,[],3.64482,False
