auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,A summer German ale. Contains 50% wheat malt and a yeast that produces clove and banana esters. Traditionally served with a wedge of lemon.,0,https://untappd.akamaized.net/site/beer_logos/beer-_2101_sm_74b5b1961e5d8780df50b2eecb2fb6.jpeg,,Hefeweizen,the-old-hat-brewery-grill-hefeweizen,Hefeweizen,2101,2104,https://untappd.akamaized.net/site/brewery_logos/brewery-TheOldHatBreweryGrill_2104.jpeg,The Old Hat Brewery & Grill,the-old-hat-brewery-grill,Micro Brewery,http://www.facebook.com/pages/Old-Hat-Brewery-Grill/168070898447,OldHatBrewery,http://oldhatbeer.com/,United States,Lawton,MI,42.1682,-85.8497,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,2101.0,"Thu, 01 Jan 1970 00:00:00 +0000",22576.0,6,0.0,0,16,15,0,,,,,,0.0,[],3.52278,False
0,7.0,"A full malt body with hop bitterness and crisp, refreshing taste. A well balanced, bright, citrusy I.P.A.",72,https://untappd.akamaized.net/site/beer_logos/beer-22577_9a3fc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22577_8e146_hd.jpeg,Singapore IPA,saugatuck-brewing-company-singapore-ipa,IPA - American,22577,3582,https://untappd.akamaized.net/site/brewery_logos/brewery-3582_7f06f.jpeg,Saugatuck Brewing Company,saugatuck-brewing-company,Micro Brewery,https://www.facebook.com/saugatuckbrewingcompany,saugatuckbrew,http://sbrewing.com/,United States,Douglas,MI,42.632,-86.2119,"Sat, 08 Jan 2011 06:05:24 +0000",0,1,,,,15431,3.47552,324,21305,17015,0,,,,,,0.0,[],3.47892,False
0,12.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black Death,dry-dock-brewing-co-black-death,Stout - American Imperial / Double,22578,1551,https://untappd.akamaized.net/site/brewery_logos/brewery-1551_e4a28.jpeg,Dry Dock Brewing Company,dry-dock-brewing-company,Micro Brewery,http://www.facebook.com/DryDockBrewing,DryDockBrewing,http://www.drydockbrewing.com,United States,Aurora,CO,39.653,-104.812,"Sat, 08 Jan 2011 06:09:19 +0000",0,1,,,,11,4.22727,0,25,24,0,,,,,,0.0,[],3.6694,False
0,14.7,Collaboration brew with homebrewer Philip Madden. Brewed during the first annual night brew session,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Night Owl,brouwerij-alvinne-night-owl,Barleywine - English,22579,2390,https://untappd.akamaized.net/site/brewery_logos/brewery-PicobrouwerijAlvinne_2390.jpeg,Brouwerij Alvinne,brouwerij-alvinne,Micro Brewery,https://www.facebook.com/pages/Brouwerij-Alvinne/1678162702410793?ref=ts&fref=ts,AlvinneBeershop,http://www.alvinne.be,Belgium,Moen,,50.7715,3.38923,"Sat, 08 Jan 2011 06:16:05 +0000",0,0,,,,14,3.875,0,23,17,0,,,,,,0.0,[],3.63456,False
0,7.3,"Nils Oscar Hop Yard IPA ?r en kraftig ale brygd med ljust malt och karamellmalt, samt humlad med sorterna Cascade, Simcoe, Pacific Gem, Nelson Sauvin, och Amarillo, samt gener?st torrhumlad med Amarillo, Citra och Nelson Sauvin. Doften bjuder en rik flora av olika tropiska frukter, ananas, persika, dadlar och en rik ton av karamell. Smaken ?r kraftig, rik av fruktiga humletoner och har en balanserande, l?tt s?t maltkarakt?r. Eftersmaken ?r kraftigt besk.",0,https://untappd.akamaized.net/site/beer_logos/beer-22580_a40fa_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22580_23741_hd.jpeg,Hop Yard,nils-oscar-hop-yard,IPA - American,22580,2709,https://untappd.akamaized.net/site/brewery_logos/brewery-NilsOscar_2709.jpeg,Nils Oscar,nils-oscar,Micro Brewery,https://www.facebook.com/nilsoscarbrewery,nilsoscarco,http://www.nilsoscar.se/,Sweden,Nyk?ping,,58.7478,17.0064,"Sat, 08 Jan 2011 06:18:35 +0000",0,0,,,,3965,3.54275,2,5812,4350,0,,,,,,0.0,[],3.55048,False
0,8.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Winter Warmer,mccoy-s-public-house-winter-warmer,Winter Warmer,22581,3399,https://untappd.akamaized.net/site/brewery_logos/brewery-McCoysPublicHouse_3399.jpeg,McCoy's Public House,mccoy-s-public-house,Brew Pub,https://www.facebook.com/pages/McCoys-Public-House/224560000726,McCoyskc,www.mccoyskc.com,United States,Kansas City,MO,39.0534,-94.5919,"Sat, 08 Jan 2011 06:19:12 +0000",0,1,,,,197,3.4797,0,268,238,0,,,,,,0.0,[],3.56182,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Serpentarius Ale,arbor-brewing-company-serpentarius-ale,Pale Ale - Belgian,22582,1504,https://untappd.akamaized.net/site/brewery_logos/brewery-1504_0a9b4.jpeg,ABC Brewpub,abc-brewpub,Brew Pub,http://www.facebook.com/arborbrewingco,arborbrewingco,http://www.arborbrewing.com,United States,Ann Arbor,MI,42.2803,-83.7478,"Sat, 08 Jan 2011 06:25:10 +0000",0,1,,,,2,0.0,0,5,5,0,,,,,,0.0,[],3.56383,False
0,4.5,"Polar Pilsen acompa?a a los venezolanos desde 1941, con la misma dedicaci?n, constancia y esfuerzo que le pone el venezolano d?a tras d?a a todo lo que hace. Cumplimos m?s de 70 a?os acompa?ando y aportando una esencia que es y seguir? siendo Polar Pilsen, nuestro aut?ntico sabor. ",0,https://untappd.akamaized.net/site/beer_logos/beer-22583_0b1fd_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22583_f9d20_hd.jpeg,Polar Pilsen,empresas-polar-polar-pilsen,Pilsner - Other,22583,4679,https://untappd.akamaized.net/site/brewery_logos/brewery-EmpresasPolar_4679.jpeg,Empresas Polar,empresas-polar,Micro Brewery,http://www.facebook.com/empresaspolar,empresas_polar,http://www.empresas-polar.com/,Venezuela,,,10.485,-66.8268,"Sat, 08 Jan 2011 06:29:40 +0000",0,1,,,,6365,2.93472,166,9269,7284,0,,,,,,0.0,[],2.96747,False
0,5.0,A strong pale ale of distinctive taste. Plenty of Goldings hops during the brewing give it a certain something extra - like sunshine dancing on the tongue.,0,https://untappd.akamaized.net/site/beer_logos/beer-22584_30c6d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22584_a503f_hd.jpeg,Haymaker,hook-norton-brewery-haymaker,Pale Ale - English,22584,670,https://untappd.akamaized.net/site/brewery_logos/brewery-670_7baca.jpeg,Hook Norton Brewery,hook-norton-brewery,Micro Brewery,http://www.facebook.com/pages/Hook-Norton-Brewery/38571223159?ref=ts,hookybrewery,https://www.hooky.co.uk/,England,Hook Norton,Oxfordshire,51.9966,-1.49235,"Sat, 08 Jan 2011 06:30:33 +0000",0,1,,,,2781,3.37864,36,3408,3044,0,,,,,,0.0,[],3.40555,False
0,4.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-PigsEarBrownAle_22585.jpeg,,Pig's Ear Brown Ale,woodstock-inn-brewery-pig-s-ear-brown-ale,Brown Ale - American,22585,1997,https://untappd.akamaized.net/site/brewery_logos/brewery-woodstockinnbrewery_1997.jpeg,Woodstock Inn Brewery,woodstock-inn-brewery,Micro Brewery,,,http://www.woodstockinnbrewery.com/,United States,North Woodstock,NH,44.0324,-71.6868,"Sat, 08 Jan 2011 06:31:25 +0000",0,1,,,,10782,3.44702,111,16039,12250,0,,,,,,0.0,[],3.45263,False
