auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,PKB Remix 2009 (Stout Mix),invercargill-brewery-pkb-remix-2009-stout-mix,Stout - Other,21684,3977,https://untappd.akamaized.net/site/brewery_logos/brewery-InvercargillBrewery_3977.jpeg,Invercargill Brewery,invercargill-brewery,Micro Brewery,https://www.facebook.com/invercargillbrewerylimited/,InversBrewery,http://www.invercargillbrewery.co.nz/,New Zealand,Invercargill 9810,,-46.4073,168.351,"Wed, 05 Jan 2011 13:54:46 +0000",0,0,,,,2,0.0,,0,5,5,0,0,[],3.62195,False
0,6.8,A hearty british style strong ale with a deep chestnut color. A warming elixir that's magically delicious.,0,https://untappd.akamaized.net/site/beer_logos/beer-WizardsWinterAle_4735.jpeg,,Wizard's Winter Ale,middle-ages-brewing-wizard-s-winter-ale,Strong Ale - English,4735,857,https://untappd.akamaized.net/site/brewery_logos/brewery-857_96666.jpeg,Middle Ages Brewing,middle-ages-brewing,Micro Brewery,https://www.facebook.com/MiddleAgesBrewing/,MiddleAgesBeer,http://middleagesbrewing.com,United States,Syracuse,NY,43.0513,-76.1616,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4735.0,"Thu, 21 Jun 2012 22:18:54 +0000",21685.0,1677,3.3797,,2,2489,1939,0,0,[],3.42143,False
0,6.0,"""Official Beer of Fur Rondy RondyBrew is a tawny winter ale that delivers a complex and attractive aroma of sweet malt, dried fruit, and spices balanced with a nice dose of English Hops. Malty flavors caress the palate, finishing dry and bittersweet. Rondybrew adds refreshment and celebration to the festive fare and entertaining events enjoyed during Anchorage's Fur Rondy Festival!""",0,https://untappd.akamaized.net/site/beer_logos/beer-_21687_3aafb47f06e3859eec90278a2b70.jpeg,,RondyBrew (2008),midnight-sun-brewing-co-rondybrew-2008,Strong Ale - English,21687,858,https://untappd.akamaized.net/site/brewery_logos/brewery-MidnightSunBrewingCo_858.jpeg,Midnight Sun Brewing Co.,midnight-sun-brewing-co,Micro Brewery,https://www.facebook.com/midnightsunbrewingcompany,MidSunBrewing,http://midnightsunbrewing.com/,United States,Anchorage,AK,61.1473,-149.844,"Wed, 05 Jan 2011 13:56:49 +0000",0,0,,,,1,0.0,,0,2,2,0,0,[],3.57953,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-221939_ad6fe_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-221939_b61a9_hd.jpeg,Black Beer Stout,hite-brewery-company-black-beer-stout,Lager - Euro Dark,221939,4669,https://untappd.akamaized.net/site/brewery_logos/brewery-4669_45f42.jpeg,HiteJinro,hitejinro,Macro Brewery,https://www.facebook.com/HITEJINRO.kr,Beer2DAY,http://www.hite.com,South Korea,Seoul,,37.5118,126.902,"Tue, 28 Aug 2012 22:12:51 +0000",0,1,221939.0,"Tue, 20 May 2014 19:18:34 +0000",21688.0,1843,2.93584,,62,2297,2047,0,0,[],3.03738,False
0,6.0,"""Mac Frost is a big, rich beer in the tradition of English strong ales. We begin with pale and Munich malt along with three varieties of caramel malt for gusto and big, creamy flavor. For balance we add Northern Brewer hops for bitterness and East Kent Goldings for aroma. We take it even further in the finish by dry-hopping Mac Frost with Oregon's own Willamette hops and English Colthup Goldings."" Original gravity - 17.5

Alcohol %: 6
Carbohydrates: 0
Calories: 225 ",0,https://untappd.akamaized.net/site/beer_logos/beer-MacFrostWinterAle_21689.jpeg,,Mac Frost Winter Ale,portland-brewing-mac-frost-winter-ale,Winter Ale,21689,1602,https://untappd.akamaized.net/site/brewery_logos/brewery-PortlandBrewing_1602.jpeg,Portland Brewing,portland-brewing,Micro Brewery,http://www.facebook.com/portlandbrewing,portlandbrewing,http://www.portlandbrewing.com,United States,Portland,OR,45.5413,-122.713,"Wed, 05 Jan 2011 13:57:43 +0000",0,0,,,,10,3.1,,0,20,19,0,0,[],3.59256,False
0,7.0,"This style originates in Merry Olde England, a beacon of light in the dark ages. Not that the beer is light. It is anything but. Today, Olde English Style Ales are brewed to celebrate the holiday season: the big, rich flavor makes this beer perfect for celebrating the holidays during the cold winter months. It also makes the perfect gift for lovers of truly big beers.",0,https://untappd.akamaized.net/site/beer_logos/beer-21690_6dd91_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-21690_17875_hd.jpeg,Otter Creek Double Decker,otter-creek-brewing-otter-creek-double-decker,Strong Ale - English,21690,959,https://untappd.akamaized.net/site/brewery_logos/brewery-959_b9838.jpeg,Otter Creek Brewing,otter-creek-brewing,Micro Brewery,http://www.facebook.com/OtterCreekBrewing,OtterCreekBeer,http://www.ottercreekbrewing.com/,United States,Middlebury,VT,44.0197,-73.1692,"Wed, 05 Jan 2011 13:58:44 +0000",0,0,,,,4,0.0,,0,4,4,0,0,[],3.54078,False
0,4.5,"Deeper and richer Malt Draft Cream Beer made with a 10 year know-how. Internationally recognized World Class Beer - 
Selected as the only beer in Korea for [1001 beer you must taste before you die]",0,https://untappd.akamaized.net/site/beer_logos/beer-26752_83843_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26752_f638d_hd.jpeg,Max,hitejinro-max,Malt Beer,26752,4669,https://untappd.akamaized.net/site/brewery_logos/brewery-4669_45f42.jpeg,HiteJinro,hitejinro,Macro Brewery,https://www.facebook.com/HITEJINRO.kr,Beer2DAY,http://www.hite.com,South Korea,Seoul,,37.5118,126.902,"Thu, 27 Jan 2011 03:59:56 +0000",0,1,26752.0,"Tue, 20 May 2014 19:18:39 +0000",21691.0,3028,2.58966,,104,4386,3497,0,0,[],2.68678,False
0,5.8,"""This high strength brew is not for the faint hearted. Redoak?s Special Strong Ale is a rich, flavoursome, full bodied bitter ale that incorporates the very best English crystal malts, the flavour and aroma characteristics of classic Kent Golding?s hops, and a true top cropping ale yeast.""

Alcohol %: 5.8
Carbohydrates: 0
Calories: 0 ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Special Strong Ale,redoak-boutique-beer-cafe-special-strong-ale,Strong Ale - English,21692,2556,https://untappd.akamaized.net/site/brewery_logos/brewery-RedoakBoutiqueBeerCafe_2556.jpeg,Redoak Boutique Beer Cafe,redoak-boutique-beer-cafe,Micro Brewery,http://www.facebook.com/pages/Redoak-Boutique-Beer-Cafe-RestaurantCafeBar-Sydney-reviews/200835113272962?sk=wall,,http://www.redoak.com.au,Australia,Sydney,NSW,-33.8697,151.205,"Wed, 05 Jan 2011 13:59:54 +0000",0,1,,,,19,3.86842,,0,22,22,0,0,[],3.65295,False
0,4.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-21693_2d9ff_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-21693_26abb_hd.jpeg,Preminger,bihacka-pivovara-preminger,Lager - Pale,21693,6166,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Biha?ka Pivovara,biha-ka-pivovara,Micro Brewery,,,http://www.preminger.ba,Bosnia and Herzegovina,77000 Bihac,,44.8196,15.8708,"Wed, 05 Jan 2011 14:02:37 +0000",0,1,,,,491,2.78055,,5,610,562,0,0,[],3.11405,False
0,4.4,Originally brewed in 1948; changed name from OB Lager to OB in 2003; changed to OB Blue in June 2006.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,OB Blue,oriental-brewery-inbev-ob-blue,Lager - Pale,21694,6167,https://untappd.akamaized.net/site/brewery_logos/brewery-6167_fb046.jpeg,Oriental Brewery,oriental-brewery,Macro Brewery,,,http://www.obbeer.co.kr/EN/,South Korea,Seoul,,37.4818,127.015,"Wed, 05 Jan 2011 14:04:00 +0000",0,1,,,,85,2.35294,,0,115,112,0,0,[],3.36671,False
