auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.5,"The man behind the development of The Premium Malt's, had a single dream - to create the world's greatest beer. Taking the pilsner that originated in the Czech Republic and Germany as their model, he and his team began their research. Over 10 years they worked to craft a beer with the world-class features they were looking for - a superlative, delicate hoppy aroma, a firm body, and a deep, rich flavor.",0,https://untappd.akamaized.net/site/beer_logos/beer-ThePremiumMalts_8023.jpeg,,The Premium Malt's,suntory-the-premium-malt-s,Pilsner - Other,8023,1893,https://untappd.akamaized.net/site/brewery_logos/brewery-Suntory_1893.jpeg,Suntory Beer Limited,suntory-beer-limited,Macro Brewery,https://www.facebook.com/suntorygroup,suntory,http://www.suntory.com/,Japan,Minato-ku,Tokyo,35.629,139.779,"Mon, 08 Nov 2010 11:22:46 +0000",0,1,,,,9095,3.0486,560,18076,10464,0,,,,,,4.0,"[{'beer': {'bid': 892118, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-892118_74cb7_sm.jpeg', 'beer_slug': 'suntory-beer-limited-the-premium-malt-s-2014-hatsu-tsumi-hop', 'beer_name': ""The Premium Malt's (2014) Hatsu-tsumi Hop"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1107639, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'suntory-beer-limited-the-premium-malt-s-fest-label-ver', 'beer_name': ""The Premium Malt's Fest Label Ver."", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1784028, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'suntory-beer-limited-the-premium-malt-s-sparkling-gold', 'beer_name': ""The Premium Malt's Sparkling Gold"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1784034, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1784034_5b82e_sm.jpeg', 'beer_slug': 'suntory-beer-limited-the-premium-malt-s-houjun-blend', 'beer_name': ""The Premium Malt's Houjun Blend (??????)"", 'is_vintage': 0, 'is_variant': 1}}]",3.0682,False
0,4.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-8024_a1d2e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8024_cc92a_hd.jpeg,Saranac Vanilla Stout,the-matt-brewing-company-saranac-saranac-vanilla-stout,Stout - Other,8024,2783,https://untappd.akamaized.net/site/brewery_logos/brewery-themattbrewingcompanysaranac_2783.jpeg,The Matt Brewing Company (Saranac),the-matt-brewing-company-saranac,Micro Brewery,http://www.facebook.com/Saranac,saranacbrewery,http://www.saranac.com,United States,Utica,NY,43.1033,-75.2442,"Mon, 08 Nov 2010 11:27:22 +0000",0,1,,,,572,3.1639,2,1056,877,0,,,,,,0.0,[],3.33358,False
0,7.0,"Flavored with Yerba Mate, golden & a touch sweet with a minty, herbal bitterness.
(naturally caffeinated, as much as a coca-cola). ",0,https://untappd.akamaized.net/site/beer_logos/beer-YerbaMateIPA_8025.jpeg,,Yerba Mate IPA,cerveceria-de-mateveza-yerba-mate-ipa,IPA - American,8025,9835,https://untappd.akamaized.net/site/brewery_logos/brewery-9835_460a4.jpeg,Woods Beer,woods-beer,Micro Brewery,https://www.facebook.com/WoodsBeerCo,woodsbeer,http://woodsbeer.com,United States,Oakland,CA,37.7611,-122.428,"Mon, 08 Nov 2010 11:28:21 +0000",0,1,,,,1701,3.4612,10,2277,2008,0,,,,,,0.0,[],3.49011,False
0,6.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-_8026_d99c872ea29b98e42e718228c177.jpeg,,La Bock de Joliette,l-alchimiste-la-bock-de-joliette,Bock,8026,2168,https://untappd.akamaized.net/site/brewery_logos/brewery-2168_92bb9.jpeg,Alchimiste Microbrasserie,alchimiste-microbrasserie,Micro Brewery,Www.facebook.com/mblalchimiste,,http://lalchimiste.ca,Canada,Joliette,QC,46.0069,-73.4445,"Mon, 08 Nov 2010 11:28:55 +0000",0,1,,,,1689,3.29056,34,2492,1881,0,,,,,,0.0,[],3.34582,False
0,6.8,This American style IPA is aggressively hopped at a rate of over 2 lbs. per barrel. Big notes of citrus and pine complement a reserved but firm malt backbone. 65 IBUs.,65,https://untappd.akamaized.net/site/beer_logos/beer-Lot3_8027.jpeg,,Lot No. 3 IPA,evolution-craft-brewing-company-lot-no-3-ipa,IPA - American,8027,2169,https://untappd.akamaized.net/site/brewery_logos/brewery-EvolutionCraftBrewingCompany_2169.jpeg,Evolution Craft Brewing Company,evolution-craft-brewing-company,Micro Brewery,https://www.facebook.com/pages/Evolution-Craft-Brewing-Company/259430286959,evolutionbeer,http://www.evolutioncraftbrewing.com/,United States,Salisbury,MD,38.3623,-75.596,"Mon, 08 Nov 2010 11:29:18 +0000",0,1,,,,40554,3.77976,1265,72284,45030,0,,,,,,0.0,[],3.7788,False
0,5.0,"Alfa Hellenic Beer is a lager beer, with 5% alcohol content with it?s authentic Greek name and origin, that make it more familiar to Greeks and non-Greeks around the world. It is refreshing, easy to drink and brings to ones memory the authentic taste of Greece! Alfa?s unique light gold color and rich foam is the ultimate pleasure-maker. It is made of high quality natural ingredients (water, barley malt, hops and yeast) and its packaging is distinctive, with the bottle being a more modern version of the original Alfa bottle.",0,https://untappd.akamaized.net/site/beer_logos/beer-51595_df269_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-51595_c645e_hd.jpeg,Alfa Beer (????),athenian-brewery-alfa-beer-alfa,Lager - Pale,51595,53,https://untappd.akamaized.net/site/brewery_logos/brewery-53_5a92d.jpeg,Athenian Brewery,athenian-brewery,Macro Brewery,https://www.facebook.com/AthenianBrewery?fref=ts,AthenianBrewery,http://www.athenianbrewery.gr/,Greece,???????,12241,37.9787,23.6783,"Fri, 20 May 2011 17:06:59 +0000",0,1,51595.0,"Tue, 31 Jan 2012 04:11:13 +0000",8028.0,14922,2.94778,380,23343,16889,0,,,,,,0.0,[],2.96191,False
0,12.0,"This blend of strong dark porters was aged in oak, wine and Bourbon barrels, then blended with a dark porter that had been brewed with vanilla beans and cinnamon. The blend was then aged an additional 14 months on dates. ",0,https://untappd.akamaized.net/site/beer_logos/beer-BourbonicPlague_8029.jpeg,,Bourbonic Plague,cascade-brewing-company-usa-bourbonic-plague,Sour - American Wild Ale,8029,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,"Mon, 08 Nov 2010 11:30:13 +0000",0,1,,,,5141,4.27252,54,6610,5963,0,,,,,,5.0,"[{'beer': {'bid': 80890, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BourbonicPlague2009_80890.jpeg', 'beer_slug': 'cascade-brewing-company-usa-bourbonic-plague-2009', 'beer_name': 'Bourbonic Plague (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 111813, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CascadeBourbonicPlague2008_111813.jpeg', 'beer_slug': 'cascade-brewing-company-usa-bourbonic-plague-2008', 'beer_name': 'Bourbonic Plague (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 154075, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cascade-brewing-company-usa-vanilla-bourbonic-plague', 'beer_name': 'Vanilla Bourbonic Plague', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 466168, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-466168_41406_sm.jpeg', 'beer_slug': 'cascade-brewing-company-usa-bourbonic-plague-2011', 'beer_name': 'Bourbonic Plague (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1353124, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BourbonicPlague_8029.jpeg', 'beer_slug': 'cascade-brewing-company-usa-bourbonic-plague-2013', 'beer_name': 'Bourbonic Plague (2013)', 'is_vintage': 1, 'is_variant': 0}}]",4.23759,False
0,6.0,"Slick Nick Winter Ale is our most popular seasonal
ale. The caramel and black malts we use
to brew Slick Nick gives it the deep amber
color. This insidious brew is best enjoyed
during New England's freezing winter months.
Slick Nick himself is pictured on our label
casing out the Victoria Mansion in Portland
Maine on a blustery night. Warm up with one
of Maine's best winter offerings.",39,https://untappd.akamaized.net/site/beer_logos/beer-_13457_sm_f0fea3d7de6cb6bf46363af0250e39.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_13457_hd_45f6af8fdb09cff60b452c09b914dc.jpeg,Slick Nick Winter Ale,sebago-brewing-company-slick-nick-winter-ale,Winter Ale,13457,2624,https://untappd.akamaized.net/site/brewery_logos/brewery-2624_2b789.jpeg,Sebago Brewing Company,sebago-brewing-company,Micro Brewery,http://www.facebook.com/sebagobrewing,sebagobrewing,http://www.sebagobrewing.com/,United States,Gorham,ME,43.6792,-70.3964,"Wed, 08 Dec 2010 08:45:56 +0000",0,1,13457.0,"Thu, 31 May 2012 12:29:29 +0000",8030.0,3706,3.46681,47,5533,4247,0,,,,,,0.0,[],3.48085,False
0,7.2,"Our Hop Ride India Pale Ale is medium bodied and aggressively hopped using a technique called 'dry-hopping' which adds a nice delicate citrus aroma. Combine that with Magnum & Summit hops to kick up the bitterness, and Cascade hops for a floral boquet. You get a well balanced and very drinkable American IPA. We live in Las Vegas and enjoy the areas beyond the reach of the neon. Bootleg Canyon MTB Park is one of those places. Be Warned, the rattlers have just as much bite as this ale. If you want to ride there, its going to be a ""hop ride."" ABV: 7.2%",0,https://untappd.akamaized.net/site/beer_logos/beer-HopRideIPA_8032.jpeg,,Hop Ride IPA,tenaya-creek-brewery-hop-ride-ipa,IPA - American,8032,1240,https://untappd.akamaized.net/site/brewery_logos/brewery-tenayacreekbrewery_1240.jpeg,Tenaya Creek Brewery,tenaya-creek-brewery,Micro Brewery,http://www.facebook.com/TenayaCreekBrewery,TenayaCreek,http://tenayacreek.com,United States,Las Vegas,NV,36.2161,-115.251,"Mon, 08 Nov 2010 11:38:59 +0000",0,1,,,,8240,3.55152,165,12009,9240,0,,,,,,5.0,"[{'beer': {'bid': 296474, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tenaya-creek-brewery-hop-ride-ipa-double-dry-hopped-w-amarillo', 'beer_name': 'Hop Ride IPA (Double Dry Hopped w/ Amarillo)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 307246, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tenaya-creek-brewery-hop-ride-ipa-w-simcoe', 'beer_name': 'Hop Ride IPA (w/ Simcoe)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 365110, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tenaya-creek-brewery-hop-ride-ipa-w-el-dorado', 'beer_name': 'Hop Ride IPA (w/ El Dorado)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 365116, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tenaya-creek-brewery-hop-ride-ipa-w-nelson-sauvin', 'beer_name': 'Hop Ride IPA (w/ Nelson Sauvin)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 642826, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'tenaya-creek-brewery-double-dry-hopped-hop-ride', 'beer_name': 'Double Dry Hopped Hop Ride', 'is_vintage': 0, 'is_variant': 1}}]",3.55507,False
0,5.0,"Apricot Wheat Ale blends various barley malts with malted wheat and natural apricot essence to create an original-tasting beer with a clean, fruit nose",15,https://untappd.akamaized.net/site/beer_logos/beer-StAmbroiseApricotWheatAle_29851.jpeg,,St-Ambroise Abricot (Apricot Wheat Ale),brasserie-mcauslan-st-ambroise-st-ambroise-apricot-wheat-ale,Fruit Beer,29851,198,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriemcauslanstambroise_198.jpeg,Brasserie McAuslan (St-Ambroise),brasserie-mcauslan-st-ambroise,Micro Brewery,http://www.facebook.com/bierestambroise,bierestambroise,http://mcauslan.com,Canada,Montreal,QC,45.4685,-73.5908,"Fri, 11 Feb 2011 21:50:37 +0000",0,1,29851.0,"Thu, 01 Jan 1970 00:00:00 +0000",8033.0,14248,3.50314,237,20471,15895,0,,,,,,0.0,[],3.50625,False
