auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.8,"A smooth, toasty brown ale, Best Brown Ale is a mainstay in our fall & winter lineup. With hints of caramel and cocoa, the malt body has the depth to stand up to cool weather, but does not come across as heavy. This balancing act is aided by the generous use of American hops.",0,https://untappd.akamaized.net/site/beer_logos/beer-7230_66480_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7230_8e369_hd.jpeg,Best Brown Ale,bell-s-brewery-best-brown-ale,Brown Ale - American,7230,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,"Thu, 04 Nov 2010 11:07:11 +0000",0,1,,,,72801,3.69061,,219,116673,81666,0,3,"[{'beer': {'bid': 204228, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-bourbon-barrel-aged-best-brown', 'beer_name': 'Bourbon Barrel Aged Best Brown', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1774864, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-best-brown-ale-2016', 'beer_name': 'Best Brown Ale (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1869991, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-best-brown-ale-2004', 'beer_name': 'Best Brown Ale (2004)', 'is_vintage': 1, 'is_variant': 0}}]",3.69044,False
0,6.0,The Terrapin ?Moo-Hoo? Chocolate Milk Stout proudly uses cocoa nibs and shells from Olive and Sinclair Chocolate Company to give this beer its great taste!,30,https://untappd.akamaized.net/site/beer_logos/beer-TerrapinMooHoo.jpg,,Moo-Hoo Chocolate Milk Stout,terrapin-beer-co-moo-hoo-chocolate-milk-stout,Stout - Milk / Sweet,7231,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,"Thu, 04 Nov 2010 11:11:12 +0000",0,1,,,,60576,3.90709,,726,94328,66990,0,5,"[{'beer': {'bid': 115723, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-woo-hoo', 'beer_name': 'Woo-Hoo', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 124422, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'terrapin-beer-co-black-and-yellow-banana-marshmallow-moo-hoo', 'beer_name': 'Black and Yellow (Banana Marshmallow Moo-Hoo)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 253123, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_253123_sm_0c34dcb3599c54342100baff27bae0.jpeg', 'beer_slug': 'terrapin-beer-co-moo-hoo-chocolate-milk-stout-2010', 'beer_name': 'Moo-Hoo Chocolate Milk Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 259076, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_259076_sm_f8f1979273666e954cb7a1fc99e258.jpeg', 'beer_slug': 'terrapin-beer-co-moo-hoo-chocolate-milk-stout-2011', 'beer_name': 'Moo-Hoo Chocolate Milk Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 263182, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_263182_sm_d8d5c12a82c3e42211028d42e57087.jpeg', 'beer_slug': 'terrapin-beer-co-moo-hoo-chocolate-milk-stout-2012', 'beer_name': 'Moo-Hoo Chocolate Milk Stout (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.9058,False
0,7.7,Adding organic baby bear pumpkins to malt and hops makes this truly a local farm to brewhouse collaboration. A custom blend of six spices rounds out the flavors in this highly anticipated beer. *2011 GABF Gold Medal winner - Field and Pumpkin Beer*,25,https://untappd.akamaized.net/site/beer_logos/beer-_7232_d622d8a78b6ef93501400ab5f9db.jpeg,,Pumpkin Ale,upslope-brewing-pumpkin-ale,Pumpkin / Yam Beer,7232,1860,https://untappd.akamaized.net/site/brewery_logos/brewery-UpslopeBrewing_1860.jpeg,Upslope Brewing Company,upslope-brewing-company,Micro Brewery,https://www.facebook.com/upslopebrewing,upslope,http://upslopebrewing.com/,United States,Boulder,CO,40.0201,-105.218,"Thu, 04 Nov 2010 11:27:50 +0000",0,1,,,,5996,3.70726,,7,8658,6832,0,3,"[{'beer': {'bid': 1270658, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'upslope-brewing-company-pumpkin-ale-2015', 'beer_name': 'Pumpkin Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1306040, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'upslope-brewing-company-pumpkin-ale-2014', 'beer_name': 'Pumpkin Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1685998, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'upslope-brewing-company-pumpkin-ale-2016', 'beer_name': 'Pumpkin Ale (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.70452,False
0,4.8,"Ferran Adri? and Damm brewmasters have created the first beer specially designed to accompany meals. A unique blend of malt barley and wheat, flavoured with coriander, licorice and orange zest, INEDIT has a darkish colour with amber tones. Please keep in a wine cooler when serving in white wine glasses and do not fill the glass more than half full so as to appreciate all its virtues.
www.estrelladamminedit.com You can follow the brand on Twitter: @inedit",0,https://untappd.akamaized.net/site/beer_logos/beer-Inedit_7233.jpeg,,Estrella Damm Inedit,damm-s-a-estrella-damm-inedit,Witbier,7233,1087,https://untappd.akamaized.net/site/brewery_logos/brewery-1087_b7819.jpeg,Grupo Damm,grupo-damm,Macro Brewery,http://www.facebook.com/pages/Estrella-Damm/128451907169274,EstrellaDammEs,http://www.damm.es,Spain,08025 Barcelona,Catalu?a,41.4091,2.17806,"Thu, 04 Nov 2010 11:28:32 +0000",0,1,,,,31264,3.55695,,823,39905,34340,0,0,[],3.55786,False
0,7.0,"We at Schlafly Beer, Kaldi?s Coffee Roasting Company and Culinaria, a Schnucks Market, are proud to share with you our latest collaborative effort: Oatmeal Stout brewed with raspberry puree and cold-toddy Colombia Monserrate Coffee. Since 2008, Kaldi?s has worked directly with a small community of fifty-nine producers in the Huila region of Colombia. This unique coffee comes from this collaboration of farmers, who are as proud to bring you this coffee as we are to bring you this beer.",40,https://untappd.akamaized.net/site/beer_logos/beer-SchlaflyCulinariaRaspberryCoffeeStout_7234.jpeg,,Raspberry Coffee Stout,schlafly-beer-the-saint-louis-brewery-raspberry-coffee-stout,Stout - Other,7234,1092,https://untappd.akamaized.net/site/brewery_logos/brewery-schlaflybeerthesaintlouisbrewery_1092.jpeg,Schlafly - The Saint Louis Brewery,schlafly-the-saint-louis-brewery,Micro Brewery,http://www.facebook.com/schlaflybeer,schlafly,http://www.schlafly.com,United States,Saint Louis,MO,38.633,-90.2098,"Thu, 04 Nov 2010 11:35:18 +0000",0,1,,,,1660,3.79247,,4,2545,1977,0,0,[],3.77043,False
0,5.2,"To craft this unique brew, John Couchot aged the Gin in oak barrels so the barrels can soak up the flavor of the gin. The barrels are then emptied and rolled by forklift from the Rogue Distillery to the Rogue Brewery. John Maier later fills these barrels with Juniper Pale Ale so that his creation can absorb the gin flavors from the barrel. A hint of cucumber and a Sprucey note in the aroma followed by a Juniper bite mid palate finishing with a soft oakiness.",0,https://untappd.akamaized.net/site/beer_logos/beer-JohnJohnAleJuniper_7236.jpeg,,John John Juniper,rogue-ales-john-john-juniper,Pale Ale - American,7236,4565,https://untappd.akamaized.net/site/brewery_logos/brewery-rogue.jpg,Rogue Ales & Spirits,rogue-ales-spirits,Micro Brewery,https://www.facebook.com/RogueAlesSpirits/,rogueales,http://www.rogue.com/,United States,Newport,OR,44.6202,-124.052,"Thu, 04 Nov 2010 11:40:47 +0000",0,1,,,,1314,3.51826,,1,1840,1705,0,0,[],3.54331,False
0,5.3,,40,https://untappd.akamaized.net/site/beer_logos/beer-JuliusEchterHefeWeiss_7237.jpeg,,Julius Echter Premium Weissbier Hell,wurzburger-hofbrau-julius-echter-premium-weissbier-hell,Hefeweizen,7237,5211,https://untappd.akamaized.net/site/brewery_logos/brewery-WurzburgerHofbrau_5211.jpeg,W?rzburger Hofbr?u,w-rzburger-hofbr-u,Micro Brewery,,,http://www.wuerzburger-hofbraeu.de,Germany,W?rzburg,,49.7919,9.91506,"Thu, 04 Nov 2010 11:50:00 +0000",0,1,,,,12102,3.78985,,154,16098,13792,0,0,[],3.78642,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kiwi Martini,english-ales-brewery-kiwi-martini,Barleywine - American,7238,505,https://untappd.akamaized.net/site/brewery_logos/brewery-EnglishAlesBrewery_505.jpeg,English Ales Brewery,english-ales-brewery,Micro Brewery,http://www.facebook.com/groups/englishales/,,http://www.englishalesbrewery.com/,United States,Marina,CA,36.6802,-121.804,"Thu, 04 Nov 2010 12:11:47 +0000",0,1,,,,0,0.0,,0,8,8,0,0,[],3.59655,False
0,5.7,"Fall and German beer go together like Texas and tacos. So we brewed Oktoberfest, our first lager, using traditional Bavarian brewing methods and the highest quality German malt, hops, and yeast. Munich and Vienna malts are the real heroes of this brew, resulting in a smooth, copper-colored, medium-bodied beer that?s perfect for Fall. This year, celebrate Oktoberfest with Real Ale and fill a stein with this traditional Bavarian lager. We won?t even make you wear lederhosen.",22,https://untappd.akamaized.net/site/beer_logos/beer-7269_e7724_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7269_ce813_hd.jpeg,Oktoberfest,real-ale-brewing-company-oktoberfest,M?rzen,7269,1044,https://untappd.akamaized.net/site/brewery_logos/brewery-1044_fcb79.jpeg,Real Ale Brewing Company,real-ale-brewing-company,Micro Brewery,https://www.facebook.com/pages/Real-Ale-Brewing-Company/85360426538,RealAleBrewing,http://www.realalebrewing.com/,United States,Blanco,TX,30.1133,-98.4128,"Thu, 04 Nov 2010 14:00:41 +0000",0,1,7269.0,"Thu, 01 Jan 1970 00:00:00 +0000",7239.0,6788,3.57418,,5,10759,7764,0,5,"[{'beer': {'bid': 253863, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'real-ale-brewing-company-spiced-oktoberfest', 'beer_name': 'Spiced Oktoberfest', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 253970, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'real-ale-brewing-company-pie-spice-oktoberfest', 'beer_name': 'Pie Spice Oktoberfest', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 825199, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'real-ale-brewing-company-oktoberfest-w-chai-spice', 'beer_name': 'Oktoberfest (w/ Chai Spice)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1225439, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'real-ale-brewing-company-oktoberfest-2015', 'beer_name': 'Oktoberfest (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1742851, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'real-ale-brewing-company-oktoberfest-2016', 'beer_name': 'Oktoberfest (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.57748,False
0,5.8,"This robust porter is dark brown in color and full bodied with a malty sweet taste. Deep roasted, yet silky smooth! Two types of roasted malts, including roasted chocolate malt give this beer it's award winning flavor. ",24,https://untappd.akamaized.net/site/beer_logos/beer-OldLeghumper_10175.jpeg,,Old Leghumper,thirsty-dog-brewing-company-old-leghumper,Porter - American,10175,2488,https://untappd.akamaized.net/site/brewery_logos/brewery-ThirstyDogBrewingCompany_2488.jpeg,Thirsty Dog Brewing Company,thirsty-dog-brewing-company,Micro Brewery,http://facebook.com/thirstydogbeer,ThirstyDogBeer,http://thirstydog.com,United States,Akron,OH,41.069,-81.5178,"Sat, 20 Nov 2010 08:25:55 +0000",0,1,10175.0,"Sun, 30 Oct 2011 15:55:29 +0000",7240.0,21263,3.6125,,403,28098,23700,0,2,"[{'beer': {'bid': 1170479, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thirsty-dog-brewing-company-old-leghumper-2013', 'beer_name': 'Old Leghumper (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1789486, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thirsty-dog-brewing-company-old-leghumper-2009', 'beer_name': 'Old Leghumper (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.61304,False
