auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.3,"Landsmen is the word for fishers that practice their trade from the shore vs large offshore boats. Our tribute to swilers, really.
Maris Otter, Dark Crystal and Brewer's Gold hops. The singular use of this hop at all stages including two separate dry hop applications allows its earthy, spicy, berry fruit character to shine. A brewer's beer. 5.3",53,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Landsmen Pale Ale,yellowbelly-brewery-public-house-landsmen-pale-ale,Pale Ale - English,19999,5224,https://untappd.akamaized.net/site/brewery_logos/brewery-YellowBellyBreweryPublicHouse_5224.jpeg,YellowBelly Brewery & Public House,yellowbelly-brewery-public-house,Brew Pub,https://www.facebook.com/yellowbellybrew,Yellowbellybrew,http://yellowbellybrewery.com,Canada,St. John's,NL,47.5622,-52.7097,"Sat, 01 Jan 2011 17:02:58 +0000",0,1,,,,55,3.71364,,0,76,66,0,,,,,,0.0,[],3.65076,False
0,9.0,"Assertive and drinkable. Double IPA is California?s gift to beer lovers. Ours is brewed with four distinctly American hops: Centennial, Citra, Columbus and Simcoe, all beautifully balanced by five malts and generous additions of local orange blossom honey. An intense sensory experience ? the fresh aroma of citrus, pine and grapefruit with the bold taste of hops and sweet honey.",118,https://untappd.akamaized.net/site/beer_logos/beer-DoubleIPA_13502.jpeg,,Double IPA,hangar-24-craft-brewery-double-ipa,IPA - Imperial / Double,13502,3287,https://untappd.akamaized.net/site/brewery_logos/brewery-3287_54242.jpeg,Hangar 24 Craft Brewery,hangar-24-craft-brewery,Micro Brewery,http://www.facebook.com/hangar24brewery,Hangar24Brewery,http://hangar24brewery.com/,United States,Redlands,CA,34.0831,-117.142,"Wed, 08 Dec 2010 10:52:23 +0000",0,1,13502.0,"Thu, 01 Jan 1970 00:00:00 +0000",20000.0,14888,3.8241,,73,22791,16683,0,,,,,,2.0,"[{'beer': {'bid': 698121, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'hangar-24-craft-brewery-mint-and-bourbon-oak-double-ipa', 'beer_name': 'Mint And Bourbon Oak Double IPA', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 959739, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'hangar-24-craft-brewery-double-ipa-tequila-barrel-aged', 'beer_name': 'Double IPA Tequila Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}]",3.82063,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_70761_5f1e6cc85f917c9c65e693eddb65.jpeg,,Pilgrim,jamtlands-bryggeri-pilgrim,Pale Ale - English,70761,2378,https://untappd.akamaized.net/site/brewery_logos/brewery-JamtlandsBryggeri_2378.jpeg,J?mtlands Bryggeri,j-mtlands-bryggeri,Micro Brewery,,,www.jamtlandsbryggeri.se,Sweden,Pilgrimstad,,62.9663,15.0529,"Wed, 10 Aug 2011 12:02:07 +0000",0,1,70761.0,"Thu, 20 Oct 2011 03:33:31 +0000",20001.0,1461,3.20294,,6,1772,1592,0,,,,,,0.0,[],3.28031,False
0,5.8,A Belgian Kriek,0,https://untappd.akamaized.net/site/beer_logos/beer-35171_1d41f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-35171_83dd1_hd.jpeg,Chez Monieux,alpine-beer-company-chez-monieux,Lambic - Other,35171,29,https://untappd.akamaized.net/site/brewery_logos/brewery-29_19acf.jpeg,Alpine Beer Company,alpine-beer-company,Micro Brewery,http://www.facebook.com/alpinebeercompany,alpinebeerco,http://alpinebeerco.com,United States,Alpine,CA,32.8354,-116.766,"Sat, 05 Mar 2011 15:54:02 +0000",0,1,35171.0,"Fri, 21 Oct 2011 00:41:51 +0000",20002.0,836,3.64533,,0,1400,1063,0,,,,,,0.0,[],3.64653,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-20003_4aacc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20003_90f18_hd.jpeg,Jokki Nama,suntory-beer-limited-jokki-nama,Happoshu,20003,1893,https://untappd.akamaized.net/site/brewery_logos/brewery-Suntory_1893.jpeg,Suntory Beer Limited,suntory-beer-limited,Macro Brewery,https://www.facebook.com/suntorygroup,suntory,http://www.suntory.com/,Japan,Minato-ku,Tokyo,35.629,139.779,"Sat, 01 Jan 2011 17:51:38 +0000",0,1,,,,89,2.41292,,0,134,115,0,,,,,,0.0,[],3.37052,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tubby?s Porter,pizza-port-brewing-co-tubby-s-porter,Porter - American,20006,1534,https://untappd.akamaized.net/site/brewery_logos/brewery-1534_f0f6d.jpeg,Pizza Port Brewing Co.,pizza-port-brewing-co,Micro Brewery,http://www.facebook.com/pages/Pizza-Port/18371767981,pizzaportbeer,http://www.pizzaport.com,United States,Carlsbad,CA,33.1596,-117.348,"Sat, 01 Jan 2011 18:00:03 +0000",0,1,,,,21,3.42857,,0,33,32,0,,,,,,0.0,[],3.58334,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Breakwater Berry Kriek,breakwater-brewing-co-breakwater-berry-kriek,Fruit Beer,20007,2269,https://untappd.akamaized.net/site/brewery_logos/brewery-BreakwaterBrewingCo_2269.jpeg,Breakwater Brewing Company,breakwater-brewing-company,Micro Brewery,http://www.facebook.com/pages/Breakwater-Brewing-Company/92183371892,Breakwaterbrew,http://breakwaterbrewing.com/,United States,Oceanside,CA,33.1951,-117.379,"Sat, 01 Jan 2011 18:01:41 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,0.0,[],3.59537,False
0,6.1,"Blind Pig IPA was originally brewed by Vinnie at Blind Pig Brewing Co. in Temecula CA. Inspired by the original Blind Pig IPA, this beer is loaded with hop character but only has 6.0% ABV.",70,https://untappd.akamaized.net/site/beer_logos/beer-russianriverBlindPig.jpg,,Blind Pig IPA,russian-river-brewing-company-blind-pig-ipa,IPA - American,4041,5143,https://untappd.akamaized.net/site/brewery_logos/brewery-russianRiver.jpg,Russian River Brewing Company,russian-river-brewing-company,Micro Brewery,https://www.facebook.com/russianriverbrewing,,http://www.russianriverbrewing.com/,United States,Santa Rosa,CA,38.4418,-122.712,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4041.0,"Thu, 01 Jan 1970 00:00:00 +0000",20008.0,67819,4.19569,,1676,140435,75513,0,,,,,,0.0,[],4.19325,False
0,12.8,"After spending 4 years in Brandy barrels it became time to unleash the dark monster within.  Thick toffee aromatics exude with dense layers of fig, molasses, caramel, and a medley of dark fruits.  Sweet flavors of toffee and caramel mingle with the warming spice of vanilla, sherry-like notes, and brandy barrel oak tannin.  When served above 55 degrees Fahrenheit (highly recommended) more dark fruits like plum, date, raisin, and fig are further revealed.  Our CEO/Founder Mike Hinkley has enjoyed pairing this Brandy Barrel Aged Barleywine with a big stuffed ?Shaggy? dog that came from the local fair carnies and therefore we now have ?Sleepin with Shaggy?.",0,https://untappd.akamaized.net/site/beer_logos/beer-_31831_sm_4af1aa90bbf038151778b342c433ca.jpeg,,Sleepin' With Shaggy - Barrel Aged Barleywine,green-flash-brewing-co-sleepin-with-shaggy-barrel-aged-barleywine,Barleywine - American,31831,609,https://untappd.akamaized.net/site/brewery_logos/brewery-609_22ae7.jpeg,Green Flash Brewing Company,green-flash-brewing-company,Micro Brewery,https://www.facebook.com/GreenFlashBrew,GreenFlashBeer,http://www.greenflashbrew.com,United States,San Diego,CA,32.9073,-117.178,"Sat, 19 Feb 2011 22:16:58 +0000",0,0,31831.0,"Fri, 13 Jan 2012 22:22:41 +0000",20009.0,753,3.8257,,0,1119,909,0,,,,,,4.0,"[{'beer': {'bid': 258157, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-258157_23b9e_sm.jpeg', 'beer_slug': 'green-flash-brewing-co-barleywine-2012', 'beer_name': 'Barleywine (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 874323, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'green-flash-brewing-co-sleepin-with-shaggy-w-vanilla-bean-peppercorns-maple-syrup', 'beer_name': ""Sleepin' With Shaggy W/ Vanilla Bean, Peppercorns, & Maple Syrup"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1235386, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'green-flash-brewing-co-barleywine-2015', 'beer_name': 'Barleywine (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1815486, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'green-flash-brewing-company-barleywine-2016', 'beer_name': 'Barleywine (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.77518,False
0,9.5,"Ale brewed with Muscat, Gewurztraminer, and Sauvignon Blanc grapes and chomomile. As with any good epic, herein lies the promise of larger-than-life experiences, heroics and twists & turns as the adventure unfolds. These bottle-conditioned ales are specifically designed to be aged until sometime after December 12th, 2012. Provided you can wait that long. At that time, enjoy them in a ""vertical"" tasting. Each one unique to it's year of release. Each with its own ""twist & turn"" in the plotline. Each one released one year, one month and one day from the previous year's edition. This ninth edition of our Stone Vertical Epic Ale series takes two interesting left turns. A Belgian-style golden triple is the starting point of this beer, but the first left turn is nearly immediate with the addition of dried chamomile flowers, triticale, and Belgian amber candi sugar. The second, and rather unusual left turn takes us half an hour up the road from Stone to Temecula courtesy of the addition of just-pressed Muscat, Gewurztraminer and Sauvignon Blanc grapes from our friends at South Coast Winery. As the Stone Vertical Epic Ale series has moved through the calendar, we found that the brewing schedule for a 10.10.10 release coincided nicely with the grape harvest, neatly providing an interesting twist in this epic ale.",0,https://untappd.akamaized.net/site/beer_logos/beer-stoneVerticalEpic101010.jpg,,Stone 10.10.10 Vertical Epic Ale,stone-brewing-co-stone-10-10-10-vertical-epic-ale,Belgian Strong Golden Ale,20010,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,"Sat, 01 Jan 2011 18:15:20 +0000",0,0,,,,6721,3.85601,,34,10397,8554,0,,,,,,3.0,"[{'beer': {'bid': 276704, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-stone-10-10-10-vertical-epic-ale-w-french-oak', 'beer_name': 'Stone 10.10.10 Vertical Epic Ale w/ French Oak', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 308788, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-co-stone-10-10-10-vertical-epic-ale-w-american-oak', 'beer_name': 'Stone 10.10.10 Vertical Epic Ale w/ American Oak', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 313398, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'stone-brewing-co-stone-10-10-10-vertical-epic-ale-aged-on-white-grape', 'beer_name': 'Stone 10.10.10 Vertical Epic Ale Aged On White Grape', 'is_vintage': 0, 'is_variant': 1}}]",3.84711,False
