auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.0,"Bracia's careful use of Malts (Maris Otter, Brown, Munich, Dark Crystal, Black, Chocolate, Peated), Roasted Barley, Hops (Target, Pioneer, Hallertau Northern Brewer and Sorachi Ace) produce a truly unique beer. Its aromas are of chestnut honey, cappuccino, white chocolate, dark fruits and vibrant fresh peel. The mouthfeel is velvety and rich, with notes of coffee, chocolate, liquorice and hazelnuts with warming alcohol, cocoa and a little peat in the finish. Thornbridge's Bracia has been infused with a generous amount of dark and bitter Chestnut Honey that was sourced by Stefano from Beekeeper Onelia Pin in the Alpine foothills of North East Italy.",50,https://untappd.akamaized.net/site/beer_logos/beer-28320_bc572_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28320_e1e9d_hd.jpeg,Thornbridge Hall Bracia,thornbridge-brewery-thornbridge-hall-bracia,Strong Ale - English,28320,2047,https://untappd.akamaized.net/site/brewery_logos/brewery-Thornbridge_2047.jpeg,Thornbridge Brewery,thornbridge-brewery,Micro Brewery,https://www.facebook.com/thornbridgebrewery,thornbridge,www.thornbridgebrewery.co.uk,England,Bakewell,Derbyshire,53.2161,-1.67814,,,"Thu, 03 Feb 2011 13:33:10 +0000",0,1,,,,5448,4.00018,,50,6814,6042,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 129987, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thornbridge-brewery-bracia-barrel-aged-pedro-ximinez', 'beer_name': 'Bracia Barrel Aged Pedro Ximinez', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 425052, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'b-united-international-zymatore-bracia', 'beer_name': 'Zymatore Bracia', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 462658, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thornbridge-brewery-bracia-bourbon-barrel-aged', 'beer_name': 'Bracia Bourbon Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1773089, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thornbridge-brewery-bracia-2016', 'beer_name': 'Bracia (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1798670, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'thornbridge-brewery-bracia-2012', 'beer_name': 'Bracia (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.98168,False
0,4.95,"Kirin Ichiban Shibori is the name in the Japanese Market, whilst Kirin Ichiban is the name for export. 100% malt beer.",0,https://untappd.akamaized.net/site/beer_logos/beer-IchibanShibori_4667.jpeg,,Ichiban (Ichiban Shibori),kirin-brewery-company-ichiban-ichiban-shibori,Lager - Pale,4667,741,https://untappd.akamaized.net/site/brewery_logos/brewery-KirinBreweryCompany_741.jpeg,Kirin Brewery Company,kirin-brewery-company,Macro Brewery,https://www.facebook.com/kirinbeer,Kirin_Brewery,http://www.kirin.co.jp/,Japan,Nakano-ku,Tokyo,35.7071,139.662,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4667.0,"Thu, 01 Jan 1970 00:00:00 +0000",28321.0,144194,3.11188,,4318,224606,164522,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 674996, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-674996_abbae_sm.jpeg', 'beer_slug': 'kirin-brewery-company-ichiban-frozen', 'beer_name': 'Ichiban Frozen', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1092191, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1092191_67f12_sm.jpeg', 'beer_slug': 'kirin-brewery-company-ichiban-shibori-yokohama-zukuri', 'beer_name': 'Ichiban Shibori Yokohama Zukuri', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1096598, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1096598_69932_sm.jpeg', 'beer_slug': 'kirin-brewery-company-ichiban-shibori-kobe-zukuri', 'beer_name': 'Ichiban Shibori Kobe Zukuri', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1096620, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1096620_e3d46_sm.jpeg', 'beer_slug': 'kirin-brewery-company-ichiban-shibori-shiga-zukuri', 'beer_name': 'Ichiban Shibori Shiga Zukuri', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1096698, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1096698_4ae77_sm.jpeg', 'beer_slug': 'kirin-brewery-company-ichiban-shibori-nagoya-zukuri', 'beer_name': 'Ichiban Shibori Nagoya Zukuri', 'is_vintage': 0, 'is_variant': 1}}]",3.11302,False
0,5.4,"Fuller's London Porter has regularly been voted the number one Porter by various award panels, including the World Beer Awards.

London Porter was launched by Fuller?s in 1996, but the beer?s origins date back to pre-Victorian times. Indeed, the porter style was named after the London transport workers of the 1800s, with whom the beer was so popular.

London Porter is dark, rich and creamy. It is brewed to 5.4% ABV, with a blend of Brown, Crystal and Chocolate malts.

The beer provides a complex range of flavours, with earthy character and notes of coffee and chocolate in both the aroma and taste.",0,https://untappd.akamaized.net/site/beer_logos/beer-2560_9b8e4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-2560_a30b6_hd.jpeg,London Porter,fuller-smith-turner-london-porter,Porter - English,2560,3296,https://untappd.akamaized.net/site/brewery_logos/brewery-3296_73351.jpeg,"Fuller, Smith & Turner ",fuller-smith-turner,Micro Brewery,https://www.facebook.com/FullersBrewery,Fullers,http://www.fullers.co.uk/,England,London,,51.4881,-0.249709,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,2560.0,"Thu, 01 Jan 1970 00:00:00 +0000",28322.0,49683,3.73337,,1264,70445,54990,0,,,,,,,,,,,0.0,[],3.73287,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-28323_2e841_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28323_7f9c9_hd.jpeg,Grafenwalder Hefe Weissbier,frankfurter-brauhaus-grafenwalder-hefe-weissbier,Hefeweizen,28323,8312,https://untappd.akamaized.net/site/brewery_logos/brewery-FrankfurterBrauhaus_8312.jpeg,Frankfurter Brauhaus,frankfurter-brauhaus,Micro Brewery,,,http://www.frankfurter-brauhaus.de,Germany,15234 Frankfurt (Oder),BB,52.3643,14.5294,,,"Thu, 03 Feb 2011 16:15:17 +0000",0,1,,,,1541,2.90737,,3,2222,1687,0,,,,,,,,,,,0.0,[],3.03023,False
0,6.25,"Joe?s multinational take on a classic IPA. IPA?s are known for their intense hop bitterness, flavor and aromas. First, Joe used American and English malt, then American and English hops are added during the mash, first wort, boil, and finally it?s dry hopped for aroma. Belgium gets involved with the yeast and a special candy sugar finish for smoothness and flavor. ",0,https://untappd.akamaized.net/site/beer_logos/beer-28324_32291_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28324_e19be_hd.jpeg,Hop Wrangler IPA,peace-tree-brewing-company-hop-wrangler-ipa,IPA - Belgian,28324,4250,https://untappd.akamaized.net/site/brewery_logos/brewery-PeaceTreeBrewingCo_4250.jpeg,Peace Tree Brewing Company,peace-tree-brewing-company,Micro Brewery,http://www.facebook.com/peacetreebrewing,peacetreebrew,http://www.peacetreebrewing.com/,United States,Knoxville,IA,41.319,-93.0989,,,"Thu, 03 Feb 2011 16:32:57 +0000",0,1,,,,3719,3.48891,,20,6153,4229,0,,,,,,,,,,,0.0,[],3.5012,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,KWNew Breeww,kwnew-breeww-kwnew-breeww,Red Ale - American Amber / Red,28325,7744,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,KWNew Breeww,kwnew-breeww,Micro Brewery,,,,United States,,,0.0,0.0,,,"Thu, 03 Feb 2011 16:43:11 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,,,,,,0.0,[],3.59537,False
0,9.0,A collaboration beer between The Bruery and Cigar City Brewing. A variation of Marron Acidifie.,0,https://untappd.akamaized.net/site/beer_logos/beer-ISOFT_28326.jpeg,,ISO:FT,the-bruery-iso-ft,Sour - American Wild Ale,28326,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,1.0,"[{'brewery': {'brewery_id': 379, 'brewery_name': 'Cigar City Brewing', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Tampa', 'brewery_state': 'FL'}}}]","Thu, 03 Feb 2011 18:03:55 +0000",0,1,,,,799,4.07509,,0,1149,1000,0,,,,,,,,,,,0.0,[],3.95775,False
0,9.0,A collaboration beer between The Bruery and Cigar City Brewing. A variation of Marron Acidifie.,0,https://untappd.akamaized.net/site/beer_logos/beer-ISOFT_28326.jpeg,,ISO:FT,the-bruery-iso-ft,Sour - American Wild Ale,28326,1246,https://untappd.akamaized.net/site/brewery_logos/brewery-thebruery_1246.jpeg,The Bruery,the-bruery,Micro Brewery,https://www.facebook.com/TheBruery,thebruery,http://www.thebruery.com/,United States,Placentia,CA,33.8614,-117.88,1.0,"[{'brewery': {'brewery_id': 379, 'brewery_name': 'Cigar City Brewing', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Tampa', 'brewery_state': 'FL'}}}]","Thu, 03 Feb 2011 18:03:55 +0000",0,1,28326.0,"Thu, 01 Jan 1970 00:00:00 +0000",28327.0,799,4.07509,,0,1149,1000,0,,,,,,,,,,,0.0,[],3.95775,False
0,4.1,"A very easy drinking lightly coloured pale ale, crafted to commemorate the burning of a used Burton Union barrel. It delivers a sharp thirst quenching bitterness, perfectly complemented with a slightly lemony citrus aroma. The perfect beer to accompany an English Summer. Definitely not for Australians!",0,https://untappd.akamaized.net/site/beer_logos/beer-_28329_sm_a41c75d146fa04b1a7fa7f3a8bdabb.jpeg,,Ashes Ale,marston-s-beer-co-ashes-ale,English Bitter,28329,1517,https://untappd.akamaized.net/site/brewery_logos/brewery-1517_171eb.jpeg,Marston's Brewery,marston-s-brewery,Macro Brewery,http://Marston's Pedigree,MarstonsBrewery,http://www.marstonsbeercompany.co.uk,England,Burton-on-Trent,Staffordshire,52.8075,-1.65728,,,"Thu, 03 Feb 2011 19:27:16 +0000",0,1,,,,310,3.09194,,3,424,352,0,,,,,,,,,,,0.0,[],3.36924,False
0,5.2,"Motor City Honey Porter is a full bodied, creamy dark ale with a distinct roasted malt flavor and chocolate overtones. A touch of pure Michigan clover honey adds a subtle sweetness to this smooth, well balanced ale.",26,https://untappd.akamaized.net/site/beer_logos/beer-28330_7c457_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-28330_05721_hd.jpeg,Honey Porter,motor-city-brewing-works-honey-porter,Porter - Other,28330,1727,https://untappd.akamaized.net/site/brewery_logos/brewery-MotorCityBrewingWorks_1727.jpeg,Motor City Brewing Works,motor-city-brewing-works,Micro Brewery,,MotorCityBeer,http://www.motorcitybeer.com/,United States,Detroit,MI,42.3517,-83.0658,,,"Thu, 03 Feb 2011 19:33:49 +0000",0,1,,,,1863,3.50564,,3,2342,2068,0,,,,,,,,,,,0.0,[],3.52608,False
