auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.5,"This Abbey Style Dubbel Ale earns its appellation by being brewed with double the normal grain bill and the addition of Belgian dark candy sugar.  Fermenting with Trappist yeast creates dark fruit esters. Pilser, Pale, Extra Special and Chocolate malts evoke classic Belgian Ale sweet aromas with a hint of nuttiness. Use of Hallertau Hersbrucker and German Select hops enhance authenticity and provide a restrained bittering of 20 IBUs and a slight spicy aroma.",20,https://untappd.akamaized.net/site/beer_logos/beer-8815_6cbcb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8815_33818_hd.jpeg,Seven Sisters Abbey Ale,highland-brewing-company-seven-sisters-abbey-ale,Belgian Dubbel,8815,658,https://untappd.akamaized.net/site/brewery_logos/brewery-HighlandBrewingCo_658.jpeg,Highland Brewing Company,highland-brewing-company,Micro Brewery,https://www.facebook.com/HighlandBrewingCompany,highlandbrews,http://www.highlandbrewing.com,United States,Asheville,NC,35.5711,-82.4982,,,"Fri, 12 Nov 2010 15:30:57 +0000",0,1,,,,39,3.5641,,0,96,86,0,,,,,,0.0,[],3.64034,False
0,2.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-ModeloLight_8816.jpeg,,Modelo Light,grupo-modelo-s-a-de-c-v-modelo-light,Lager - American Light,8816,618,https://untappd.akamaized.net/site/brewery_logos/brewery-GrupoModeloSAdeCV_618.jpeg,Grupo Modelo S.A. de C.V.,grupo-modelo-s-a-de-c-v,Macro Brewery,https://www.facebook.com/Grupo-Modelo-140990106243621/,GrupoModelo_MX,http://www.gmodelo.mx,Mexico,Mexico City,Distrito Federal,19.4296,-99.2031,,,"Fri, 12 Nov 2010 15:32:03 +0000",0,1,,,,1922,2.35588,,17,2708,2443,0,,,,,,0.0,[],2.53323,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Yanjing 11? Premium Extra,beijing-yanjing-brewery-yanjing-11-premium-extra,Lager - North American Adjunct,8817,2285,https://untappd.akamaized.net/site/brewery_logos/brewery-BeijingYanjingBrewery_2285.jpeg,Beijing Yanjing Brewery,beijing-yanjing-brewery,Macro Brewery,,,http://www.yanjingbeer.ca/home.html,China / People's Republic of China,Beijing,,39.904,116.408,,,"Fri, 12 Nov 2010 15:36:24 +0000",0,1,,,,4,0.0,,1,19,19,0,,,,,,0.0,[],3.60365,False
0,4.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Yanjing Dark,beijing-yanjing-brewery-yanjing-dark,Schwarzbier,8818,2285,https://untappd.akamaized.net/site/brewery_logos/brewery-BeijingYanjingBrewery_2285.jpeg,Beijing Yanjing Brewery,beijing-yanjing-brewery,Macro Brewery,,,http://www.yanjingbeer.ca/home.html,China / People's Republic of China,Beijing,,39.904,116.408,,,"Fri, 12 Nov 2010 15:37:34 +0000",0,1,,,,58,2.46983,,2,96,89,0,,,,,,0.0,[],3.46255,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Calico Copper Amber Ale,ballast-point-brewing-spirits-calico-copper-amber-ale,Red Ale - American Amber / Red,42144,68,https://untappd.akamaized.net/site/brewery_logos/brewery-ballastpointbrewingcompany_68.jpeg,Ballast Point Brewing & Spirits,ballast-point-brewing-spirits,Macro Brewery,http://www.facebook.com/BallastPoint,bpbrewing,http://www.ballastpoint.com/,United States,San Diego,CA,32.8882,-117.158,,,"Thu, 07 Apr 2011 07:22:51 +0000",1,1,42144.0,"Thu, 01 Jan 1970 00:00:00 +0000",8819.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
0,5.9,"Inspired by the brothers time living in France, this food-friendly ale is deep amber in color, with a toasty and sweet caramel start. It finishes with just enough hops to clean off the palate. Bon appetit!",24,https://untappd.akamaized.net/site/beer_logos/beer-8820_be85c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8820_5acd9_hd.jpeg,Domaine DuPage,two-brothers-brewing-company-domaine-dupage,Bi?re de Garde,8820,1298,https://untappd.akamaized.net/site/brewery_logos/brewery-1298_ea7cf.jpeg,Two Brothers Brewing Company,two-brothers-brewing-company,Micro Brewery,http://www.facebook.com/TwoBrothersBrewing,twobrothersbeer,http://twobrothersbrewing.com/,United States,Warrenville,IL,41.8243,-88.2123,,,"Fri, 12 Nov 2010 15:38:00 +0000",0,1,,,,45031,3.60352,,916,69863,50501,0,,,,,,2.0,"[{'beer': {'bid': 340197, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'two-brothers-brewing-company-domaine-dupage-brew-house-blend', 'beer_name': 'Domaine Dupage Brew House Blend', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1538130, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'two-brothers-brewing-company-domaine-dupage-coconut-cask', 'beer_name': 'Domaine DuPage Coconut Cask', 'is_vintage': 0, 'is_variant': 1}}]",3.60384,False
0,5.8,"Deep garnet-tinted ebony hue with a dense, voluptuous mahogany head. Aroma of fresh-baked bread, toffee, raisins, dried cherries, and dark coffee. Pleasantly creamy, rich body carrying a robust flavor of espresso and freshly toasted bed, finishing roasty and dry.",15,https://untappd.akamaized.net/site/beer_logos/beer-BarneyFlatsOatmealStout_8821.jpeg,,Barney Flats Oatmeal Stout,anderson-valley-brewing-company-barney-flats-oatmeal-stout,Stout - Oatmeal,8821,3880,https://untappd.akamaized.net/site/brewery_logos/brewery-AndersonValleyBrewingCompany_3880.jpeg,Anderson Valley Brewing Company,anderson-valley-brewing-company,Micro Brewery,http://www.facebook.com/AndersonValleyBrewingCompany,avbc,http://www.avbc.com,United States,Boonville,CA,39.0005,-123.356,,,"Fri, 12 Nov 2010 15:38:48 +0000",0,1,,,,53784,3.61765,,744,73517,59598,0,,,,,,0.0,[],3.61783,False
0,3.5,"Chiswick Bitter is a fresh, flowery and sessionable ale known for its strong hop characteristics. It is brewed with Northdown and Challenger hop varieties, with extra Goldings hops added to the cask after fermentation to add to the flavour and aroma (a process known as dry hopping).

Sold on draught in most of Fuller?s tied houses, Chiswick Bitter is also available in 500ml bottles.

Cask 3.5% ABV
Bottle 3.5% ABV",0,https://untappd.akamaized.net/site/beer_logos/beer-8823_1f84c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8823_88d7d_hd.jpeg,Chiswick Bitter,fuller-smith-turner-chiswick-bitter,English Bitter,8823,3296,https://untappd.akamaized.net/site/brewery_logos/brewery-3296_73351.jpeg,"Fuller, Smith & Turner ",fuller-smith-turner,Micro Brewery,https://www.facebook.com/FullersBrewery,Fullers,http://www.fullers.co.uk/,England,London,,51.4881,-0.249709,,,"Fri, 12 Nov 2010 15:44:14 +0000",0,1,,,,4590,3.17685,,5,6371,5188,0,,,,,,0.0,[],3.20648,False
0,9.0,"Brewed with royalty in mind, no expense was spared in crafting our Imperial Red. Generous additions of our favorite hop varieties blend harmoniously with long layers of dark caramel malts.",130,https://untappd.akamaized.net/site/beer_logos/beer-8824_e1840_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8824_71ab9_hd.jpeg,Imperial Red Ale,marble-brewery-imperial-red-ale,Red Ale - Imperial / Double,8824,825,https://untappd.akamaized.net/site/brewery_logos/brewery-825_38484.jpeg,Marble Brewery,marble-brewery,Brew Pub,http://www.facebook.com/marblebrewery,marblebrewery,http://marblebrewery.com/,United States,Albuquerque,NM,35.0928,-106.647,,,"Fri, 12 Nov 2010 15:45:03 +0000",0,1,,,,1507,3.86413,,30,2275,1743,0,,,,,,0.0,[],3.82814,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-Paulus_8825.jpeg,,Paulus,brouwerij-het-sas-leroy-paulus,Sour - Flanders Oud Bruin,8825,2442,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijLeroy_2442.jpeg,Brouwerij Het Sas / Leroy,brouwerij-het-sas-leroy,Micro Brewery,,,www.brouwerijhetsas.be,Belgium,8904 Boezinge,,50.8949,2.85803,,,"Fri, 12 Nov 2010 15:48:26 +0000",0,1,,,,500,3.39,,12,664,619,0,,,,,,2.0,"[{'beer': {'bid': 660382, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Paulus_8825.jpeg', 'beer_slug': 'brouwerij-het-sas-leroy-paulus-2001', 'beer_name': 'Paulus (2001)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1559342, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Paulus_8825.jpeg', 'beer_slug': 'brouwerij-het-sas-leroy-paulus-2007', 'beer_name': 'Paulus (2007)', 'is_vintage': 1, 'is_variant': 0}}]",3.48904,False
