auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.7,"Our famous and always asked for Czech-style hoppy Pilsner. Dry-hopped with Mandarina and lagered for over five weeks. Wheat free

The 4th Lager to be brewed at Iron Springs, this Czech Pilsner is crisp, light,& super refreshing and a perfect beer to go with these hot Marin days (and nights).",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Czechered Past Pilsner,iron-springs-pub-brewery-czechered-past-pilsner,Pilsner - Czech,27231,701,https://untappd.akamaized.net/site/brewery_logos/brewery-701_02e46.jpeg,Iron Springs Pub & Brewery,iron-springs-pub-brewery,Brew Pub,http://www.facebook.com/ironspringpub,ironspringspub,http://ironspringpub.com/,United States,Fairfax,CA,37.986,-122.584,"Sat, 29 Jan 2011 03:42:17 +0000",0,1,,,,156,3.36378,,2,234,211,0,,,,,,,,,,,0.0,[],3.55379,False
0,5.0,"Smooth, malty, and complex.  This sessionable red is a delicious Trout River classic.",0,https://untappd.akamaized.net/site/beer_logos/beer-1520760_06006_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1520760_2a434_hd.jpeg,Rainbow Red Ale,trout-river-brewing-company-rainbow-red-ale,Red Ale - American Amber / Red,1520760,262402,https://untappd.akamaized.net/site/brewery_logos/brewery-262402_c35ed.jpeg,Trout River Brewing Company ,trout-river-brewing-company,Micro Brewery,https://www.facebook.com/troutriverbrewery/,,http://www.troutriverbrewing.com,United States,Springfield,VT,43.3016,-72.4867,"Fri, 22 Apr 2016 05:53:50 +0000",0,1,1520760.0,"Tue, 13 Sep 2016 18:30:26 +0000",27232.0,2243,3.34318,,23,3194,2648,0,,,,,,,,,,,0.0,[],3.38003,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Smiled English Ale,shipyard-brewing-company-smiled-english-ale,English Mild Ale,27233,2392,https://untappd.akamaized.net/site/brewery_logos/brewery-ShipyardBrewingCo_2392.jpeg,Shipyard Brewing Company,shipyard-brewing-company,Micro Brewery,http://www.facebook.com/ShipyardBrewing?ref=ts,shipyardbrewing,http://www.shipyard.com/,United States,Portland,ME,43.662,-70.2486,"Sat, 29 Jan 2011 03:44:31 +0000",0,1,,,,0,0.0,,0,3,3,0,,,,,,,,,,,0.0,[],3.59537,False
0,6.9,This beer will wake up your senses to fine American hops! Batch 69 exhibits a nice bite and finishes off with pleasant notes of citrus and pine.,69,https://untappd.akamaized.net/site/beer_logos/beer-27234_55be7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-27234_1ad8c_hd.jpeg,Batch 69 American IPA,frankenmuth-brewery-batch-69-american-ipa,IPA - American,27234,9706,https://untappd.akamaized.net/site/brewery_logos/brewery-9706_d03a8.jpeg,Frankenmuth Brewery,frankenmuth-brewery,Micro Brewery,http://www.facebook.com/frankenmuthbrewery,FB1862,http://www.frankenmuthbrewery.com/,United States,Frankenmuth,MI,43.331,-83.7379,"Sat, 29 Jan 2011 03:46:22 +0000",0,1,,,,9222,3.4875,,133,13310,10232,0,,,,,,,,,,,0.0,[],3.49274,False
0,8.0,"A fruity, high gravity trippel",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Thrice Fried,toasted-tapped-thrice-fried,Belgian Tripel,27235,4194,https://untappd.akamaized.net/site/brewery_logos/brewery-4194_2860d.jpeg,Toasted & Tapped,toasted-tapped,Brew Pub,,,,United States,Flowery Branch,GA,34.1855,-83.9262,"Sat, 29 Jan 2011 03:46:36 +0000",0,0,,,,4,0.0,,0,13,10,0,,,,,,,,,,,0.0,[],3.53284,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jingle Bellies,pot-belly-jingle-bellies,Winter Ale,27236,2708,https://untappd.akamaized.net/site/brewery_logos/brewery-PotbellyBrewery_2708.jpeg,Potbelly Brewery,potbelly-brewery,Micro Brewery,https://www.facebook.com/PotbellyBreweryLimited,,http://www.potbelly-brewery.co.uk/site_v2/,England,Kettering,"Northamptonshire, NN16 0JA",52.3997,-0.714168,"Sat, 29 Jan 2011 03:52:38 +0000",0,1,,,,44,3.32955,,0,50,50,0,,,,,,,,,,,0.0,[],3.60962,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Olaf's Quest,rudgate-brewery-olaf-s-quest,Winter Ale,27237,7469,https://untappd.akamaized.net/site/brewery_logos/brewery-Rudgate_7469.jpeg,Rudgate Brewery,rudgate-brewery,Micro Brewery,https://www.facebook.com/profile.php?id=100000532428439&v=wall,rudgatebrewery,http://www.rudgatebrewery.co.uk/,England,Tockwith,YO26 7QF,53.9653,-1.30647,"Sat, 29 Jan 2011 03:55:53 +0000",0,1,,,,0,0.0,,0,2,2,0,,,,,,,,,,,0.0,[],3.59537,False
0,7.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dark n' Lovely IPA,black-lotus-brewery-dark-lovely-ipa,IPA - Black / Cascadian Dark Ale,27238,7468,https://untappd.akamaized.net/site/brewery_logos/brewery-BlackLotusBrewery_7468.jpeg,Black Lotus Brewery,black-lotus-brewery,Micro Brewery,https://www.facebook.com/black.l.co/,BlackLotusBeer,http://www.blacklotusbrewery.com/,United States,Clawson,MI,42.5336,-83.146,"Sat, 29 Jan 2011 03:56:14 +0000",0,1,,,,137,3.57482,,0,201,166,0,,,,,,,,,,,0.0,[],3.62706,False
0,10.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-CatherinesInspiration_27239.jpeg,,Catherine's Inspiration,swamp-head-brewery-catherine-s-inspiration,Stout - Russian Imperial,27239,3070,https://untappd.akamaized.net/site/brewery_logos/brewery-SwampHeadBrewery_3070.jpeg,Swamp Head Brewery,swamp-head-brewery,Micro Brewery,http://www.facebook.com/swamphead,SwampHead,http://swamphead.com,United States,Gainesville,FL,29.6242,-82.3884,"Sat, 29 Jan 2011 03:57:36 +0000",0,1,,,,106,4.07547,,0,176,152,0,,,,,,,,,,,0.0,[],3.75979,False
0,4.0,"A fruity golden ale with flavours of tropical resinous fruits abundant in the mouth, and a sensuous citrus finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-_27240_16a2aa07151f900cfcb622b0e17c.jpeg,,Treasure Trove,salopian-brewery-treasure-trove,Golden Ale,27240,1096,https://untappd.akamaized.net/site/brewery_logos/brewery-1096_7940e.jpeg,Salopian Brewery,salopian-brewery,Micro Brewery,https://www.facebook.com/SalopianBrewery,SalopianBrewery,http://www.salopianbrewery.co.uk,England,Shrewsbury,Shropshire,52.7069,-2.7864,"Sat, 29 Jan 2011 03:57:47 +0000",0,1,,,,405,3.6284,,3,497,439,0,,,,,,,,,,,0.0,[],3.63807,False
