auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,11.8,"A big, bold ale brewed in the style of classic barleywines. Served lightly carbonated through the handpump at cellar temperature.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Old Fugget,otto-s-pub-and-brewery-old-fugget,Barleywine - English,4754,960,https://untappd.akamaized.net/site/brewery_logos/brewery-ottospubandbrewery_960.jpeg,Otto's Pub and Brewery,otto-s-pub-and-brewery,Micro Brewery,http://www.facebook.com/OttosPubandBrewery,OttosPub,http://ottospubandbrewery.com/,United States,State College,PA,40.8109,-77.9122,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,374,3.57353,0,482,423,0,,,,,,0.0,[],3.60789,False
0,4.5,A south German style wheat ale. This beer is served traditionally cloudy due to the suspended yeast (hefe=yeast). Strong spicy clove flavors and light banana esters are characteristics of this unique beer.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hefeweizen,otto-s-pub-and-brewery-hefeweizen,Hefeweizen,4755,960,https://untappd.akamaized.net/site/brewery_logos/brewery-ottospubandbrewery_960.jpeg,Otto's Pub and Brewery,otto-s-pub-and-brewery,Micro Brewery,http://www.facebook.com/OttosPubandBrewery,OttosPub,http://ottospubandbrewery.com/,United States,State College,PA,40.8109,-77.9122,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,815,3.61503,34,1215,925,0,,,,,,0.0,[],3.62481,False
0,6.4,"A strong dark German style bock. This beer is served traditionally cloudy due to the suspended yeast (hefe=yeast). This wheat beer is estery like a hefeweizen, but bigger and sweeter with more of everything.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Weizenbock,otto-s-pub-and-brewery-weizenbock,Weizenbock,4756,960,https://untappd.akamaized.net/site/brewery_logos/brewery-ottospubandbrewery_960.jpeg,Otto's Pub and Brewery,otto-s-pub-and-brewery,Micro Brewery,http://www.facebook.com/OttosPubandBrewery,OttosPub,http://ottospubandbrewery.com/,United States,State College,PA,40.8109,-77.9122,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,121,3.67975,0,163,132,0,,,,,,0.0,[],3.65859,False
0,11.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dixie Kristal (2015),moon-river-brewing-company-dixie-kristal-2015,Belgian Tripel,1312828,882,https://untappd.akamaized.net/site/brewery_logos/brewery-MoonRiverBrewingCompany_882.jpeg,Moon River Brewing Company,moon-river-brewing-company,Brew Pub,https://www.facebook.com/MoonRiverBrewing,MoonRiverBrew,http://www.moonriverbrewing.com/,United States,Savannah,GA,32.0811,-81.0921,"Sat, 14 Nov 2015 02:36:06 +0000",0,0,1312828.0,"Sun, 06 Dec 2015 02:03:59 +0000",4757.0,306,3.51797,2,376,367,0,,,,,,0.0,[],3.58414,False
0,11.0,"The big brother of OBP original, OBP Squared is made with the same recipe as OBP with half the water (and twice the flavor.) Imagine brewing a pot of coffee with only half the water, much stronger coffee! Likewise, a much stronger beer. ",10,https://untappd.akamaized.net/site/beer_logos/beer-16665_999c6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-16665_daad4_hd.jpeg,Orange Blossom Pilsner Squared (OBP?),orange-blossom-brewing-company-orange-blossom-pilsner-squared-obp,Pilsner - Imperial / Double,16665,4320,https://untappd.akamaized.net/site/brewery_logos/brewery-4320_e25e8.jpeg,Orange Blossom Brewing Company,orange-blossom-brewing-company,Micro Brewery,http://www.facebook.com/obpbeer,obpbuzz,http://www.orangeblossompilsner.com/,United States,Orlando,FL,28.4881,-81.3302,"Fri, 24 Dec 2010 13:59:47 +0000",0,1,16665.0,"Thu, 01 Jan 1970 00:00:00 +0000",4758.0,5788,3.62491,89,7779,6551,0,,,,,,0.0,[],3.62622,False
0,6.8,"This hard cider is fresh-pressed with delicious, sweet-tart Pink Lady apples from the Mercier Orchards in the North Georgia mountains.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Road Trip Hard Cider,moon-river-brewing-company-road-trip-hard-cider,Cider,4759,882,https://untappd.akamaized.net/site/brewery_logos/brewery-MoonRiverBrewingCompany_882.jpeg,Moon River Brewing Company,moon-river-brewing-company,Brew Pub,https://www.facebook.com/MoonRiverBrewing,MoonRiverBrew,http://www.moonriverbrewing.com/,United States,Savannah,GA,32.0811,-81.0921,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,94,2.70745,0,195,177,0,,,,,,0.0,[],3.33454,False
0,4.8,"Our Wit (white) beer is an old style Belgian wheat-ale, spiced with Curacao bitter orange peel and corriander. Light and exotic... A party in your mouth!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wild Wacky Wit,moon-river-brewing-company-wild-wacky-wit,Witbier,4760,882,https://untappd.akamaized.net/site/brewery_logos/brewery-MoonRiverBrewingCompany_882.jpeg,Moon River Brewing Company,moon-river-brewing-company,Brew Pub,https://www.facebook.com/MoonRiverBrewing,MoonRiverBrew,http://www.moonriverbrewing.com/,United States,Savannah,GA,32.0811,-81.0921,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3968,3.30607,158,4844,4568,0,,,,,,0.0,[],3.33076,False
0,4.9,"This German-style Festival bier has a rich orange hue. Its medium body is complemented by a Munich malt toastiness and premium German hops which are a blend of Hallertau, Spalt, Hersbruck and Saaz, yielding a spicy, \noble hop\"" aroma.""",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Savannah Fest,moon-river-brewing-company-savannah-fest,M?rzen,4761,882,https://untappd.akamaized.net/site/brewery_logos/brewery-MoonRiverBrewingCompany_882.jpeg,Moon River Brewing Company,moon-river-brewing-company,Brew Pub,https://www.facebook.com/MoonRiverBrewing,MoonRiverBrew,http://www.moonriverbrewing.com/,United States,Savannah,GA,32.0811,-81.0921,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,15,2.98333,0,23,22,0,,,,,,0.0,[],3.56679,False
0,7.0,"Like its namesake, this ale is known for the sneak attack. Hop-heads will enjoy its assertive bitterness and huge floral, dry hop aroma.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Swamp Fox,moon-river-brewing-company-swamp-fox,IPA - American,4762,882,https://untappd.akamaized.net/site/brewery_logos/brewery-MoonRiverBrewingCompany_882.jpeg,Moon River Brewing Company,moon-river-brewing-company,Brew Pub,https://www.facebook.com/MoonRiverBrewing,MoonRiverBrew,http://www.moonriverbrewing.com/,United States,Savannah,GA,32.0811,-81.0921,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6785,3.58803,203,8579,7713,0,,,,,,5.0,"[{'beer': {'bid': 135920, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-swamp-fox-triple-hopped', 'beer_name': 'Swamp Fox (Triple Hopped)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 369953, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-swamp-fox-w-ancho-chili-vanilla-beans', 'beer_name': 'Swamp Fox (w/ Ancho Chili & Vanilla Beans)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 522113, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-swamp-fox-w-orange-zest', 'beer_name': 'Swamp Fox (w/ Orange Zest)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 528644, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-swamp-fox-w-sorachi-ace', 'beer_name': 'Swamp Fox (w/ Sorachi Ace)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 672701, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-swamp-fox-w-nugget', 'beer_name': 'Swamp Fox (w/ Nugget)', 'is_vintage': 0, 'is_variant': 1}}]",3.59074,False
0,5.9,"Our porter is a full bodied, semi-sweet dark ale, with distinct notes of caramel and chocolate. A touch of English grown Fuggles gives balance to the complex malty sweetness. Brewed in the loving memory of our Brewmaster's grandfather, the Captain.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Captain's Porter,moon-river-brewing-company-captain-s-porter,Porter - American,4763,882,https://untappd.akamaized.net/site/brewery_logos/brewery-MoonRiverBrewingCompany_882.jpeg,Moon River Brewing Company,moon-river-brewing-company,Brew Pub,https://www.facebook.com/MoonRiverBrewing,MoonRiverBrew,http://www.moonriverbrewing.com/,United States,Savannah,GA,32.0811,-81.0921,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,3189,3.5813,119,3833,3624,0,,,,,,5.0,"[{'beer': {'bid': 298944, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-captain-s-porter-w-vanilla-beans', 'beer_name': ""Captain's Porter (w/ Vanilla Beans)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 480765, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-captain-s-porter-w-rose-petals', 'beer_name': ""Captain's Porter (w/ Rose Petals)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1027794, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-captain-s-porter-w-turkish-coffee', 'beer_name': ""Captain's Porter (w/ Turkish Coffee)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1274887, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-captain-s-porter-w-cacao-nibs', 'beer_name': ""Captain's Porter (w/ Cacao Nibs)"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1363857, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moon-river-brewing-company-captain-s-porter-w-raspberry', 'beer_name': ""Captain's Porter (w/ Raspberry)"", 'is_vintage': 0, 'is_variant': 1}}]",3.58738,False
