auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.9,Our Just Stout Sealed With A Kiss of vanilla.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,S.W.A.K. Stout,willimantic-brewing-company-s-w-a-k-stout,Stout - Milk / Sweet,31788,3713,https://untappd.akamaized.net/site/brewery_logos/brewery-3713_ccf68.jpeg,Willimantic Brewing Company,willimantic-brewing-company,Brew Pub,http://www.facebook.com/willibrew,willibrew,http://www.willibrew.com/,United States,Willimantic,CT,41.7128,-72.2173,,,"Sat, 19 Feb 2011 19:55:06 +0000",0,1,,,,170,4.01912,,0,230,200,0,,,,,,0.0,[],3.78249,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-31789_ba8cd_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31789_bd1b3_hd.jpeg,IPA,dama-bier-ipa,IPA - American,31789,7619,https://untappd.akamaized.net/site/brewery_logos/brewery-Dama_7619.jpeg,Dama Bier,dama-bier,Micro Brewery,https://www.facebook.com/damabier,damabier,http://www.damabier.com.br,Brazil,Piracicaba,S?o Paulo,-22.7618,-47.6116,,,"Sat, 19 Feb 2011 20:04:06 +0000",0,1,,,,6906,3.60643,,134,11545,7738,0,,,,,,0.0,[],3.60832,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-31790_eddf5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31790_bf28d_hd.jpeg,Fusion,moor-beer-company-fusion,Old Ale,31790,8386,https://untappd.akamaized.net/site/brewery_logos/brewery-8386_f6602.jpeg,Moor Beer Company,moor-beer-company,Micro Brewery,https://www.facebook.com/DrinkMoorBeer/?fref=ts,drinkmoorbeer,http://www.moorbeer.co.uk,England,Bristol,,51.4535,-2.57145,,,"Sat, 19 Feb 2011 20:08:02 +0000",0,1,,,,572,3.80594,,48,665,634,0,,,,,,5.0,"[{'beer': {'bid': 71041, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moor-beer-company-fusion-2010-vintage', 'beer_name': 'Fusion 2010 Vintage', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 273874, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moor-beer-company-fusion-2012-vintage', 'beer_name': 'Fusion 2012 Vintage', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 298242, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moor-beer-company-fusion-2009-vintage', 'beer_name': 'Fusion 2009 Vintage', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 504926, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-504926_dc233_sm.jpeg', 'beer_slug': 'moor-beer-company-fusion-2013-vintage', 'beer_name': 'Fusion 2013 Vintage', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 843012, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'moor-beer-company-fusion-2014-vintage', 'beer_name': 'Fusion 2014 Vintage', 'is_vintage': 1, 'is_variant': 0}}]",3.75211,False
0,5.0,"The perfect touch of Hallertau hops working in tandem with German Pilsner malts create this very crisp, clean and refreshing brew. Classic and ""eeeasy"" going.",12,https://untappd.akamaized.net/site/beer_logos/beer-31791_3b1b0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31791_38ded_hd.jpeg,Northern Light,nxnw-restaurant-and-brewery-northern-light,Lager - Helles,31791,3847,https://untappd.akamaized.net/site/brewery_logos/brewery-NXNWRestaurantandBrewery_3847.jpeg,NXNW  Restaurant & Brewery,nxnw-restaurant-brewery,Brew Pub,http://www.facebook.com/nxnwbrew,nxnwbrew,http://www.nxnwbrew.com/,United States,Austin,TX,31.9686,-99.9018,,,"Sat, 19 Feb 2011 20:14:01 +0000",0,1,,,,781,3.08131,,14,1003,915,0,,,,,,0.0,[],3.24135,False
0,7.5,,20,https://untappd.akamaized.net/site/beer_logos/beer-LiquidSun_19674.jpeg,,Liquid Sun,rock-bottom-restaurant-brewery-liquid-sun,Saison / Farmhouse Ale,19674,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,,,"Fri, 31 Dec 2010 16:33:10 +0000",0,1,19674.0,"Wed, 04 Jan 2012 04:06:44 +0000",31792.0,1768,3.47158,,92,2217,2037,0,,,,,,0.0,[],3.498,False
0,4.2,"A refreshing beer. Light in color, with a delicate malt presence and a clean crisp hop finish. A year around offering and winner of Best in Show at the Carolina Championships of Beer in 2012. ",15,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kenan Lager,top-of-the-hill-restaurant-and-brewery-kenan-lager,Pilsner - German,31793,1276,https://untappd.akamaized.net/site/brewery_logos/brewery-topofthehillrestaurantandbrewery_1276.jpeg,Top of the Hill Restaurant and Brewery,top-of-the-hill-restaurant-and-brewery,Micro Brewery,http://www.facebook.com/topofthehillrestaurant,TopOBrewers,http://topofthehillrestaurant.com,United States,Chapel Hill,NC,35.9132,-79.0558,,,"Sat, 19 Feb 2011 20:28:47 +0000",0,1,,,,1106,3.21813,,33,1360,1256,0,,,,,,0.0,[],3.31173,False
0,6.4,"During the late 1700s, when trade relations between India and England was established need for a beer that could stay fresh during the long journey. Therefore brygdes hard humlat beer with higher alcohol content that went under the India Pale Ale. Our IPA contains only aromatic hops from the United States, and is therefore under the name Sitting Bulldog.",45,https://untappd.akamaized.net/site/beer_logos/beer-31794_419d3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31794_54dd1_hd.jpeg,Sitting Bulldog IPA,gotlands-bryggeri-sitting-bulldog-ipa,IPA - American,31794,3331,https://untappd.akamaized.net/site/brewery_logos/brewery-GotlandsBryggeri_3331.jpeg,Gotlands Bryggeri,gotlands-bryggeri,Micro Brewery,http://www.facebook.com/groups/gotlandsfanclub,,http://www.gotlandsbryggeri.se,Sweden,Visby,,57.6418,18.2947,,,"Sat, 19 Feb 2011 20:31:23 +0000",0,1,,,,18922,3.56161,,566,29241,20258,0,,,,,,0.0,[],3.56303,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Most Wanted IPA,willimantic-brewing-company-most-wanted-ipa,IPA - American,31795,3713,https://untappd.akamaized.net/site/brewery_logos/brewery-3713_ccf68.jpeg,Willimantic Brewing Company,willimantic-brewing-company,Brew Pub,http://www.facebook.com/willibrew,willibrew,http://www.willibrew.com/,United States,Willimantic,CT,41.7128,-72.2173,,,"Sat, 19 Feb 2011 20:32:05 +0000",0,0,,,,91,3.86538,,0,118,107,0,,,,,,0.0,[],3.67326,False
0,4.8,Ale brewed with coriander and orange peel.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Summer Ale,olde-hickory-brewery-summer-ale,Kristallweizen ,53910,2957,https://untappd.akamaized.net/site/brewery_logos/brewery-2957_bdd51.jpeg,Olde Hickory Brewery,olde-hickory-brewery,Micro Brewery,https://www.facebook.com/OldeHickoryBrewery,oldehickory,http://www.oldehickorybrewery.com,United States,Hickory,NC,35.7314,-81.342,,,"Sun, 29 May 2011 18:10:07 +0000",0,1,53910.0,"Fri, 08 Aug 2014 16:45:09 +0000",31796.0,4,0.0,,0,15,14,0,,,,,,0.0,[],3.53284,False
0,7.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Double Bock,moat-mountain-brewing-co-double-bock,Doppelbock ,31797,6794,https://untappd.akamaized.net/site/brewery_logos/brewery-MoatMountainBrewingCo_6794.jpeg,Moat Mountain Brewing Co.,moat-mountain-brewing-co,Brew Pub,http://www.facebook.com/pages/Moat-Mountain-Smokehouse-Brewery/106567563219,moatmountain,http://moatmountain.com/,United States,North Conway,NH,44.0684,-71.1438,,,"Sat, 19 Feb 2011 20:33:15 +0000",0,1,,,,3,0.0,,0,8,8,0,,,,,,0.0,[],3.54827,False
