auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-_6537_sm_11a8ed640672d2f45c2a63259afbb3.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_6537_hd_4135ab4955135b2d919df5a1fa2993.jpeg,13th Century Grut Bier,dr-fritz-briem-13th-century-grut-bier,Gruit / Ancient Herbed Ale,6537,1565,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Dr. Fritz Briem,dr-fritz-briem,Micro Brewery,,,,Germany,Au,,48.561,11.7377,"Thu, 14 Oct 2010 14:11:33 +0000",0,1,,,,2233,3.28627,,5,2852,2668,0,,,,,,0.0,[],3.33021,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Vanilla Bean Imperial Porter,karl-strauss-brewing-company-vanilla-bean-imperial-porter,Porter - Imperial / Double,6538,1880,https://untappd.akamaized.net/site/brewery_logos/brewery-KarlStraussBrewingCompany_1880.jpeg,Karl Strauss Brewing Company,karl-strauss-brewing-company,Micro Brewery,http://www.facebook.com/pages/Karl-Strauss-Brewing-Company/142025660844,KarlStraussBeer,http://www.karlstrauss.com/,United States,San Diego,CA,32.8325,-117.232,"Thu, 14 Oct 2010 14:14:22 +0000",0,1,,,,17,3.38235,,0,27,26,0,,,,,,0.0,[],3.61554,False
0,7.5,"A Belgian style stout, is brewed with German 2 row barley, Torrified wheat and oats, balanced by a large addition of Belgian dark candi to give the Black a full and silky mouthfeel. Roasted malts give this stout its classic chocolate, toast and malty taste, and contribute to chocolate notes and a hint of roasted coffee in the aroma. The Black is fermented with a Belgian yeast strain and refermented in the bottle with the methode champenoise to make this beer truly unique.",0,https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg,,Black,allagash-brewing-company-black,Belgian Strong Dark Ale,6539,24,https://untappd.akamaized.net/site/brewery_logos/brewery-24_015ad.jpeg,Allagash Brewing Company,allagash-brewing-company,Micro Brewery,https://www.facebook.com/pages/Allagash-Brewing-Company/111357972232101?ref=ts&fref=ts,allagashbrewing,http://allagash.com,United States,Portland,ME,43.7028,-70.3182,"Thu, 14 Oct 2010 14:15:22 +0000",0,1,,,,46658,3.80573,,504,65594,52506,0,,,,,,5.0,"[{'beer': {'bid': 194851, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_194851_sm_b66a47d3aaa4895cfaf3dc10179c97.jpeg', 'beer_slug': 'allagash-brewing-company-bourbon-barrel-black', 'beer_name': 'Bourbon Barrel Black', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 537767, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2004', 'beer_name': 'Black (2004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 552142, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2013', 'beer_name': 'Black (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 561802, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2011', 'beer_name': 'Black (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 598091, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Black_6539.jpeg', 'beer_slug': 'allagash-brewing-company-black-2012', 'beer_name': 'Black (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.80472,False
0,6.2,"An amber lager with rich, fragrant malt flavors balanced by crisp, noble hops.",27,https://untappd.akamaized.net/site/beer_logos/beer-6540_f5743_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6540_176c6_hd.jpeg,Eliot Ness,great-lakes-brewing-company-eliot-ness,Lager - American Amber / Red,6540,3125,https://untappd.akamaized.net/site/brewery_logos/brewery-3125_cc74b.jpeg,Great Lakes Brewing Company,great-lakes-brewing-company,Micro Brewery,http://www.facebook.com/greatlakesbrewingco,GLBC_Cleveland,http://www.greatlakesbrewing.com/,United States,Cleveland,OH,41.4844,-81.7044,"Thu, 14 Oct 2010 14:16:34 +0000",0,1,,,,69487,3.58049,,1391,106571,78687,0,,,,,,5.0,"[{'beer': {'bid': 854810, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-854810_4b040_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-eliot-ness-w-wakatu', 'beer_name': 'Eliot Ness W/Wakatu', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1131888, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1131888_a8fd5_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-elliot-ness-apple-cinnamon', 'beer_name': 'Elliot Ness Apple Cinnamon', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1132670, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1132670_d7a8f_sm.jpeg', 'beer_slug': 'great-lakes-brewing-company-eliot-ness-w-apple-and-cinnamon', 'beer_name': 'Eliot Ness (w/ Apple & Cinnamon)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1341703, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-lakes-brewing-company-eliot-ness-2012', 'beer_name': 'Eliot Ness (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1418981, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-lakes-brewing-company-eliot-ness-with-rum-spice', 'beer_name': 'Eliot Ness With Rum Spice', 'is_vintage': 0, 'is_variant': 1}}]",3.58079,False
0,7.5,"Blonde Ale aged in used Chardonnay barrels from local Sonoma County wineries. It is aged for about 9 to 15 months (depending on the age of the barrel) with lots of brettanomyces, lactobacillus, and pediococcus added to each barrel. Medium bodied with hints of oak and Chardonnay, funky brett characteristics, with a nice, long sour finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-russianRiverTemptation.jpg,,Temptation,russian-river-brewing-company-temptation,Sour - American Wild Ale,6541,5143,https://untappd.akamaized.net/site/brewery_logos/brewery-russianRiver.jpg,Russian River Brewing Company,russian-river-brewing-company,Micro Brewery,https://www.facebook.com/russianriverbrewing,,http://www.russianriverbrewing.com/,United States,Santa Rosa,CA,38.4418,-122.712,"Thu, 14 Oct 2010 14:17:46 +0000",0,1,,,,21355,4.24416,,68,30995,24350,0,,,,,,5.0,"[{'beer': {'bid': 209731, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_209731_888a29190aafa9070dda959c9e81.jpeg', 'beer_slug': 'russian-river-brewing-company-temptation-batch-005', 'beer_name': 'Temptation (Batch 005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 213216, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_213216_30190da320f677df1db75abf3bab.jpeg', 'beer_slug': 'russian-river-brewing-company-temptation-batch-003', 'beer_name': 'Temptation (Batch 003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 213707, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_213707_be0b06d93b3ec65220d28727551d.jpeg', 'beer_slug': 'russian-river-brewing-company-temptation-batch-004', 'beer_name': 'Temptation (Batch 004)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 230708, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_230708_784ff49b4c869c89297f0d020a00.jpeg', 'beer_slug': 'russian-river-brewing-company-temptation-batch-006', 'beer_name': 'Temptation (Batch 006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 233554, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_233554_03f76e69f0443f3668d197841fce.jpeg', 'beer_slug': 'russian-river-brewing-company-temptation-batch-007', 'beer_name': 'Temptation (Batch 007)', 'is_vintage': 1, 'is_variant': 0}}]",4.23578,False
0,9.0,Belgian Style Tripel using same Abbey Yeast. Monster aromas and sweet flavors coming from the yeast and a huge amount of Belgian Candi Sugar.,30,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Menage a Frog,issaquah-brew-house-rogue-ales-menage-a-frog,Belgian Tripel,6542,27906,https://untappd.akamaized.net/site/brewery_logos/brewery-IssaquahBrewery_27906_1ed59.jpeg,Issaquah Brew House (Rogue Ales),issaquah-brew-house-rogue-ales,Micro Brewery,,,,United States,Issaquah,WA,47.53,-122.037,"Thu, 14 Oct 2010 14:52:53 +0000",0,1,,,,1047,3.64924,,0,1297,1218,0,,,,,,0.0,[],3.64945,False
0,4.5,"A dark lager that combines a mild crispness with subtle toasty, chocolate notes to make it the perfect thirst quencher on days when there's a chill in the air. It;s a great accompaniment to hearty winter meals, or dessert by the fireside.",19,https://untappd.akamaized.net/site/beer_logos/beer-CricketsNocturne_6543.jpeg,,Cricket's Nocturne,cricket-hill-brewing-co-cricket-s-nocturne,Schwarzbier,6543,415,https://untappd.akamaized.net/site/brewery_logos/brewery-415_d4c0e.jpeg,Cricket Hill Brewing Co.,cricket-hill-brewing-co,Micro Brewery,http://www.facebook.com/CricketHillNJ,CricketHillNJ,http://www.crickethillbrewery.com/,United States,Fairfield,NJ,40.8726,-74.2964,"Fri, 15 Oct 2010 02:31:24 +0000",0,0,,,,456,3.24013,,0,684,592,0,,,,,,0.0,[],3.40436,False
0,5.0,Brewed with the best quality malts and fermented with a traditional Belgian yeast that imparts a tangy fruit and clove taste. This ale is as at home with bacon and eggs as it is with your backyard barbecue. The Abbey Monks would love this beer!,20,https://untappd.akamaized.net/site/beer_logos/beer-_6544_sm_ef8c0257d6ec85b6d63c1faeda3aa8.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_6544_hd_531f463b3d2d3babe28ea0b78f87c7.jpeg,Jersey Summer Breakfast Ale,cricket-hill-brewing-co-jersey-summer-breakfast-ale,Blonde Ale - Belgian Blonde / Golden,6544,415,https://untappd.akamaized.net/site/brewery_logos/brewery-415_d4c0e.jpeg,Cricket Hill Brewing Co.,cricket-hill-brewing-co,Micro Brewery,http://www.facebook.com/CricketHillNJ,CricketHillNJ,http://www.crickethillbrewery.com/,United States,Fairfield,NJ,40.8726,-74.2964,"Fri, 15 Oct 2010 02:34:15 +0000",0,1,,,,4559,3.35644,,84,6584,5325,0,,,,,,0.0,[],3.37496,False
0,5.1,"Draft 5.1% ABV - Bottle 5.6% ABV.

Ringwood's most iconic beer was first brewed in late 1979 without a name. A competition in the local press inspired Joe Leedham from Broadstone, Dorset to come up with a suitable suggestion!

Nose:
Peppery, spicy aroma with a hint of apples.
Palate:
Luscious balance of grain and hop in the mouth. Bitter sweet finish with delicate fruit notes.

Comments:
Warm, rounded yet surprisingly delicate pale strong beer.",0,https://untappd.akamaized.net/site/beer_logos/beer-6545_93c7d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6545_c2b3d_hd.jpeg,Old Thumper,ringwood-brewery-old-thumper,Extra Special / Strong Bitter,6545,2495,https://untappd.akamaized.net/site/brewery_logos/brewery-2495_6bd5b.jpeg,Ringwood Brewery,ringwood-brewery,Micro Brewery,http://www.facebook.com/ringwoodbrewery,ringwoodbrewery,http://www.ringwoodbrewery.co.uk,England,Ringwood,"Hants, BH24 3AP",50.8411,-1.78713,"Fri, 15 Oct 2010 05:11:04 +0000",0,1,,,,10165,3.4544,,232,13673,11275,0,,,,,,0.0,[],3.46014,False
0,5.0,,22,https://untappd.akamaized.net/site/beer_logos/beer-steamwhistlePilsner.jpg,,Steam Whistle Pilsner,steam-whistle-brewing-steam-whistle-pilsner,Pilsner - Other,7852,1194,https://untappd.akamaized.net/site/brewery_logos/brewery-SteamWhistleBrewing_1194.jpeg,Steam Whistle Brewing,steam-whistle-brewing,Micro Brewery,http://www.facebook.com/SteamWhistle,steamwhistle,http://www.steamwhistle.ca,Canada,Toronto,ON,43.6412,-79.3852,"Sun, 07 Nov 2010 10:40:15 +0000",0,1,7852.0,"Thu, 01 Jan 1970 00:00:00 +0000",6546.0,24755,3.45187,,854,57069,28115,0,,,,,,0.0,[],3.4543,False
