auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hakone Koyurugi Brown,hakone-beer-suzuhiro-co-ltd-hakone-koyurugi-brown,Brown Ale - American,24360,14918,https://untappd.akamaized.net/site/brewery_logos/brewery-HakoneBeerSuzuhiroCoLtd_14918_bffb4.jpeg,Odawara Suzuhiro Co.,odawara-suzuhiro-co,Micro Brewery,,,http://www.hakone-beer.com/,Japan,Odawara-shi,Kanagawa,35.2453,139.13,"Sat, 15 Jan 2011 11:44:13 +0000",0,1,,,,18,3.34722,,0,32,31,0,0,[],3.62346,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,T-Malt Ale,east-street-brewery-t-malt-ale,Scottish Export Ale,24361,6807,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,East Street Brewery,east-street-brewery,Home Brewery,,,,Australia,,,0.0,0.0,"Sat, 15 Jan 2011 11:54:32 +0000",1,1,,,,0,0.0,,0,1,1,0,0,[],3.786,False
0,7.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hakone Kazamatsuri Stout,hakone-beer-suzuhiro-co-ltd-hakone-kazamatsuri-stout,Stout - Other,24362,14918,https://untappd.akamaized.net/site/brewery_logos/brewery-HakoneBeerSuzuhiroCoLtd_14918_bffb4.jpeg,Odawara Suzuhiro Co.,odawara-suzuhiro-co,Micro Brewery,,,http://www.hakone-beer.com/,Japan,Odawara-shi,Kanagawa,35.2453,139.13,"Sat, 15 Jan 2011 12:02:59 +0000",0,1,,,,40,3.575,,0,50,46,0,0,[],3.64075,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sagami Kolsch,koganei-shuzo-co-sagami-kolsch,K?lsch,288910,6808,https://untappd.akamaized.net/site/brewery_logos/brewery-KoganeiShuzoCo_6808_f21f5.jpeg,Koganei Shuzo Co.,koganei-shuzo-co,Micro Brewery,,,http://www.koganeishuzou.com/sagamibeer/,Japan,Atsugi-shi,Kanagawa,35.4442,139.298,"Wed, 02 Jan 2013 01:33:48 +0000",0,1,288910.0,"Tue, 06 Aug 2013 04:18:12 +0000",24363.0,15,3.1,,0,26,26,0,0,[],3.62466,False
0,6.1,"Weihnachtsfestbier, 6,1%",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Weihnachtsfestbier,pyraser-landbrauerei-weihnachtsfestbier,Festbier,24364,6810,https://untappd.akamaized.net/site/brewery_logos/brewery-PyraserLandbrauerei_6810.jpeg,Pyraser Landbrauerei,pyraser-landbrauerei,Micro Brewery,https://www.facebook.com/pyraser,,http://www.pyraser.de,Germany,91177 Thalm?ssing,BY,49.1492,11.2173,"Sat, 15 Jan 2011 13:52:28 +0000",0,1,,,,109,3.39679,,0,146,119,0,5,"[{'beer': {'bid': 112174, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'pyraser-landbrauerei-weihnachts-festbier-2011', 'beer_name': 'Weihnachts Festbier 2011', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 292924, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'pyraser-landbrauerei-weihnachts-festbier-2012', 'beer_name': 'Weihnachts Festbier 2012', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 512636, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'pyraser-landbrauerei-weihnachts-festbier-2013', 'beer_name': 'Weihnachts Festbier 2013 ', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 903188, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'pyraser-landbrauerei-weihnachts-festbier-2014', 'beer_name': 'Weihnachts Festbier 2014', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1309521, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'pyraser-landbrauerei-weihnachts-festbier-2015', 'beer_name': 'Weihnachts Festbier 2015', 'is_vintage': 1, 'is_variant': 0}}]",3.58401,False
0,6.3,"A ?light?, brown abbey ale with a deep colour with red reflections, chocolate, coffee and liquorice aromas and a touch of aniseed and white fruit notes. The first sip is full-flavoured, with a hint of acidity which heightens the roasted notes provided by the special malts. Malted flavours are prominent on the palate. The finish is particularly long, mainly acidic with a hint of sourness and a faint bitter aftertaste. Served cold, the spicy aromas will come to the fore, whereas when served at cellar temperature they give way to toasted, biscuit notes. Worth rediscovering again and again.",0,https://untappd.akamaized.net/site/beer_logos/beer-2614_b40e7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-2614_5f1f3_hd.jpeg,Floreffe Double / Dubbel,brasserie-lefebvre-floreffe-double-dubbel,Belgian Dubbel,2614,197,https://untappd.akamaized.net/site/brewery_logos/brewery-197_b0e91.jpeg,Brasserie Lefebvre,brasserie-lefebvre,Micro Brewery,http://www.facebook.com/brasserielefebvre,hopus_beer,http://www.brasserielefebvre.be,Belgium,Quenast,Brabant Wallon,50.6743,4.1521,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,2614.0,"Thu, 01 Jan 1970 00:00:00 +0000",24365.0,7726,3.27867,,259,9211,8394,0,0,[],3.29281,False
0,4.5,"The ?Witteke? is a typical beer from the past. It was characteristic for farm-based breweries.

The craft brewers used the best ingredients from their own harvest. Blanche de Bruxelles owes its natural cloudiness to the presence of wheat (40%). During the boiling process, natural aromas are added - coriander and dried orange peel.

You will note its freshness and refinement upon tasting, typical for this extraordinary white beer. The brewing method, which includes the gradual addition of hot water, takes a long tim

Just like all the other beers produced by Lefebvre, this beer is not filtered. If served correctly, it produces a cloudy beer with a white head.",18,https://untappd.akamaized.net/site/beer_logos/beer-Blanche-de-Bruxelles.jpg,,Blanche de Bruxelles,brasserie-lefebvre-blanche-de-bruxelles,Witbier,14225,197,https://untappd.akamaized.net/site/brewery_logos/brewery-197_b0e91.jpeg,Brasserie Lefebvre,brasserie-lefebvre,Micro Brewery,http://www.facebook.com/brasserielefebvre,hopus_beer,http://www.brasserielefebvre.be,Belgium,Quenast,Brabant Wallon,50.6743,4.1521,"Sat, 11 Dec 2010 13:04:44 +0000",0,1,14225.0,"Thu, 01 Jan 1970 00:00:00 +0000",24366.0,52570,3.61354,,949,71664,59050,0,0,[],3.61376,False
0,8.0,"After secondary fermentation in the bottle in the purest tradition of Floreffe?s abbey beers, it has a very deep, almost black colour with a brown head. The nose, combining aniseed, liquorice, roast aromas and white fruits, is exceptionally rich and refined. The power of the ingredients is obvious from the first sip, expressed in coffee and grilled cocoa bean flavours. The beer is robust, warm but not liquor-like, against the slightly acrid background of roasted malts. With its moderate alcohol level and its long, noticeably acidic finish, Floreffe Prima Melior is a connoisseur?s beer, complex but accessible. Stored under good conditions, the aniseed notes give way to woody, almost maderised notes, a must for lovers of matured beers.",20,https://untappd.akamaized.net/site/beer_logos/beer-18361_7f4d5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18361_01ad5_hd.jpeg,Floreffe Prima Melior / Meilleure,brasserie-lefebvre-floreffe-prima-melior-meilleure,Belgian Strong Dark Ale,18361,197,https://untappd.akamaized.net/site/brewery_logos/brewery-197_b0e91.jpeg,Brasserie Lefebvre,brasserie-lefebvre,Micro Brewery,http://www.facebook.com/brasserielefebvre,hopus_beer,http://www.brasserielefebvre.be,Belgium,Quenast,Brabant Wallon,50.6743,4.1521,"Tue, 28 Dec 2010 14:34:56 +0000",0,1,18361.0,"Thu, 01 Jan 1970 00:00:00 +0000",24367.0,9369,3.43612,,234,11269,10143,0,5,"[{'beer': {'bid': 291823, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-18361_7f4d5_sm.jpeg', 'beer_slug': 'brasserie-lefebvre-floreffe-prima-melior-meilleure-1989', 'beer_name': 'Floreffe Prima Melior / Meilleure (1989)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1248846, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-18361_7f4d5_sm.jpeg', 'beer_slug': 'brasserie-lefebvre-floreffe-prima-melior-meilleure-2010', 'beer_name': 'Floreffe Prima Melior / Meilleure (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1361807, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-18361_7f4d5_sm.jpeg', 'beer_slug': 'brasserie-lefebvre-floreffe-prima-melior-meilleure-2015', 'beer_name': 'Floreffe Prima Melior / Meilleure (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1428618, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-18361_7f4d5_sm.jpeg', 'beer_slug': 'brasserie-lefebvre-floreffe-prima-melior-meilleure-2013', 'beer_name': 'Floreffe Prima Melior / Meilleure (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1603801, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-18361_7f4d5_sm.jpeg', 'beer_slug': 'brasserie-lefebvre-floreffe-prima-melior-meilleure-2006', 'beer_name': 'Floreffe Prima Melior / Meilleure (2006)', 'is_vintage': 1, 'is_variant': 0}}]",3.44289,False
0,5.4,"Saison is an old recipe originating from the Hainaut tradition. It was brewed by all breweries at the beginning of the last century.

In honour of the founder of the brewery, who produced Saison for the ?cayoteux? or local quarrymen, this beer was once again produced in 1982. It is a golden coloured beer with an impressive head.

The hop aroma is dominant with hints of flowers, resin and spices. Its density makes it a beer for special occasions and great moments.",0,https://untappd.akamaized.net/site/beer_logos/beer-Saison1900_3185.jpeg,,Saison 1900,brasserie-lefebvre-saison-1900,Saison / Farmhouse Ale,3185,197,https://untappd.akamaized.net/site/brewery_logos/brewery-197_b0e91.jpeg,Brasserie Lefebvre,brasserie-lefebvre,Micro Brewery,http://www.facebook.com/brasserielefebvre,hopus_beer,http://www.brasserielefebvre.be,Belgium,Quenast,Brabant Wallon,50.6743,4.1521,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3185.0,"Thu, 01 Jan 1970 00:00:00 +0000",24368.0,2563,3.22376,,74,2950,2790,0,0,[],3.26919,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cantillon Iris,,Lambic - Other,23745,202,https://untappd.akamaized.net/site/brewery_logos/brewery-202_b1625.jpeg,Brasserie Cantillon,brasserie-cantillon,Micro Brewery,http://www.facebook.com/pages/Brasserie-Cantillon/110627652322553,,http://www.cantillon.be/,Belgium,Bruxelles,Bruxelles-Capitale,50.8503,4.35171,"Thu, 13 Jan 2011 04:24:35 +0000",0,1,23745.0,"Thu, 01 Jan 1970 00:00:00 +0000",24369.0,0,0.0,True,0,0,0,0,0,[],0.0,False
