auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.5,A strong Double IPA with an explosive piney hop character and a balanced malt backbone.,80,https://untappd.akamaized.net/site/beer_logos/beer-15641_f6c41_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-15641_0baaa_hd.jpeg,Quasar,jupiter-quasar,IPA - Imperial / Double,15641,4089,https://untappd.akamaized.net/site/brewery_logos/brewery-4089_07869.jpeg,Jupiter Brewing Co.,jupiter,Brew Pub,http://www.facebook.com/JupiterBerkeley/,jupiterberkeley,http://www.jupiterbeer.com/,United States,Berkeley,CA,37.8698,-122.268,"Sun, 19 Dec 2010 11:46:32 +0000",0,1,,,,1438,3.93898,,23,2039,1627,0,,,,,,,,,,,0.0,[],3.88857,False
0,7.2,"By tradition, the first barrel of Maibock is tapped in the Hofbr?uhaus in the last week of April, in time for the merry month of May. The success story of Munich?s oldest bock beer goes back as far as 1614. With its powerfully aromatic flavour and its alcoholic content of some 7.2% volume, Hofbr?u Maibock marks one of the high points in the beer-lover?s calendar!
",0,https://untappd.akamaized.net/site/beer_logos/beer-HoffbrauMaibock_20290.jpeg,,Hofbr?u Maibock,staatliches-hofbrauhaus-munchen-hofbrau-maibock,Maibock / Heller (Helles) Bock,20290,5566,https://untappd.akamaized.net/site/brewery_logos/brewery-StaatlichesHofbrauhausMunchen_5566.jpeg,Staatliches Hofbr?uhaus M?nchen,staatliches-hofbra-uhaus-ma-1-4-nchen,Micro Brewery,http://www.facebook.com/pages/Hofbr?u-M?nchen/111046612332891,HofbraeuhausMUC,http://www.hofbraeu-muenchen.de,Germany,M?nchen,,48.144,11.6975,"Sun, 02 Jan 2011 06:49:57 +0000",0,1,20290.0,"Mon, 14 Nov 2011 12:55:37 +0000",15642.0,18841,3.63755,,926,25200,21401,0,,,,,,,,,,,2.0,"[{'beer': {'bid': 1032167, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'staatliches-hofbrauhaus-munchen-hofbrau-maibock-2015', 'beer_name': 'Hofbr?u Maibock (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1514856, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'staatliches-hofbrauhaus-munchen-hofbrau-maibock-2016', 'beer_name': 'Hofbr?u Maibock (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.63776,False
0,5.2,This English Session Beer has a delicious floral hop aroma and flavor. A heaping helping of organic caramel malt and touch of organic chocolate malt give this beer its beautiful mahogany color while organic oats from Bob's Red Mill velvetize the texture. Smoother than an infomertial host at half the price!,30,https://untappd.akamaized.net/site/beer_logos/beer-5265_61ac1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5265_dfb20_hd.jpeg,Velvet ESB,hopworks-urban-brewery-hub-velvet-esb,Extra Special / Strong Bitter,5265,678,https://untappd.akamaized.net/site/brewery_logos/brewery-678_24dc3.jpeg,Hopworks Urban Brewery,hopworks-urban-brewery,Micro Brewery,http://www.facebook.com/HopworksBeer,HopworksBeer,http://hopworksbeer.com/,United States,Portland,OR,45.497,-122.635,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5265.0,"Wed, 11 Jul 2012 13:43:19 +0000",15643.0,5035,3.55804,,7,6915,5732,0,,,,,,,,,,,0.0,[],3.56335,False
0,5.0,"Pink Killer is a pleasant, slightly sweet, fruity thirst-quencher based on malt, wheat and pink grapefruit, hence its striking colour and the whiff of citrus characteristic of this fruit. A very tasty beer when you just want to quench your thirst.",0,https://untappd.akamaized.net/site/beer_logos/beer-PinkKiller_15644.jpeg,,Pink Killer,brasserie-de-silly-pink-killer,Fruit Beer,15644,179,https://untappd.akamaized.net/site/brewery_logos/brewery-179_e5466.jpeg,Brasserie de Silly,brasserie-de-silly,Micro Brewery,http://www.facebook.com/BrasserieDeSilly,Silly_Beer,http://www.silly-beer.com,Belgium,Silly,Hainaut,50.6516,3.92802,"Sun, 19 Dec 2010 11:53:25 +0000",0,1,,,,4846,2.61401,,111,5765,5517,0,,,,,,,,,,,0.0,[],2.67541,False
0,8.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,King Rat Imperial Oatmeal Stout,aviator-brewing-company-king-rat-imperial-oatmeal-stout,Stout - Imperial Oatmeal,15645,1394,https://untappd.akamaized.net/site/brewery_logos/brewery-1394_79f4e.jpeg,Aviator Brewing Company,aviator-brewing-company,Micro Brewery,,aviatorbrew,http://www.aviatorbrew.com/,United States,Fuquay Varina,NC,35.5929,-78.7941,"Sun, 19 Dec 2010 12:01:29 +0000",0,1,,,,31,3.72581,,0,73,57,0,,,,,,,,,,,0.0,[],3.65086,False
0,7.5,"Foreign Extra Stout is a beer like no other. The most full-flavoured of all. Singular and striking. Uniquely satisfying.

Brewed with extra hops and roasted barley for a natural bite. Bitter and sweet. Refreshingly crisp taste. Always rewarding.

Pure beauty. Pure GUINNESS?.

Please note the ABV for this particular beer varies by region:

5% China
6.5% ABV in Jamaica and East Africa
6.8% in Malaysia
7.5%  Europe, Africa, the Caribbean, Asia, and the United States.
8% ABV in Singapore",47,https://untappd.akamaized.net/site/beer_logos/beer-1199_0ae42_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1199_2ad8c_hd.jpeg,Guinness Foreign Extra Stout,guinness-guinness-foreign-extra-stout,Stout - Foreign / Export,1199,49,https://untappd.akamaized.net/site/brewery_logos/brewery-49_a03fc.jpeg,Guinness,guinness,Macro Brewery,https://www.facebook.com/guinness,GuinnessIreland,http://www.guinness.com,Ireland,Dublin 8,,53.3177,-6.24094,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1199.0,"Thu, 01 Jan 1970 00:00:00 +0000",15646.0,39207,3.68033,,1123,59805,45020,0,,,,,,,,,,,0.0,[],3.6801,False
0,5.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-_47916_92a86a57d5acc2009bc4737aaf41.jpeg,,Berghoff Sundown Dark,berghoff-beer-minhas-craft-brewery-berghoff-sundown-dark,Lager - Euro Dark,47916,4091,https://untappd.akamaized.net/site/brewery_logos/brewery-4091_5f04b.jpeg,"Berghoff Brewery, Inc.",berghoff-brewery-inc,Micro Brewery,http://www.facebook.com/profile.php?id=100000925126519,BerghoffBeer,http://www.berghoffbeer.com/,United States,Stevens Point,WI,44.5104,-89.5734,"Mon, 02 May 2011 23:40:24 +0000",0,1,47916.0,"Sat, 10 Mar 2012 00:06:14 +0000",15647.0,0,0.0,True,0,0,0,0,,,,,,,,,,,0.0,[],0.0,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Joe The Plum,jackie-o-s-pub-brewery-joe-the-plum,Scottish Ale,15648,5083,https://untappd.akamaized.net/site/brewery_logos/brewery-JackieOsPubBrewery_5083.jpeg,Jackie O's Pub & Brewery,jackie-o-s-pub-brewery,Brew Pub,http://www.facebook.com/JackieOsBrewery,jackieosbrewery,http://www.jackieos.com,United States,Athens,OH,39.3276,-82.1023,"Sun, 19 Dec 2010 12:17:44 +0000",0,1,,,,55,3.65,,0,91,86,0,,,,,,,,,,,0.0,[],3.63031,False
0,5.46,,0,https://untappd.akamaized.net/site/beer_logos/beer-_15649_sm_4618e20e2a073ad1e5125feb7e08ed.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_15649_hd_df3c9b9c30752e6a50694f3dbc17ad.jpeg,Hardtail Amber Lager,sprecher-brewing-company-hardtail-amber-lager,Lager - American Amber / Red,15649,3953,https://untappd.akamaized.net/site/brewery_logos/brewery-SprecherBrewingCompany_3953.jpeg,Sprecher Brewing Company,sprecher-brewing-company,Micro Brewery,http://www.facebook.com/sprecherbrewing,sprecherbrewery,http://www.sprecherbrewery.com,United States,Glendale,WI,43.1002,-87.9199,"Sun, 19 Dec 2010 12:38:38 +0000",0,0,,,,93,3.08871,,0,128,117,0,,,,,,,,,,,0.0,[],3.51864,False
0,6.0,"Wild Goose IPA is a crisp, clean tasting ale with a long, hoppy finish. ",0,https://untappd.akamaized.net/site/beer_logos/beer-15650_816f1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-15650_2e7ce_hd.jpeg,Wild Goose IPA,wild-goose-brewery-wild-goose-ipa,IPA - English,15650,1363,https://untappd.akamaized.net/site/brewery_logos/brewery-1363_e1bc1.jpeg,Wild Goose Brewery,wild-goose-brewery,Micro Brewery,https://www.facebook.com/WildGooseBrewery/,,http://wildgoosebrewery.com,United States,Easton,MD,38.7681,-76.0935,"Sun, 19 Dec 2010 12:41:25 +0000",0,1,,,,116,3.34267,,3,187,164,0,,,,,,,,,,,0.0,[],3.56613,False
