auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pry PA,spruce-haus-pry-pa,Rye Beer,16136,4205,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Spruce Haus,spruce-haus,Home Brewery,,,,United States,,,0.0,0.0,,,"Wed, 22 Dec 2010 13:50:58 +0000",1,1,,,,0,0.0,,0,8,1,0,0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-16137_53227_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-16137_7382d_hd.jpeg,Loco Lager,hub-city-brewing-company-loco-lager,Lager - Pale,16137,7456,https://untappd.akamaized.net/site/brewery_logos/brewery-HubCityBrewingCompany_7456.jpeg,Hub City Brewing Company,hub-city-brewing-company,Micro Brewery,http://www.facebook.com/pages/Hub-City-Brewing-Company/9564314153,HCBrewReview,http://www.hubcitybrewingcompany.com/,United States,Stanley,IA,42.6875,-91.8113,,,"Wed, 22 Dec 2010 13:51:01 +0000",0,0,,,,51,2.80882,,0,72,68,0,0,[],3.52989,False
0,11.65,,0,https://untappd.akamaized.net/site/beer_logos/beer-BarrelAgedTripel_21933.jpeg,,Barrel Aged Tripel,white-birch-brewing-barrel-aged-tripel,Belgian Tripel,21933,2879,https://untappd.akamaized.net/site/brewery_logos/brewery-WhiteBirchBrewing_2879.jpeg,White Birch Brewing,white-birch-brewing,Micro Brewery,http://www.facebook.com/pages/White-Birch-Brewing/139235011346,Bill_WBB,http://www.whitebirchbrewing.com/,United States,Hooksett,NH,43.0571,-71.4413,,,"Thu, 06 Jan 2011 09:57:25 +0000",0,1,21933.0,"Tue, 26 Jun 2012 20:41:54 +0000",16138.0,99,3.45455,,0,156,145,0,0,[],3.60258,False
0,5.0,"One of New Zealand?s first new generation pale ales and now something of a classic, Emerson?s 1812 is all about balance. Pouring a bright amber hue beneath a deep cream coloured head, the aroma hints at caramel and dark toffee balanced with a light citrusy fruitiness.
Medium bodied, the palate first offers a
marmalade-like combination of ripe citrus and
caramelised malts before resiny hops come to
the fore and lead into a lingering dry finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-11328_320a2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11328_20ff1_hd.jpeg,1812 Pale Ale,emerson-s-brewery-1812-pale-ale,Pale Ale - English,11328,3112,https://untappd.akamaized.net/site/brewery_logos/brewery-EmersonsBrewery_3112.jpeg,Emerson's Brewery,emerson-s-brewery,Micro Brewery,http://www.facebook.com/pages/Emersons-Brewery/59683998616,emersonsbrewery,http://www.emersons.co.nz/,New Zealand,Dunedin,Otago,-45.872,170.518,,,"Sat, 27 Nov 2010 00:38:39 +0000",0,1,11328.0,"Thu, 01 Jan 1970 00:00:00 +0000",16139.0,2846,3.65856,,119,5394,3246,0,0,[],3.65781,False
0,4.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-Batch1_16140.jpeg,,Batch 1,westbrook-brewing-co-batch-1,Pale Ale - American,16140,10905,https://untappd.akamaized.net/site/brewery_logos/brewery-10905_a3666.jpeg,Westbrook Brewing Co.,westbrook-brewing-co,Micro Brewery,http://www.facebook.com/pages/Westbrook-Brewing-Company/327659622509,westbrookbeer,http://www.westbrookbrewing.com,United States,Mt Pleasant,SC,32.8467,-79.8768,,,"Wed, 22 Dec 2010 13:55:51 +0000",0,0,,,,8,0.0,,0,12,11,0,0,[],3.54854,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Coffee Bean Latten,arkh-brewing-coffee-bean-latten,Stout - Other,16141,2846,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Arkh Brewing,arkh-brewing,Home Brewery,,,,United States,,,0.0,0.0,,,"Wed, 22 Dec 2010 14:03:42 +0000",1,1,,,,0,0.0,,0,4,3,0,0,[],3.786,False
0,8.0,"A deep copper colored ale brewed and dry-hopped with all seven ""C"" hops for a piney, citrusy, floral and resinous aroma. Offers a full hop flavor with a rich caramel malt finish and an endless developing hop presence.",100,https://untappd.akamaized.net/site/beer_logos/beer-CSonsGreetings_10566.jpeg,,C-Sons Greetings,lompoc-brewing-c-sons-greetings,IPA - Imperial / Double,10566,1629,https://untappd.akamaized.net/site/brewery_logos/brewery-LompocBrewing_1629.jpeg,Lompoc Brewing,lompoc-brewing,Micro Brewery,http://www.facebook.com/LompocBrewing?ref=ts,lompocbeer,http://www.lompocbrewing.com/,United States,Portland,OR,45.5344,-122.699,,,"Tue, 23 Nov 2010 10:10:01 +0000",0,1,10566.0,"Thu, 01 Jan 1970 00:00:00 +0000",16142.0,955,3.73586,,1,1361,1100,0,0,[],3.71529,False
0,10.0,"The N?ICE CHOUFFE is a strong dark beer that will warm you up during the winter months.  It is spiced (with thyme and cura?ao) and a light hop taste, a well-balanced beer.  The N?ICE CHOUFFE is unfiltered, and re-fermented in the bottle as well as in the keg.",0,https://untappd.akamaized.net/site/beer_logos/beer-NIceChouffe_7539.jpeg,,N'Ice Chouffe,brasserie-d-achouffe-n-ice-chouffe,Winter Warmer,7539,11866,https://untappd.akamaized.net/site/brewery_logos/brewery-11866_be37d.jpeg,Brasserie d'Achouffe,brasserie-dachouffe,Micro Brewery,http://www.facebook.com/LaChouffe.beer,LaChouffeGnome,http://www.achouffe.be,Belgium,Achouffe,Luxembourg,50.1675,5.71526,,,"Sat, 06 Nov 2010 07:58:26 +0000",0,1,7539.0,"Thu, 01 Jan 1970 00:00:00 +0000",16143.0,49993,3.73594,,519,67610,54963,0,5,"[{'beer': {'bid': 278065, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-NIceChouffe_7539.jpeg', 'beer_slug': 'brasserie-d-achouffe-n-ice-chouffe-2006', 'beer_name': ""N'Ice Chouffe (2006)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 284098, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-NIceChouffe_7539.jpeg', 'beer_slug': 'brasserie-d-achouffe-n-ice-chouffe-2005', 'beer_name': ""N'ice Chouffe (2005)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 284235, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-NIceChouffe_7539.jpeg', 'beer_slug': 'brasserie-d-achouffe-n-ice-chouffe-2007', 'beer_name': ""N'ice Chouffe (2007)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 284274, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-NIceChouffe_7539.jpeg', 'beer_slug': 'brasserie-d-achouffe-n-ice-chouffe-2008', 'beer_name': ""N'ice Chouffe (2008)"", 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 286945, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-NIceChouffe_7539.jpeg', 'beer_slug': 'brasserie-d-achouffe-n-ice-chouffe-2011', 'beer_name': ""N'ice Chouffe (2011)"", 'is_vintage': 1, 'is_variant': 0}}]",3.73543,False
0,5.0,Copperhead Ale is Fordham?s flagship beer and an interpretation of the American Amber Ale.  Caramelized malts give this beer its sweet flavor and signature copper hue.  Bravo hops attribute a slight bitterness to the finish.  ,25,https://untappd.akamaized.net/site/beer_logos/beer-16144_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_16144_hd_3df4d83bceb29173a7394448777160.jpeg,Copperhead Ale,fordham-brewing-copperhead-ale,Red Ale - American Amber / Red,16144,544,https://untappd.akamaized.net/site/brewery_logos/brewery-544_4dbc0.jpeg,Fordham Brewing Co.,fordham-brewing-co,Micro Brewery,https://www.facebook.com/pages/Fordham-Brewing-Co/135440324179,FoDoBrewing,http://www.fordhamanddominion.com/,United States,Dover,DE,39.154,-75.4884,,,"Wed, 22 Dec 2010 14:07:23 +0000",0,1,,,,11846,3.35902,,415,16253,13305,0,0,[],3.36635,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,After Dark,nelson-brewing-company-after-dark,English Mild Ale,16145,902,https://untappd.akamaized.net/site/brewery_logos/brewery-NelsonBrewingCompany_902.jpeg,Nelson Brewing Company,nelson-brewing-company,Micro Brewery,http://www.facebook.com/pages/Nelson-Brewing-Company/192612907436095,,http://nelsonbrewing.com,Canada,Nelson,BC,49.4884,-117.29,,,"Wed, 22 Dec 2010 14:08:44 +0000",0,1,,,,584,3.49187,,9,846,644,0,0,[],3.54642,False
