auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.0,"First released in 2002, and sold out in two weeks. A tribute to the classic Fest styles of Germany the O'Fish uses European malts hops and yeast. A beautiful reddish color, a savory malt profile and nice hop flavor, make this Fest beer quite drinkable. OktoberFish is great with food and especially great with Lederhosen.",17,https://untappd.akamaized.net/site/beer_logos/beer-OktoberFish_3960.jpeg,,OktoberFish,flying-fish-brewing-company-oktoberfish,M?rzen,3960,541,https://untappd.akamaized.net/site/brewery_logos/brewery-541_4cc9f.jpeg,Flying Fish Brewing Company,flying-fish-brewing-company,Micro Brewery,http://www.facebook.com/jerseyfreshale,jerseyfreshale,http://www.flyingfish.com/,United States,Somerdale,NJ,39.8538,-75.0198,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,14106,3.48944,23,20732,15904,0,2,"[{'beer': {'bid': 1704596, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-fish-brewing-company-oktoberfish-2016', 'beer_name': 'Oktoberfish (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1704599, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-fish-brewing-company-oktoberfish-2013', 'beer_name': 'OktoberFish (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.49286,False
0,6.9,"This Belgian-style strong golden ale showcases a variety of the ingredients and brewing methods that help differentiate Flying Fish beers. The Grand Cru is fermented at a higher temperature than our other beers adding an undercurrent of fruitiness (although there is no fruit in the beer). Very lightly filtered, the Grand Cru exhibits complex mouthfeel, strong malt flavors, a spicy hop presence and a soothing alcohol warmth, followed by a clean, dry finish. It is excellent with food as well as served by itself.",10,https://untappd.akamaized.net/site/beer_logos/beer-_3961_sm_edd57fadd830bf3a2c96eec28d6eb9.jpeg,,Grand Cru Winter Reserve,flying-fish-brewing-company-grand-cru-winter-reserve,Belgian Strong Golden Ale,3961,541,https://untappd.akamaized.net/site/brewery_logos/brewery-541_4cc9f.jpeg,Flying Fish Brewing Company,flying-fish-brewing-company,Micro Brewery,http://www.facebook.com/jerseyfreshale,jerseyfreshale,http://www.flyingfish.com/,United States,Somerdale,NJ,39.8538,-75.0198,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,16750,3.56164,180,24960,18779,0,4,"[{'beer': {'bid': 894873, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-fish-brewing-company-grand-cru-winter-reserve-2013', 'beer_name': 'Grand Cru Winter Reserve (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 894881, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-fish-brewing-company-grand-cru-winter-reserve-2014', 'beer_name': 'Grand Cru Winter Reserve (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 894886, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-fish-brewing-company-grand-cru-winter-reserve-2015', 'beer_name': 'Grand Cru Winter Reserve (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1829026, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-fish-brewing-company-grand-cru-winter-reserve-2016', 'beer_name': 'Grand Cru Winter Reserve (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.56324,False
0,8.7,"Exceptionally smooth and thoroughly robust, Weyerbacher Scotch Ale has a deep delicious flavor that will warm you down to your wee little bones. Malty and roasty on the palate, and with distinctive caramel notes, this beer will satisfy the desires of any malty beer aficionado. 

Weyerbacher Scotch Ale is our interpretation of a beer style originating from Scotland, where the chilly damp weather calls for a hearty beer. Lacking the preservative powers of hops, scotch ales were brewed with high alcohol content to prevent spoilage. And at 8.7% ABV (alcohol by volume) Weyerbacher Scotch Ale definitely contains a warming belt.

We brew Weyerbacher Scotch Ale mostly in the cooler months of the year. Check out the Upcoming Events and Beers page for the next time it will be at a beer store near you.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Scotch Ale,weyerbacher-brewing-company-scotch-ale,Scotch Ale / Wee Heavy,3962,1352,https://untappd.akamaized.net/site/brewery_logos/brewery-weyerbacherbrewingcompany_1352.jpeg,Weyerbacher Brewing Company,weyerbacher-brewing-company,Micro Brewery,http://www.facebook.com/WeyerbacherBrewing?ref=ts,weyerbacher,http://weyerbacher.com,United States,Easton,PA,40.6733,-75.2252,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,11,3.45455,0,21,21,0,0,[],3.64333,False
0,4.5,A refreshing neo-BerlinerWeisse fermented with honest-to-goodness peaches to (get this!) 4.5% abv! Because extreme beers don't have to be extremely boozy! Available in 4-pack and draft during the sweaty months.,8,https://untappd.akamaized.net/site/beer_logos/beer-3963_54433_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3963_0afe1_hd.jpeg,Festina Peche,dogfish-head-craft-brewery-festina-peche,Sour - Berliner Weisse,3963,459,https://untappd.akamaized.net/site/brewery_logos/brewery-459_b3e4d.jpeg,Dogfish Head Craft Brewery,dogfish-head-craft-brewery,Micro Brewery,http://www.facebook.com/dogfishheadbeer,dogfishbeer,http://www.dogfish.com/,United States,Milton,DE,38.7776,-75.3099,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,79645,3.50917,354,120975,90349,0,5,"[{'beer': {'bid': 91094, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_91094_sm_105f9dd2418acf13689697535579e2.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-festina-peche-2008', 'beer_name': 'Festina Peche (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 97335, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_97335_sm_bfd0dea0a0ee4a801842aba6c02b63.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-festina-peche-2010', 'beer_name': 'Festina Peche (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 102719, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_102719_sm_5da84fd644be10b31e014d8f7b16ef.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-festina-peche-2011', 'beer_name': 'Festina Peche (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 183801, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_183801_sm_afd9a1634f8546ac5374abb1bcf791.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-festina-peche-2012', 'beer_name': 'Festina Peche (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 247569, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_247569_sm_e9522a52e6f82fedb6e97d0965c2cc.jpeg', 'beer_slug': 'dogfish-head-craft-brewery-festina-peche-2009', 'beer_name': 'Festina Peche (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.50971,False
0,5.0,"Brewed with well water (the original well at the Old Brewery, sunk in 1758, is still in use, with the hard well water being drawn from 85 feet underground); best barley malt, yeast and aromatic hops; fermented in 'stone Yorkshire squares' to create a relatively dry ale with rich nutty colour and plate of beech nuts, almonds and walnuts.",30,https://untappd.akamaized.net/site/beer_logos/beer-samuelSmithsNutBrown.jpg,,Nut Brown Ale,samuel-smith-old-brewery-tadcaster-nut-brown-ale,Brown Ale - English,6872,1099,https://untappd.akamaized.net/site/brewery_logos/brewery-SamuelSmithOldBreweryTadcaster_1099.jpeg,Samuel Smith's Old Brewery,samuel-smiths-old-brewery,Micro Brewery,https://www.facebook.com/Samuel-Smiths-Brewery-1399982133640570/,samsmithsbeer,http://www.samuelsmithsbrewery.co.uk,England,Tadcaster,North Yorkshire,53.8821,-1.26197,"Wed, 27 Oct 2010 08:27:33 +0000",0,1,6872.0,"Thu, 01 Jan 1970 00:00:00 +0000",3964.0,47573,3.62076,722,61756,53985,0,0,[],3.62095,False
0,4.5,"This crisp, light-bodied, golden beer is the very definition of refreshment. The combination of premium German pilsner malts and American Noble hops aims to please your taste buds and satisfy your thirst.

Get Some!",33,https://untappd.akamaized.net/site/beer_logos/beer-Kenzinger_11208.jpeg,,Kenzinger,philadelphia-brewing-co-kenzinger,Pilsner - Other,11208,981,https://untappd.akamaized.net/site/brewery_logos/brewery-PhiladelphiaBrewingCo_981.jpeg,Philadelphia Brewing Company,philadelphia-brewing-company,Micro Brewery,http://www.facebook.com/pages/Philadelphia-Brewing-Co/151877548174967,phillybrewing,http://www.philadelphiabrewing.com,United States,Philadelphia,PA,39.9823,-75.1268,"Fri, 26 Nov 2010 13:11:43 +0000",0,1,11208.0,"Mon, 09 Jan 2012 08:57:45 +0000",3965.0,8988,3.17707,237,16718,10583,0,0,[],3.19267,False
0,7.0,"We love IPA's, Philadelphia loves IPA's, we're going to brew an IPA. Rekindle your passion for your favorite Philadelphia brewery by enjoying our substantial, aromatic India Pale Ale. Newbold is aggressively hopped, with a crimson hue and depth of flavor that will satisfy the most demanding devotee of this revived style. Newbold I.P.A. tells it like it is.",75,https://untappd.akamaized.net/site/beer_logos/beer-NewboldIndiaPaleAleIPA_3966.jpeg,,Newbold India Pale Ale (IPA),philadelphia-brewing-co-newbold-india-pale-ale-ipa,IPA - American,3966,981,https://untappd.akamaized.net/site/brewery_logos/brewery-PhiladelphiaBrewingCo_981.jpeg,Philadelphia Brewing Company,philadelphia-brewing-company,Micro Brewery,http://www.facebook.com/pages/Philadelphia-Brewing-Co/151877548174967,phillybrewing,http://www.philadelphiabrewing.com,United States,Philadelphia,PA,39.9823,-75.1268,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4412,3.35131,96,6627,5060,0,0,[],3.37074,False
0,5.75,"We meld American and European ingredients into Rowhouse Red; a complex ale with flavors of rye, toasted malt, and Belgian ale yeast. Relax and enjoy the subtle intricacies of this unique brew whereever your heart calls home.",42,https://untappd.akamaized.net/site/beer_logos/beer-RowhouseRed_3967.jpeg,,Rowhouse Red,philadelphia-brewing-co-rowhouse-red,Red Ale - American Amber / Red,3967,981,https://untappd.akamaized.net/site/brewery_logos/brewery-PhiladelphiaBrewingCo_981.jpeg,Philadelphia Brewing Company,philadelphia-brewing-company,Micro Brewery,http://www.facebook.com/pages/Philadelphia-Brewing-Co/151877548174967,phillybrewing,http://www.philadelphiabrewing.com,United States,Philadelphia,PA,39.9823,-75.1268,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,753,3.33267,2,1236,975,0,0,[],3.42459,False
0,4.5,"Specifications
IBU's: 20
Color: Unfiltered Straw
Dry Hops: Grapefruit Peel, Orange Peel, Chamomile, Coriander
Malts: Two-row Pilsner, Wheat, Oats",0,https://untappd.akamaized.net/site/beer_logos/beer-WaltWit_3968.jpeg,,Walt Wit,philadelphia-brewing-co-walt-wit,Witbier,3968,981,https://untappd.akamaized.net/site/brewery_logos/brewery-PhiladelphiaBrewingCo_981.jpeg,Philadelphia Brewing Company,philadelphia-brewing-company,Micro Brewery,http://www.facebook.com/pages/Philadelphia-Brewing-Co/151877548174967,phillybrewing,http://www.philadelphiabrewing.com,United States,Philadelphia,PA,39.9823,-75.1268,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,10894,3.48501,231,16786,12451,0,0,[],3.48954,False
0,5.25,"Samuel Adams? Pale Ale is a delicious, lighter bodied beer with a delightfully fresh taste. Its unique blend of two row malts add a rich harmony of sweet flavors that are complimented by the traditional earthy hop character imparted by authentic British hops. The fermentation character of the ale yeast adds a rich bouquet of fruit and ester notes that add another layer of complexity to this popular style",0,https://untappd.akamaized.net/site/beer_logos/beer-SamuelAdamsPaleAle_3969.jpeg,,Samuel Adams Pale Ale,boston-beer-company-samuel-adams-pale-ale,Pale Ale - English,3969,157,https://untappd.akamaized.net/site/brewery_logos/brewery-157_6a2d2.jpeg,Boston Beer Company,boston-beer-company,Micro Brewery,https://www.facebook.com/SamuelAdams,SamuelAdamsBeer,http://www.samueladams.com,United States,Boston,MA,42.3144,-71.1034,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,589,3.16935,3,991,855,0,0,[],3.33394,False
