auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,"Genuine Honey Lager was introduced in 2005 in response to consumer demand for honey lagers. Labatt Genuine Honey uses genuine, all-natural, 100% Canadian honey to give consumers a softer, smoother taste. This naturally-aged lager is brewed to the same uncompromising standards applied to every Labatt beer. Genuine Honey Lager is the real thing!",0,https://untappd.akamaized.net/site/beer_logos/beer-3861_2d6e5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3861_2f5fa_hd.jpeg,Genuine Honey Lager,labatt-brewing-company-genuine-honey-lager,Lager - North American Adjunct,3861,762,https://untappd.akamaized.net/site/brewery_logos/brewery-LabattBrewingCompanyLtd_762.jpeg,Labatt Brewing Company,labatt-brewing-company,Macro Brewery,,,http://www.labatt.com/,Canada,Toronto,ON,43.6398,-79.381,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,31,2.73387,,0,48,46,0,,,,,,0.0,[],3.56537,False
0,5.0,"Wildcat is a popular priced, quality lager introduced in 1993. Conventional brewing processes are used to produce a quality mainstream lager using corn adjunct to deliver a light, dry flavour.",0,https://untappd.akamaized.net/site/beer_logos/beer-LabattWildcat_3862.jpeg,,Labatt Wildcat,labatt-brewing-company-labatt-wildcat,Lager - North American Adjunct,3862,762,https://untappd.akamaized.net/site/brewery_logos/brewery-LabattBrewingCompanyLtd_762.jpeg,Labatt Brewing Company,labatt-brewing-company,Macro Brewery,,,http://www.labatt.com/,Canada,Toronto,ON,43.6398,-79.381,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,229,2.04585,,3,346,326,0,,,,,,0.0,[],2.96378,False
0,4.0,"With only 88 calories per 341 ml bottle, Labatt Sterling is a light, refreshing beer with 1/3 less calories than regular beers. In other words, it's a great tasting beer...that won't slow you down.",0,https://untappd.akamaized.net/site/beer_logos/beer-LabattSterling_3863.jpeg,,Labatt Sterling,labatt-brewing-company-labatt-sterling,Lager - American Light,3863,762,https://untappd.akamaized.net/site/brewery_logos/brewery-LabattBrewingCompanyLtd_762.jpeg,Labatt Brewing Company,labatt-brewing-company,Macro Brewery,,,http://www.labatt.com/,Canada,Toronto,ON,43.6398,-79.381,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,22,2.22727,,0,48,44,0,,,,,,0.0,[],3.55435,False
0,4.0,"Our flagship brand! An amber Vienna-style lager beer that is smooth, mellow and full bodied, with delicate hop aroma. Uses two-row barley malt and caramel-roasted malt. Based on founder Tom Pastorius' favorite German bier.",0,https://untappd.akamaized.net/site/beer_logos/beer-PennPilsner_3865.jpeg,,Penn Pilsner,penn-brewery-pennsylvania-brewing-company-penn-pilsner,Lager - Vienna,3865,977,https://untappd.akamaized.net/site/brewery_logos/brewery-977_04fcb.jpeg,Penn Brewery,penn-brewery,Micro Brewery,http://www.facebook.com/PennBrewery,PennBrewery,http://www.pennbrew.com,United States,Pittsburgh,PA,40.4568,-79.9913,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,9515,3.23975,,196,13750,10902,0,,,,,,0.0,[],3.25256,False
0,4.0,"Nationally acclaimed as the best Munich-style beer made in America. Penn Gold is a light-colored, medium bodied lager beer with a delicate hop aroma.",0,https://untappd.akamaized.net/site/beer_logos/beer-PennGold_3866.jpeg,,Penn Gold,penn-brewery-pennsylvania-brewing-company-penn-gold,Lager - Helles,3866,977,https://untappd.akamaized.net/site/brewery_logos/brewery-977_04fcb.jpeg,Penn Brewery,penn-brewery,Micro Brewery,http://www.facebook.com/PennBrewery,PennBrewery,http://www.pennbrew.com,United States,Pittsburgh,PA,40.4568,-79.9913,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,5377,3.20546,,68,7245,6054,0,,,,,,0.0,[],3.22944,False
0,5.0,"Munich and various roasted malts give it a very malty, rich flavor with a hint of burnt flavor. 100% imported Hallertau hops, moderate bitterness and aroma.

Style: European-Style Dark / M?nchener Dunkel

Alcohol content: 5.0% ABV

Availability: Year Round

Specs:
OG/plato: 12.0
FG/plato: 2.9
IBUs  25
Hops:  Perle
Malt:  Two-row, Munich, Black",25,https://untappd.akamaized.net/site/beer_logos/beer-PennDark_3867.jpeg,,Penn Dark,penn-brewery-pennsylvania-brewing-company-penn-dark,Lager - Dunkel Munich,3867,977,https://untappd.akamaized.net/site/brewery_logos/brewery-977_04fcb.jpeg,Penn Brewery,penn-brewery,Micro Brewery,http://www.facebook.com/PennBrewery,PennBrewery,http://www.pennbrew.com,United States,Pittsburgh,PA,40.4568,-79.9913,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,9526,3.44848,,156,13218,10581,0,,,,,,0.0,[],3.45478,False
0,5.25,"Authentic wheat beer, brewed in the Southern German tradition, won the Silver Medal in 1997 and the Gold Medal at the 2000 in Denver, Colorado. Penn Weizen is top-fermented, cask-conditioned, and very effervescent with a slight hint of tangy clove flavor.",16,https://untappd.akamaized.net/site/beer_logos/beer-PennWeizen_3868.jpeg,,Penn Weizen,penn-brewery-pennsylvania-brewing-company-penn-weizen,Hefeweizen,3868,977,https://untappd.akamaized.net/site/brewery_logos/brewery-977_04fcb.jpeg,Penn Brewery,penn-brewery,Micro Brewery,http://www.facebook.com/PennBrewery,PennBrewery,http://www.pennbrew.com,United States,Pittsburgh,PA,40.4568,-79.9913,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6184,3.46083,,90,8598,7049,0,,,,,,0.0,[],3.46978,False
0,5.6,"An amber-red lager fest beer, aromatically malty and brewed in the spring. Uses two-row malted barley and a combination of roasted malts. One of beer critic Michael Jackson's ""Top 24 Favorite American Beers.""",0,https://untappd.akamaized.net/site/beer_logos/beer-Marzen_3869.jpeg,,Penn M?rzen,penn-brewery-pennsylvania-brewing-company-penn-marzen,M?rzen,3869,977,https://untappd.akamaized.net/site/brewery_logos/brewery-977_04fcb.jpeg,Penn Brewery,penn-brewery,Micro Brewery,http://www.facebook.com/PennBrewery,PennBrewery,http://www.pennbrew.com,United States,Pittsburgh,PA,40.4568,-79.9913,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,2692,3.41763,,52,3791,3073,0,,,,,,0.0,[],3.44142,False
0,7.5,"A strong, full-bodied, surprisingly light-colored beer with a smooth, mellow texture.",0,https://untappd.akamaized.net/site/beer_logos/beer-PENNdemonium_3870.jpeg,,Penndemonium (Maibock),penn-brewery-pennsylvania-brewing-company-penndemonium-maibock,Maibock / Heller (Helles) Bock,3870,977,https://untappd.akamaized.net/site/brewery_logos/brewery-977_04fcb.jpeg,Penn Brewery,penn-brewery,Micro Brewery,http://www.facebook.com/PennBrewery,PennBrewery,http://www.pennbrew.com,United States,Pittsburgh,PA,40.4568,-79.9913,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,1196,3.53763,,2,1491,1357,0,,,,,,0.0,[],3.56059,False
0,5.5,"A rich, deep golden-colored lager fest bier that is exceptionally smooth and mellow. Uses two-row malted barley and a combination of roasted malts. Highly rated by the National Tasting Institute.",25,https://untappd.akamaized.net/site/beer_logos/beer-PennOktoberfest_3871.jpeg,,Penn Oktoberfest,penn-brewery-pennsylvania-brewing-company-penn-oktoberfest,M?rzen,3871,977,https://untappd.akamaized.net/site/brewery_logos/brewery-977_04fcb.jpeg,Penn Brewery,penn-brewery,Micro Brewery,http://www.facebook.com/PennBrewery,PennBrewery,http://www.pennbrew.com,United States,Pittsburgh,PA,40.4568,-79.9913,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,6986,3.48565,,4,10880,7860,0,,,,,,0.0,[],3.49258,False
