auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.0,"Murray's 'Wild Thing' Imperial Stout was inspired by the great stouts favoured by the Russian Imperial Court. A massive, intense drinking experience. The colour is black. Totally black. Impossible to see through even when held up to the light - nothing insipid about this beer.

Aromas of strong dark chocolate, a little fruitiness from the hops and yeast and some rumminess from the alcohol. The flavour is an intense hit of mocha - bitter dark chocolate bordering on coffee. Some malt sweetness but an aggressive hop bitterness.  Massive mouth-fillling malt that almost overwhelms, before the freight train of the bitterness from the hops and the roast acidity kicks in to clean up the palate.",0,https://untappd.akamaized.net/site/beer_logos/beer-WildThing_12456.jpeg,,Wild Thing,murray-s-craft-brewing-co-wild-thing,Stout - American Imperial / Double,12456,2557,https://untappd.akamaized.net/site/brewery_logos/brewery-2557_089d0.jpeg,Murray's Craft Brewing Co,murrays-craft-brewing-co,Micro Brewery,http://www.facebook.com/MurraysCraftBrewingCo,murraysbrewing,http://www.murraysbrewingco.com.au,Australia,Bobs Farm,NSW,-32.7783,151.988,,,"Thu, 02 Dec 2010 19:38:54 +0000",0,1,12456.0,"Thu, 01 Jan 1970 00:00:00 +0000",31194.0,1034,4.04956,,8,1575,1205,0,,,,,,,0.0,[],3.95858,False
0,10.0,Winter seasonal,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,The Judges Are Still Old Codgers,wig-pen-brewery-tavern-the-judges-are-still-old-codgers,Stout - Russian Imperial,201665,12216,https://untappd.akamaized.net/site/brewery_logos/brewery-12216_39874.jpeg,Wig & Pen Brewery,wig-pen-brewery,Brew Pub,http://www.facebook.com/wigandpen.canberra,wig_and_pen,,Australia,Canberra,ACT,-35.2784,149.13,,,"Tue, 17 Jul 2012 23:07:12 +0000",0,1,201665.0,"Wed, 07 Nov 2012 14:19:28 +0000",31195.0,5,0.0,,0,10,9,0,,,,,,,0.0,[],3.51755,False
0,7.4,"Brewed in the style of the old London Imperial Russian stout to a recipe perfected over 40 years ago, the roast coffee and almost port-like characters make it an excellent nightcap and winter warmer. Voted Champion Stout at the 2001 Australian International Beer awards having previously been Grand Champion Beer in 1988 and 1991.
",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Southwark Old Stout,south-australian-brewing-co-southwark-old-stout,Stout - Foreign / Export,31196,4046,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,South Australian Brewing Co.,south-australian-brewing-co,Macro Brewery,,,http://lionco.com,Australia,Thebarton,SA,-34.9105,138.575,,,"Thu, 17 Feb 2011 13:55:14 +0000",0,1,,,,367,3.67643,,15,703,426,0,,,,,,,0.0,[],3.66496,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-BaerenBelgianBiscuitAle_40685.jpeg,,Belgian Biscuit Ale,baeren-brauerei-belgian-biscuit-ale,Pale Ale - Belgian,40685,6445,https://untappd.akamaized.net/site/brewery_logos/brewery-BaerenBrauerei_6445.jpeg,Baeren Brauerei,baeren-brauerei,Micro Brewery,,baerenbier,http://www.baerenbier.com/,Japan,Morioka-shi,Iwate,39.7143,141.154,,,"Thu, 31 Mar 2011 09:02:29 +0000",0,1,40685.0,"Sun, 03 Jun 2012 18:40:22 +0000",31198.0,1,0.0,,1,11,10,0,,,,,,,0.0,[],3.63898,False
0,7.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Chocolate Stout (2011),baeren-brauerei-chocolate-stout-2011,Stout - American,29289,6445,https://untappd.akamaized.net/site/brewery_logos/brewery-BaerenBrauerei_6445.jpeg,Baeren Brauerei,baeren-brauerei,Micro Brewery,,baerenbier,http://www.baerenbier.com/,Japan,Morioka-shi,Iwate,39.7143,141.154,,,"Mon, 07 Feb 2011 06:02:26 +0000",0,0,29289.0,"Sun, 03 Jun 2012 18:40:31 +0000",31199.0,2,0.0,,0,6,6,0,,7.0,Chocolate Stout,baeren-brauerei-chocolate-stout,27862.0,47.0,,,3.60319,False
0,3.8,"By far our most popular ale. An aroma of pale malt and hops introduces you to a beautifully hoppy bitter beer, despite the predominant hop character, malt is also evident, fresh and clean tasting.",0,https://untappd.akamaized.net/site/beer_logos/beer-362442_97d73_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-362442_2be95_hd.jpeg,Manx Bitter,bushy-s-manx-bitter,English Bitter,362442,5471,https://untappd.akamaized.net/site/brewery_logos/brewery-Bushys_5471.jpeg,Bushy's,bushy-s,Micro Brewery,,,http://www.bushys.com,Isle of Man,Braddan,Douglas,54.1675,-4.5082,,,"Sat, 11 May 2013 10:25:38 +0000",0,1,362442.0,"Wed, 24 Sep 2014 20:15:26 +0000",31200.0,161,3.4736,,6,329,203,0,,,,,,,0.0,[],3.58965,False
0,5.0,"Brewed with carefully selected ingredients, Sapporo Classic is an eminently drinkable flavor extravagance.",0,https://untappd.akamaized.net/site/beer_logos/beer-_31201_sm_4e2ef9d5e3cc00a878db86031e50b1.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_31201_hd_0169ac9fb4a36a20fefa61823b03ab.jpeg,Sapporo Classic,sapporo-breweries-sapporo-classic,Pilsner - German,31201,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,Macro Brewery,https://www.facebook.com/sapporobeer,,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,,,"Thu, 17 Feb 2011 15:22:13 +0000",0,1,,,,1358,3.19514,,47,2634,1673,0,,,,,,,5.0,"[{'beer': {'bid': 95730, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sapporo-breweries-sapporo-classic-furano-vintage-2011', 'beer_name': 'Sapporo Classic Furano Vintage 2011', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 252177, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sapporo-breweries-sapporo-classic-furano-vintage-2012', 'beer_name': 'Sapporo Classic Furano Vintage 2012', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 483830, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sapporo-breweries-sapporo-classic-furano-vintage-2013', 'beer_name': 'Sapporo Classic Furano Vintage 2013', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 566370, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sapporo-breweries-sapporo-classic-furano-vintage-2014', 'beer_name': 'Sapporo Classic Furano Vintage 2014', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1183173, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1183173_a85cb_sm.jpeg', 'beer_slug': 'sapporo-breweries-sapporo-classic-furano-vintage-2015', 'beer_name': 'Sapporo Classic Furano Vintage 2015', 'is_vintage': 0, 'is_variant': 1}}]",3.27878,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Asahi Yoine,asahi-breweries-asahi-yoine,Pilsner - German,31202,50,https://untappd.akamaized.net/site/brewery_logos/brewery-AsahiBreweries_50.jpeg,Asahi Breweries,asahi-breweries,Macro Brewery,https://www.facebook.com/asahibeer.japan,asahibeer_jp,http://www.asahibeer.com/,Japan,Sumida-ku,Tokyo,35.7098,139.8,,,"Thu, 17 Feb 2011 16:00:42 +0000",0,1,,,,2,0.0,,0,8,8,0,,,,,,,0.0,[],3.60832,False
0,5.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Urtyp 1878,keiler-bier-urtyp-1878,Lager - Helles,31205,8271,https://untappd.akamaized.net/site/brewery_logos/brewery-LohrerBierPrivatbrauereiStumpfGmbH_8271.jpeg,Keiler Bier,keiler-bier,Micro Brewery,https://www.facebook.com/KeilerBier,,http://www.keilerbier.de,Germany,Lohr am Main,,49.9892,9.57223,,,"Thu, 17 Feb 2011 17:16:38 +0000",0,1,,,,451,3.72727,,12,660,556,0,,,,,,,0.0,[],3.6965,False
0,7.0,"The Beast India Pale Ale is based on a NW of US style. Hops, Hops and more Hops.

We have added SIX hop additions to this Beast and you will find a mix of sweet caramel fudge with a spicy pine & citrus aroma. Full, balanced body with strong bitterness and a nice round mouthfeel with some alcohol warmth.

Foamy, dense off-white head with good retention and lots of lacing.

A long dry quenching hop finish caps off a well-rounded beast of a beer.  All very balanced and all very satisfying. A tremendous drop.
Challenge your palate to see how many flavours you can find.",0,https://untappd.akamaized.net/site/beer_logos/beer-BeastIPA_12674.jpeg,,Beast IPA,jamieson-brewery-beast-ipa,IPA - American,12674,3410,https://untappd.akamaized.net/site/brewery_logos/brewery-JamiesonBrewery_3410.jpeg,Jamieson Brewery,jamieson-brewery,Micro Brewery,http://www.facebook.com/pages/Jamieson-Brewery/287050381172,,http://www.jamiesonbrewery.com.au,Australia,Jamieson,VIC,-37.2805,146.132,,,"Fri, 03 Dec 2010 18:39:18 +0000",0,1,12674.0,"Thu, 01 Jan 1970 00:00:00 +0000",31206.0,513,3.65253,,0,850,613,0,,,,,,,0.0,[],3.65165,False
