auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,"A Belgian White Ale with light & spicy citrus flavours. This unfiltered beer is brewed with a touch of coriander & orange peel and is slightly cloudy. We think it?s downright delicious! Best when garnished with a slice of orange, to bring out the natural spices & subtle fruit flavour.

Year round brew. 650ml bottles & Draft in BC & Alberta.",9,https://untappd.akamaized.net/site/beer_logos/beer-_28122_sm_5d640b5a837061221f5fa94833ed17.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_28122_hd_28083a552295992a0513d157fdd2fc.jpeg,Ol' Willy Wit,fernie-brewing-company-ol-willy-wit,Witbier,28122,4052,https://untappd.akamaized.net/site/brewery_logos/brewery-FernieBrewingCompany_4052.jpeg,Fernie Brewing Company,fernie-brewing-company,Micro Brewery,http://www.facebook.com/pages/Fernie-Brewing-Company/170347052983672,FernieBrewingCo,http://www.ferniebrewing.com,Canada,Fernie,BC,49.5269,-115.045,"Wed, 02 Feb 2011 06:14:47 +0000",0,0,,,,1762,3.44764,,3,2231,1908,0,,,,,,0.0,[],3.47765,False
0,0.0,My buddy Ryan's first homebrew.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ryan's First Brew,homebrews-ryan-s-first-brew,Pale Ale - English,28123,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Wed, 02 Feb 2011 06:15:54 +0000",1,1,,,,2,0.0,,0,5,3,0,,,,,,0.0,[],1.893,False
0,5.5,"Three Boys Pilsner is a taste of Europe with a new world twist. Like the pilsners of old, it balances pale malt flavour and saaz hop bitterness. The Three Boys take it a step further using modern varieties of saaz hops grown in New Zealand, which give it that little bit extra aroma and flavour. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_28124_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_28124_hd_559befd59f603ad8b7a12488ada20b.jpeg,Pils,three-boys-brewery-pils,Pilsner - Other,28124,4981,https://untappd.akamaized.net/site/brewery_logos/brewery-ThreeBoysBrewery_4981.jpeg,Three Boys Brewery,three-boys-brewery,Micro Brewery,http://www.facebook.com/ThreeBoysBrewery,threeboysbrew,http://www.threeboysbrewery.co.nz,New Zealand,Christchurch,Canterbury,-43.5487,172.682,"Wed, 02 Feb 2011 06:21:42 +0000",0,1,,,,957,3.52273,,28,1356,1128,0,,,,,,0.0,[],3.55374,False
0,4.5,"Refreshing wheat or rye beers that can display more hop character and less yeast character than their German cousins. 4.5-5.5% ABV
",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Whitewash Wheat,pacific-beach-alehouse-whitewash-wheat,Pale Wheat Ale - American,28125,964,https://untappd.akamaized.net/site/brewery_logos/brewery-PacificBeachAlehouse_964.jpeg,Pacific Beach AleHouse,pacific-beach-alehouse,Micro Brewery,http://www.facebook.com/PacificBeachAleHouse,PB_AleHouse,http://www.pbalehouse.com/index.html,United States,San Diego,CA,32.7942,-117.255,"Wed, 02 Feb 2011 06:37:50 +0000",0,1,,,,359,3.20613,,0,469,435,0,,,,,,0.0,[],3.41024,False
0,9.0,"Esquire Magazine calls our 90 Minute IPA ""perhaps the best IPA in America."" An imperial IPA best savored from a snifter, 90 Minute has a great malt backbone that stands up to the extreme hopping rate.
90 Minute IPA was the first beer we continuously hopped, allowing for a pungent, but not crushing, hop flavor.",90,https://untappd.akamaized.net/site/beer_logos/beer-8056_948fa_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8056_022d2_hd.jpeg,90 Minute IPA,dogfish-head-craft-brewery-90-minute-ipa,IPA - Imperial / Double,8056,459,https://untappd.akamaized.net/site/brewery_logos/brewery-459_b3e4d.jpeg,Dogfish Head Craft Brewery,dogfish-head-craft-brewery,Micro Brewery,http://www.facebook.com/dogfishheadbeer,dogfishbeer,http://www.dogfish.com/,United States,Milton,DE,38.7776,-75.3099,"Mon, 08 Nov 2010 13:02:57 +0000",0,1,8056.0,"Thu, 01 Jan 1970 00:00:00 +0000",28126.0,260133,4.09313,,7248,572152,290533,0,,,,,,4.0,"[{'beer': {'bid': 232753, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dogfish-head-craft-brewery-pineapple-express', 'beer_name': 'Pineapple Express', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 797074, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dogfish-head-craft-brewery-nunchuck', 'beer_name': 'Nunchuck', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1077892, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dogfish-head-craft-brewery-90-minute-30-days', 'beer_name': '90 Minute 30 Days', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1334840, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dogfish-head-craft-brewery-grinch-mas', 'beer_name': 'Grinch-mas', 'is_vintage': 0, 'is_variant': 1}}]",4.0927,False
0,4.7,"A contemporary rendition of a classic style, Joe's is hopped with purpose: beautifully bitter and dry with an abundance of floral, Noble German hops. Uber sessionable. Utterly American.  This is Premiuim American Pilsner.",50,https://untappd.akamaized.net/site/beer_logos/beer-JoesPremiumAmericanPilsner_7998.jpeg,,Joe?s Premium American Pilsner,avery-brewing-company-joe-s-premium-american-pilsner,Pilsner - Other,7998,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,"Mon, 08 Nov 2010 09:03:32 +0000",0,1,7998.0,"Thu, 01 Jan 1970 00:00:00 +0000",28127.0,16563,3.33456,,242,23009,19348,0,,,,,,0.0,[],3.34028,False
0,8.4,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Red Imp,21st-amendment-brewery-red-imp,Red Ale - Imperial / Double,28131,4339,https://untappd.akamaized.net/site/brewery_logos/brewery-4339_203d1.jpeg,21st Amendment Brewery,21st-amendment-brewery,Micro Brewery,http://www.facebook.com/21stAmendment,21stAmendment,http://21st-amendment.com/,United States,San Francisco,CA,37.7824,-122.393,"Wed, 02 Feb 2011 07:43:41 +0000",0,1,,,,6,0.0,,0,26,23,0,,,,,,0.0,[],3.54559,False
0,4.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,White,hahn-brewing-co-pty-ltd-white,Witbier,28132,14378,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Hahn Brewing Co. Pty Ltd,hahn-brewing-co-pty-ltd,Macro Brewery,,,http://lionco.com,Australia,Camperdown,NSW,-33.8867,151.175,"Wed, 02 Feb 2011 08:03:43 +0000",0,1,,,,32,2.82031,,0,85,61,0,,,,,,0.0,[],3.57113,False
0,8.0,"This exceptionally smooth stout is produced from the original recipe that was shipped to the Russian port of St. Petersburg for the Czar's Imperial Court.
The smooth mellowness derives from the long maturation time before being bottled in very limited numbers. It is a beer of great pedigree that has been faithfully reproduced to give you a taste of history.",65,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Czar's P2 Imperial Stout,worthington-s-molson-coors-uk-czar-s-p2-imperial-stout,Stout - Russian Imperial,103082,12474,https://untappd.akamaized.net/site/brewery_logos/brewery-Worthingtons_12474.jpeg,Worthington's,worthington-s,Macro Brewery,,,,England,Burton upon Trent,DE14 1JZ,52.8047,-1.62685,"Sat, 26 Nov 2011 15:49:50 +0000",0,1,103082.0,"Sat, 02 Jan 2016 02:29:45 +0000",28133.0,29,3.93966,,0,45,43,0,,,,,,0.0,[],3.6643,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Olde Suffolk (English Ale Aged in Oak Vats),greene-king-olde-suffolk-english-ale-aged-in-oak-vats,Old Ale,2182,612,https://untappd.akamaized.net/site/brewery_logos/brewery-GreeneKing_612.jpeg,Greene King,greene-king,Macro Brewery,http://www.facebook.com/greeneking,greeneking,http://www.greeneking.co.uk/,England,Bury St Edmunds,Suffolk,52.2411,0.714876,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,2182.0,"Mon, 17 Oct 2011 14:00:21 +0000",28134.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
