auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,9.0,"A massive brew that is enormously aromatic with huge hop flavors wonderfully structured with a great malt body.  The flavor comes on with huge notes of citrus, pine and resin which last into the crisp dry finish.",85,https://untappd.akamaized.net/site/beer_logos/beer-_18866_a1cb342b60a4fafa8875dbbee7e6.jpeg,,Rampage Imperial IPA,black-diamond-brewing-company-rampage-imperial-ipa,IPA - Imperial / Double,18866,2267,https://untappd.akamaized.net/site/brewery_logos/brewery-2267_ad65a.jpeg,Black Diamond Brewing Company,black-diamond-brewing-company,Micro Brewery,http://www.facebook.com/pages/Black-Diamond-Brewery/196220291070?ref=nf,bdbrewingco,http://www.bdbrewing.com,United States,Concord,CA,38.0139,-122.031,,,"Wed, 29 Dec 2010 18:58:45 +0000",0,1,18866.0,"Thu, 01 Jan 1970 00:00:00 +0000",22080.0,10987,3.83622,,114,15013,12286,0,0,[],3.83121,False
0,7.0,"The collaborative beer was the work of five brewers - Sam Calagione (Dogfish), Tomme Arthur (The Lost Abbey), Adam Avery (Avery Brewing), Rob Todd (Allagash), and Vinnie Cirulzo (Russian River). The guys all took a trip to Belgium together a few years back and decided to make a beer together - this is it. The beer was brewed at Tomme's brewery and each company put in a few barrels of beer and some of their house yeast. The result is a tasty sour ale. The original label artwork was painstakingly painted by Sam Calagione.",0,https://untappd.akamaized.net/site/beer_logos/beer-22081_0b0a0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22081_2b32c_hd.jpeg,Isabelle Proximus,the-lost-abbey-isabelle-proximus,Sour - American Wild Ale,22081,2712,https://untappd.akamaized.net/site/brewery_logos/brewery-2712_0b00a.jpeg,The Lost Abbey,the-lost-abbey,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.lostabbey.com/,United States,San Marcos,CA,33.1413,-117.15,4.0,"[{'brewery': {'brewery_id': 62, 'brewery_name': 'Avery Brewing Co.', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg', 'country_name': 'United States', 'location': {'brewery_city': 'Boulder', 'brewery_state': 'CO'}}}, {'brewery': {'brewery_id': 459, 'brewery_name': 'Dogfish Head Craft Brewery', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-459_b3e4d.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Milton', 'brewery_state': 'DE'}}}, {'brewery': {'brewery_id': 5143, 'brewery_name': 'Russian River Brewing Company', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-russianRiver.jpg', 'country_name': 'United States', 'location': {'brewery_city': 'Santa Rosa', 'brewery_state': 'CA'}}}, {'brewery': {'brewery_id': 24, 'brewery_name': 'Allagash Brewing Company', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-24_015ad.jpeg', 'country_name': 'United States', 'location': {'brewery_city': 'Portland', 'brewery_state': 'ME'}}}]","Thu, 06 Jan 2011 16:28:01 +0000",0,0,,,,920,4.71929,,13,1343,1110,0,0,[],4.45329,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-22082_0e64e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22082_50fca_hd.jpeg,Simple Ale,epic-ales-washington-simple-ale,Red Ale - American Amber / Red,22082,3442,https://untappd.akamaized.net/site/brewery_logos/brewery-EpicAlesWashington_3442.jpeg,Epic Ales (Washington),epic-ales-washington,Micro Brewery,http://www.facebook.com/pages/Epic-Ales/53692664596,epicales,http://www.epicales.com,United States,Seattle,WA,47.5753,-122.334,,,"Thu, 06 Jan 2011 16:33:01 +0000",0,0,,,,53,2.4434,,0,67,66,0,0,[],3.37654,False
0,7.8,"This is a Baltic Porter brewed with whole licorice root and star anise. 7.8% ABV. It is fermented warm with an ale yeast in flagrant disregard of modern style guidelines, instead working towards a heritage pre-lager treatment of the style. Subtle licorice and anise notes are present in the nose. The body is surprisingly light, with licorice sweetness helping to balance a smoky chocolate malt character. There should be clear notes of roasted barley on the finish.
",0,https://untappd.akamaized.net/site/beer_logos/beer-BalticPorter_22083.jpeg,,Baltic Porter,uncommon-brewers-baltic-porter,Porter - Baltic,22083,3207,https://untappd.akamaized.net/site/brewery_logos/brewery-UncommonBrewers_3207.jpeg,Uncommon Brewers,uncommon-brewers,Micro Brewery,https://www.facebook.com/pages/Uncommon-Brewers/244982068151,,http://www.uncommonbrewers.com/,United States,Santa Cruz,CA,36.9821,-122.031,,,"Thu, 06 Jan 2011 16:36:08 +0000",0,1,,,,2401,3.56778,,7,3094,2779,0,0,[],3.57716,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-143810_35445_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-143810_c1902_hd.jpeg,Birra Tirana,birra-malto-birra-tirana,Pilsner - German,143810,25918,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Birra Malto,birra-malto,Micro Brewery,https://www.facebook.com/pages/Birra-Tirana/47007797995,,http://www.birratirana.com,Albania,Tirana,Tirana County,41.326,19.816,,,"Sat, 10 Mar 2012 19:18:09 +0000",0,1,143810.0,"Wed, 14 Mar 2012 17:22:46 +0000",22084.0,635,2.67638,,23,863,744,0,0,[],2.9926,False
0,7.0,"As with all sour ales, the initial sip wakes up your dull senses. There is an elevated level of Acetic Acids working their magic in this beer. The first sip assaults the palate in an enamel stripping bottom of the pH chain sort of way. In Belgian brewing there are fantastic wild ales brewed with naturally occurring yeast. These beers develop over time and are ready on their own terms.

Duck Duck Gooze is our homage to these effervescent and wonderfully complex sparkling beers.A blend of young and old barrel aged beers, this has been one of our most sought after beers year after year since it?s original release in 2009. Alas, it is released in very small quantities only once every three years, so it?s extremely difficult to come by beyond the day we release it. It does, however, turn up on our Tasting Room?s Vintage List from time to time, so don?t despair.",0,https://untappd.akamaized.net/site/beer_logos/beer-DuckDuckGooze_22085.jpeg,,Duck Duck Gooze,the-lost-abbey-duck-duck-gooze,Sour - Gueuze,22085,2712,https://untappd.akamaized.net/site/brewery_logos/brewery-2712_0b00a.jpeg,The Lost Abbey,the-lost-abbey,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.lostabbey.com/,United States,San Marcos,CA,33.1413,-117.15,,,"Thu, 06 Jan 2011 16:48:19 +0000",0,1,,,,4903,4.59173,,49,7066,5729,0,4,"[{'beer': {'bid': 44377, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'the-lost-abbey-duck-duck-guava', 'beer_name': 'Duck Duck Guava', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 425426, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_425426_sm_85e0c28d108bda547ce24f20830ab8.jpeg', 'beer_slug': 'the-lost-abbey-duck-duck-gooze-2013', 'beer_name': 'Duck Duck Gooze (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 493092, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_493092_sm_ef02c17cdbc4a0f4f5894aba5beb73.jpeg', 'beer_slug': 'the-lost-abbey-duck-duck-gooze-2009', 'beer_name': 'Duck Duck Gooze (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1667746, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1667746_9e48c_sm.jpeg', 'beer_slug': 'the-lost-abbey-duck-duck-gooze-2016', 'beer_name': 'Duck Duck Gooze (2016)', 'is_vintage': 1, 'is_variant': 0}}]",4.53663,False
0,0.0,Cider aged in Pappy Van Winkle bourbon barrel. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hard Cider,lucas-brothers-brewery-hard-cider,Cider,22086,6258,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Lucas Brothers Brewery,lucas-brothers-brewery,Micro Brewery,,,,United States,,,0.0,0.0,,,"Thu, 06 Jan 2011 16:52:58 +0000",0,1,,,,0,0.0,,0,4,2,0,0,[],3.59537,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-216569_e24f4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-216569_7ab78_hd.jpeg,Stela Pils,stefani-co-stela-pils,Pilsner - Other,216569,37354,https://untappd.akamaized.net/site/brewery_logos/brewery-37354_52432.jpeg,Stefani & Co,stefani-co,Macro Brewery,,,http://www.stefani-co.al/,Albania,Tirana,,41.3316,19.8318,,,"Sat, 18 Aug 2012 00:52:25 +0000",0,1,216569.0,"Sun, 14 Sep 2014 19:58:09 +0000",22087.0,378,3.0787,,3,502,478,0,0,[],3.33425,False
0,4.8,Wadadli,0,https://untappd.akamaized.net/site/beer_logos/beer-22089_40b7b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22089_fd6ac_hd.jpeg,Wadadli,antigua-brewery-royal-unibrew-wadadli,Lager - Pale,22089,6154,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Antigua Brewery (Royal Unibrew),antigua-brewery-royal-unibrew,Micro Brewery,,,http://www.antiguabrewery.com,Antigua and Barbuda,St. John's,,17.1167,-61.85,,,"Thu, 06 Jan 2011 17:17:20 +0000",0,1,,,,1520,3.00181,,64,2326,1812,0,0,[],3.1103,False
0,6.7,"You can run, but you can't hide from the hops in this true Northwest IPA brewed by Hop Lovers for Hop Lovers.",90,https://untappd.akamaized.net/site/beer_logos/beer-22090_50e1b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22090_bd098_hd.jpeg,Alphadelic IPA,hop-valley-brewing-company-alphadelic-ipa,IPA - American,22090,1613,https://untappd.akamaized.net/site/brewery_logos/brewery-1613_5e16f.jpeg,Hop Valley Brewing Company,hop-valley-brewing-company,Micro Brewery,http://www.facebook.com/HopValley,HopValley,http://www.hopvalleybrewing.com/,United States,Eugene,OR,44.0582,-123.108,,,"Thu, 06 Jan 2011 17:21:21 +0000",0,1,,,,17163,3.7633,,550,27219,18823,0,0,[],3.76134,False
