auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.52,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pale Ale,new-river-brewing-pale-ale,Pale Ale - American,2475,909,https://untappd.akamaized.net/site/brewery_logos/brewery-909_341d9.jpeg,New River Brewing Company,new-river-brewing-company,Micro Brewery,,,http://newriverbrewingcompany.com/home.html,United States,Blacksburg,VA,37.2296,-80.4139,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,25,3.31,0,37,33,0,,,,,,0.0,[],3.59475,False
0,5.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lucknow India Pale Ale,castle-springs-brewery-lucknow-india-pale-ale,IPA - American,2476,352,https://untappd.akamaized.net/site/brewery_logos/brewery-CastleSpringsBrewery_352.jpeg,Castle Springs Brewery,castle-springs-brewery,Micro Brewery,,,,United States,Moultonborough,NH,43.6883,-71.4563,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2,0.0,0,8,8,0,,,,,,0.0,[],3.56383,False
0,10.8,"Rich, roasty and strong. 2008, 2004 WBC Silver, 2006, 2001 GABF Silver Medal Imperial Stout.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,High Desert Imperial Stout,sweetwater-tavern-great-american-restaurants-high-desert-imperial-stout,Stout - American Imperial / Double,2478,3571,https://untappd.akamaized.net/site/brewery_logos/brewery-SweetwaterTavernBreweryVirginia_3571.jpeg,Sweetwater Tavern (Great American Restaurants),sweetwater-tavern-great-american-restaurants,Brew Pub,http://www.facebook.com/pages/Great-American-Restaurants/65913117930,GreatAmerRest,http://www.greatamericanrestaurants.com/sweetMainSter/,United States,Centreville,VA,38.8292,-77.4392,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,604,3.7082,28,830,683,0,,,,,,0.0,[],3.68888,False
0,5.0,,29,https://untappd.akamaized.net/site/beer_logos/beer-OysterStout_2479.jpeg,,Rosie Parks Oyster Stout,fordham-brewing-rosie-parks-oyster-stout,Stout - Oyster,2479,544,https://untappd.akamaized.net/site/brewery_logos/brewery-544_4dbc0.jpeg,Fordham Brewing Co.,fordham-brewing-co,Micro Brewery,https://www.facebook.com/pages/Fordham-Brewing-Co/135440324179,FoDoBrewing,http://www.fordhamanddominion.com/,United States,Dover,DE,39.154,-75.4884,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,4507,3.44176,19,6050,4994,0,,,,,,0.0,[],3.45504,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Old 420 Wheat Wine,flossmoor-station-restaurant-and-brewery-old-420-wheat-wine,Wheat Wine,2480,536,https://untappd.akamaized.net/site/brewery_logos/brewery-536_10ded.jpeg,Flossmoor Station Restaurant and Brewery,flossmoor-station-brewery,Micro Brewery,https://www.facebook.com/Flossmoor-Station-Restaurant-Brewery-40409181284/?ref=hl,FlossmoorBrewCo,http://www.flossmoorstation.com/,United States,Flossmoor,IL,41.543,-87.6788,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2,0.0,0,7,6,0,,,,,,0.0,[],3.56383,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Thunder Pup Pale,lightning-boy-brewery-thunder-pup-pale,Pale Ale - American,2481,789,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Lightning Boy Brewery,lightning-boy-brewery,Micro Brewery,,,,United States,Belgrade,MT,45.77,-111.165,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,0,0.0,0,3,3,0,,,,,,0.0,[],3.59537,False
0,6.8,"A light sweet toasty malt flavor from ""Munich"" malts, slight nobel hop aroma. Traditionally a ""MAY"" lager in Germany... we have it year round.",14,https://untappd.akamaized.net/site/beer_logos/beer-2482_1f6ca_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-2482_ebf7d_hd.jpeg,Mesa Cerveza Schnorzenboomer Pale Bock,main-street-brewery-colorado-mesa-cerveza-schnorzenboomer-pale-bock,Maibock / Heller (Helles) Bock,2482,816,https://untappd.akamaized.net/site/brewery_logos/brewery-MainStreetBrewery_816.jpeg,Main Street Brewery (Colorado),main-street-brewery-colorado,Brew Pub,https://www.facebook.com/pages/Main-Street-Brewery/135449983182989,,,United States,Cortez,CO,37.3483,-108.585,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,88,3.30398,1,133,116,0,,,,,,0.0,[],3.57221,False
0,8.0,"Owing it's name to the Good King, Wenceslas is an American Strong Brown ale spiced with traditional holiday spices, making it the perfect Christmas gift.",0,https://untappd.akamaized.net/site/beer_logos/beer-Wenceslas2011_62526.jpeg,,Wenceslas (2011),willoughby-brewing-co-wenceslas-2011,Winter Warmer,62526,1368,https://untappd.akamaized.net/site/brewery_logos/brewery-willoughbybrewingco_1368.jpeg,Willoughby Brewing Co.,willoughby-brewing-co,Brew Pub,http://www.facebook.com/WilloughbyBrewingCo,willoughbybrew,http://www.willoughbybrewing.com,United States,Willoughby,OH,41.6415,-81.4056,"Tue, 05 Jul 2011 20:43:36 +0000",0,0,62526.0,"Tue, 17 Jan 2012 17:20:36 +0000",2483.0,60,3.5375,0,180,100,0,8.1,Wenceslas 2015,willoughby-brewing-co-wenceslas-2015,1180926.0,130.0,,,3.59107,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Solitaire Stout,dixon-s-downtown-grill-solitaire-stout,Stout - American,2484,455,https://untappd.akamaized.net/site/brewery_logos/brewery-DixonsDowntownGrill_455_08444.jpeg,Dixon's Downtown Grill,dixon-s-downtown-grill,Micro Brewery,,,,United States,Denver,CO,39.7513,-105.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,0,0.0,0,4,4,0,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Uncle Dunkel,dixon-s-downtown-grill-uncle-dunkel,Dunkelweizen,2485,455,https://untappd.akamaized.net/site/brewery_logos/brewery-DixonsDowntownGrill_455_08444.jpeg,Dixon's Downtown Grill,dixon-s-downtown-grill,Micro Brewery,,,,United States,Denver,CO,39.7513,-105.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,0,0.0,0,3,3,0,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Angel Amber,dixon-s-downtown-grill-angel-amber,Red Ale - American Amber / Red,2486,455,https://untappd.akamaized.net/site/brewery_logos/brewery-DixonsDowntownGrill_455_08444.jpeg,Dixon's Downtown Grill,dixon-s-downtown-grill,Micro Brewery,,,,United States,Denver,CO,39.7513,-105.0,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,1,0.0,0,5,5,0,,,,,,0.0,[],3.57953,False
