auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.5,"Light-bodied pale, with a moderate bitterness, 
provides a cool refreshing finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-VirginIslandsFoxysLager_17425.jpeg,,Foxy's Lager,fort-christian-brew-pub-virgin-islands-brewing-company-foxy-s-lager,Lager - Pale,17425,20615,https://untappd.akamaized.net/site/brewery_logos/brewery-20615_0f2c4.jpeg,Fort Christian Brew Pub,fort-christian-brew-pub,Micro Brewery,https://www.facebook.com/FortChristianBrewPub,,http://www.fortchristianbrewpub.com,United States Virgin Islands,Christiansted,US Virgin Islands,17.7466,-64.7032,,,"Sun, 26 Dec 2010 01:20:54 +0000",0,1,,,,24,2.69792,,0,38,37,0,,,,,,,0.0,[],3.5808,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-17426_f539c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17426_dae21_hd.jpeg,Barbican Premium Malt,aujan-industries-co-barbican-premium-malt,Non-Alcoholic,17426,4696,https://untappd.akamaized.net/site/brewery_logos/brewery-AujanIndustriesCo_4696_0fcb0.jpeg,Aujan Industries Co.,aujan-industries-co,Micro Brewery,,,http://www.aujan.com/,United Arab Emirates,Dubai,Dubai,24.9808,55.1869,,,"Sun, 26 Dec 2010 01:25:54 +0000",0,1,,,,288,1.77951,,11,375,349,0,,,,,,,0.0,[],2.74204,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-17427_d4f82_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17427_ed5a6_hd.jpeg,Lvivske Porter (???i????? ??????),carlsberg-ukraine-karlsberg-ukraina-lvivske-porter-lvivske-porter,Porter - Baltic,17427,4697,https://untappd.akamaized.net/site/brewery_logos/brewery-4697_b97fc.jpeg,Carlsberg Ukraine (????????? ???????),carlsberg-ukraine,Macro Brewery,https://www.facebook.com/CarlsbergUkraine,,http://www.carlsbergukraine.com/,Ukraine,Kiev,,50.351,30.5407,,,"Sun, 26 Dec 2010 01:31:35 +0000",0,1,,,,667,3.41792,,53,883,735,0,,,,,,,0.0,[],3.49103,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,?kologisk Viking IPA,bryghuset-braunstein-viking-ipa,IPA - American,17428,10862,https://untappd.akamaized.net/site/brewery_logos/brewery-BryghusetBraunstein_10862.jpeg,Bryghuset Braunstein,bryghuset-braunstein,Micro Brewery,,,www.braunstein.dk,Denmark,K?ge,,55.4538,12.1887,,,"Sun, 26 Dec 2010 01:33:00 +0000",0,1,,,,1508,2.93385,,79,1717,1601,0,,,,,,,0.0,[],3.05448,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-17429_e8563_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17429_e0fbf_hd.jpeg,Obolon Porter,obolon-obolon-porter,Porter - Baltic,17429,3260,https://untappd.akamaized.net/site/brewery_logos/brewery-3260_624c9.jpeg,Obolon (???????),obolon-obolon,Macro Brewery,https://www.facebook.com/ObolonUkraine,ObolonUkraine,http://www.obolon.ua/,Ukraine,Kiev,,60.0009,30.2938,,,"Sun, 26 Dec 2010 01:33:14 +0000",0,0,,,,9,0.0,,0,13,13,0,,,,,,,0.0,[],3.54504,False
0,6.0,"Orchard Gate Gold is fermented naturally in small artisanal batches from a proprietary blend of organic apples grown here at our Koan Family Orchards in Michigan. We have produced hard ciders here since the 1860s. This is the same traditional recipe that helped save our farm during the great depression. There will be slight variations from batch to batch, just as nature makes no two apples alike! Enjoy our authentic hand bottled American Farmhouse ""Scrumpy"" Cider with family, friends & food.",0,https://untappd.akamaized.net/site/beer_logos/beer-OrchardGateGoldOrganicHardCiderFarmhouse_43006.jpeg,,JK'S Scrumpy Orchard Gate Gold Organic Hard Cider (Farmhouse),j-k-s-farmhouse-ciders-jk-s-scrumpy-orchard-gate-gold-organic-hard-cider-farmhouse,Cider,43006,2931,https://untappd.akamaized.net/site/brewery_logos/brewery-2931_ae0e0.jpeg,J.K.'S Farmhouse Ciders,jks-farmhouse-ciders,Micro Brewery,https://m.facebook.com/JKS-Farmhouse-Ciders,Jksfarmciders,http://www.jksfarmhouseciders.com,United States,Flushing,MI,43.0294,-83.9175,,,"Sun, 10 Apr 2011 17:04:56 +0000",0,1,43006.0,"Thu, 01 Jan 1970 00:00:00 +0000",17430.0,9993,3.80659,,126,13245,11498,0,,,,,,,0.0,[],3.80198,False
0,4.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-17431_c2641_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17431_3f02c_hd.jpeg,Chernigivske Bila Nich (???????????? ???? ???),sun-inbev-ukraine-chernigivske-bila-nich-chernigivske-bila-nich,Dunkelweizen,17431,4704,https://untappd.akamaized.net/site/brewery_logos/brewery-4704_2009d.jpeg,SUN InBev Ukraine,sun-inbev-ukraine,Macro Brewery,,,http://www.suninbev.com.ua/,Ukraine,Kiev,,50.4501,30.5234,,,"Sun, 26 Dec 2010 01:38:04 +0000",0,1,,,,691,3.46491,,18,1114,754,0,,,,,,,0.0,[],3.52187,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-72015_052fb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-72015_2747f_hd.jpeg,Obolon Weizenbier (??????? ????????),obolon-obolon-obolon-weizenbier-obolon-pshenichne,Hefeweizen,72015,3260,https://untappd.akamaized.net/site/brewery_logos/brewery-3260_624c9.jpeg,Obolon (???????),obolon-obolon,Macro Brewery,https://www.facebook.com/ObolonUkraine,ObolonUkraine,http://www.obolon.ua/,Ukraine,Kiev,,60.0009,30.2938,,,"Sun, 14 Aug 2011 17:42:15 +0000",0,1,72015.0,"Tue, 14 Jan 2014 02:44:58 +0000",17432.0,304,3.30839,,8,373,344,0,,,,,,,0.0,[],3.47993,False
0,6.8,,14,https://untappd.akamaized.net/site/beer_logos/beer-17433_765ed_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17433_80818_hd.jpeg,Chorne (?????),persha-privatna-brovarnya-persha-pryvatna-brovarnya-chorne-chorne,Porter - Baltic,17433,4701,https://untappd.akamaized.net/site/brewery_logos/brewery-4701_bb21b.jpeg,????? ???????? ???????? (Persha Pryvatna Brovarnya),persha-privatna-brovarnya-persha-pryvatna-brovarnya,Micro Brewery,https://www.facebook.com/PershaPryvatnaBrovarnia,,http://www.ppb.com.ua,Ukraine,Lviv,,49.8156,24.0715,,,"Sun, 26 Dec 2010 01:41:13 +0000",0,1,,,,557,3.38151,,14,769,609,0,,,,,,,0.0,[],3.47683,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-17434_00384_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17434_0880a_hd.jpeg,Pshenichne Etalon (???????? ??????),persha-privatna-brovarnya-persha-pryvatna-brovarnya-pshenichne-etalon-pshenichne-etalon,Hefeweizen,17434,4701,https://untappd.akamaized.net/site/brewery_logos/brewery-4701_bb21b.jpeg,????? ???????? ???????? (Persha Pryvatna Brovarnya),persha-privatna-brovarnya-persha-pryvatna-brovarnya,Micro Brewery,https://www.facebook.com/PershaPryvatnaBrovarnia,,http://www.ppb.com.ua,Ukraine,Lviv,,49.8156,24.0715,,,"Sun, 26 Dec 2010 01:43:12 +0000",0,0,,,,10,3.625,,1,20,18,0,,,,,,,0.0,[],3.65009,False
