auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0, #mnwild #HDIA,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Banana Hammock,harbour-brewing-homebrew-banana-hammock,Dunkelweizen,32184,7512,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Harbour Brewing (Homebrew),harbour-brewing-homebrew,Home Brewery,,,,United States,,,0.0,0.0,"Sun, 20 Feb 2011 21:01:55 +0000",1,1,,,,1,0.0,,0,3,2,0,,,,,,0.0,[],2.524,False
0,7.0,"A big American style India Pale Ale with a deep orange color. American malts and enormous hop additions give this beer huge citrus aroma. Brewed with Nugget, Cascade, and Centennial hops.",70,https://untappd.akamaized.net/site/beer_logos/beer-110542_47c0a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-110542_c3183_hd.jpeg,Iroquois Pale Ale (IPA),adirondack-brewery-iroquois-pale-ale-ipa,IPA - American,110542,7334,https://untappd.akamaized.net/site/brewery_logos/brewery-adirondackbrewery_7334.jpeg,Adirondack Brewery,adirondack-brewery,Micro Brewery,http://www.facebook.com/pages/Adirondack-Pub-Brewery/240055325493,adkbrewery,http://www.adkbrewery.com/,United States,Lake George,NY,43.4185,-73.7141,"Sun, 18 Dec 2011 16:54:04 +0000",0,1,110542.0,"Fri, 04 Jan 2013 17:17:12 +0000",32185.0,3934,3.57861,,49,5497,4469,0,,,,,,0.0,[],3.58383,False
0,9.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,V?rTripel,norrebro-bryghus-vartripel,Belgian Tripel,32186,4993,https://untappd.akamaized.net/site/brewery_logos/brewery-norrebrobryghus_4993.jpeg,N?rrebro Bryghus,norrebro-bryghus,Micro Brewery,http://www.facebook.com/pages/N?rrebro-Bryghus/189487981067889,norrebrobryghus,http://www.noerrebrobryghus.dk,Denmark,Copenhagen,,55.6903,12.5639,"Sun, 20 Feb 2011 21:05:40 +0000",0,1,,,,53,3.7783,,0,91,84,0,,,,,,0.0,[],3.66272,False
0,5.3,"Schwarzbier (black beer) originated in medieval Germany, and though Upland isn?t quite that old, we strive to bring you an authentic version of this historic beer. Our take on this ancient lager delivers hints of chocolate and coffee, courtesy of its dark malts, with a strong nose and a clean finish, striking the right balance of robust and crisp, with enough bitterness to accentuate but, not overpower, its many subtle flavors.
Don?t be fooled by Schwarz?s dark color! This beer may look ferocious, but it?s as smooth as any golden lager. Schwarz is a great beer to enjoy when the days get cold.",26,https://untappd.akamaized.net/site/beer_logos/beer-uplandSchwarz.jpg,,Schwarz,upland-brewing-company-schwarz,Schwarzbier,24953,1313,https://untappd.akamaized.net/site/brewery_logos/brewery-1313_d5e63.jpeg,Upland Brewing Company,upland-brewing-company,Micro Brewery,http://www.facebook.com/UplandBrewingCo,UplandBrewCo,http://www.uplandbeer.com,United States,Bloomington,IN,39.1734,-86.5375,"Mon, 17 Jan 2011 05:50:35 +0000",0,1,24953.0,"Thu, 01 Jan 1970 00:00:00 +0000",32187.0,460,3.45815,,1,779,553,0,,,,,,0.0,[],3.53514,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Big Pig Brew,sherwood-forest-brewers-big-pig-brew,Red Ale - American Amber / Red,32188,3140,https://untappd.akamaized.net/site/brewery_logos/brewery-SherwoodForestBrewers_3140.jpeg,Sherwood Forest Brewers,sherwood-forest-brewers,Micro Brewery,,,http://www.sherwoodbrewers.com,United States,Marlborough,MA,42.344,-71.5122,"Sun, 20 Feb 2011 21:22:02 +0000",0,1,,,,4,0.0,,0,10,10,0,,,,,,0.0,[],3.53284,False
0,5.6,"An American style brown ale, despite its dark mahogany color this beer is crisp and hoppy, due to a generous Centennial dry hop.
",45,https://untappd.akamaized.net/site/beer_logos/beer-251244_8d348_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-251244_0cda0_hd.jpeg,Beaver Tail Brown Ale,adirondack-brewery-beaver-tail-brown-ale,Brown Ale - American,251244,7334,https://untappd.akamaized.net/site/brewery_logos/brewery-adirondackbrewery_7334.jpeg,Adirondack Brewery,adirondack-brewery,Micro Brewery,http://www.facebook.com/pages/Adirondack-Pub-Brewery/240055325493,adkbrewery,http://www.adkbrewery.com/,United States,Lake George,NY,43.4185,-73.7141,"Mon, 22 Oct 2012 19:50:47 +0000",0,1,251244.0,"Fri, 04 Jan 2013 17:13:45 +0000",32189.0,3884,3.34488,,22,5159,4373,0,,,,,,0.0,[],3.36718,False
0,0.0,"Our rye pale ale has a bold hop bitterness with floral aroma from Columbus, Cascade and Centennial hops. The rye and Crystal rye malts give a unique bready dryness that accentuates the spicy/citrusy hop finish.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Gone A-Rye Pale Ale,prison-brews-gone-a-rye-pale-ale,Rye Beer,32190,3573,https://untappd.akamaized.net/site/brewery_logos/brewery-PrisonBrews_3573.jpeg,Prison Brews,prison-brews,Brew Pub,http://www.facebook.com/pages/Prison-Brews/154595462013,,http://prisonbrews.com/,United States,Jefferson City,MO,38.5686,-92.1615,"Sun, 20 Feb 2011 21:24:21 +0000",0,0,,,,59,3.61441,,0,68,68,0,,,,,,0.0,[],3.60797,False
0,12.0,"Considered the Port Wine of the brewing world, this beer is assertive in every aspect. This matures and changes with time, offering a rich complexity, not usually associated with beer. Many commercial products are even vintage dated to help manage stock.",50,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Barleywine,square-one-brewery-barleywine,Barleywine - American,32191,3509,https://untappd.akamaized.net/site/brewery_logos/brewery-SquareOneBrewery_3509.jpeg,Square One Brewery,square-one-brewery,Micro Brewery,,,http://www.squareonebrewery.com,United States,St. Louis,MO,38.6169,-90.2111,"Sun, 20 Feb 2011 21:26:24 +0000",0,1,,,,348,3.78089,,16,457,397,0,,,,,,0.0,[],3.72019,False
0,5.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-OrganicUrPils_2381.jpeg,,Organic Ur Pils,brauerei-pinkus-muller-organic-ur-pils,Pilsner - Other,2381,223,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauereiPinkusMuller_223.jpeg,Brauerei Pinkus M?ller,brauerei-pinkus-ma-1-4-ller,Micro Brewery,,,http://www.pinkus.de,Germany,M?nster,,49.9186,8.89229,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,2381.0,"Fri, 01 Jun 2012 07:49:25 +0000",32192.0,5634,3.48731,,102,7013,6468,0,,,,,,0.0,[],3.49572,False
0,5.5,Brewed for the Tate Modern?s 10th Anniversary. A saison style beer brewed with ginger and orange peel. Very limited batch of 4000 cork and caged bottles with a silk screened label designed by Johanna Basford. Only available at the Tate Modern.,20,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,TM10,brewdog-tm10,Saison / Farmhouse Ale,32193,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,"Sun, 20 Feb 2011 21:43:41 +0000",0,0,,,,6,0.0,,0,15,12,0,,,,,,0.0,[],3.58051,False
