auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.8,"Rich ruby-brown with a firm, silky head and strong natural carbonation. Leads on complex clove, spice, anise, raisin, molasses and banana aromas. A deep spicy clove flavor mellows into softer, caramel fruity taste.

A silky, spicy mouth-feel. Finaly balanced alcohol with plenty of hoppy dryness gives great structure and keeps it brighter than many other doubles. On swirling, the yeast-bite gives out stronger banana notes, yeasty spice and aroma hops.",0,https://untappd.akamaized.net/site/beer_logos/beer-3566_19b5b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3566_eba88_hd.jpeg,Affligem Dubbel,affligem-brouwerij-affligem-dubbel,Belgian Dubbel,3566,16791,https://untappd.akamaized.net/site/brewery_logos/brewery-16791_f0492.jpeg,Affligem Brouwerij,affligem-brouwerij,Macro Brewery,,,http://www.affligembeer.be,Belgium,Opwijk,Vlaams-Brabant,50.971,4.19098,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3566.0,"Thu, 01 Jan 1970 00:00:00 +0000",2772.0,39499,3.51223,1442,56510,43692,0,5,"[{'beer': {'bid': 1291793, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'affligem-brouwerij-affligem-dubbel-2013', 'beer_name': 'Affligem Dubbel (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1619403, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-3566_19b5b_sm.jpeg', 'beer_slug': 'affligem-brouwerij-affligem-dubbel-2016', 'beer_name': 'Affligem Dubbel (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1902025, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-3566_19b5b_sm.jpeg', 'beer_slug': 'affligem-brouwerij-affligem-dubbel-2017', 'beer_name': 'Affligem Dubbel (2017)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1927611, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-3566_19b5b_sm.jpeg', 'beer_slug': 'affligem-brouwerij-affligem-dubbel-2012', 'beer_name': 'Affligem Dubbel (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1951759, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-3566_19b5b_sm.jpeg', 'beer_slug': 'affligem-brouwerij-affligem-dubbel-2011', 'beer_name': 'Affligem Dubbel 2011', 'is_vintage': 1, 'is_variant': 0}}]",3.5133,False
0,5.2,"The goal was simple: a beer with the flavor of an ale and the smoothness of a lager.

That's how Genesee Cream Ale (the brainchild of this brewery) became an American original. Today, every batch of Cream Ale is skillfully brewed to achieve its smooth character and a remarkably creamy white head worthy of its name.",0,https://untappd.akamaized.net/site/beer_logos/beer-2773_50858_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-2773_7a56d_hd.jpeg,Genesee Cream Ale,genesee-brewing-company-genesee-cream-ale,Cream Ale,2773,3066,https://untappd.akamaized.net/site/brewery_logos/brewery-GeneseeBrewingCompany_3066.jpeg,Genesee Brewing Company,genesee-brewing-company,Brew Pub,http://www.facebook.com/geneseebrewery,geneseebrewery,http://www.geneseebeer.com,United States,Rochester,NY,43.1647,-77.6143,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,,,,27836,2.91927,911,63970,32882,0,0,[],2.92722,False
0,0.0,"Fermented with pumpkin, and flavored with spices.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Pumpkin Spice,appleton-brewing-adler-brau-adler-brau-pumpkin-spice,Spiced / Herbed Beer,2774,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,1,0.0,0,3,3,0,0,[],3.61826,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Oatmeal Stout,appleton-brewing-adler-brau-adler-brau-oatmeal-stout,Stout - Oatmeal,2775,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,0,0.0,0,2,2,0,0,[],3.59537,False
0,5.7,This beer derives its malt flavor from the roasted barley. The spices from northwestern hops create a delicate balance of sweetness and bitterness. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Classic Porter,appleton-brewing-adler-brau-adler-brau-classic-porter,Porter - American,2776,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,1,0.0,0,5,5,0,0,[],3.57953,False
0,5.5,"This amber is a full bodied and nicely hopped lager with a very distinct taste. Past gold medal winner at ""GABF"". ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Tailgate Amber,appleton-brewing-adler-brau-adler-brau-tailgate-amber,Red Ale - American Amber / Red,2777,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,0,0.0,0,2,2,0,0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Ginseng Lager,appleton-brewing-adler-brau-adler-brau-ginseng-lager,Spiced / Herbed Beer,2778,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,0,0.0,0,3,3,0,0,[],3.59537,False
0,5.7,"European export style Lager. Well balanced for great drinkability. Because Marquette has significantly more malt backbone, finishing hops give exceptional aroma and taste. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Marquette Pilsner,appleton-brewing-adler-brau-adler-brau-marquette-pilsner,Pilsner - Other,2779,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2,0.0,0,4,4,0,0,[],3.62612,False
0,0.0,This is a sweet Brown English Ale that offers a nice aroma and finishing taste. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Downtown Brown Ale,appleton-brewing-adler-brau-adler-brau-downtown-brown-ale,Brown Ale - American,2780,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,0,0.0,0,3,3,0,0,[],3.63025,False
0,5.6,This beer is an English style Pale Ale with a beautiful golden color. Nice hop aroma and an excellent balance.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Adler Brau Fox Classic River Ale,appleton-brewing-adler-brau-adler-brau-fox-classic-river-ale,Pale Ale - American,2781,46,https://untappd.akamaized.net/site/brewery_logos/brewery-AppletonBrewing_46.jpeg,Appleton Brewing/Adler Brau,appleton-brewing-adler-brau,Micro Brewery,,,,United States,Appleton,WI,44.4892,-88.2169,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,,,,2,0.0,0,5,5,0,0,[],3.5693,False
