auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,10.13,Stout brewed with Honey and with Cocoa Nibs added and aged in Bourbon Barrels.,0,https://untappd.akamaized.net/site/beer_logos/beer-_11786_9e5b0594ee3c252781ccc285c6ec.jpeg,,Olde Rabbit's Foot (2009),foothills-brewing-olde-rabbit-s-foot-2009,Stout - Russian Imperial,11786,543,https://untappd.akamaized.net/site/brewery_logos/brewery-FoothillsBrewing_543.jpeg,Foothills Brewing,foothills-brewing,Micro Brewery,http://www.facebook.com/foothills.brewing,FoothillsBeer,http://www.foothillsbrewing.com/,United States,Winston-Salem,NC,36.0973,-80.2509,,,"Sun, 28 Nov 2010 14:55:34 +0000",0,0,,,,95,4.16842,,0,141,135,0,,,,,,9.4,Olde Rabbit's Foot,foothills-brewing-olde-rabbit-s-foot,275509.0,41.0,,,3.77336,False
0,10.13,Stout brewed with Honey and with Cocoa Nibs added and aged in Bourbon Barrels.,0,https://untappd.akamaized.net/site/beer_logos/beer-_11787_403819bc316f3d0d9d3a2d12948f.jpeg,,Olde Rabbit's Foot (2010),foothills-brewing-olde-rabbit-s-foot-2010,Stout - Russian Imperial,11787,543,https://untappd.akamaized.net/site/brewery_logos/brewery-FoothillsBrewing_543.jpeg,Foothills Brewing,foothills-brewing,Micro Brewery,http://www.facebook.com/foothills.brewing,FoothillsBeer,http://www.foothillsbrewing.com/,United States,Winston-Salem,NC,36.0973,-80.2509,,,"Sun, 28 Nov 2010 14:56:56 +0000",0,0,,,,191,4.26309,,0,314,290,0,,,,,,9.4,Olde Rabbit's Foot,foothills-brewing-olde-rabbit-s-foot,275509.0,41.0,,,3.88549,False
0,10.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-Darkness2007_11788.jpeg,,Darkness (2007),surly-brewing-company-darkness-2007,Stout - Russian Imperial,11788,2609,https://untappd.akamaized.net/site/brewery_logos/brewery-Surly.jpg,Surly Brewing Company,surly-brewing-company,Micro Brewery,http://www.facebook.com/surlybrewing,surlybrewing,www.surlybrewing.com,United States,Minneapolis,MN,44.9732,-93.2098,,,"Sun, 28 Nov 2010 14:58:08 +0000",0,0,,,,110,4.22273,,11,164,154,0,,,,,,,,,,,0.0,[],3.80207,False
0,10.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-_11789_sm_02d414d2df967019e6b5728512dd2c.jpeg,,Darkness (2008),surly-brewing-company-darkness-2008,Stout - Russian Imperial,11789,2609,https://untappd.akamaized.net/site/brewery_logos/brewery-Surly.jpg,Surly Brewing Company,surly-brewing-company,Micro Brewery,http://www.facebook.com/surlybrewing,surlybrewing,www.surlybrewing.com,United States,Minneapolis,MN,44.9732,-93.2098,,,"Sun, 28 Nov 2010 14:59:15 +0000",0,0,,,,627,4.39155,,7,925,809,0,,,,,,,,,,,0.0,[],4.14862,False
0,10.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-Darkness2009_11790.jpeg,,Darkness (2009),surly-brewing-company-darkness-2009,Stout - Russian Imperial,11790,2609,https://untappd.akamaized.net/site/brewery_logos/brewery-Surly.jpg,Surly Brewing Company,surly-brewing-company,Micro Brewery,http://www.facebook.com/surlybrewing,surlybrewing,www.surlybrewing.com,United States,Minneapolis,MN,44.9732,-93.2098,,,"Sun, 28 Nov 2010 15:00:12 +0000",0,0,,,,1094,4.40197,,16,1585,1353,0,,,,,,,,,,,0.0,[],4.23779,False
0,10.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-surlyDarkness.jpg,,Darkness (2010),surly-brewing-company-darkness-2010,Stout - Russian Imperial,11791,2609,https://untappd.akamaized.net/site/brewery_logos/brewery-Surly.jpg,Surly Brewing Company,surly-brewing-company,Micro Brewery,http://www.facebook.com/surlybrewing,surlybrewing,www.surlybrewing.com,United States,Minneapolis,MN,44.9732,-93.2098,,,"Sun, 28 Nov 2010 15:01:15 +0000",0,0,,,,2170,4.42627,,33,3242,2672,0,,,,,,,,,,,0.0,[],4.33044,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wooden Hell,flossmoor-station-restaurant-and-brewery-wooden-hell,Barleywine - American,17798,536,https://untappd.akamaized.net/site/brewery_logos/brewery-536_10ded.jpeg,Flossmoor Station Restaurant and Brewery,flossmoor-station-brewery,Micro Brewery,https://www.facebook.com/Flossmoor-Station-Restaurant-Brewery-40409181284/?ref=hl,FlossmoorBrewCo,http://www.flossmoorstation.com/,United States,Flossmoor,IL,41.543,-87.6788,,,"Mon, 27 Dec 2010 00:30:03 +0000",0,0,17798.0,"Thu, 01 Jan 1970 00:00:00 +0000",11792.0,155,4.30806,,1,252,230,0,,,,,,,,,,,0.0,[],3.87173,False
0,12.5,"This unique version of our monstrous Yeti Imperial Stout is aged for at least twelve months in whiskey barrels. The spirited aging process produces a hugely complex but mellowed Yeti, with its signature roasted flavors, hints of vanilla and oak, and a whiskeyed finish.",30,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Barrel Aged Yeti,great-divide-brewing-company-barrel-aged-yeti,Stout - American Imperial / Double,11793,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,,,"Sun, 28 Nov 2010 15:09:08 +0000",0,1,,,,3742,4.22949,,125,4583,4337,0,,,,,,,,,,,3.0,"[{'beer': {'bid': 1187540, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-barrel-aged-yeti-2015', 'beer_name': 'Barrel Aged Yeti (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1828878, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-barrel-aged-yeti-2016', 'beer_name': 'Barrel Aged Yeti (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 2057885, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-barrel-aged-yeti-2017', 'beer_name': 'Barrel Aged Yeti (2017)', 'is_vintage': 1, 'is_variant': 0}}]",4.18575,False
0,10.5,"Over 12 months in whiskey barrels has completely transformed our prized winter seasonal, producing a Hibernation that starts with big whiskey flavors before mellowing out into luscious chocolate, dark fruit and vanilla.  If you can only take one beer into your cave this winter, we suggest this one.",0,https://untappd.akamaized.net/site/beer_logos/beer-19284_c7196_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-19284_41727_hd.jpeg,Barrel Aged Hibernation Ale,great-divide-brewing-company-barrel-aged-hibernation-ale,Old Ale,19284,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,,,"Thu, 30 Dec 2010 17:45:34 +0000",0,1,19284.0,"Thu, 01 Jan 1970 00:00:00 +0000",11794.0,5295,4.07653,,74,6241,5917,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 269634, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-269634_9708b_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-barrel-aged-hibernation-ale-2012', 'beer_name': 'Barrel Aged Hibernation Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 274656, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-274656_1598b_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-barrel-aged-hibernation-ale-2009', 'beer_name': 'Barrel Aged Hibernation Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 276700, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-276700_176b8_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-barrel-aged-hibernation-ale-2011', 'beer_name': 'Barrel Aged Hibernation Ale (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1026965, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1026965_27b5b_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-barrel-aged-hibernation-ale-2014', 'beer_name': 'Barrel Aged Hibernation Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1184554, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-barrel-aged-hibernation-ale-2013', 'beer_name': 'Barrel Aged Hibernation Ale (2013)', 'is_vintage': 1, 'is_variant': 0}}]",4.05328,False
0,10.2,"This special release of our acclaimed, hefty barley wine has been aged for over 12 months whiskey barrels.  The process tempers Old Ruffian?s edges for a mellowed version with heady whiskey flavors and subtle oak notes. This rounded wonder clocks in at 85-90 IBUs.",90,https://untappd.akamaized.net/site/beer_logos/beer-_11795_8f8ef25d0e4fe6ea0613e31ad45b.jpeg,,Barrel Aged Old Ruffian,great-divide-brewing-company-barrel-aged-old-ruffian,Barleywine - American,11795,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,,,"Sun, 28 Nov 2010 15:13:46 +0000",0,1,,,,4127,4.02896,,54,5061,4777,0,10.2,Old Ruffian,great-divide-brewing-company-old-ruffian,908.0,7.0,,,,,,,,4.00286,False
