auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.3,"An American-style pale ale brewed with 30% wheat malt and a blend of Warrior, Glacier, and Cascade hops. Light in color, smooth on the palate, with citrus and tropical hop notes.
",0,https://untappd.akamaized.net/site/beer_logos/beer-22676_795c4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22676_2be02_hd.jpeg,Harbor Ale,greenport-harbor-brewing-company-harbor-ale,Pale Ale - American,22676,3505,https://untappd.akamaized.net/site/brewery_logos/brewery-GreenportHarbor_3505.jpeg,Greenport Harbor Brewing Company,greenport-harbor-brewing-company,Micro Brewery,http://www.facebook.com/pages/Greenport-Harbor-Brewing-co/59646913828,greenportbrew,http://www.harborbrewing.com,United States,Greenport,NY,41.1036,-72.3587,"Sat, 08 Jan 2011 09:35:20 +0000",0,1,,,,5530,3.48083,,107,8245,6452,0,,,,,,,,,,,0.0,[],3.48972,False
0,12.0,"We mashed up traditional English-style barley wine-style and old ale winter warmer-style ales with citrusy American hops like Simcoe, Centennial, Columbus, Chinook, Amarillo and, fittingly, Glacier, to create a Floridian Winter Ale.
",47,https://untappd.akamaized.net/site/beer_logos/beer-16921_f5840_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-16921_b46c6_hd.jpeg,Warmer Winter Winter Warmer,cigar-city-brewing-warmer-winter-winter-warmer,Winter Warmer,16921,379,https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg,Cigar City Brewing,cigar-city-brewing,Micro Brewery,http://www.facebook.com/cigarcitybeer,CigarCityBeer,http://cigarcitybrewing.com/,United States,Tampa,FL,27.959,-82.5092,"Sat, 25 Dec 2010 03:06:51 +0000",0,1,16921.0,"Fri, 20 Jan 2012 04:06:40 +0000",22679.0,4794,3.79203,,63,6272,5695,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 16513, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'cigar-city-brewing-christmas-in-ningxia', 'beer_name': 'Christmas in Ningxia', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 34150, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_34150_73c1bbdbff777e5ab3dbd38dfb58.jpeg', 'beer_slug': 'cigar-city-brewing-warmer-winter-winter-warmer-palm-ridge-reserve-whiskey-barrel-aged', 'beer_name': 'Warmer Winter Winter Warmer - Palm Ridge Reserve Whiskey Barrel Aged', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 109123, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-winterwarmerwarmerwinter09_109123.jpeg', 'beer_slug': 'cigar-city-brewing-warmer-winter-winter-warmer-2009', 'beer_name': 'Warmer Winter Winter Warmer (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 109125, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_109125_d21e42ba62c46da5fcb3f98e5480.jpeg', 'beer_slug': 'cigar-city-brewing-warmer-winter-winter-warmer-2010', 'beer_name': 'Warmer Winter Winter Warmer (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 110889, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-WinterWarmerWarmerWinter2011_110889.jpeg', 'beer_slug': 'cigar-city-brewing-warmer-winter-winter-warmer-2011', 'beer_name': 'Warmer Winter Winter Warmer (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.78359,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,New York Hop Market,better-angels-homebrewery-new-york-hop-market,Pale Ale - American,22680,4313,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Better Angels Homebrewery,better-angels-homebrewery,Home Brewery,,,,United States,,,0.0,0.0,"Sat, 08 Jan 2011 09:37:57 +0000",1,1,,,,0,0.0,,0,6,4,0,,,,,,,,,,,0.0,[],3.786,False
0,5.5,A silky smooth milk stout with coffee beans and coconut ,12,https://untappd.akamaized.net/site/beer_logos/beer-22681_ee8ae_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22681_41efd_hd.jpeg,Papago Coconut Joe,huss-brewing-company-papago-coconut-joe,Stout - Milk / Sweet,22681,85737,https://untappd.akamaized.net/site/brewery_logos/brewery-85737_3db79.jpeg,Huss Brewing Company,huss-brewing-company,Micro Brewery,https://www.facebook.com/pages/Huss-Brewing-Company/124705721028469,hussbrewingco,https://www.hussbrewing.com,United States,Tempe,AZ,33.3568,-111.965,"Sat, 08 Jan 2011 09:38:14 +0000",0,1,,,,2343,3.92723,,73,3270,2627,0,,,,,,,,,,,0.0,[],3.89541,False
0,7.0,"La Folie Wood-Aged Biere, is our original wood-conditioned beer, resting in French Oak barrels between one and three years before being bottled. Peter Bouckaert, came to us from Rodenbach home of the fabled sour red. Our La Folie emulates the spontaneous fermentation beers of Peter s beloved Flanders with sour apple notes, a dry effervescence, and earthy undertones. 

New in 2010, we'll do a single bottling of La Folie for the year. Collect the 22oz unique to 2010 designed bottle and start a yearly wood-aged collection of goodness.",18,https://untappd.akamaized.net/site/beer_logos/beer-newBelgiumLaFolie.jpg,,La Folie (Lips of Faith),new-belgium-brewing-company-la-folie-lips-of-faith,Sour - Flanders Oud Bruin,439,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,439.0,"Thu, 01 Jan 1970 00:00:00 +0000",22682.0,45065,3.96603,,854,61516,51401,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 68259, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-la-folie-2007', 'beer_name': 'La Folie (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 73501, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-la-folie-2003', 'beer_name': 'La Folie (2003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 73502, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-la-folie-2005', 'beer_name': 'La Folie (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 73505, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LaFolieLipsofFaith2009_73505.jpeg', 'beer_slug': 'new-belgium-brewing-company-la-folie-lips-of-faith-2009', 'beer_name': 'La Folie (Lips of Faith) (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 76649, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-LaFolie2010LipsofFaith_76649.jpeg', 'beer_slug': 'new-belgium-brewing-company-la-folie-lips-of-faith-2010', 'beer_name': 'La Folie (Lips of Faith) (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.96391,False
0,6.0,Demo is a deliciously dark lick of an India Pale Ale. Its medley of roasted malts and heady hops will have your senses dancing to the beat of a different IPA.,45,https://untappd.akamaized.net/site/beer_logos/beer-22683_16871_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22683_ef827_hd.jpeg,Demo,magic-hat-brewing-company-demo,IPA - Black / Cascadian Dark Ale,22683,812,https://untappd.akamaized.net/site/brewery_logos/brewery-812_78347.jpeg,Magic Hat Brewing Company,magic-hat-brewing-company,Micro Brewery,http://facebook.com/magichatbrewing,magichat,http://www.magichat.net/,United States,South Burlington,VT,44.429,-73.2135,"Sat, 08 Jan 2011 09:39:36 +0000",0,1,,,,11047,3.38782,,490,15490,13021,0,,,,,,,,,,,0.0,[],3.39489,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rockin' Red,jacob-leinenkugel-brewing-company-rockin-red,Red Ale - American Amber / Red,22684,708,https://untappd.akamaized.net/site/brewery_logos/brewery-JacobLeinenkugelBrewingCompany_708.jpeg,Jacob Leinenkugel Brewing Company,jacob-leinenkugel-brewing-company,Macro Brewery,http://www.facebook.com/Leinenkugels,Leinenkugels,http://leinie.com,United States,Chippewa Falls,WI,44.9433,-91.3953,"Sat, 08 Jan 2011 09:40:58 +0000",0,1,,,,122,3.27869,,0,170,146,0,4.5,Special Ale,jacob-leinenkugel-brewing-company-special-ale,240978.0,60.0,,,,,,,,3.53427,False
0,7.25,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Community Brew Rye IPA,big-sky-brewing-company-community-brew-rye-ipa,IPA - American,361270,2927,https://untappd.akamaized.net/site/brewery_logos/brewery-BigSkyBrewingCompany_2927.jpeg,Big Sky Brewing Company,big-sky-brewing-company,Micro Brewery,http://www.facebook.com/BigSkyBrewingCompany,BigSkyBrewing,http://www.bigskybrew.com,United States,Missoula,MT,46.9223,-114.073,"Thu, 09 May 2013 19:02:00 +0000",0,1,361270.0,"Fri, 14 Jun 2013 21:31:01 +0000",22685.0,0,0.0,True,0,51,50,0,,,,,,,,,,,0.0,[],0.0,False
0,0.0,"This is our first wedding ale, brewed to commmemorate Scott Francis? son Alex?s marriage to Ali. A maltier version of MacLenny?s Scottish Ale, Think Bellhaven is to Ali Ali as MacLenny?s is to McAndrews",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ali Ali Ale,barley-s-brewing-company-ale-house-smokehouse-ali-ali-ale,Scottish Ale,22686,4904,https://untappd.akamaized.net/site/brewery_logos/brewery-4904_073ef.jpeg,Barley's Brewing Company (Brew Pub),barleys-brewing-company-brew-pub,Brew Pub,https://www.facebook.com/pages/Barleys-Brewing-Company/287473216591,,http://www.barleysbrewing.com/,United States,Columbus,OH,39.9719,-83.0029,"Sat, 08 Jan 2011 09:49:01 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rustydog,norm-s-aleworks-rustydog,Pale Ale - American,22687,6372,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Norm's Aleworks,norm-s-aleworks,Home Brewery,,,,United States,,,0.0,0.0,"Sat, 08 Jan 2011 09:49:52 +0000",1,1,,,,1,0.0,,0,9,4,0,,,,,,,,,,,0.0,[],2.524,False
