auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.5,"White, smooth, compact head with a pale amber color that denotes the beer's distinctive maltiness. A rich aroma with aromatic hops, spices, and the typical fruity bouquet of a Belgian fermentable.",0,https://untappd.akamaized.net/site/beer_logos/beer-16631_fb81e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-16631_ff005_hd.jpeg,Triple,brasserie-st-feuillien-triple,Belgian Tripel,16631,295,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieStFeuillien_295.jpeg,Brasserie St-Feuillien,brasserie-st-feuillien,Macro Brewery,,,www.st-feuillien.com,Belgium,Le Roeulx,Hainaut,50.5019,4.10969,,,"Fri, 24 Dec 2010 12:21:09 +0000",0,1,16631.0,"Thu, 01 Jan 1970 00:00:00 +0000",14057.0,21680,3.74001,,688,27268,24002,0,,,,,,5.0,"[{'beer': {'bid': 307576, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-16631_fb81e_sm.jpeg', 'beer_slug': 'brasserie-st-feuillien-triple-2005', 'beer_name': 'Triple (2005)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 375141, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-16631_fb81e_sm.jpeg', 'beer_slug': 'brasserie-st-feuillien-triple-2008', 'beer_name': 'Triple (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 375143, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-16631_fb81e_sm.jpeg', 'beer_slug': 'brasserie-st-feuillien-triple-2009', 'beer_name': 'Triple (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 442977, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-16631_fb81e_sm.jpeg', 'beer_slug': 'brasserie-st-feuillien-triple-2012', 'beer_name': 'Triple (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 645953, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-16631_fb81e_sm.jpeg', 'beer_slug': 'brasserie-st-feuillien-triple-2014', 'beer_name': 'Triple (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.73878,False
0,7.0,"Thirsty Trout is a rich, robust American Porter. Dark brown in color with medium to heavy body and hints of light roast. Aromas of chocolate leave way to a full mouthfeel and somewhat sweet finish to make this porter a desirable companion..Thirsty Trout is a rich, robust American Porter that will have you yelling ""CHOCOLATE!"" after the first whiff. Dark brown in color with medium body and hints of light roast. The aromas of chocolate cupcake lead the way to a sweet caramel and toffee body that finish beautifully with hops. Stay trout my friends.",24,https://untappd.akamaized.net/site/beer_logos/beer-14058_dc3f0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14058_0daa2_hd.jpeg,Thirsty Trout Porter,dark-horse-brewing-co-thirsty-trout-porter,Porter - Other,14058,426,https://untappd.akamaized.net/site/brewery_logos/brewery-DarkHorseBrewingCo_426.jpeg,Dark Horse Brewing Co.,dark-horse-brewing-co,Micro Brewery,http://www.facebook.com/DarkHorseBrewing,DarkHorseBrewCo,http://www.darkhorsebrewery.com,United States,Marshall,MI,42.2667,-84.9641,,,"Sat, 11 Dec 2010 05:46:40 +0000",0,1,,,,11304,3.69044,,79,14607,12380,0,,,,,,0.0,[],3.6894,False
0,6.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Midvinternattens M?rker,sigtuna-brygghus-midvinternattens-morker,Winter Warmer,14059,2823,https://untappd.akamaized.net/site/brewery_logos/brewery-2823_e33cb.jpeg,Sigtuna Brygghus,sigtuna-brygghus,Micro Brewery,https://www.facebook.com/pages/Sigtuna-Brygghus/164891260767,,http://www.sigtunabrygghus.se,Sweden,Arlandastad,,59.6127,17.8852,,,"Sat, 11 Dec 2010 05:47:16 +0000",0,0,,,,40,3.45,,0,51,49,0,,,,,,2.0,"[{'beer': {'bid': 985904, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sigtuna-brygghus-midvinternattens-morker-2009', 'beer_name': 'Midvinternattens M?rker (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 987971, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sigtuna-brygghus-midvinternattens-morker-2010', 'beer_name': 'Midvinternattens M?rker (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.62689,False
0,14.0,You will find your mouth full of flavors with every sip. First taste consists of chocolate covered raisins with subtle syrup texture leading into toffee and roasted malts. Don't expect much alcohol heat because it is poetically hidden by the creamy cocoa and espresso bean after taste at the end.,0,https://untappd.akamaized.net/site/beer_logos/beer-HeBrewJewbelation14Fourteen_7568.jpeg,,He'Brew Jewbelation 14 (Fourteen),shmaltz-brewing-company-he-brew-jewbelation-14-fourteen,Strong Ale - American,7568,1137,https://untappd.akamaized.net/site/brewery_logos/brewery-1137_fc8ae.jpeg,Shmaltz Brewing Company,shmaltz-brewing-company,Micro Brewery,http://www.facebook.com/ShmaltzBrewing,ShmaltzBrewing,http://www.shmaltzbrewing.com/,United States,Clifton Park,NY,42.9014,-73.7914,,,"Sat, 06 Nov 2010 09:21:51 +0000",0,0,7568.0,"Thu, 01 Jan 1970 00:00:00 +0000",14060.0,659,3.91844,,0,1024,920,0,,,,,,0.0,[],3.83354,False
0,3.7,"Younger?s Tartan Special is a genuine Scottish ale with a full bodied, sweet and satisfying roast flavour.",0,https://untappd.akamaized.net/site/beer_logos/beer-_14061_b63c02cf21439ebdda949082ad0b.jpeg,,Younger's Tartan Special,wells-young-s-brewing-co-younger-s-tartan-special,Scottish Ale,14061,1348,https://untappd.akamaized.net/site/brewery_logos/brewery-1348_d2dfe.jpeg,Charles Wells Brewery,charles-wells-brewery,Micro Brewery,https://www.facebook.com/WellsBrewery,WellsBrewery,http://www.charleswells.co.uk,England,Bedford,Bedfordshire,52.1328,-0.48235,,,"Sat, 11 Dec 2010 05:52:55 +0000",0,1,,,,455,2.92088,,11,653,529,0,,,,,,0.0,[],3.21384,False
0,6.5,Amarillo and Cascade-hopped Belgian golden ale.,65,https://untappd.akamaized.net/site/beer_logos/beer-14062_14b1c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14062_33203_hd.jpeg,Agent Provocateur,craig-allan-agent-provocateur,IPA - Belgian,14062,3717,https://untappd.akamaized.net/site/brewery_logos/brewery-3717_a1f30.jpeg,Brasserie Craig Allan,brasserie-craig-allan,Micro Brewery,http://www.facebook.com/#!/pages/Craig-Allan/103297176382202,,http://www.craigallan.fr,France,Plessis de Roye,Oise,49.5789,2.8329,,,"Sat, 11 Dec 2010 06:01:57 +0000",0,1,,,,1900,3.57237,,34,2581,2074,0,,,,,,0.0,[],3.58323,False
0,4.9,"This traditional American Pale Ale is a combination of the finest Midwestern malts and American hops, creating a refreshingly crisp, citrusy, and slightly bitter taste. Named for the Greek sun god, Helios Pale Ale is a great choice for those who like a lot of personality and individuality in their beer.
Helios was given its name to reflect Upland?s commitment to environmental sustainability, specifically the installation of ten solar tube panels on the roof of the brewery, which have dramatically reduced the amount of natural gas used to heat water used in the brewing process.

- 2013 Indiana Brewers Cup Best of Show Winner
- 2013 Indiana Brewers Cup Gold Medal Winner
- 2010 World Beer Cup Silver Medal Winner",44,https://untappd.akamaized.net/site/beer_logos/beer-14063_c3223_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14063_150d2_hd.jpeg,Helios Pale Ale,upland-brewing-company-helios-pale-ale,Pale Ale - American,14063,1313,https://untappd.akamaized.net/site/brewery_logos/brewery-1313_d5e63.jpeg,Upland Brewing Company,upland-brewing-company,Micro Brewery,http://www.facebook.com/UplandBrewingCo,UplandBrewCo,http://www.uplandbeer.com,United States,Bloomington,IN,39.1734,-86.5375,,,"Sat, 11 Dec 2010 06:04:02 +0000",0,1,,,,5912,3.41678,,98,8597,6670,0,,,,,,0.0,[],3.42826,False
0,6.8,"A Northwest Style IPA, a rich copper colored beer brewed with four American hop varieties producing an almost overwhelming citrus, pine and floral hop aromas.",70,https://untappd.akamaized.net/site/beer_logos/beer-HopBomb_14064.jpeg,,Hop Bomb,rock-bottom-restaurant-and-brewery-hop-bomb,IPA - American,14064,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,,,"Sat, 11 Dec 2010 06:11:08 +0000",0,1,,,,7107,3.66769,,141,9338,7960,0,,,,,,2.0,"[{'beer': {'bid': 281089, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rock-bottom-restaurant-and-brewery-bourbon-bomb', 'beer_name': 'Bourbon Bomb', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1786466, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'rock-bottom-restaurant-and-brewery-hop-bomb-w-black-tea', 'beer_name': 'Hop Bomb W/ Black Tea', 'is_vintage': 0, 'is_variant': 1}}]",3.667,False
0,6.0,"Our pale ale, made with considerable heft from the malt bill and then complemented with classic English & American hops.",33,https://untappd.akamaized.net/site/beer_logos/beer-LakeEffect_14065.jpeg,,Lake Effect,pearl-street-grill-brewery-new-york-lake-effect,Pale Ale - American,14065,17094,https://untappd.akamaized.net/site/brewery_logos/brewery-PearlStreetGrillBrewery_17094.jpeg,Pearl Street Grill & Brewery (New York),pearl-street-grill-brewery-new-york,Brew Pub,http://www.facebook.com/psgbuffalo,,http://pearlstreetgrill.com,United States,Buffalo,NY,42.8812,-78.8772,,,"Sat, 11 Dec 2010 06:17:23 +0000",0,1,,,,2109,3.42508,,26,2837,2432,0,,,,,,0.0,[],3.45361,False
0,8.0,Barrel aged,0,https://untappd.akamaized.net/site/beer_logos/beer-AmazingGrace_14066.jpeg,,Amazing Grace,the-lost-abbey-amazing-grace,Belgian Dubbel,14066,2712,https://untappd.akamaized.net/site/brewery_logos/brewery-2712_0b00a.jpeg,The Lost Abbey,the-lost-abbey,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.lostabbey.com/,United States,San Marcos,CA,33.1413,-117.15,,,"Sat, 11 Dec 2010 06:21:56 +0000",0,1,,,,344,4.00799,,24,594,521,0,,,,,,0.0,[],3.84017,False
