auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-24162_d3748_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-24162_a53bb_hd.jpeg,Devious Double IPA,sunup-brewing-co-devious-double-ipa,IPA - Imperial / Double,24162,2913,https://untappd.akamaized.net/site/brewery_logos/brewery-2913_fc50f.jpeg,SunUp Brewing Co.,sunup-brewing-co,Brew Pub,http://www.facebook.com/pages/Sun-Up-Brewing-Company-Brewhouse/149718659720,sunupbrewing,http://sunup.beer,United States,Phoenix,AZ,33.5094,-112.069,"Fri, 14 Jan 2011 21:58:56 +0000",0,1,,,,73,3.7637,,0,124,101,0,,,,,,0.0,[],3.64606,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Heineken Select,heineken-heineken-select,Blonde Ale,24163,1400,https://untappd.akamaized.net/site/brewery_logos/brewery-HeinekenBV_1400.jpeg,Heineken,heineken,Macro Brewery,https://www.facebook.com/heineken,heineken,http://www.heineken.com,Netherlands,Zoeterwoude,Zuid Holland,52.1375,4.53398,"Fri, 14 Jan 2011 22:04:31 +0000",0,0,,,,2,0.0,,0,5,5,0,,,,,,0.0,[],3.58172,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black IPA,franklin-s-restaurant-brewery-general-store-black-ipa,IPA - Black / Cascadian Dark Ale,24164,3504,https://untappd.akamaized.net/site/brewery_logos/brewery-3504_d55cf.jpeg,"Franklin's Restaurant, Brewery and General Store",franklins-restaurant-brewery-and-general-store,Micro Brewery,http://www.facebook.com/franklinsbrewery,,http://www.franklinsbrewery.com,United States,Hyattsville,MD,38.9526,-76.9404,"Fri, 14 Jan 2011 22:05:42 +0000",0,1,,,,6,0.0,,0,8,8,0,,,,,,0.0,[],3.54943,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Frostbite (Seattle),rock-bottom-restaurant-brewery-frostbite-seattle,Strong Ale - American,24165,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,"Fri, 14 Jan 2011 22:23:00 +0000",0,1,,,,4,0.0,,0,7,6,0,,,,,,0.0,[],3.58566,False
0,4.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blonde Ale,bonaventure-brewing-blonde-ale,Blonde Ale,24166,150,https://untappd.akamaized.net/site/brewery_logos/brewery-BonaventureBrewing_150.jpeg,Bonaventure Brewing,bonaventure-brewing,Micro Brewery,,,,United States,Los Angeles,CA,34.0527,-118.256,"Fri, 14 Jan 2011 22:51:18 +0000",0,1,,,,17,2.86765,,0,28,24,0,,,,,,0.0,[],3.60913,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,B & T Black,st-austell-brewery-b-t-black,Dark Ale,24167,1186,https://untappd.akamaized.net/site/brewery_logos/brewery-StAustellBrewery_1186.jpeg,St Austell Brewery,st-austell-brewery,Micro Brewery,http://www.facebook.com/staustellbrewery,staustellbrew,http://www.staustellbrewery.co.uk/,England,St. Austell,Cornwall,50.3415,-4.78857,"Fri, 14 Jan 2011 23:09:10 +0000",0,0,,,,0,0.0,,0,2,2,0,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black Raspberry Hefeweizen,schooner-exact-brewing-company-black-raspberry-hefeweizen,Hefeweizen,24168,3940,https://untappd.akamaized.net/site/brewery_logos/brewery-3940_a12e4.jpeg,Schooner Exact Brewing Company,schooner-exact-brewing-company,Micro Brewery,https://www.facebook.com/pages/Schooner-Exact-Brewing-Co/31681449569,schoonerexact,http://www.schoonerexact.com,United States,Seattle,WA,47.5686,-122.334,"Fri, 14 Jan 2011 23:11:29 +0000",0,1,,,,25,3.72,,0,27,27,0,,,,,,0.0,[],3.62094,False
0,5.0,"Rye Pilsner! This lager draws a nice spicy bite from the rye used in the brew, and it's complemented by spicy Czech Saaz hops. ",36,https://untappd.akamaized.net/site/beer_logos/beer-24169_d62d1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-24169_b4cfb_hd.jpeg,High 'n' Dry Rye Pilsner,wolverine-state-brewing-co-high-n-dry-rye-pilsner,Rye Beer,24169,5809,https://untappd.akamaized.net/site/brewery_logos/brewery-5809_6394d.jpeg,Wolverine State Brewing Co.,wolverine-state-brewing-co,Micro Brewery,https://www.facebook.com/WolverineStateBrewingCo,wolverinebeer,http://wolverinebeer.com,United States,Ann Arbor,MI,42.2702,-83.7737,"Fri, 14 Jan 2011 23:17:59 +0000",0,1,,,,302,3.49503,,0,399,346,0,,,,,,0.0,[],3.57304,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blonde Moment,carlyle-brewing-co-blonde-moment,Pale Ale - Belgian,24170,347,https://untappd.akamaized.net/site/brewery_logos/brewery-CarlyleBrewing_347.jpeg,Carlyle Brewing Co.,carlyle-brewing-co,Micro Brewery,http://www.facebook.com/pages/Carlyle-Brewing-Co/168601775943,,http://www.carlylebrewing.com/,United States,Rockford,IL,42.269,-89.0905,"Fri, 14 Jan 2011 23:18:32 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Chocolate Porter,big-buck-brewery-and-steakhouse-chocolate-porter,Porter - Other,24171,115,https://untappd.akamaized.net/site/brewery_logos/brewery-BigBuckBreweryandSteakhouse_115.jpeg,Big Buck Brewery and Steakhouse,big-buck-brewery-and-steakhouse,Brew Pub,http://www.facebook.com/pages/Big-Buck-Brewery-and-Steakhouse/125731756826,BigBuckBrewery,http://www.bigbuck.com/,United States,Gaylord,MI,45.0224,-84.6825,"Fri, 14 Jan 2011 23:19:52 +0000",0,1,,,,2,0.0,,0,6,4,0,,,,,,0.0,[],3.56383,False
