auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ardelle Christmas Ale 2011,people-s-brewing-company-ardelle-christmas-ale-2011,Sour - Ale,110307,2400,https://untappd.akamaized.net/site/brewery_logos/brewery-2400_31563.jpeg,People's Brewing Company,peoples-brewing-company,Micro Brewery,http://www.facebook.com/peoplesbrew,PeoplesBrew,http://www.peoplesbrew.com/,United States,Lafayette,IN,40.4376,-86.8866,"Sat, 17 Dec 2011 23:04:48 +0000",0,1,110307.0,"Thu, 09 Aug 2012 17:46:19 +0000",14948.0,7,0.0,,0,15,11,0,,,,,,0.0,[],3.56794,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tazza Mia Espresso Porter,rock-bottom-restaurant-and-brewery-tazza-mia-espresso-porter,Porter - American,14949,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,"Thu, 16 Dec 2010 10:41:10 +0000",0,0,,,,10,4.4,,0,33,24,0,,,,,,0.0,[],3.62946,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Coconut Porter,karl-strauss-brewing-company-coconut-porter,Porter - Other,14950,1880,https://untappd.akamaized.net/site/brewery_logos/brewery-KarlStraussBrewingCompany_1880.jpeg,Karl Strauss Brewing Company,karl-strauss-brewing-company,Micro Brewery,http://www.facebook.com/pages/Karl-Strauss-Brewing-Company/142025660844,KarlStraussBeer,http://www.karlstrauss.com/,United States,San Diego,CA,32.8325,-117.232,"Thu, 16 Dec 2010 10:41:32 +0000",0,1,,,,2,0.0,,0,3,3,0,,,,,,0.0,[],3.5805,False
0,5.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oak Aged Cold Mountain Winter Ale,highland-brewing-company-oak-aged-cold-mountain-winter-ale,Winter Warmer,14951,658,https://untappd.akamaized.net/site/brewery_logos/brewery-HighlandBrewingCo_658.jpeg,Highland Brewing Company,highland-brewing-company,Micro Brewery,https://www.facebook.com/HighlandBrewingCompany,highlandbrews,http://www.highlandbrewing.com,United States,Asheville,NC,35.5711,-82.4982,"Thu, 16 Dec 2010 10:43:51 +0000",0,1,,,,15,3.6,,0,20,20,0,,,,,,0.0,[],3.61297,False
0,10.4,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cloud 9 Barleywine,5-seasons-brewing-cloud-9-barleywine,Barleywine - American,14952,2659,https://untappd.akamaized.net/site/brewery_logos/brewery-2659_edec0.jpeg,5 Seasons Brewing,5-seasons-brewing,Brew Pub,http://www.facebook.com/pages/5-Seasons-Brewing/87074234663,5SeasonsBrewing,http://www.5seasonsbrewing.com/,United States,Sandy Springs,GA,33.9077,-84.3788,"Thu, 16 Dec 2010 10:53:52 +0000",0,1,,,,12,4.45833,,0,13,13,0,,,,,,0.0,[],3.63849,False
0,5.6,"MALTS: 100% Scottish Pale and Crystal
HOPS: Challenger, Cascade and Hersbrucker. A stunning India Pale Ale (IPA), don't think that Belhaven's Twisted Thistle has anything jaggy, spikey, prickly or otherwise pain-inflicting in its nature. Quite the opposite. Your taste buds will tingle with pleasure after a sip or two of this golden nectar. A real treat from our master brewers in Dunbar. ",45,https://untappd.akamaized.net/site/beer_logos/beer-421_f71ef_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-421_d6e4c_hd.jpeg,Twisted Thistle IPA,belhaven-brewery-twisted-thistle-ipa,IPA - International,421,98,https://untappd.akamaized.net/site/brewery_logos/brewery-BelhavenBrewery_98.jpeg,Belhaven Brewery,belhaven-brewery,Micro Brewery,,,http://www.belhaven.co.uk,Scotland,Dunbar,East Lothian,55.9933,-2.50964,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,421.0,"Thu, 01 Jan 1970 00:00:00 +0000",14953.0,48918,3.43721,,1180,65185,53731,0,,,,,,0.0,[],3.43853,False
0,9.2,"Black Cherry Porter is made using local Northern Michigan sweet black cherries, eight different malts, and three varieties of hops. The combination of ingredients provides the deep radiant flavor profile and creates a dark opaque color. The beer leaves a slight purple lace from the fruit puree and finishes with flavors of roasted chocolate and pleasurable black cherry.",40,https://untappd.akamaized.net/site/beer_logos/beer-_8320_a42a83ce12bdd8346bf811e319cf.jpeg,,Black Cherry Porter,short-s-brewing-company-black-cherry-porter,Porter - American,8320,1139,https://untappd.akamaized.net/site/brewery_logos/brewery-shortsbrewingcompany_1139.jpeg,Short's Brewing Company,short-s-brewing-company,Micro Brewery,http://www.facebook.com/ShortsBrewing,ShortsBrewing,http://www.shortsbrewing.com/,United States,Bellaire,MI,44.9763,-85.2104,"Wed, 10 Nov 2010 10:26:18 +0000",0,1,8320.0,"Thu, 01 Jan 1970 00:00:00 +0000",14954.0,4728,3.63653,,42,6629,5239,0,,,,,,0.0,[],3.6374,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-14955_1f3ca_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-14955_9d35e_hd.jpeg,Cran-bic Ale (Thumbprint),new-glarus-brewing-company-cran-bic-ale-thumbprint,Lambic - Other,14955,907,https://untappd.akamaized.net/site/brewery_logos/brewery-NewGlarusBrewingCompany_907.jpeg,New Glarus Brewing Company,new-glarus-brewing-company,Micro Brewery,http://www.facebook.com/newglarusbrewing,newglarusbeer,http://www.newglarusbrewing.com/,United States,New Glarus,WI,42.8171,-89.6306,"Thu, 16 Dec 2010 11:03:32 +0000",0,1,,,,8095,4.0971,,55,11939,9206,0,,,,,,4.0,"[{'beer': {'bid': 217396, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-217396_119f8_sm.jpeg', 'beer_slug': 'new-glarus-brewing-company-cran-bic-ale-thumbprint-2011', 'beer_name': 'Cran-bic Ale (Thumbprint) (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 288283, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-288283_23b29_sm.jpeg', 'beer_slug': 'new-glarus-brewing-company-unplugged-cran-bic-ale-2009', 'beer_name': 'Unplugged Cran-bic Ale (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 801210, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-801210_42f2e_sm.jpeg', 'beer_slug': 'new-glarus-brewing-company-cran-bic-ale-thumbprint-2014', 'beer_name': 'Cran-bic Ale (Thumbprint) (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1517066, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-14955_1f3ca_sm.jpeg', 'beer_slug': 'new-glarus-brewing-company-cran-bic-ale-thumbprint-2016', 'beer_name': 'Cran-bic Ale (Thumbprint) (2016)', 'is_vintage': 1, 'is_variant': 0}}]",4.0809,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-Exit1BayshoreOysterStout_23986.jpeg,,Exit 1: Bayshore Oyster Stout,flying-fish-brewing-company-exit-1-bayshore-oyster-stout,Stout - Oyster,23986,541,https://untappd.akamaized.net/site/brewery_logos/brewery-541_4cc9f.jpeg,Flying Fish Brewing Company,flying-fish-brewing-company,Micro Brewery,http://www.facebook.com/jerseyfreshale,jerseyfreshale,http://www.flyingfish.com/,United States,Somerdale,NJ,39.8538,-75.0198,"Fri, 14 Jan 2011 03:24:56 +0000",0,1,23986.0,"Fri, 13 Jan 2012 18:06:33 +0000",14956.0,7589,3.67641,,57,10721,8417,0,,,,,,0.0,[],3.67542,False
0,6.1,"Grains:
Amber DME, Crystal malt, Black Patent malt, Chocolate malt

Adjuncts:
2.0 lb. Clover Honey
Nutmeg, Cinnamon, Clove, Vanilla, Orange zest

Hops:
Cluster, Cascade, Fuggles

Yeast:
English Ale Yeast

Water Source:
Perry County Well Water",45,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Winter Warmer,perry-county-pure-winter-warmer,Winter Warmer,14957,3911,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Perry County Pure,perry-county-pure,Home Brewery,http://www.facebook.com/pages/Perry-County-Pure-Brewery/387378044644435,,,United States,Duncannon,PA,0.0,0.0,"Thu, 16 Dec 2010 11:08:40 +0000",1,0,,,,1,0.0,,0,2,2,0,,,,,,0.0,[],2.524,False
