auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.3,"Our homage to the beers that have quenched the thirst of Belgian farm workers for centuries. Brewed with barley, wheat and rice and fermented at high temperatures with a special blend of four different yeast strains, Saison is fruity and slightly tart, with a dry finish that makes it that rarest of treats???a beer as refreshing as it is complex.",0,https://untappd.akamaized.net/site/beer_logos/beer-5431_9b1be_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5431_d4c68_hd.jpeg,Colette Farmhouse Ale,great-divide-brewing-company-colette-farmhouse-ale,Saison / Farmhouse Ale,5431,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5431.0,"Thu, 01 Jan 1970 00:00:00 +0000",15344.0,57370,3.615,,913,82405,64318,0,,,,,,3.0,"[{'beer': {'bid': 950821, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-colette-farmhouse-ale-2014', 'beer_name': 'Colette Farmhouse Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1488986, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-colette-farmhouse-ale-2016', 'beer_name': 'Colette Farmhouse Ale (2016)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1508681, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-colette-farmhouse-ale-2015', 'beer_name': 'Colette Farmhouse Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.61519,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_15345_47bdac6759ade0f2f272fd56b042.jpeg,,Petrus Winterbier (Winter Ale),brouwerij-bavik-petrus-winterbier-winter-ale,Winter Ale,15345,4571,https://untappd.akamaized.net/site/brewery_logos/brewery-brouwerijdebrabanderebavik_4571.jpeg,Brouwerij De Brabandere (Bavik),brouwerij-de-brabandere-bavik,Micro Brewery,https://www.facebook.com/pages/Brouwerij-Bavik/55884225688,BrouwerijDB,http://www.brouwerijdebrabandere.be/,Belgium,Bavikhove,West-Vlaanderen,50.8629,3.2989,"Sat, 18 Dec 2010 10:07:07 +0000",0,0,,,,790,3.51899,,1,1021,974,0,,,,,,0.0,[],3.55581,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tremont Nor'easter Winter Ale,shipyard-brewing-company-tremont-nor-easter-winter-ale,Winter Ale,15346,2392,https://untappd.akamaized.net/site/brewery_logos/brewery-ShipyardBrewingCo_2392.jpeg,Shipyard Brewing Company,shipyard-brewing-company,Micro Brewery,http://www.facebook.com/ShipyardBrewing?ref=ts,shipyardbrewing,http://www.shipyard.com/,United States,Portland,ME,43.662,-70.2486,"Sat, 18 Dec 2010 10:10:24 +0000",0,0,,,,5,0.0,,0,15,8,0,,,,,,0.0,[],3.547,False
0,6.0,,2,https://untappd.akamaized.net/site/beer_logos/beer-15347_c183b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-15347_af15d_hd.jpeg,La Meule,bfm-brasserie-des-franches-montagnes-la-meule,Spiced / Herbed Beer,15347,4719,https://untappd.akamaized.net/site/brewery_logos/brewery-BFMBrasseriedesFranchesMontagnes_4719.jpeg,BFM (Brasserie des Franches-Montagnes),bfm-brasserie-des-franches-montagnes,Micro Brewery,,,http://www.brasseriebfm.ch,Switzerland,Saignel?gier,JU,47.2543,7.00258,"Sat, 18 Dec 2010 10:18:45 +0000",0,1,,,,2373,3.57364,,76,2960,2744,0,,,,,,0.0,[],3.58244,False
0,5.0,"This thirst-quenching ?export style? brew is crafted the way domestic blonde ales were made 100 years ago. The natural sweetness of the malt dominates this smooth ale, making it ? what we alternately call the ?Ultimate Hockey Beer? or the ?Ultimate Cottage Beer? (depending on the season).",10,https://untappd.akamaized.net/site/beer_logos/beer-StockAle_15348.jpeg,,Stock Ale,mill-street-brewery-stock-ale,Blonde Ale,15348,1695,https://untappd.akamaized.net/site/brewery_logos/brewery-1695_5b722.jpeg,Mill Street Brewery,mill-street-brewery,Micro Brewery,http://www.facebook.com/MillStreetBrewery,MillStreetBrew,http://www.millstreetbrewery.com,Canada,Toronto,ON,43.7181,-79.3134,"Sat, 18 Dec 2010 10:20:43 +0000",0,1,,,,3329,3.30925,,45,5276,3843,0,,,,,,0.0,[],3.33793,False
0,5.2,"This American-style pale ale is brewed with three types of hops, producing a smooth flavor with a hoppy finish. Best Florida Beer Championships 2003 - Pipers Pale Ale ? Voted Best Florida Beer 2003 ",0,https://untappd.akamaized.net/site/beer_logos/beer-_15349_7c7eba2a7921528182352ab68b34.jpeg,,Pipers Pale Ale,dunedin-brewery-pipers-pale-ale,Pale Ale - American,15349,471,https://untappd.akamaized.net/site/brewery_logos/brewery-DunedinBrewery_471.jpeg,Dunedin Brewery,dunedin-brewery,Micro Brewery,www.facebook.com/DunedinBrewery,dunedinbrewery,http://www.dunedinbrewery.com/,United States,Dunedin,FL,28.014,-82.7876,"Sat, 18 Dec 2010 10:27:49 +0000",0,1,,,,748,3.54479,,20,981,869,0,,,,,,0.0,[],3.57552,False
0,0.0,"A medium-bodied brown English ale with a toasted, nutty and slightly bitter flavor.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Mariner Nut Brown Ale,st-francis-brewery-mariner-nut-brown-ale,Brown Ale - English,30778,4009,https://untappd.akamaized.net/site/brewery_logos/brewery-4009_de3dc.jpeg,St. Francis Brewery,st-francis-brewery,Brew Pub,https://www.facebook.com/StFrancisBrewery,stfrancisbrew,http://www.stfrancisbrewery.com,United States,St. Francis,WI,42.9741,-87.8755,"Tue, 15 Feb 2011 04:29:14 +0000",0,1,30778.0,"Mon, 30 Sep 2013 11:03:12 +0000",15350.0,0,0.0,True,0,92,82,0,,,,,,0.0,[],0.0,False
0,6.2,"Originally developed in the late 1700's, British breweries would send beer via sail to the troops and British expatriates in India. With a whopping hop aroma and finish, married to dry but full maltiness this ale will remind you of those traditional ales. The copper color, East Kent Golding's hops and moderate carbonation add to its authenticity as a English IPA.",58,https://untappd.akamaized.net/site/beer_logos/beer-IndiaPaleAle_15351.jpeg,,India Pale Ale,schmohz-brewing-company-india-pale-ale,IPA - English,15351,6711,https://untappd.akamaized.net/site/brewery_logos/brewery-SchmohzBrewingCompany_6711.jpeg,Schmohz Brewing Company,schmohz-brewing-company,Micro Brewery,http://www.facebook.com/SchmohzBrewery,,http://schmohz.com/,United States,Grand Rapids,MI,42.916,-85.5485,"Sat, 18 Dec 2010 10:33:31 +0000",0,1,,,,978,3.16258,,18,1320,1104,0,,,,,,0.0,[],3.27866,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Autumnus IPA,mad-fox-brewing-company-autumnus-ipa,IPA - American,15352,2684,https://untappd.akamaized.net/site/brewery_logos/brewery-2684_a8d38.jpeg,Mad Fox Brewing Company,mad-fox-brewing-company,Micro Brewery,http://www.facebook.com/MadFoxBrewing,MadFoxBrewing,http://www.madfoxbrewing.com/,United States,Falls Church,VA,38.8863,-77.1771,"Sat, 18 Dec 2010 10:34:01 +0000",0,1,,,,3,0.0,,0,6,6,0,,,,,,0.0,[],3.54827,False
0,6.0,Draper IPA is a well balanced IPA fermented with British yeast and a generous amount of hops added to the kettle and added during fermentation. Crystal and Munich malt add to the rich complexity of this flavorful IPA.,0,https://untappd.akamaized.net/site/beer_logos/beer-_15353_sm_01887e8e2efb29767c7c8e234c6902.jpeg,,India Pale Ale,draper-brewing-india-pale-ale,IPA - American,15353,4010,https://untappd.akamaized.net/site/brewery_logos/brewery-DraperBrewing_4010.jpeg,Draper Brewing,draper-brewing,Micro Brewery,,,http://draperbrewing.com/,United States,Tenmile,OR,43.1058,-123.537,"Sat, 18 Dec 2010 10:47:28 +0000",0,1,,,,44,3.5,,2,61,50,0,,,,,,0.0,[],3.63192,False
