auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cherry Dark Ale,rhodell-brewery-cherry-dark-ale,Fruit Beer,31590,1887,https://untappd.akamaized.net/site/brewery_logos/brewery-JohnSRhodellBrewpub_1887.jpeg,Rhodell Brewery,rhodell-brewery,Micro Brewery,,,http://www.rhodells.com,United States,Peoria,IL,40.6858,-89.5948,,,"Sat, 19 Feb 2011 01:25:33 +0000",0,1,,,,9,0.0,,0,12,12,0,0,[],3.45767,False
0,9.0,Fruity esters and generous dry-hopping give this ale the aroma of tropical fruit while a touch of English crystal malt provides the perfect backdrop for tangy hop flavors of tangerine and mango.   ,0,https://untappd.akamaized.net/site/beer_logos/beer-OneHitWonder_31591.jpeg,,One Hit Wonder,oskar-blues-brewery-one-hit-wonder,IPA - Imperial / Double,31591,956,https://untappd.akamaized.net/site/brewery_logos/brewery-oskarBlues.jpg,Oskar Blues Brewery,oskar-blues-brewery,Micro Brewery,https://www.facebook.com/OskarBluesCANS/,oskarblues,http://www.oskarblues.com/,United States,Longmont,CO,40.1391,-105.122,,,"Sat, 19 Feb 2011 01:27:58 +0000",0,1,,,,66,3.96591,,0,172,149,0,0,[],3.68557,False
0,9.6,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Legally Red,rock-bottom-restaurant-and-brewery-legally-red,Red Ale - Imperial / Double,31346,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,,,"Fri, 18 Feb 2011 05:34:18 +0000",0,0,31346.0,"Thu, 08 Dec 2011 14:04:50 +0000",31592.0,24,3.58333,,0,45,41,0,0,[],3.60743,False
0,5.1,A Pale Ale that uses Bravo and Apollo hops. ,36,https://untappd.akamaized.net/site/beer_logos/beer-_208846_sm_7ce250a0a6092f7b7056f0448263a3.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_208846_hd_a71d475cc1c5b3da9f07a35f3dc514.jpeg,Elliott's Phoned Home,cedar-creek-brewery-elliott-s-phoned-home,Pale Ale - American,208846,10537,https://untappd.akamaized.net/site/brewery_logos/brewery-CedarCreekBrewing_10537.jpeg,Cedar Creek Brewery,cedar-creek-brewery,Micro Brewery,http://www.facebook.com/cedarcreekbrewery,cedarcreekbeer,http://www.cedarcreekbrewery.com,United States,Seven Points,TX,32.3233,-96.2043,,,"Thu, 02 Aug 2012 08:48:50 +0000",0,0,208846.0,"Sun, 23 Jun 2013 18:50:28 +0000",31593.0,3996,3.51476,,4,5769,4487,0,0,[],3.52443,False
0,6.5,"Pale gold, light, bubbly, with a stroke of sweetness along with the tart, bitter, and fruity elements that good hard cider offers. A clean, light ""quaffing"" cider, but don't put it away it too fast! Alcohol content 6.5% by volume. Available in 750 ml bottle with crown cap or 5-gallon keg. Our Farmhouse recalls the refreshing, low-alcohol ""ciderkins"" or ""small ciders"" of centuries past. Cooling in summer, warming in winter, and companionable with most foods. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Farmhouse Cider,farnum-hill-ciders-farmhouse-cider,Cider,31594,4251,https://untappd.akamaized.net/site/brewery_logos/brewery-FarnumHillCiders_4251.jpeg,Farnum Hill Ciders,farnum-hill-ciders,Cidery / Meadery,http://www.facebook.com/FarnumHillCiders,farnumhillcider,http://www.povertylaneorchards.com/farnum-hill-ciders/,United States,Lebanon,NH,43.6028,-72.289,,,"Sat, 19 Feb 2011 01:36:42 +0000",0,1,,,,368,3.60938,,2,480,451,0,0,[],3.62824,False
0,5.7,"SweetWater 420 Extra Pale Ale, our most popular brew, is a tasty West Coast Style Pale Ale with a stimulating hop character and a crisp finish. 1st brewed on April 20th 1997.",41,https://untappd.akamaized.net/site/beer_logos/beer-5912_11c77_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5912_e1654_hd.jpeg,420 Extra Pale Ale,sweetwater-brewing-company-420-extra-pale-ale,Pale Ale - American,5912,1224,https://untappd.akamaized.net/site/brewery_logos/brewery-1224_960f1.jpeg,SweetWater Brewing Company ,sweetwater-brewing-company,Micro Brewery,http://www.facebook.com/sweetwaterbrew,SweetWaterBrew,http://sweetwaterbrew.com/,United States,Atlanta,GA,33.8081,-84.3812,,,"Wed, 29 Sep 2010 10:41:03 +0000",0,1,5912.0,"Thu, 01 Jan 1970 00:00:00 +0000",31595.0,181923,3.62366,,5549,367753,205414,0,5,"[{'beer': {'bid': 1103256, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sweetwater-brewing-company-velvet-room-pale-ale', 'beer_name': 'Velvet Room Pale Ale', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1103304, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sweetwater-brewing-company-chocolate-rabbit', 'beer_name': 'Chocolate Rabbit', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1479911, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5912_11c77_sm.jpeg', 'beer_slug': 'sweetwater-brewing-company-passionfruit-420', 'beer_name': 'Passionfruit 420', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1613538, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-5912_11c77_sm.jpeg', 'beer_slug': 'sweetwater-brewing-company-far-east-420', 'beer_name': 'Far East 420', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1618174, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sweetwater-brewing-company-420-with-brett', 'beer_name': '420 with Brett', 'is_vintage': 0, 'is_variant': 1}}]",3.62371,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hop School Amarillo,draught-house-pub-and-brewery-hop-school-amarillo,IPA - American,31596,7718,https://untappd.akamaized.net/site/brewery_logos/brewery-DraughtHouse_7718.jpeg,Draught House Pub and Brewery,draught-house-pub-and-brewery,Micro Brewery,http://www.facebook.com/pages/Draught-House-Pub-Brewery/117328074962064,draughthouse,http://www.draughthouse.com/,United States,Austin,TX,30.3111,-97.7427,,,"Sat, 19 Feb 2011 01:39:31 +0000",0,1,,,,21,3.52381,,0,31,31,0,0,[],3.64248,False
0,5.0,"To round out the spectrum and mix up the seasonal heft, we brewed a session pale ale called, Callow Knife, to join cold spell. This beer is a malt twin to Daisy Cutter, but we dry hopped the snot out of it with Falconer and Citra hops. These are new hops to our brewery and ones we were eager to get in the tank.",0,https://untappd.akamaized.net/site/beer_logos/beer-CallowKnife_31597.jpeg,,Callow Knife,half-acre-beer-company-callow-knife,Pale Ale - American,31597,1862,https://untappd.akamaized.net/site/brewery_logos/brewery-1862_972be.jpeg,Half Acre Beer Company,half-acre-beer-company,Micro Brewery,https://www.facebook.com/HalfAcreBeer,halfacrebeer,http://halfacrebeer.com/,United States,Chicago,IL,41.9595,-87.6826,,,"Sat, 19 Feb 2011 01:39:47 +0000",0,1,,,,774,3.83721,,0,1244,949,0,0,[],3.78162,False
0,6.0,"Standing 12 ft. tall at the center of the brew deck is our HopBack vessel; here, whole flower hops swirl in hot wort coaxing hop oil into aromas of grapefruit pith and pinesap. This bright hop nose is counterbalanced with malt tones of toffee and caramel. ",55,https://untappd.akamaized.net/site/beer_logos/beer-9350_1d4a9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9350_ffb6c_hd.jpeg,HopBack Amber Ale,troegs-independent-brewing-hopback-amber-ale,Red Ale - American Amber / Red,9350,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Mon, 15 Nov 2010 10:41:52 +0000",0,1,9350.0,"Thu, 01 Jan 1970 00:00:00 +0000",31598.0,61903,3.59436,,807,104765,70073,0,0,[],3.59464,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Marks & Spencer German Pilsner,arcobrau-grafliches-brauhaus-marks-spencer-german-pilsner,Pilsner - German,155760,16764,https://untappd.akamaized.net/site/brewery_logos/brewery-ArcobrauGraflichesBrauhaus_16764.jpeg,Arcobr?u Gr?fliches Brauhaus,arcobra-u-gra-fliches-brauhaus,Micro Brewery,https://www.facebook.com/ArcobraeuGraeflichesBrauhausMoos,,http://www.arcobraeu.de,Germany,moos,,48.7463,12.9601,,,"Sat, 07 Apr 2012 12:34:27 +0000",0,1,155760.0,"Sun, 27 Apr 2014 09:17:00 +0000",31599.0,0,0.0,True,0,0,0,0,0,[],0.0,False
