auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.2,"Styles ? a consumer?s best friend, a brewer?s set of shackles! Though we have settled for Golden Ale on the label, Gabriel simply doesn?t quite fit into any existing style. It?s always a little more X or a little less Y. Perhaps it needs some Z? Whatever Gabriel isn?t doesn?t matter. Here?s what it is.
Gabriel is straw to pale golden colour, with a sweet biscuit malt base, and of course a good dosing of New Zealand?s finest aromatic hops, giving enticing aroma and flavour notes of gooseberry, citrus and a hint of peach. Almost a Golden Ale, Not quite a New World Pilsner, it?s Gabriel and we?re pretty sure you will like it.
",0,https://untappd.akamaized.net/site/beer_logos/beer-18415_17152_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_18415_hd_555fd142efd3b469c7492b9fee09eb.jpeg,Gabriel,666-brewing-co-gabriel,Golden Ale,18415,4984,https://untappd.akamaized.net/site/brewery_logos/brewery-666brewingco_4984.jpeg,666 Brewing Co.,666-brewing-co,Micro Brewery,,666Brewing,http://666brewing.com,New Zealand,Hamilton,,0.0,0.0,,,"Tue, 28 Dec 2010 16:58:23 +0000",0,1,,,,76,3.74342,,0,259,124,0,0,[],3.66776,False
0,5.9,"IPA is the worlds most loved craft beer style so of course we were going to make one ? and we made sure it was a good one! Although not of typical IPA alcohol strength, Roulette offers the same hop punch of its stronger brothers but is a little more sessionable.
Pouring a dark straw hue, Roulette offers a fresh aroma and flavour with suggestions of passionfruit and orange/grapefruit from the NZ Riwaka and NZ Chinook, hops combining with light caramel from the blend of malts.",0,https://untappd.akamaized.net/site/beer_logos/beer-18416_4cf3b_sm.jpeg,,Roulette,666-brewing-co-roulette,IPA - American,18416,4984,https://untappd.akamaized.net/site/brewery_logos/brewery-666brewingco_4984.jpeg,666 Brewing Co.,666-brewing-co,Micro Brewery,,666Brewing,http://666brewing.com,New Zealand,Hamilton,,0.0,0.0,,,"Tue, 28 Dec 2010 16:59:07 +0000",0,1,,,,35,3.84286,,0,128,58,0,0,[],3.62856,False
0,11.5,"History records Honey Wine (Mead) as the Honeymoon drink, said to aid your prowess as a lover. True to tradition 1st Night Honey Wine is lovingly made by slow fermentation of specially selected pure honey from New Zealands beautiful East Coast region. A delightful drink in it?s own right 1st Night has robust Manuka flavours and great body with a smooth, balanced finish. Fuel love?s flame.
The Nose has distinctive full yet delicate Honey and Citrus Aromas. In the mouth there is a smooth rounded body to the wine with intense Unique Manuka flavours dominating the palate upfront, leading to a clean balanced finish where the acidity compliments the sweet honey aftertaste. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Alchemy 1st Night Honey Wine,alchemy-beverages-alchemy-1st-night-honey-wine,Mead,18417,4985,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Alchemy Beverages,alchemy-beverages,Cidery / Meadery,,,,New Zealand,,,0.0,0.0,,,"Tue, 28 Dec 2010 17:00:46 +0000",0,1,,,,2,0.0,,0,10,10,0,0,[],3.611,False
0,30.0,"Bottled. An amber mead with gold chunks floating around - looking expensive. The aroma has intensive notes of honey, rose hips, and spices. The flavor is sweet with strong notes honey and alcohol, as well as medium rose hips and spices, leading to a dry finish. The alcohol burns the tongue. So this is what gold tastes like. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Alchemy First Knight Ambrosia,alchemy-beverages-alchemy-first-knight-ambrosia,Mead,18418,4985,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Alchemy Beverages,alchemy-beverages,Cidery / Meadery,,,,New Zealand,,,0.0,0.0,,,"Tue, 28 Dec 2010 17:01:30 +0000",0,1,,,,1,0.0,,0,3,3,0,0,[],3.61794,False
0,9.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-MadScientist1SpeltWine_13459.jpeg,,Mad Scientists Series #1 (Spelt Wine),sixpoint-brewery-mad-scientists-series-1-spelt-wine,Wheat Wine,13459,1149,https://untappd.akamaized.net/site/brewery_logos/brewery-SixpointBrewery_1149.jpeg,Sixpoint Brewery,sixpoint-brewery,Micro Brewery,http://www.facebook.com/sixpoint,sixpoint,http://sixpoint.com/,United States,Brooklyn,NY,40.6739,-74.0119,,,"Wed, 08 Dec 2010 08:50:51 +0000",0,1,13459.0,"Thu, 01 Jan 1970 00:00:00 +0000",18419.0,13,3.63462,,0,71,62,0,0,[],3.64952,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,A-Pilz,arrow-brewing-company-a-pilz,Pilsner - Other,18420,4987,https://untappd.akamaized.net/site/brewery_logos/brewery-ArrowBrewingCompany_4987.jpeg,Arrow Brewing Company,arrow-brewing-company,Micro Brewery,https://www.facebook.com/arrowbrew,,http://www.arrowbrewing.co.nz,New Zealand,,Arrowtown 9351,-44.9388,168.833,,,"Tue, 28 Dec 2010 17:13:41 +0000",0,1,,,,7,0.0,,0,12,12,0,0,[],3.48735,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Fox's Session Ale,arrow-brewing-company-fox-s-session-ale,Pale Ale - English,18421,4987,https://untappd.akamaized.net/site/brewery_logos/brewery-ArrowBrewingCompany_4987.jpeg,Arrow Brewing Company,arrow-brewing-company,Micro Brewery,https://www.facebook.com/arrowbrew,,http://www.arrowbrewing.co.nz,New Zealand,,Arrowtown 9351,-44.9388,168.833,,,"Tue, 28 Dec 2010 17:14:41 +0000",0,1,,,,0,0.0,,0,1,1,0,0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Gentle Annie Honeylager,arrow-brewing-company-gentle-annie-honeylager,Lager - Pale,18422,4987,https://untappd.akamaized.net/site/brewery_logos/brewery-ArrowBrewingCompany_4987.jpeg,Arrow Brewing Company,arrow-brewing-company,Micro Brewery,https://www.facebook.com/arrowbrew,,http://www.arrowbrewing.co.nz,New Zealand,,Arrowtown 9351,-44.9388,168.833,,,"Tue, 28 Dec 2010 17:15:37 +0000",0,1,,,,0,0.0,,0,3,3,0,0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hop Monster,arrow-brewing-company-hop-monster,Blonde Ale,18423,4987,https://untappd.akamaized.net/site/brewery_logos/brewery-ArrowBrewingCompany_4987.jpeg,Arrow Brewing Company,arrow-brewing-company,Micro Brewery,https://www.facebook.com/arrowbrew,,http://www.arrowbrewing.co.nz,New Zealand,,Arrowtown 9351,-44.9388,168.833,,,"Tue, 28 Dec 2010 17:16:51 +0000",0,1,,,,0,0.0,,0,1,1,0,0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,IPA,arrow-brewing-company-ipa,IPA - American,18424,4987,https://untappd.akamaized.net/site/brewery_logos/brewery-ArrowBrewingCompany_4987.jpeg,Arrow Brewing Company,arrow-brewing-company,Micro Brewery,https://www.facebook.com/arrowbrew,,http://www.arrowbrewing.co.nz,New Zealand,,Arrowtown 9351,-44.9388,168.833,,,"Tue, 28 Dec 2010 17:17:36 +0000",0,1,,,,7,0.0,,0,14,14,0,0,[],3.50379,False
