auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.8,"This traditional English style ale is a bit of a misnomer.  Made with England?s finest hops and malted barley, its bitterness is moderate and rounded (not nearly as big as an IPA), lending a smooth flavor and medium alcohol perfect for enjoying multiple pints.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,English Best Bitter,napa-valley-brewing-co-english-best-bitter,Extra Special / Strong Bitter,30600,8158,https://untappd.akamaized.net/site/brewery_logos/brewery-8158_33b85.jpeg,Napa Valley Brewing Company,napa-valley-brewing-company,Brew Pub,https://www.facebook.com/CalistogaInn,NapaBeer,http://napabeer.com/brewery.html,United States,Calistoga,CA,38.5769,-122.58,"Mon, 14 Feb 2011 03:50:37 +0000",0,1,,,,0,0.0,,0,2,2,0,0,[],3.59537,False
0,6.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,California Common,van-houten-brewing-co-california-common,California Common,30601,7908,https://untappd.akamaized.net/site/brewery_logos/brewery-VanHoutenBrewingCo_7908.jpeg,Van Houten Brewing Co.,van-houten-brewing-co,Micro Brewery,https://www.facebook.com/vanhoutenbrewing,,http://vanhoutenbrewing.blogspot.com,United States,San Anselmo,CA,37.9746,-122.562,"Mon, 14 Feb 2011 03:50:51 +0000",0,1,,,,1,0.0,,0,4,4,0,0,[],3.57953,False
0,5.6,"Brewed with plenty of rolled oats, this honestly smoove oatmeal stout is packed with tons of flavor.  Full bodied without being overly sweet. ",0,https://untappd.akamaized.net/site/beer_logos/beer-_62270_97ab876f5d1896d77aa29f06697d.jpeg,,Ernest's Silky Smoove Oatmeal Stout (San Clemente),pizza-port-brewing-co-ernest-s-silky-smoove-oatmeal-stout-san-clemente,Stout - Oatmeal,62270,1534,https://untappd.akamaized.net/site/brewery_logos/brewery-1534_f0f6d.jpeg,Pizza Port Brewing Co.,pizza-port-brewing-co,Micro Brewery,http://www.facebook.com/pages/Pizza-Port/18371767981,pizzaportbeer,http://www.pizzaport.com,United States,Carlsbad,CA,33.1596,-117.348,"Mon, 04 Jul 2011 16:13:57 +0000",0,1,62270.0,"Mon, 20 Aug 2012 05:02:15 +0000",30602.0,239,3.73431,,0,323,297,0,0,[],3.67933,False
0,5.4,"A medium-bodied dry porter brewed with organic chocolate malt and roasted barley, giving it mild roasted flavors of coffee and chocolate. Slightly hopped with a single addition of Magnum. ",23,https://untappd.akamaized.net/site/beer_logos/beer-BlackwaterDryPorter_30603.jpeg,,Blackwater Dry Porter,orlando-brewing-blackwater-dry-porter,Porter - Other,30603,5295,https://untappd.akamaized.net/site/brewery_logos/brewery-5295_38447.jpeg,Orlando Brewing,orlando-brewing,Micro Brewery,https://www.facebook.com/orlandobrewing?ref=hl,orlandobrewing,http://www.orlandobrewing.com,United States,Orlando,FL,28.5265,-81.3829,"Mon, 14 Feb 2011 03:55:50 +0000",0,1,,,,2316,3.4946,,20,2934,2629,0,0,[],3.51282,False
0,4.7,"A contemporary rendition of a classic style, Joe's is hopped with purpose: beautifully bitter and dry with an abundance of floral, Noble German hops. Uber sessionable. Utterly American.  This is Premiuim American Pilsner.",50,https://untappd.akamaized.net/site/beer_logos/beer-JoesPremiumAmericanPilsner_7998.jpeg,,Joe?s Premium American Pilsner,avery-brewing-company-joe-s-premium-american-pilsner,Pilsner - Other,7998,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,"Mon, 08 Nov 2010 09:03:32 +0000",0,1,7998.0,"Thu, 29 May 2014 17:56:06 +0000",30604.0,16582,3.33459,,191,23015,19354,0,0,[],3.34031,False
0,5.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Scottish Red,barrio-brewing-scottish-red,Scottish Ale,30605,7439,https://untappd.akamaized.net/site/brewery_logos/brewery-7439_3badf.jpeg,Barrio Brewing Company,barrio-brewing-company,Micro Brewery,http://www.facebook.com/barriobrewing,BarrioBrewing,http://barriobrewing.com,United States,Tucson,AZ,32.2147,-110.96,"Mon, 14 Feb 2011 04:30:17 +0000",0,1,,,,27,3.37963,,0,39,34,0,0,[],3.62811,False
0,8.2,"A special 7-gallon batch of Wild Barrel Aged OBR tapped for Christmas in July 2012. If you didn't get it then, you may never get a chance.",42,https://untappd.akamaized.net/site/beer_logos/beer-203347_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_203347_hd_d898b50dfd3795d0a6d0aaecd146d2.jpeg,Wild Barrel Old Bat Rastard,freetail-brewing-co-wild-barrel-old-bat-rastard,Sour - American Wild Ale,203347,3020,https://untappd.akamaized.net/site/brewery_logos/brewery-3020_ea1ed.jpeg,Freetail Brewing Co.,freetail-brewing-co,Micro Brewery,http://www.facebook.com/pages/Freetail-Brewing-Co/57028762312?ref=nf,freetailbrewing,http://www.freetailbrewing.com,United States,San Antonio,TX,29.6016,-98.5613,"Sat, 21 Jul 2012 12:44:08 +0000",0,0,203347.0,"Sun, 02 Sep 2012 18:59:44 +0000",30606.0,20,3.5375,,0,38,36,0,0,[],3.60287,False
0,7.9,"Paulaner Salvator, with its strong, typically malty flavour, is what you could call the \original\"" Paulaner. The bottom-fermented \""Doppelbock\"" beer combines the finest hops and dark barley malt. The Paulaner monks used to drink Salvator as a food substitute during Lent. The most famous master brewer was Frater Barnabas",28,https://untappd.akamaized.net/site/beer_logos/beer-PaulanerSalvator_4469.jpeg,,Paulaner Salvator,paulaner-brauerei-paulaner-salvator,Doppelbock ,4469,972,https://untappd.akamaized.net/site/brewery_logos/brewery-PaulanerBrauereiGmbHCo_972.jpeg,Paulaner Brauerei,paulaner-brauerei,Macro Brewery,https://www.facebook.com/paulanermuenchen,,https://www.paulaner.com,Germany,81249 M?nchen,,48.1757,11.4373,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4469.0,"Thu, 01 Jan 1970 00:00:00 +0000",30607.0,59426,3.6563,,1106,83040,65985,0,0,[],3.65627,False
0,11.0,"The Belgian yeast strain we use gives this beer tons of fruity esters and leave it bone dry.  Deceivingly strong, if not careful this one could put you on your face.        ",0,https://untappd.akamaized.net/site/beer_logos/beer-_19644_4ae3b72764a66be3ddab7035a4cc.jpeg,,Faceplant,pizza-port-brewing-co-faceplant,Belgian Tripel,19644,1534,https://untappd.akamaized.net/site/brewery_logos/brewery-1534_f0f6d.jpeg,Pizza Port Brewing Co.,pizza-port-brewing-co,Micro Brewery,http://www.facebook.com/pages/Pizza-Port/18371767981,pizzaportbeer,http://www.pizzaport.com,United States,Carlsbad,CA,33.1596,-117.348,"Fri, 31 Dec 2010 14:26:54 +0000",0,1,19644.0,"Sat, 26 Nov 2011 16:38:43 +0000",30608.0,861,3.86585,,8,1114,1016,0,0,[],3.80969,False
0,5.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Green Chile Ale,amicas-microbrewery-and-pizza-green-chile-ale,Spiced / Herbed Beer,30610,36,https://untappd.akamaized.net/site/brewery_logos/brewery-Amicas_36.jpeg,Amicas Microbrewery & Pizza,amicas-microbrewery-pizza,Brew Pub,https://www.facebook.com/amicaspizzaandbrewery/,,http://www.amicassalida.com/,United States,Salida,CO,38.8192,-102.35,"Mon, 14 Feb 2011 05:01:53 +0000",0,1,,,,158,3.86867,,1,226,199,0,0,[],3.72503,False
