auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.4,"Despite the tranquil calm of the Emerald Coast, the water can be treacherous!

When the red and yellow flags are out, swim out too far and your best friend will be the lifeguard stationed on the beach. On second thought, a lifeguard rescue might be the perfect way to start your summer vacation. Share your Rip Tide Amber and find a friend for life.

Trust us, sipping on our amber ale will be the best rip tide you?ll ever experience.

Our Rip Tide Amber is a smooth and flavorful brew. Don?t worry about getting dragged under, you can drink Rip Tide without leaving the shore. The only thing you?ll be pulled to do is order another pint or take home a growler.",40,https://untappd.akamaized.net/site/beer_logos/beer-RiptideAmber_26043.jpeg,,Rip Tide Amber,pensacola-bay-brewery-rip-tide-amber,Red Ale - American Amber / Red,26043,7115,https://untappd.akamaized.net/site/brewery_logos/brewery-PensacolaBayBrewery_7115.jpeg,Pensacola Bay Brewery,pensacola-bay-brewery,Micro Brewery,http://www.facebook.com/pbbrew,pbbrew,http://pbbrew.com/,United States,Pensacola,FL,30.4091,-87.2076,,,"Sun, 23 Jan 2011 02:50:35 +0000",0,1,,,,5053,3.49476,,136,6952,5656,0,0,[],3.50365,False
0,6.7,"Napoleon never set foot on Florida?s shores, but if he did, we?re sure he?d be looking for a way to conquer the land from coast to coast. He?d probably have some supporters ? after all, the French helped settle Pensacola.

Our Li?l Napoleon was christened in the name of all short bastards ? the good, the bad and the infamous. Strong and hoppy, Li?l Napoleon can sneak up on you if you let it. With a smooth caramel and honey finish, you?ll want to have a second. And probably a third.

Take time to savor the good ole days, when the French had power and Florida was a territory waiting to be developed. We reckon Napoleon would be proud of the IPA that bears his name. (Aside from his hatred of all things English, naturally).",70,https://untappd.akamaized.net/site/beer_logos/beer-LilNapoleonIPA_26044.jpeg,,Li'l Napoleon IPA,pensacola-bay-brewery-li-l-napoleon-ipa,IPA - American,26044,7115,https://untappd.akamaized.net/site/brewery_logos/brewery-PensacolaBayBrewery_7115.jpeg,Pensacola Bay Brewery,pensacola-bay-brewery,Micro Brewery,http://www.facebook.com/pbbrew,pbbrew,http://pbbrew.com/,United States,Pensacola,FL,30.4091,-87.2076,,,"Sun, 23 Jan 2011 02:52:19 +0000",0,1,,,,3830,3.56338,,152,5289,4310,0,0,[],3.56984,False
0,5.1,"Hofbr?uhaus is a symbol of Munich?s hospitality and the Bavarian gift for creating a snug and cosy atmosphere. Beer-lovers from all over the world come here to enjoy its famous beers. More than any other, Hofbr?u Original embodies the special atmosphere of the beer-making capital of Munich, and exports it to the four corners of the globe. Its refreshing, bitter flavour and alcoholic content of around 5.1% volume have made it famous worldwide. A Munich beer with character.",0,https://untappd.akamaized.net/site/beer_logos/beer-38001_ef2b9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-38001_434f3_hd.jpeg,Hofbr?u Original,staatliches-hofbrauhaus-munchen-hofbrau-original,Lager - Helles,38001,5566,https://untappd.akamaized.net/site/brewery_logos/brewery-StaatlichesHofbrauhausMunchen_5566.jpeg,Staatliches Hofbr?uhaus M?nchen,staatliches-hofbra-uhaus-ma-1-4-nchen,Micro Brewery,http://www.facebook.com/pages/Hofbr?u-M?nchen/111046612332891,HofbraeuhausMUC,http://www.hofbraeu-muenchen.de,Germany,M?nchen,,48.144,11.6975,,,"Thu, 17 Mar 2011 21:35:25 +0000",0,1,38001.0,"Tue, 25 Oct 2011 07:18:07 +0000",26045.0,82715,3.5538,,2022,123875,94698,0,0,[],3.55415,False
0,5.25,"A rich, creamy golden colored ale fermented at a cool temperature to give a clean finish.  Hints of yeasty bread and a touch of hops combine to make a beer that is truly more than the sum of its parts.",20,https://untappd.akamaized.net/site/beer_logos/beer-BombshellBlonde_10744.jpeg,,Bombshell Blonde,southern-star-brewing-company-bombshell-blonde,Blonde Ale,10744,1172,https://untappd.akamaized.net/site/brewery_logos/brewery-SouthernStarBrewingCompany_1172.jpeg,Southern Star Brewing Company,southern-star-brewing-company,Micro Brewery,http://www.facebook.com/SouthernStarBrewing,SouthernStarBC,http://www.southernstarbrewery.com/,United States,Conroe,TX,30.3473,-95.4349,,,"Wed, 24 Nov 2010 12:02:23 +0000",0,1,10744.0,"Thu, 01 Jan 1970 00:00:00 +0000",26046.0,22239,3.51261,,499,38846,25785,0,0,[],3.51449,False
0,5.9,The official beer of the Swivel Conference VIP Party.,24,https://untappd.akamaized.net/site/beer_logos/beer-26047_4d8d3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26047_a6d85_hd.jpeg,HTM Ale,pixelsilk-brewing-htm-ale,Extra Special / Strong Bitter,26047,7116,https://untappd.akamaized.net/site/brewery_logos/brewery-7116_d3ba8.jpeg,Pixelsilk Brewing,pixelsilk-brewing,Home Brewery,,,,United States,,,0.0,0.0,,,"Sun, 23 Jan 2011 03:03:35 +0000",1,1,,,,8,0.0,True,0,24,14,0,0,[],0.0,False
0,8.0,"Wee Heavy Scotch Ale, created by Kevin McNerney. Highlanders and Lowlanders agree, a good kilt lifting on occasion raises the spirits. With gentle roasted graininess and a touch of sweetness, Kilt Lifter is warm and strong enough for all you lads and lasses.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kilt Lifter Scotch Ale,5-seasons-brewing-kilt-lifter-scotch-ale,Scotch Ale / Wee Heavy,26048,2659,https://untappd.akamaized.net/site/brewery_logos/brewery-2659_edec0.jpeg,5 Seasons Brewing,5-seasons-brewing,Brew Pub,http://www.facebook.com/pages/5-Seasons-Brewing/87074234663,5SeasonsBrewing,http://www.5seasonsbrewing.com/,United States,Sandy Springs,GA,33.9077,-84.3788,,,"Sun, 23 Jan 2011 03:08:00 +0000",0,1,,,,418,3.75778,,6,526,491,0,0,[],3.71271,False
0,7.0,"Cuv?e De Ranke is a mixed fermentation, blended ale. A combination of barrel-aged beer and lambic.

Taste: Full-bodied sour flavour, with notes of oak from oak-aging.",35,https://untappd.akamaized.net/site/beer_logos/beer-CuveedeRanke_26049.jpeg,,Cuv?e De Ranke,brouwerij-de-ranke-cuvee-de-ranke,Sour - Ale,26049,277,https://untappd.akamaized.net/site/brewery_logos/brewery-277_35c5e.jpeg,Brouwerij De Ranke,brouwerij-de-ranke,Micro Brewery,https://www.facebook.com/brouwerij.deranke/,bierenderanke,http://deranke.be,Belgium,Dottignies,Hainaut,50.7342,3.29951,,,"Sun, 23 Jan 2011 03:11:40 +0000",0,1,,,,6410,4.00807,,141,8337,7241,0,5,"[{'beer': {'bid': 113738, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CuveEDeRanke2007_113738.jpeg', 'beer_slug': 'brouwerij-de-ranke-cuvee-de-ranke-2007', 'beer_name': 'Cuv?e De Ranke (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 172762, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CuveeDeRanke2008_172762.jpeg', 'beer_slug': 'brouwerij-de-ranke-cuvee-de-ranke-2008', 'beer_name': 'Cuv?e De Ranke (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 319678, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CuveedeRanke_26049.jpeg', 'beer_slug': 'brouwerij-de-ranke-cuvee-de-ranke-2010', 'beer_name': 'Cuv?e De Ranke (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 471044, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-CuveedeRanke_26049.jpeg', 'beer_slug': 'brouwerij-de-ranke-cuvee-de-ranke-2006', 'beer_name': 'Cuv?e De Ranke (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 681255, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-681255_2566c_sm.jpeg', 'beer_slug': 'brouwerij-de-ranke-cuvee-de-ranke-2013', 'beer_name': 'Cuvee De Ranke (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.99186,False
0,5.8,Original 1914 Recipe London-Style Porter By Ron Pattinson brewed at The Mill.,34,https://untappd.akamaized.net/site/beer_logos/beer-1914Porter_25355.jpeg,,Porter,brouwerij-de-molen-porter,Porter - English,25355,3367,https://untappd.akamaized.net/site/brewery_logos/brewery-3367_c1d5d.jpeg,Brouwerij De Molen,brouwerij-de-molen,Micro Brewery,http://www.facebook.com/BierbrouwerijDeMolen,molenbier,http://www.brouwerijdemolen.nl,Netherlands,Bodegraven,Zuid Holland,52.0857,4.74211,,,"Wed, 19 Jan 2011 21:18:39 +0000",0,0,25355.0,"Thu, 01 Jan 1970 00:00:00 +0000",26050.0,171,3.62427,,0,228,220,0,0,[],3.64084,False
0,0.0,Standard Pale Ale using Citra & Riwaka hops,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Citra & Riwaka Pale Ale,tugboat-brewing-co-tn-citra-riwaka-pale-ale,Pale Ale - American,26051,3814,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Tugboat Brewing Co. (TN),tugboat-brewing-co-tn,Nano Brewery,,nashbeern3rds,http://www.nashbeern3ds.com,United States,Nashville,TN,36.1659,-86.7844,,,"Sun, 23 Jan 2011 03:14:47 +0000",0,1,,,,1,0.0,,0,21,2,0,0,[],3.57953,False
0,4.7,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dublin Dragon Stout,rock-bottom-restaurant-brewery-dublin-dragon-stout,Stout - Irish Dry,26052,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,,,"Sun, 23 Jan 2011 03:15:15 +0000",0,1,,,,175,3.55429,,0,258,221,0,0,[],3.59676,False
