auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Mae Best,harviestoun-brewery-mae-best,Fruit Beer,18316,638,https://untappd.akamaized.net/site/brewery_logos/brewery-harviestounbrewery_638.jpeg,Harviestoun Brewery,harviestoun-brewery,Micro Brewery,http://www.facebook.com/HarviestounBrewery,HarviestounBrew,http://www.harviestoun.com,Scotland,Alva,Clackmannanshire,56.1241,-3.75838,"Tue, 28 Dec 2010 13:37:02 +0000",0,0,,,,0,0.0,,0,4,4,0,,,,,,0.0,[],3.64885,False
0,3.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Late Harvest,harviestoun-brewery-late-harvest,Golden Ale,18317,638,https://untappd.akamaized.net/site/brewery_logos/brewery-harviestounbrewery_638.jpeg,Harviestoun Brewery,harviestoun-brewery,Micro Brewery,http://www.facebook.com/HarviestounBrewery,HarviestounBrew,http://www.harviestoun.com,Scotland,Alva,Clackmannanshire,56.1241,-3.75838,"Tue, 28 Dec 2010 13:38:30 +0000",0,0,,,,0,0.0,,0,4,4,0,,,,,,0.0,[],3.64973,False
0,5.7,"Developed by Tutta Bella's Executive Chef Brian Gojdics and Big Al Brewing's Head Brewer Alejandro Brown to be paired with Tutta Bella's unique Neapolitan Pizza. A malty amber ale balanced by an assertive hop bitterness, flavor, and aroma with a faint roasty character create the perfect beer to be enjoyed with their fine wood fired pizza.",39,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tutta Bella Amber,big-al-brewing-tutta-bella-amber,Red Ale - American Amber / Red,18318,3094,https://untappd.akamaized.net/site/brewery_logos/brewery-BigAlBrewing_3094.jpeg,Big Al Brewing,big-al-brewing,Micro Brewery,http://www.facebook.com/pages/Big-Al-Brewing/37289953222,big_al_brewing,http://www.bigalbrewing.com,United States,Seattle,WA,47.5143,-122.353,"Tue, 28 Dec 2010 13:41:22 +0000",0,1,,,,913,3.44222,,8,1301,1049,0,,,,,,0.0,[],3.49448,False
0,6.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hop Dog India Pale Ale (IPA),big-daddy-s-brewing-company-hop-dog-india-pale-ale-ipa,IPA - American,18319,4101,https://untappd.akamaized.net/site/brewery_logos/brewery-4101_ec504.jpeg,Big Daddy's Brewing Company,big-daddys-brewing-company,Micro Brewery,http://www.facebook.com/pages/Big-Daddys-Brewing-Co/198903606798415,,,United States,Roanoke,VA,37.2541,-79.9571,"Tue, 28 Dec 2010 13:42:51 +0000",0,0,,,,66,3.15152,,0,99,78,0,,,,,,0.0,[],3.50636,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Quad Loco,buckeye-brewing-company-quad-loco,Belgian Quad,18320,1619,https://untappd.akamaized.net/site/brewery_logos/brewery-BuckeyeBrewingCompany_1619_b67c0.jpeg,Buckeye Brewing Company,buckeye-brewing-company,Micro Brewery,https://www.facebook.com/buckeyebrewing,Buckeyebrewing,http://buckeyebrewing.com/,United States,Cleveland,OH,41.4545,-81.7523,"Tue, 28 Dec 2010 13:43:35 +0000",0,1,,,,5,0.0,,0,14,13,0,,,,,,0.0,[],3.51755,False
0,3.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-Dragonfly_18321.jpeg,,Dragonfly,harviestoun-brewery-dragonfly,Golden Ale,18321,638,https://untappd.akamaized.net/site/brewery_logos/brewery-harviestounbrewery_638.jpeg,Harviestoun Brewery,harviestoun-brewery,Micro Brewery,http://www.facebook.com/HarviestounBrewery,HarviestounBrew,http://www.harviestoun.com,Scotland,Alva,Clackmannanshire,56.1241,-3.75838,"Tue, 28 Dec 2010 13:44:26 +0000",0,0,,,,7,0.0,,0,25,23,0,,,,,,0.0,[],3.52307,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-HoptoberFest_18322.jpeg,,Hoptober Fest,harviestoun-brewery-hoptober-fest,Golden Ale,18322,638,https://untappd.akamaized.net/site/brewery_logos/brewery-harviestounbrewery_638.jpeg,Harviestoun Brewery,harviestoun-brewery,Micro Brewery,http://www.facebook.com/HarviestounBrewery,HarviestounBrew,http://www.harviestoun.com,Scotland,Alva,Clackmannanshire,56.1241,-3.75838,"Tue, 28 Dec 2010 13:47:22 +0000",0,0,,,,5,0.0,,0,12,12,0,,,,,,0.0,[],3.54612,False
0,7.0,"Tempus Doble Malta es una cerveza Altbier Imperial de color caramelo con toques tostados, el gran balance entre su alto contenido alcoh?lico, su dulzor y amargor hace de esta cerveza perfecta acompa?ante tanto para platillos salados como dulces. No por nada es nuestra cerveza m?s galardonada en competencias y por el p?blico en general.",0,https://untappd.akamaized.net/site/beer_logos/beer-7717_52a55_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7717_efa90_hd.jpeg,Tempus - Doble Malta,cerveceria-primus-tempus-doble-malta,Altbier,7717,2055,https://untappd.akamaized.net/site/brewery_logos/brewery-2055_140b6.jpeg,Cervecer?a Primus,cerveceria-primus,Micro Brewery,https://www.facebook.com/PrimusBreweryMX,primusbrewerymx,http://www.primus.com.mx,Mexico,11800 Mexico City,Distrito Federal,19.3862,-99.1864,"Sat, 06 Nov 2010 22:58:06 +0000",0,1,7717.0,"Tue, 13 Jan 2015 20:09:54 +0000",18323.0,1466,3.61716,,41,2491,1767,0,,,,,,0.0,[],3.62297,False
0,4.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-18324_f650d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18324_2a6f0_hd.jpeg,Natural Blonde,harviestoun-brewery-natural-blonde,Blonde Ale,18324,638,https://untappd.akamaized.net/site/brewery_logos/brewery-harviestounbrewery_638.jpeg,Harviestoun Brewery,harviestoun-brewery,Micro Brewery,http://www.facebook.com/HarviestounBrewery,HarviestounBrew,http://www.harviestoun.com,Scotland,Alva,Clackmannanshire,56.1241,-3.75838,"Tue, 28 Dec 2010 13:48:22 +0000",0,1,,,,345,3.4,,1,546,417,0,,,,,,0.0,[],3.51784,False
0,9.8,"The legendary Harpy tortured unwary travelers by stealing their precious food and drink. This year?s cruel creature defends her cauldron of Darkness with razor claws and a dead stare of malevolence. Don?t mess with her Darkness.

She?s hoarding this massively opaque barrel aged Stout screaming with notes of chocolate, coffee, dried tart cherries, vanilla, rye whisky and raisins. The thick body of this Russian Imperial Stout finishes sweet, with a piney resinous hop character.

Dare if you will to open the bottle and steal from the imagination of our 2014 Darkness artist, Erica Williams.",85,https://untappd.akamaized.net/site/beer_logos/beer-767438_d81aa_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-767438_02bb6_hd.jpeg,Darkness (2014),surly-brewing-company-darkness-2014,Stout - Russian Imperial,767438,2609,https://untappd.akamaized.net/site/brewery_logos/brewery-2609_28b20.jpeg,Surly Brewing Company,surly-brewing-company,Micro Brewery,http://www.facebook.com/surlybrewing,surlybrewing,http://www.surlybrewing.com,United States,Minneapolis,MN,44.9732,-93.2098,"Sun, 03 Aug 2014 11:11:02 +0000",0,0,767438.0,"Wed, 29 Oct 2014 15:33:17 +0000",18325.0,11146,4.44969,,97,17398,12343,0,,,,,,0.0,[],4.42842,False
