auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,"Naturally flavored ale with hints of apple, cinnamon and honey. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Apple Alley Ale,side-street-brewery-apple-alley-ale,Spiced / Herbed Beer,17821,4823,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Side Street Brewery,side-street-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Mon, 27 Dec 2010 03:30:42 +0000",1,1,,,,0,0.0,,0,1,1,0,,,,,,0.0,[],3.786,False
0,3.5,"Bi?res de table are not the heavy hitters Belgium is so famous for ? but are central to Belgian beer culture because they are how Belgians learn to appreciate beer. They are typically enjoyed with home cooked meals at the family dining table. There is no finer example of the style than Avril. USDA-certified, organic Avril is aromatic like fresh bread, full in the mouth and light on the finish. Exceptionally flavorful given its low 3.5% alcohol by volume.

Alias for Biol?g?re.",0,https://untappd.akamaized.net/site/beer_logos/beer-AvrilOrganic_14827.jpeg,,Avril,brasserie-dupont-avril,Saison / Farmhouse Ale,14827,189,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieDupont_189.jpeg,Brasserie Dupont,brasserie-dupont,Micro Brewery,,,http://www.brasserie-dupont.com,Belgium,Tourpes,Hainaut,50.5706,3.65188,,,"Wed, 15 Dec 2010 12:13:15 +0000",0,1,14827.0,"Thu, 01 Jan 1970 00:00:00 +0000",17822.0,1519,3.52683,,9,2081,1918,0,,,,,,0.0,[],3.54757,False
0,5.6,"Nose/aromas: Discreet nose with a subtle hint of lager malt and hints of hops and grass.
Flavour: Easy to drink and refreshing, sweet malt followed by hints of grass, slightly bitter, suggestion of minerality.",0,https://untappd.akamaized.net/site/beer_logos/beer-17823_ffc90_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17823_2af9c_hd.jpeg,Roman Black Label,brouwerij-roman-roman-black-label,Lager - Pale,17823,292,https://untappd.akamaized.net/site/brewery_logos/brewery-292_6e72e.jpeg,Brouwerij Roman,brouwerij-roman,Micro Brewery,https://www.facebook.com/brouwerij.roman,Brouwerij_Roman,http://www.roman.be,Belgium,Oudenaarde,Oost-Vlaanderen,50.831,3.67589,,,"Mon, 27 Dec 2010 03:39:40 +0000",0,1,,,,409,2.989,,20,483,450,0,,,,,,0.0,[],3.27175,False
0,5.2,"Zwickl, wie man es kennt und liebt: naturtr?b, cremig, erfrischend mild. Und nat?rlich direkt vom Fass. Im Jahr 1984 war es die Ottakringer Brauerei, die diese besondere Bierspezialit?t als erste urbane Gro?brauerei zur Ausschank brachte. Die naturtr?ben Bestandteile mit ihren weichen, abgerundeten Aromen machen das Zwickl zu einer ganz speziellen Sorte, einfach einem unvergleichlichen Geschmackserlebnis. ",0,https://untappd.akamaized.net/site/beer_logos/beer-392191_4159d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-392191_28bbd_hd.jpeg,Gold Fassl Zwickl,ottakringer-brauerei-gold-fassl-zwickl,Kellerbier / Zwickelbier,392191,958,https://untappd.akamaized.net/site/brewery_logos/brewery-958_6acef.jpeg,Ottakringer Brauerei,ottakringer-brauerei,Macro Brewery,https://www.facebook.com/OttakringerBrauerei,,http://www.ottakringer.at,Austria,Wien,,48.1855,16.3019,,,"Tue, 25 Jun 2013 06:46:27 +0000",0,1,392191.0,"Sat, 11 Jan 2014 16:16:09 +0000",17824.0,1614,3.38507,,86,2150,1804,0,,,,,,0.0,[],3.42732,False
0,8.0,Beer filtered over an oakwood chips bed.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black Mortal,brasserie-mortal-s-beers-black-mortal,Belgian Strong Dark Ale,17825,4824,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Brasserie Mortal's Beers,brasserie-mortal-s-beers,Micro Brewery,,,http://www.mortalsbeers.be/,Belgium,5600 Jamagne,,50.2155,4.52089,,,"Mon, 27 Dec 2010 03:42:03 +0000",0,0,,,,1,0.0,,0,2,2,0,,,,,,0.0,[],3.63138,False
0,4.8,"Colour and sight: pale yellow, cloudy-white and a firm white head.
Scent: Floral (coriander and cura?ao), with a light citrus note.
Flavour: Citrus, but also wheat. A very good balance between fresh, acid and fruity.",0,https://untappd.akamaized.net/site/beer_logos/beer-17826_e19bc_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-17826_e176d_hd.jpeg,Blanche des Neiges,brouwerij-huyghe-blanche-des-neiges,Witbier,17826,285,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijHuyghe_285.jpeg,Brouwerij Huyghe,brouwerij-huyghe,Micro Brewery,http://www.facebook.com/Deliriumbrewery,Deliriumbrewery,http://www.delirium.be,Belgium,Melle,Oost-Vlaanderen,51.0002,3.80523,,,"Mon, 27 Dec 2010 03:45:47 +0000",0,1,,,,2279,3.46654,,65,2835,2580,0,,,,,,0.0,[],3.48831,False
0,6.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-BlanchedesSaisis_175.jpeg,,Saisis,brasserie-ellezelloise-brasserie-des-legendes-saisis,Witbier,175,191,https://untappd.akamaized.net/site/brewery_logos/brewery-191_56000.jpeg,Brasserie Ellezelloise (Brasserie des L?gendes),brasserie-ellezelloise-brasserie-des-legendes,Micro Brewery,https://www.facebook.com/pages/Brasserie-des-L?gendes/174660202691039,,http://www.brasserie-ellezelloise.be,Belgium,Ellezelles,Hainaut,50.7428,3.68746,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,175.0,"Tue, 22 Jan 2013 16:35:02 +0000",17827.0,21,3.40476,,0,36,34,0,,,,,,0.0,[],3.63388,False
0,5.5,"Foret Blanche is a traditional, rustic white beer made with unmalted wheat and spiced with coriander and orange peel. Tangy, and drier in the Brss. Dupont style, Foret Blanche is wonderful with cheese and charcuterie and deliciously refreshing on its own.",0,https://untappd.akamaized.net/site/beer_logos/beer-ForetBlanche_62101.jpeg,,For?t Blanche,brasserie-dupont-foret-blanche,Witbier,62101,189,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasserieDupont_189.jpeg,Brasserie Dupont,brasserie-dupont,Micro Brewery,,,http://www.brasserie-dupont.com,Belgium,Tourpes,Hainaut,50.5706,3.65188,,,"Sun, 03 Jul 2011 20:06:57 +0000",0,1,62101.0,"Thu, 01 Jan 1970 00:00:00 +0000",17828.0,1553,3.69607,,6,2077,1939,0,,,,,,0.0,[],3.68866,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blanchette de Lorraine,brasserie-artisanale-millevertus-blanchette-de-lorraine,Fruit Beer,17829,16770,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriesArtisanaleMillevertusDeToernich_16770.jpeg,Brasserie Artisanale Millevertus,brasserie-artisanale-millevertus,Micro Brewery,https://www.facebook.com/daniel.millevertus,,http://www.millevertus.be,Belgium,Breuvanne,Luxembourg,49.6958,5.49062,,,"Mon, 27 Dec 2010 03:52:07 +0000",0,1,,,,5,0.0,,0,8,8,0,,,,,,0.0,[],3.58405,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blanchette de Toernich,brasserie-artisanale-millevertus-blanchette-de-toernich,Witbier,17830,16770,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriesArtisanaleMillevertusDeToernich_16770.jpeg,Brasserie Artisanale Millevertus,brasserie-artisanale-millevertus,Micro Brewery,https://www.facebook.com/daniel.millevertus,,http://www.millevertus.be,Belgium,Breuvanne,Luxembourg,49.6958,5.49062,,,"Mon, 27 Dec 2010 03:54:17 +0000",0,1,,,,1,0.0,,0,2,2,0,,,,,,0.0,[],3.63838,False
