auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.0,"Tinted ruby-black, Cherry Stout gains its signature tartness from 100% Montmorency cherries grown in Michigan's Traverse City region.

Rather than doubling up on sweetness, this tart cherry varietal serves as a counterpoint to the warm, dark chocolate notes from the malt bill. Lightly hopped for balance, this stout is one of the cornerstones of our stout portfolio.",0,https://untappd.akamaized.net/site/beer_logos/beer-4138_62a37_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4138_d40b0_hd.jpeg,Cherry Stout,bell-s-brewery-cherry-stout,Stout - Other,4138,2507,https://untappd.akamaized.net/site/brewery_logos/brewery-2507_ad044.jpeg,Bell's Brewery,bell-s-brewery,Micro Brewery,https://www.facebook.com/bellsbeer/,BellsBrewery,http://www.bellsbeer.com/,United States,Galesburg,MI,42.2917,-85.5872,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4138.0,"Thu, 01 Jan 1970 00:00:00 +0000",22279.0,41972,3.3699,,101,58491,47892,0,,,,,,5.0,"[{'beer': {'bid': 71515, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-BourbonBarrelAgedCherryStout_71515.jpeg', 'beer_slug': 'bell-s-brewery-bourbon-barrel-aged-cherry-stout', 'beer_name': 'Bourbon Barrel Aged Cherry Stout', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 275210, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-cherry-stout-2007', 'beer_name': 'Cherry Stout (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 291427, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-cherry-stout-2010', 'beer_name': 'Cherry Stout (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 291428, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4138_62a37_sm.jpeg', 'beer_slug': 'bell-s-brewery-inc-cherry-stout-2011', 'beer_name': 'Cherry Stout (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 296797, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'bell-s-brewery-inc-cherry-stout-2008', 'beer_name': 'Cherry Stout (2008)', 'is_vintage': 1, 'is_variant': 0}}]",3.37193,False
0,4.3,"A very traditional British brown ale. It has a distinctive brown color and has moderate maltiness and a medium body. At 4.3% ABV, and its unassuming flavor, this is a definite session beer. The overall impression is of a sweet, moderately malty mild ale.",15,https://untappd.akamaized.net/site/beer_logos/beer-_22280_sm_d86c5d536ad56a709a88ee3a11f5f6.jpeg,,Brown Ale,davidson-brothers-brown-ale,Brown Ale - English,22280,5744,https://untappd.akamaized.net/site/brewery_logos/brewery-DavidsonBrothers_5744.jpeg,Davidson Brothers,davidson-brothers,Micro Brewery,http://www.facebook.com/pages/Davidson-Brothers-Restaurant-Brewery/119713406234,,http://www.davidsonbrothers.com/,United States,Glen Falls,NY,40.8307,-74.1521,"Fri, 07 Jan 2011 09:43:07 +0000",0,1,,,,3465,3.37244,,23,4766,3928,0,,,,,,0.0,[],3.39497,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wheat,rock-bottom-restaurant-brewery-wheat,Pale Wheat Ale - American,46247,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,"Mon, 25 Apr 2011 20:29:00 +0000",0,1,46247.0,"Sat, 10 Dec 2011 22:30:01 +0000",22281.0,6,0.0,,1,9,9,0,,,,,,0.0,[],3.58055,False
0,4.7,"In-Heat Wheat Hefeweizen
She taunts and teases... In-Heat Wheat is our German-style Hefeweizen. She is a full flavor beer, perfect for the more adventurous craft beer drinker. The addition of malted white wheat gives this brew its smooth, full mouthfeel. A proprietary yeast creates intriguing flavors of bananas and cloves.",0,https://untappd.akamaized.net/site/beer_logos/beer-flyingDogInHeatWheat.jpg,,In-Heat Wheat,flying-dog-brewery-in-heat-wheat,Hefeweizen,3754,540,https://untappd.akamaized.net/site/brewery_logos/brewery-540_27433.jpeg,Flying Dog Brewery,flying-dog-brewery,Micro Brewery,http://www.facebook.com/flyingdog,flyingdog,http://flyingdogbrewery.com,United States,Frederick,MD,39.3627,-77.4265,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,3754.0,"Thu, 01 Jan 1970 00:00:00 +0000",22282.0,21016,3.43644,,8,30139,24661,0,,,,,,0.0,[],3.43951,False
0,7.0,"A double Pilsner with distinct hoppy attributes and a pronounced malty backbone. It is strong in character and steadfast in its resolve to provide maximum drinking pleasure. All hail our Brewmaster and the fruits of his labor, Regal Pilsner!",45,https://untappd.akamaized.net/site/beer_logos/beer-RegalDoublePilsner_16281.jpeg,,Regal (Double) Pilsner,breckenridge-brewery-regal-double-pilsner,Pilsner - Imperial / Double,16281,236,https://untappd.akamaized.net/site/brewery_logos/brewery-BreckenridgeBrewery_236.jpeg,Breckenridge Brewery,breckenridge-brewery,Micro Brewery,http://www.facebook.com/BreckenridgeBrewery,BreckBrew,http://www.breckbrew.com,United States,Littleton,CO,39.5943,-105.025,"Thu, 23 Dec 2010 08:20:42 +0000",0,1,16281.0,"Sat, 24 Mar 2012 18:02:05 +0000",22283.0,5647,3.50744,,3,7280,6438,0,,,,,,0.0,[],3.51479,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Falconer Flight Pale Ale,marble-brewery-falconer-flight-pale-ale,Pale Ale - American,22284,825,https://untappd.akamaized.net/site/brewery_logos/brewery-825_38484.jpeg,Marble Brewery,marble-brewery,Brew Pub,http://www.facebook.com/marblebrewery,marblebrewery,http://marblebrewery.com/,United States,Albuquerque,NM,35.0928,-106.647,"Fri, 07 Jan 2011 09:47:22 +0000",0,1,,,,0,0.0,,0,5,3,0,,,,,,0.0,[],3.59537,False
0,7.2,"It may finish with a note of clean citrus and pine, but don't let the lighter color fool you.  This is the Duke's big brother. Stronger. Hoppier. A good, two-fisted English Ale.",76,https://untappd.akamaized.net/site/beer_logos/beer-22285_d0b27_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22285_5fd8c_hd.jpeg,Batch 1000,granite-city-food-and-brewery-batch-1000,IPA - Imperial / Double,22285,8502,https://untappd.akamaized.net/site/brewery_logos/brewery-GraniteCityFoodBrewery_8502.jpeg,Granite City Food & Brewery,granite-city-food-brewery,Micro Brewery,http://www.facebook.com/granitecityfoodandbrewery,gcfb,http://www.gcfb.net/,United States,Minneapolis,MN,44.9738,-93.3509,"Fri, 07 Jan 2011 09:50:37 +0000",0,1,,,,17703,3.51306,,334,23165,19501,0,,,,,,0.0,[],3.5154,False
0,5.0,"Organic Honey Dew is the UK?s best selling organic beer. Light and golden with a zesty edge and a bitter-sweet flavour, Honey Dew is a naturally palatable brew that is Soil Association approved. 

Served chilled, Organic Honey Dew offers both refreshment and an unbeatable taste. The real organic honey in the brew gives a gentle sweetness that appeals to a wide range of people, even those who perhaps wouldn't usually drink beer, making it a very popular choice!",35,https://untappd.akamaized.net/site/beer_logos/beer-22286_92378_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22286_a5e8c_hd.jpeg,Honey Dew,fuller-smith-and-turner-honey-dew,Golden Ale,22286,3296,https://untappd.akamaized.net/site/brewery_logos/brewery-3296_73351.jpeg,"Fuller, Smith & Turner ",fuller-smith-turner,Micro Brewery,https://www.facebook.com/FullersBrewery,Fullers,http://www.fullers.co.uk/,England,London,,51.4881,-0.249709,"Fri, 07 Jan 2011 09:54:30 +0000",0,1,,,,28620,3.3635,,735,38240,31818,0,,,,,,0.0,[],3.36654,False
0,5.9,"Dark Force Lager came from behind in a field of 2,832 to win a Bronze Medal at the Great American Beer Festival in 2007. Well-balanced with a deep copper color, Dark Force has a lightly hopped character with drinkability that leaves you wanting another.

Previously called Dark Horse. It was 5.3 ABV.",22,https://untappd.akamaized.net/site/beer_logos/beer-22287_ed4ea_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22287_6b04d_hd.jpeg,Dark Force,elevator-brewing-company-dark-force,Lager - Dark,22287,2732,https://untappd.akamaized.net/site/brewery_logos/brewery-ElevatorBrewingCompany_2732.jpeg,Elevator Brewing Company,elevator-brewing-company,Micro Brewery,http://www.facebook.com/pages/Elevator-Brewing-Company/167509265101,ElevatorBrewing,"http://elevatorbrewery,com",United States,Columbus,OH,39.9662,-82.9974,"Fri, 07 Jan 2011 09:58:25 +0000",0,1,,,,4850,3.52124,,70,6679,5438,0,,,,,,0.0,[],3.52891,False
0,5.9,,0,https://untappd.akamaized.net/site/beer_logos/beer-22288_04ad9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22288_d9604_hd.jpeg,R?kporter,nils-oscar-rokporter,Rauchbier,22288,2709,https://untappd.akamaized.net/site/brewery_logos/brewery-NilsOscar_2709.jpeg,Nils Oscar,nils-oscar,Micro Brewery,https://www.facebook.com/nilsoscarbrewery,nilsoscarco,http://www.nilsoscar.se/,Sweden,Nyk?ping,,58.7478,17.0064,"Fri, 07 Jan 2011 10:00:39 +0000",0,1,,,,2226,3.41712,,21,2917,2451,0,,,,,,4.0,"[{'beer': {'bid': 127499, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'nils-oscar-rokporter-2007', 'beer_name': 'R?kporter (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 815246, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'nils-oscar-rokporter-2006', 'beer_name': 'R?kporter (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1882413, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'nils-oscar-rokporter-2013', 'beer_name': 'R?kporter (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1948301, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'nils-oscar-rokporter-2016', 'beer_name': 'R?kporter (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.44529,False
