auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.5,"This medium bodied, malt centered lager borrows its name from disparate sources.  Though, given the history behind our name, it might seem that ?Secession? is an allusion to the Civil War (a.k.a. the War of the Secession), but it isn?t.  It is a Vienna-Style lager and therefore alludes to the Vienna Secession, a group of artists in turn of the century Vienna that shunned the formalism of the Academy in favor of a more organic art form that became synonymous with the Art Nouveau.  Gustav Klimt was the Secession?s founding president and most famous member.  Inscribed outside the group?s exhibition building are the words, ""to every age its art and to art its freedom"", a fitting evocation to the spirit of Free State.  A pronounced toasted malt character comes from the use of Vienna Malt, similar in character to Munich Malt.  A touch of Chocolate Wheat Malt adds a hint of color and roastiness to this medium amber lager.  A modest amount of Sterling hops are used to counterpoint this beer?s clean maltiness.",25,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Vienna Secession Lager,free-state-brewing-co-vienna-secession-lager,Lager - Vienna,185876,4889,https://untappd.akamaized.net/site/brewery_logos/brewery-4889_1287b.jpeg,Free State Brewing Co.,free-state-brewing-co,Micro Brewery,http://www.facebook.com/freestatebrewing,FreeStateBeer,http://freestatebrewing.com/,United States,Lawrence,KS,38.9719,-95.2357,"Mon, 11 Jun 2012 18:43:43 +0000",0,1,185876.0,"Fri, 25 Jan 2013 17:06:22 +0000",23667.0,27,3.67593,0,36,36,0,0,[],3.65194,False
0,4.0,"Liberation Ale (4% ABV) The award-winning ale is a golden beer brewed with the finest Maris Otter and lager malt. Golding hops are used for bitterness, while Syrian Goldings and Hallertau Hersbrucker hops provide aroma.

Liberation Ale is a well-balanced and morish beer with a hint of citrus on the nose. It is the perfect accompaniment to seafood, pasta and salads and none more so than when local produce is used. It also goes extremely well with some of the Genuine Jersey mature and crumbly cheeses.",0,https://untappd.akamaized.net/site/beer_logos/beer-23668_ad95b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23668_963e9_hd.jpeg,Liberation Ale,the-jersey-brewery-liberation-ale,Golden Ale,23668,6647,https://untappd.akamaized.net/site/brewery_logos/brewery-TheJerseyBrewery_6647_90e90.jpeg,Liberation Brewery,liberation-brewery,Micro Brewery,http://www.facebook.com/Taste2day,taste2day,http://www.liberationgroup.com/brewery,Channel Islands,Saviour,"Jersey, JE2 7WF",49.1894,-2.08303,"Thu, 13 Jan 2011 00:36:34 +0000",0,1,,,,1012,3.35153,48,1454,1133,0,0,[],3.42088,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wee Heavy,devin-s-brewery-wee-heavy,Scotch Ale / Wee Heavy,23669,3950,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Devin's Brewery,devin-s-brewery,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 13 Jan 2011 00:37:39 +0000",1,1,,,,0,0.0,0,1,1,0,0,[],3.786,False
0,0.0,"In another Twist on the American Pale Ale style, we?ve created a deep amber ale using Pale Ale and dark crystal malts. This beer is generously hopped with Centennial and Columbus hops in the kettle and a healthy dose of pungent Columbus and Chinook hops for dry hopping. The result is a very American hop flavor and aroma seated into a rich malt background. The body is medium and hop flavor intense.",53,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Emancipation Pale Ale,free-state-brewing-co-emancipation-pale-ale,Pale Ale - American,23670,4889,https://untappd.akamaized.net/site/brewery_logos/brewery-4889_1287b.jpeg,Free State Brewing Co.,free-state-brewing-co,Micro Brewery,http://www.facebook.com/freestatebrewing,FreeStateBeer,http://freestatebrewing.com/,United States,Lawrence,KS,38.9719,-95.2357,"Thu, 13 Jan 2011 00:37:54 +0000",0,1,,,,2,0.0,0,5,4,0,0,[],3.56383,False
0,7.23,"This IPA, or RyePA as some may suggest, uses a significant quantity of flaked rye to contribute a soft, silky mouthfeel to counterpoint its aggressive hopping.  Sizable quantities of Sterling, Simcoe,Citra, Eureka, Apollo and Amarillo hops are complimented by a subtle maltiness that holds its own while allowing the hops to shine in this orange-hued slightly hazy ale.",70,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cameron's Treehouse IPA,free-state-brewing-co-cameron-s-treehouse-ipa,Rye Beer,23671,4889,https://untappd.akamaized.net/site/brewery_logos/brewery-4889_1287b.jpeg,Free State Brewing Co.,free-state-brewing-co,Micro Brewery,http://www.facebook.com/freestatebrewing,FreeStateBeer,http://freestatebrewing.com/,United States,Lawrence,KS,38.9719,-95.2357,"Thu, 13 Jan 2011 00:39:05 +0000",0,1,,,,77,3.92208,0,102,95,0,0,[],3.70511,False
0,9.4,"All your favorite vices in just one pint...beer, coffee, and genuine Tennessee whiskey. A strong coffee oatmeal Imperial Stout was aged for six months in a Jack Daniel's barrel for a complex concoction that will leave your taste buds wide-eyed and bushy-tailed.",0,https://untappd.akamaized.net/site/beer_logos/beer-23672_c727b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23672_c1576_hd.jpeg,Rise-n-Shine,terrapin-beer-co-rise-n-shine,Stout - Imperial Oatmeal,23672,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,"Thu, 13 Jan 2011 00:40:15 +0000",0,1,,,,1402,4.14408,135,1750,1646,0,0,[],4.05597,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Imperial Stout,mount-pleasant-brewing-company-imperial-stout,Stout - American Imperial / Double,23673,2640,https://untappd.akamaized.net/site/brewery_logos/brewery-2640_03a05.jpeg,Mountain Town Brewing Company,mountain-town-brewing-company,Micro Brewery,http://www.facebook.com/#!/pages/Mount-Pleasant-Brewing-Company/142987668139,MtPBrewingCo,www.mountaintownbrew.com,United States,Mt Pleasant,MI,43.6122,-84.7829,"Thu, 13 Jan 2011 00:44:29 +0000",0,1,,,,21,3.86905,0,27,24,0,0,[],3.66477,False
0,7.27,"A unique marriage of imported British malts and Pacific Northwest hops creates the biggest and boldest of our regular beer offerings. Our Imperial India Pale Ale is a formidable, west-coast style India Pale Ale, loaded with the pine and citrus flavors and aromas of multiple hops from that region, all on top of a rich and warming malt base. Please approach our Imperial IPA with respect.",0,https://untappd.akamaized.net/site/beer_logos/beer-23674_7cea5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23674_3cb56_hd.jpeg,Imperial IPA,great-dane-pub-brewing-company-imperial-ipa,IPA - Imperial / Double,23674,8041,https://untappd.akamaized.net/site/brewery_logos/brewery-8041_0d971.jpeg,Great Dane Pub & Brewing Company,great-dane-pub-brewing-company,Brew Pub,http://www.facebook.com/greatdanedowntown,greatdanepub,http://www.greatdanepub.com/,United States,Madison,WI,43.0745,-89.38,"Thu, 13 Jan 2011 00:45:42 +0000",0,1,,,,1929,3.68222,34,2684,2161,0,0,[],3.67795,False
0,7.0,"Elephant Rock is a massive sandstone formation imposing itself above the wilderness near Palmer Lake. It?s a wild, natural wonder and a rewarding sight for those who venture to find it.

Our American IPA has a bold, commanding spirit worthy of the local landmark. Over two pounds per barrel of late-addition hops give Elephant Rock its resinous pine and bright citrus profile. It?s monumental flavor worth discovering.
",77,https://untappd.akamaized.net/site/beer_logos/beer-_73071_sm_dcdae6958299083f470c8de394b97e.jpeg,,Elephant Rock IPA,pikes-peak-brewing-co-elephant-rock-ipa,IPA - American,73071,12033,https://untappd.akamaized.net/site/brewery_logos/brewery-PikesPeakBrewingCo_12033.jpeg,Pikes Peak Brewing Co.,pikes-peak-brewing-co,Micro Brewery,http://www.facebook.com/pikespeakbrewing,pikespeakbeer,http://pikespeakbrewing.com/,United States,Monument,CO,39.0945,-104.859,"Fri, 19 Aug 2011 20:55:00 +0000",0,1,73071.0,"Thu, 07 Mar 2013 15:33:00 +0000",23675.0,3938,3.75463,101,6231,4368,0,0,[],3.74718,False
0,6.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-HenryWeinhardsWoodlandPassIPA_189353.jpeg,,Henry Weinhard's Woodland Pass IPA,blitz-weinhard-brewing-co-henry-weinhard-s-woodland-pass-ipa,IPA - American,189353,2014,https://untappd.akamaized.net/site/brewery_logos/brewery-BlitzWeinhardBrewingCompany_2014.jpeg,Blitz-Weinhard Brewing Company,blitz-weinhard-brewing-company,Macro Brewery,http://www.facebook.com/HenryWeinhards,,http://www.henryweinhards.com,United States,Golden,Co,39.7555,-105.221,"Wed, 20 Jun 2012 11:11:15 +0000",0,1,189353.0,"Sun, 14 Oct 2012 18:07:48 +0000",23676.0,15132,3.02937,9,24287,17540,0,0,[],3.04166,False
0,5.5,"Happy Jack is a medium bodied, malty Scottish ale with a touch of ginger and smoked malt. Sweet aromas of caramel and toffee serve as the perfect precursor to the similar malt flavors within. Accents of floral ginger and smoked malt impact the palate, and linger slightly in the finish.",51,https://untappd.akamaized.net/site/beer_logos/beer-23677_bec8b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23677_5b2bb_hd.jpeg,Happy Jack,short-s-brewing-company-happy-jack,Scottish Ale,23677,1139,https://untappd.akamaized.net/site/brewery_logos/brewery-shortsbrewingcompany_1139.jpeg,Short's Brewing Company,short-s-brewing-company,Micro Brewery,http://www.facebook.com/ShortsBrewing,ShortsBrewing,http://www.shortsbrewing.com/,United States,Bellaire,MI,44.9763,-85.2104,"Thu, 13 Jan 2011 01:05:56 +0000",0,1,,,,2499,3.33613,1,3104,2695,0,0,[],3.37037,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sweet Devil 2.0,ruination-press-sweet-devil-2-0,Saison / Farmhouse Ale,23678,3454,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Ruination Press,ruination-press,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 13 Jan 2011 01:23:06 +0000",1,1,,,,1,0.0,0,8,1,0,0,[],2.524,False
0,7.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-23679_eea37_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23679_aa9c6_hd.jpeg,Belgian #1,barrier-brewing-company-belgian-1,Pale Ale - Belgian,23679,4171,https://untappd.akamaized.net/site/brewery_logos/brewery-BarrierBrewing_4171.png,Barrier Brewing Company,barrier-brewing-company,Micro Brewery,http://Facebook.com/BarrierBrewingCo,BarrierBrewing,http://www.barrierbrewing.com,United States,Oceanside,NY,40.6387,-73.6401,"Thu, 13 Jan 2011 01:34:38 +0000",0,1,,,,553,3.64602,0,734,645,0,0,[],3.64749,False
