auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,7.5,"Double the chocolate, double the fun! A customer favorite! ",0,https://untappd.akamaized.net/site/beer_logos/beer-DoubleChocolateStout_31095.jpeg,,Double Chocolate Stout,mad-brewer-double-chocolate-stout,Stout - Milk / Sweet,31095,8222,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Mad Brewer,mad-brewer,Micro Brewery,,,,United States,North Ridgeville,OH,41.3959,-81.9994,,,"Thu, 17 Feb 2011 03:29:21 +0000",0,0,,,,1,0.0,,0,7,7,0,,,,,,,,,,,0.0,[],3.58057,False
0,4.0,"German ale that utilizes a unique blend of seven different German malts and two different German hops to produce a golden color, unmatched in it's smoothness, with a light refreshing finish.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cooper's Gold Kolsch,rocky-river-brewing-company-cooper-s-gold-kolsch,K?lsch,38814,2876,https://untappd.akamaized.net/site/brewery_logos/brewery-RockyRiverBrewingCompany_2876.jpeg,Rocky River Brewing Company,rocky-river-brewing-company,Micro Brewery,http://www.facebook.com/RockyRiverBrewingCompany,rockyriverbrew,http://www.rockyriverbrewco.com/,United States,Cleveland,OH,41.4622,-81.856,,,"Sun, 20 Mar 2011 16:39:02 +0000",0,1,38814.0,"Tue, 05 Jul 2016 02:25:20 +0000",31096.0,613,3.26754,,10,803,687,0,,,,,,,,,,,0.0,[],3.39527,False
0,10.8,,0,https://untappd.akamaized.net/site/beer_logos/beer-BelgianTrippel_31097.jpeg,,Belgian Trippel,lumberyard-brewing-company-belgian-trippel,Belgian Tripel,31097,3208,https://untappd.akamaized.net/site/brewery_logos/brewery-LumberYardBrewingCompany_3208.jpeg,LumberYard Brewing Company,lumberyard-brewing-company,Micro Brewery,http://www.facebook.com/pages/Lumberyard-Brewing-Company/114791435215354,Lumberyardbrew,http://www.lumberyardbrewingcompany.com,United States,Flagstaff,AZ,35.1964,-111.649,,,"Thu, 17 Feb 2011 03:33:57 +0000",0,1,,,,276,3.62591,,1,348,323,0,,,,,,,,,,,0.0,[],3.63908,False
0,7.5,"Squeeze those hops for all they're worth and prepare to pucker up: Nugget Nectar Ale, will take hopheads to nirvana with a heady collection of Nugget, Warrior and Tomahawk hops. Starting with the same base ingredients of our flagship HopBack Amber Ale, Nugget Nectar intensifies the malt and hop flavors to create an explosive hop experience.",93,https://untappd.akamaized.net/site/beer_logos/beer-3757_1b370_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3757_204c2_hd.jpeg,Nugget Nectar,troegs-independent-brewing-nugget-nectar,Red Ale - Imperial / Double,3757,2583,https://untappd.akamaized.net/site/brewery_logos/brewery-2583_bfb6f.jpeg,Tr?egs Independent Brewing,troegs-independent-brewing,Micro Brewery,https://www.facebook.com/troegsbrewingco,TroegsBeer,http://www.troegs.com/,United States,Hershey,PA,40.2933,-76.6576,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3757.0,"Thu, 01 Jan 1970 00:00:00 +0000",31098.0,118238,4.02825,,1836,346120,130410,0,,,,,,,,,,,0.0,[],4.02727,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Thomas Hardy's Ale (1973),eldridge-pope-thomas-hardy-s-ale-1973,Old Ale,31099,6314,https://untappd.akamaized.net/site/brewery_logos/brewery-6314_d6621.jpeg,Eldridge Pope & Co ,eldridge-pope-co,Micro Brewery,,,,England,Dorchester,"Dorset, DT1 1QT",50.7105,-2.43905,,,"Thu, 17 Feb 2011 03:36:47 +0000",0,0,,,,1,0.0,,0,6,6,0,,,,,,10.0,Thomas Hardy's Ale (1968),eldridge-pope-thomas-hardy-s-ale-1968,233217.0,36.0,,,3.57953,False
0,8.0,Full Bodied Bitter Red Ale,0,https://untappd.akamaized.net/site/beer_logos/beer-31100_1d6bb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31100_9cda2_hd.jpeg,Juggernaut Double Red,dragonmead-microbrewery-juggernaut-double-red,Red Ale - American Amber / Red,31100,463,https://untappd.akamaized.net/site/brewery_logos/brewery-DragonmeadMicrobrewery_463.jpeg,Dragonmead Microbrewery,dragonmead-microbrewery,Micro Brewery,http://www.facebook.com/pages/Dragonmead-Brewery/107090292669132,Dragonmeadbrew,http://www.dragonmead.com,United States,Warren,MI,42.4927,-82.9752,,,"Thu, 17 Feb 2011 03:42:18 +0000",0,1,,,,681,3.64023,,4,904,786,0,,,,,,,,,,,0.0,[],3.64357,False
0,6.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Jeezum Crow India Brown Ale,big-time-brewing-company-jeezum-crow-india-brown-ale,Brown Ale - American,31101,123,https://untappd.akamaized.net/site/brewery_logos/brewery-BigTimeBrewingCompany_123.jpeg,Big Time Brewing Company,big-time-brewing-company,Micro Brewery,https://www.facebook.com/pages/Big-Time-Brewery-Alehouse/138251856236808,BigTimeBrewery,http://www.bigtimebrewery.com,United States,Seattle,WA,47.6576,-122.313,,,"Thu, 17 Feb 2011 03:45:22 +0000",0,1,,,,0,0.0,,0,8,8,0,,,,,,,,,,,0.0,[],3.59537,False
0,6.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-TartanAle_31102.jpeg,,Alexander Keith's Tartan Ale,oland-brewery-a-keith-s-brewery-alexander-keith-s-tartan-ale,Scottish Ale,31102,49965,https://untappd.akamaized.net/site/brewery_logos/brewery-OlandBrewery_49965.jpeg,Oland Brewery / A. Keith's Brewery,oland-brewery-a-keith-s-brewery,Macro Brewery,,AlexanderKeiths,http://www.keiths.ca/,Canada,Halifax,NS,44.66,-63.5999,,,"Thu, 17 Feb 2011 03:47:02 +0000",0,1,,,,71,3.19718,,2,135,119,0,,,,,,,,,,,0.0,[],3.56531,False
0,5.2,Wheat ale brewed with orange peel with clover honey added.,15,https://untappd.akamaized.net/site/beer_logos/beer-39740_d1a23_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-39740_3f2dc_hd.jpeg,Summer Honey Wheat,blue-moon-brewing-company-summer-honey-wheat,Pale Wheat Ale - American,39740,127804,https://untappd.akamaized.net/site/brewery_logos/brewery-127804_1a670.jpeg,Blue Moon Brewing Company,blue-moon-brewing-company,Macro Brewery,https://www.facebook.com/bluemoon,BlueMoonBrewCo,http://www.bluemoonbrewingcompany.com/,United States,Denver,CO,39.7561,-104.992,,,"Sat, 26 Mar 2011 01:56:55 +0000",0,1,39740.0,"Thu, 01 Jan 1970 00:00:00 +0000",31103.0,61449,3.29906,,3116,95434,70834,0,,,,,,,,,,,0.0,[],3.30081,False
0,5.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_219595_d7789089255e28326ea94ca4597d.jpeg,,Hog's Head Brew (Harry Potter),florida-beer-company-hog-s-head-brew-harry-potter,Scottish Ale,219595,535,https://untappd.akamaized.net/site/brewery_logos/brewery-FloridaBeerCompany_535.jpeg,Florida Beer Company,florida-beer-company,Micro Brewery,http://www.facebook.com/FloridaBeerCompany,FLORIDABEER,http://www.floridabeer.com,United States,Cape Canaveral,FL,28.3994,-80.6097,,,"Fri, 24 Aug 2012 13:08:49 +0000",0,1,219595.0,"Thu, 14 Apr 2016 17:48:09 +0000",31104.0,6171,3.62174,,146,7817,6930,0,,,,,,,,,,,0.0,[],3.62313,False
