auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,IPA,good-microbrew-grill-ipa,IPA - American,27726,7568,https://untappd.akamaized.net/site/brewery_logos/brewery-GoodMicrobrewery_7568.jpeg,Good Microbrew & Grill,good-microbrew-grill,Micro Brewery,,,,United States,Los Angeles,CA,34.0909,-118.278,,,"Mon, 31 Jan 2011 00:18:17 +0000",0,1,,,,0,0.0,,0,2,2,0,,,,,,,,,,,0.0,[],3.59537,False
0,5.5,Toasted malt tones and floral finish,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Irish Red Ale,breckenridge-brewery-irish-red-ale,Red Ale - Irish,40264,236,https://untappd.akamaized.net/site/brewery_logos/brewery-BreckenridgeBrewery_236.jpeg,Breckenridge Brewery,breckenridge-brewery,Micro Brewery,http://www.facebook.com/BreckenridgeBrewery,BreckBrew,http://www.breckbrew.com,United States,Littleton,CO,39.5943,-105.025,,,"Sun, 27 Mar 2011 21:56:33 +0000",0,1,40264.0,"Fri, 13 Jan 2012 08:49:57 +0000",27727.0,425,3.43176,,1,550,519,0,,,,,,,,,,,0.0,[],3.52332,False
0,11.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-8782_3b142_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8782_b5a2e_hd.jpeg,Kasteel Tripel,brouwerij-van-honsebrouck-kasteel-tripel,Belgian Tripel,8782,303,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanHonsebrouck_303.jpeg,Brouwerij Van Honsebrouck,brouwerij-van-honsebrouck,Macro Brewery,https://www.facebook.com/vanhonsebrouck,,http://www.vanhonsebrouck.be,Belgium,Ingelmunster,West-Vlaanderen,50.9201,3.25783,,,"Fri, 12 Nov 2010 13:41:14 +0000",0,1,8782.0,"Thu, 01 Jan 1970 00:00:00 +0000",27728.0,28976,3.67761,,1152,38415,32231,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 566569, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-8782_3b142_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-kasteel-tripel-2011', 'beer_name': 'Kasteel Tripel (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 647814, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-8782_3b142_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-kasteel-tripel-2008', 'beer_name': 'Kasteel Tripel (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 979978, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-8782_3b142_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-kasteel-tripel-2010', 'beer_name': 'Kasteel Tripel (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 980779, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-8782_3b142_sm.jpeg', 'beer_slug': 'brouwerij-van-honsebrouck-kasteel-tripel-2012', 'beer_name': 'Kasteel Tripel (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1059924, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brouwerij-van-honsebrouck-kasteel-tripel-2009', 'beer_name': 'Kasteel Tripel (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.67734,False
0,6.0,This handcrafted ale was developed from the 2001 Maryland's Best Pale Ale Homebrew Competition. Made with American and English Hops this beer has a toasted malt flavor and dry hoppy finish. Contract brewed for Phillips Seafood. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Phillips Amber Ale,heavy-seas-beer-phillips-amber-ale,Red Ale - American Amber / Red,27729,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,,,"Mon, 31 Jan 2011 00:22:58 +0000",0,1,,,,3539,3.26794,,74,4270,4021,0,,,,,,,,,,,0.0,[],3.29834,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pale Ale,the-hideout-brewing-company-pale-ale,Pale Ale - American,27730,4127,https://untappd.akamaized.net/site/brewery_logos/brewery-4127_3cd51.jpeg,The Hideout Brewing Company,the-hideout-brewing-company,Micro Brewery,https://www.facebook.com/hideoutbrewing,HideoutBrewing,http://hideoutbrewing.com,United States,Grand Rapids,MI,43.0179,-85.6308,,,"Mon, 31 Jan 2011 00:23:54 +0000",0,0,,,,36,3.375,,0,70,54,0,,,,,,,,,,,0.0,[],3.56505,False
0,0.0,2011 BIG ReplicAle,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Theadore Mack,people-s-brewing-company-theadore-mack,Stout - American Imperial / Double,27731,2400,https://untappd.akamaized.net/site/brewery_logos/brewery-2400_31563.jpeg,People's Brewing Company,peoples-brewing-company,Micro Brewery,http://www.facebook.com/peoplesbrew,PeoplesBrew,http://www.peoplesbrew.com/,United States,Lafayette,IN,40.4376,-86.8866,,,"Mon, 31 Jan 2011 00:44:18 +0000",0,1,,,,0,0.0,,0,10,4,0,,,,,,,,,,,0.0,[],3.59537,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_212627_sm_6623e8a0df12faf4a6e855a3725e52.jpeg,,Oxfordshire Blue,ridgeway-brewing-oxfordshire-blue,Extra Special / Strong Bitter,212627,1056,https://untappd.akamaized.net/site/brewery_logos/brewery-1056_2c706.jpeg,Ridgeway Brewing,ridgeway-brewing,Micro Brewery,,RidgewayBrewery,http://www.ridgewaybrewery.co.uk/,England,,"South Stoke, Oxfordshire",51.5463,-1.13512,,,"Thu, 09 Aug 2012 21:57:49 +0000",0,1,212627.0,"Wed, 19 Sep 2012 19:56:50 +0000",27732.0,418,3.5012,,7,524,485,0,,,,,,,,,,,0.0,[],3.56438,False
0,5.0,"This mutt of a beer is truly unique, just like its name's origin. Cara de Luna comes from a childhood nickname that founder Marisa's dad came up with to describe her incredibly round and full face. The phrase is Spanish for ""Face of the Moon."" We take German hops, Belgian Malt, and American yeast to make this Black German Pale Ale. A light mouthfeel lends itself to the soft maltiness and distinct smooth hop character. Leaving convention behind, this beer paves its own path....just like Marisa and her big ol' face.",25,https://untappd.akamaized.net/site/beer_logos/beer-27733_3e4c5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-27733_60f40_hd.jpeg,Cara De Luna Black Ale,crazy-mountain-brewing-company-cara-de-luna-black-ale,IPA - Black / Cascadian Dark Ale,27733,4948,https://untappd.akamaized.net/site/brewery_logos/brewery-4948_1201c.jpeg,Crazy Mountain Brewing Company,crazy-mountain-brewing-company,Micro Brewery,https://www.facebook.com/crazymountainbrewery,crazymtnbrewery,http://www.crazymountainbrewery.com/,United States,Edwards,CO,39.6488,-106.589,,,"Mon, 31 Jan 2011 00:46:26 +0000",0,1,,,,3938,3.53974,,551,4897,4424,0,,,,,,,,,,,0.0,[],3.54774,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Beach Break Texas Brown,double-overhead-brewing-co-beach-break-texas-brown,Brown Ale - American,27734,6878,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Double Overhead Brewing Co.,double-overhead-brewing-co,Home Brewery,,,,United States,,,0.0,0.0,,,"Mon, 31 Jan 2011 00:47:34 +0000",1,1,,,,0,0.0,,0,3,2,0,,,,,,,,,,,0.0,[],3.786,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_27735_74b3fa6c11e8fa239bae9f9fb93e.jpeg,,Goldmine,winery-exchange-world-brews-goldmine,Lager - Pale,27735,34528,https://untappd.akamaized.net/site/brewery_logos/brewery-WineryExchangeWorldBrews_34528_77069.jpeg,"Winery Exchange, World Brews",winery-exchange-world-brews,Bar / Restaurant / Store,http://www.facebook.com/business/dashboard/#/pages/Novato-CA/Winery-Exchange/84718089695,WineryExchange,http://www.wineryexchange.com/beer.asp,United States,Novato,CA,38.074,-122.543,,,"Mon, 31 Jan 2011 00:48:59 +0000",0,1,,,,2148,2.57111,,28,3601,2537,0,,,,,,,,,,,0.0,[],2.70539,False
