auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Corey's Rye Stout,pihera-brew-corey-s-rye-stout,Stout - Other,10201,2836,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Pihera Brew,pihera-brew,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 20 Nov 2010 09:48:12 +0000",1,1,,,,0,0.0,,0,7,6,0,,,,,,,,,,,0.0,[],3.786,False
0,0.0,Wonderful home brew with lots of espresso flavor. Go figure...,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Espresso Stout,burnt-carpet-brewery-espresso-stout,Stout - Other,10202,2837,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Burnt Carpet Brewery,burnt-carpet-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 20 Nov 2010 09:50:36 +0000",1,1,,,,0,0.0,,0,12,8,0,,,,,,,,,,,0.0,[],3.786,False
0,5.2,American pale ale made with Citra hops. 5.2 abv ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Citra Pale Ale,marble-brewery-citra-pale-ale,Pale Ale - American,10203,825,https://untappd.akamaized.net/site/brewery_logos/brewery-825_38484.jpeg,Marble Brewery,marble-brewery,Brew Pub,http://www.facebook.com/marblebrewery,marblebrewery,http://marblebrewery.com/,United States,Albuquerque,NM,35.0928,-106.647,,,"Sat, 20 Nov 2010 09:50:40 +0000",0,1,,,,67,3.86567,,2,97,84,0,,,,,,,,,,,0.0,[],3.68936,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Espresso Stout (an Alan Collaboration),burnt-carpet-brewery-espresso-stout-an-alan-collaboration,Stout - Other,10204,2837,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Burnt Carpet Brewery,burnt-carpet-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 20 Nov 2010 09:51:51 +0000",1,1,,,,1,0.0,,0,18,16,0,,,,,,,,,,,0.0,[],2.524,False
0,6.2,"This aggressive American ale features a hearty quantity of pale malt and a massive dose of US-grown Centennial and Cascade hops. The resulting ale is a rich golden color and rather light in body, yet has a huge citrus aroma and is extremely bitter. Our own alpha acid test!",85,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Eighty-Five,lafayette-brewing-eighty-five,IPA - American,10205,764,https://untappd.akamaized.net/site/brewery_logos/brewery-LafayetteBrewing_764.jpeg,Lafayette Brewing Company,lafayette-brewing-company,Micro Brewery,http://www.facebook.com/pages/Lafayette-Brewing/220079724742557,LafBrew,http://lafbrew.com/,United States,Lafayette,IN,40.4192,-86.8899,,,"Sat, 20 Nov 2010 09:53:17 +0000",0,1,,,,756,3.52546,,19,1115,849,0,,,,,,,,,,,0.0,[],3.56159,False
0,8.69,Dry Hopped Black Lager,0,https://untappd.akamaized.net/site/beer_logos/beer-AnniversaryLagerSeventeen_10207.jpeg,,Anniversary Lager - Seventeen,avery-brewing-company-anniversary-lager-seventeen,Lager - Dark,10207,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Sat, 20 Nov 2010 10:02:01 +0000",0,0,,,,465,3.71559,,1,700,649,0,,,,,,,,,,,0.0,[],3.6898,False
0,4.6,Organic,0,https://untappd.akamaized.net/site/beer_logos/beer-165287_640a1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-165287_3f8d3_hd.jpeg,Thy ?kologisk Classic,thisted-bryghus-thy-okologisk-classic,Lager - Vienna,165287,2652,https://untappd.akamaized.net/site/brewery_logos/brewery-ThistedBryghus_2652.jpeg,Thisted Bryghus,thisted-bryghus,Micro Brewery,https://www.facebook.com/pages/Thisted-Bryghus/115695538453349,,http://www.thisted-bryghus.dk,Denmark,Thisted,,56.9531,8.68147,,,"Sat, 28 Apr 2012 06:53:51 +0000",0,1,165287.0,"Sun, 17 Nov 2013 12:39:04 +0000",10208.0,951,2.85358,,30,1182,1029,0,,,,,,,,,,,0.0,[],3.04766,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cocoa Espresso Stout (an Alan Collaboration),burnt-carpet-brewery-cocoa-espresso-stout-an-alan-collaboration,Stout - Other,10209,2837,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Burnt Carpet Brewery,burnt-carpet-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Sat, 20 Nov 2010 10:07:06 +0000",1,1,,,,1,0.0,,0,26,19,0,,,,,,,,,,,0.0,[],2.524,False
0,5.4,"This ain't your grandma's fizzy blueberry lager. Blueberry Cobbler is a copiously blueberried glass of goodness with real cinnamon and vanilla added. It's purple, not because we add coloring, but because we use natural blueberries. So go ahead and sneak a slice. We won't tell. ",12,https://untappd.akamaized.net/site/beer_logos/beer-10210_0cf0d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-10210_17246_hd.jpeg,Blueberry Cobbler,funky-buddha-brewery-blueberry-cobbler,Fruit Beer,10210,3741,https://untappd.akamaized.net/site/brewery_logos/brewery-3741_5da85.jpeg,Funky Buddha Brewery,funky-buddha-brewery,Micro Brewery,http://www.facebook.com/funkybuddhabrewery,FunkyBuddhaBrew,http://www.funkybuddhabrewery.com/,United States,Oakland Park,FL,26.1743,-80.1307,,,"Sat, 20 Nov 2010 10:07:58 +0000",0,1,,,,11479,3.79304,,30,17065,12945,0,,,,,,,,,,,0.0,[],3.78934,False
0,0.0,"


",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Yamtacu-ale,homebrews-yamtacu-ale,Pumpkin / Yam Beer,10212,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,,,"Sat, 20 Nov 2010 10:40:04 +0000",1,1,10212.0,"Tue, 27 Oct 2015 20:25:09 +0000",10211.0,0,0.0,,0,15,9,0,,,,,,,,,,,0.0,[],3.786,False
0,0.0,"


",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Yamtacu-ale,homebrews-yamtacu-ale,Pumpkin / Yam Beer,10212,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,,,"Sat, 20 Nov 2010 10:40:04 +0000",1,1,,,,0,0.0,,0,15,9,0,,,,,,,,,,,0.0,[],3.786,False
0,5.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-_10213_18b62d3def2b5810a73d33942dd0.jpeg,,Naughty Goose,goose-island-beer-co-naughty-goose,Brown Ale - English,10213,2898,https://untappd.akamaized.net/site/brewery_logos/brewery-2898_7ee53.jpeg,Goose Island Beer Co.,goose-island-beer-co,Macro Brewery,https://m.facebook.com/Goose-Island-157863547303/,GooseIsland,http://www.gooseisland.com/,United States,Chicago,IL,41.8871,-87.6721,,,"Sat, 20 Nov 2010 10:49:32 +0000",0,1,,,,1180,3.49216,,1,1618,1506,0,,,,,,,,,,,0.0,[],3.52484,False
0,5.0,"Brewed in homage to the beer of Cologne, Krankshaft is a pale straw-hued smile in a glass. We throw in a little wheat malt to round out an easy Santiam hop bitterness.",28,https://untappd.akamaized.net/site/beer_logos/beer-_10215_b8c3b62c132734cf7821c03a9fa7.jpeg,,Krankshaft,metropolitan-brewing-krankshaft,K?lsch,10215,851,https://untappd.akamaized.net/site/brewery_logos/brewery-MetropolitanBrewing_851.jpeg,Metropolitan Brewing,metropolitan-brewing,Micro Brewery,http://www.facebook.com/MetropolitanBrewing?ref=nf,MetroBrewing,http://www.metrobrewing.com,United States,Chicago,IL,41.9749,-87.6743,,,"Sat, 20 Nov 2010 10:58:50 +0000",0,1,,,,14770,3.44299,,298,21053,16804,0,,,,,,,,,,,0.0,[],3.44721,False
0,7.8,A round and malty doppelbock balanced by rich flavors.,18,https://untappd.akamaized.net/site/beer_logos/beer-34084_5cb72_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-34084_ab100_hd.jpeg,The Doppelrock,great-lakes-brewing-company-the-doppelrock,Doppelbock ,34084,3125,https://untappd.akamaized.net/site/brewery_logos/brewery-3125_cc74b.jpeg,Great Lakes Brewing Company,great-lakes-brewing-company,Micro Brewery,http://www.facebook.com/greatlakesbrewingco,GLBC_Cleveland,http://www.greatlakesbrewing.com/,United States,Cleveland,OH,41.4844,-81.7044,,,"Tue, 01 Mar 2011 22:41:52 +0000",0,1,34084.0,"Thu, 01 Jan 1970 00:00:00 +0000",10216.0,1391,3.68871,,16,2802,1978,0,,,,,,,,,,,0.0,[],3.68189,False
0,0.0,"We start with our Dancing Ferret IPA, ramp up the strength and throw an iron in the flavor fire by adding roasted barley to darken the color and add hints of roast and dryness. A marriage of flavors that is sure to please!!",100,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Bitter Sable Imperial Black IPA,weasel-boy-brewing-company-bitter-sable-imperial-black-ipa,IPA - Imperial / Double Black,34104,2839,https://untappd.akamaized.net/site/brewery_logos/brewery-WeaselBoyBrewingCompany_2839.jpeg,Weasel Boy Brewing Company,weasel-boy-brewing-company,Micro Brewery,41894,WezlBoyBrewing,http://www.weaselboybrewing.com/,United States,Zanesville,OH,39.9364,-82.0101,,,"Wed, 02 Mar 2011 00:58:12 +0000",0,1,34104.0,"Tue, 17 Jul 2012 10:05:02 +0000",10217.0,437,3.67792,,0,664,513,0,6.6,Dancing Ferret IPA,weasel-boy-brewing-company-dancing-ferret-ipa,28631.0,128.0,,,,,,,,3.66653,False
