auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.7,"The beer English breweries would brew if they played football the right way. This Extra Special Ale takes a classic style and gives it an American twist. Enjoy the complex malt profile and layers of sublime English hops. One taste will have you saying ""Blimey!""",68,https://untappd.akamaized.net/site/beer_logos/beer-BlimeyEnglishStylePaleAle_22775.jpeg,,Blimey English-Style IPA,three-heads-brewing-blimey-english-style-ipa,IPA - English,22775,6891,https://untappd.akamaized.net/site/brewery_logos/brewery-6891_1aa94.jpeg,Three Heads Brewing,three-heads-brewing,Micro Brewery,http://www.facebook.com/pages/Three-Heads-Brewing/126843517347072,3headsbrewing,http://www.threeheadsbrewing.com,United States,Rochester,NY,43.1567,-77.5797,"Sat, 08 Jan 2011 12:07:47 +0000",0,0,,,,1040,3.46106,,0,1350,1205,0,,,,,,0.0,[],3.50401,False
0,7.0,"Smoke ?em if you?ve got ?em
Once upon a time the Publican poured American Pale Ale into a glass used previously for Bavarian-style Rauchbier, and an idea was born: Smoked APA. ",65,https://untappd.akamaized.net/site/beer_logos/beer-ConeSmoker_22776.jpeg,,Cone Smoker,new-albanian-brewing-company-cone-smoker,Smoked Beer,22776,904,https://untappd.akamaized.net/site/brewery_logos/brewery-NewAlbanianBrewingCompany_904.jpeg,New Albanian Brewing Company,new-albanian-brewing-company,Micro Brewery,http://www.facebook.com/pages/New-Albanian-Brewing-Company/327922561149,nabcnews,http://www.newalbanian.com,United States,New Albany,IN,38.3281,-85.8171,"Sat, 08 Jan 2011 12:12:41 +0000",0,1,,,,62,3.59274,,0,96,87,0,,,,,,0.0,[],3.64043,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oak Barrel Stout,colonial-williamsburg-oak-barrel-stout,Stout - Other,22777,2492,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Chowning's Tavern,chownings-tavern,Bar / Restaurant / Store,,,,United States,Williamsburg,VA,37.2718,-76.6992,"Sat, 08 Jan 2011 12:14:03 +0000",0,1,,,,1,0.0,,0,4,4,0,,,,,,0.0,[],3.63772,False
0,6.2,"A blend of rich chocolate toffee, and nutty flavors combine with a light roast character and balanced hop bitterness to form a medium bodied dark brown beer with a sweet aroma and last impression. 2010 bronze medal winner. Great American beer festival",30,https://untappd.akamaized.net/site/beer_logos/beer-_22779_5ae3a732f20a37b5ec2a86442d20.jpeg,,Blimp Hangar Porter,tustin-brewing-company-blimp-hangar-porter,Porter - American,22779,9786,https://untappd.akamaized.net/site/brewery_logos/brewery-TustinBrewingCompany_9786.jpeg,Tustin Brewing Company,tustin-brewing-company,Micro Brewery,https://www.facebook.com/pages/Tustin-Brewing-Company/190639407635349,tustinbrewery,http://www.tustinbrewery.com/,United States,Tustin,CA,33.7496,-117.811,"Sat, 08 Jan 2011 12:17:11 +0000",0,1,,,,761,3.62122,,9,1058,869,0,,,,,,0.0,[],3.62973,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Big Black Bock,red-truck-beer-company-big-black-bock,Bock,22780,4067,https://untappd.akamaized.net/site/brewery_logos/brewery-4067_d28e5.jpeg,Red Truck Beer Company,red-truck-beer-company,Micro Brewery,https://www.facebook.com/RedTruckBeer,redtruckbeer,http://www.redtruckbeer.com,Canada,Vancouver,BC,49.2685,-123.097,"Sat, 08 Jan 2011 12:19:09 +0000",0,1,,,,6,0.0,,0,15,12,0,,,,,,0.0,[],3.5402,False
0,5.2,"After a trip to Europe, New Belgium?s co-founder returned to Colorado from Belgium with a handful of ingredients and an idea. Two years later, Fat Tire ? named in honor of his inspired bike ride across the Belgian countryside ? pedaled its way into the hearts of beer drinkers. Now considered an iconic centerpiece of the craft beer movement, Fat Tire represents the American spirit of craft brewing ingenuity and an irresistible imagination that reminds us all to rediscover our playful side.

Fat Tire?s unique flavor profile originates from the late 1930s, when local Belgian breweries aimed to satisfy the tastes of visiting British soldiers. English floral hops, subtle malt sweetness and spicy, fruity notes from Belgian yeast made for a balanced yet magical combination. These same characteristics are at the heart of Fat Tire. Classified as an Ameri-Belgo style ale by the revered Great American Beer Festival and World Beer Cup competitions, Fat Tire blends a fine malt presence, fresh herbal hop balance and a touch of fruity yeast to offer drinkers everywhere a timeless craft beer experience with a rare blend of balance and complexity.",22,https://untappd.akamaized.net/site/beer_logos/beer-6887_25a2f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6887_7df1b_hd.jpeg,Fat Tire,new-belgium-brewing-company-fat-tire,Red Ale - American Amber / Red,6887,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,"Wed, 27 Oct 2010 13:28:08 +0000",0,1,6887.0,"Thu, 01 Jan 1970 00:00:00 +0000",22781.0,343593,3.58972,,9287,819710,393832,0,,,,,,5.0,"[{'beer': {'bid': 426121, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-dry-hopped-amber-w-centennial-hops', 'beer_name': 'Dry-Hopped Amber W/Centennial Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 807754, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-tandem-ale-2002', 'beer_name': 'Tandem Ale (2002)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1306208, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-fat-tire-on-amarillo-hops', 'beer_name': 'Fat Tire On Amarillo Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1400864, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-6887_25a2f_sm.jpeg', 'beer_slug': 'new-belgium-brewing-company-fat-tire-dry-hopped-with-simcoe', 'beer_name': 'Fat Tire Dry-Hopped with Simcoe', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1960358, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-belgium-brewing-company-whiskey-barrel-aged-fat-tire', 'beer_name': 'Whiskey Barrel Aged Fat Tire', 'is_vintage': 0, 'is_variant': 1}}]",3.58977,False
0,9.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brouwer's Imagination Ale (2009),the-lost-abbey-brouwer-s-imagination-ale-2009,Sour - American Wild Ale,22782,2712,https://untappd.akamaized.net/site/brewery_logos/brewery-2712_0b00a.jpeg,The Lost Abbey,the-lost-abbey,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.lostabbey.com/,United States,San Marcos,CA,33.1413,-117.15,"Sat, 08 Jan 2011 12:20:53 +0000",0,0,,,,114,4.15132,,0,157,136,0,,,,,,0.0,[],3.78684,False
0,5.2,Motor City Pale Ale has a full malty body that is balanced by a subtle citrus like tartness. This was the first beer made here at our brewery and is a classic example of a true American style Pale.,33,https://untappd.akamaized.net/site/beer_logos/beer-22783_18a5d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-22783_52e27_hd.jpeg,Pale Ale,motor-city-brewing-works-pale-ale,Pale Ale - American,22783,1727,https://untappd.akamaized.net/site/brewery_logos/brewery-MotorCityBrewingWorks_1727.jpeg,Motor City Brewing Works,motor-city-brewing-works,Micro Brewery,,MotorCityBeer,http://www.motorcitybeer.com/,United States,Detroit,MI,42.3517,-83.0658,"Sat, 08 Jan 2011 12:21:51 +0000",0,1,,,,1092,3.32692,,6,1475,1266,0,,,,,,0.0,[],3.39765,False
0,10.5,"Woodmaster is a high gravity, American Brown Ale fermented with Northern Michigan maple syrup and toasted pecans. This dark brown, full bodied ale is rich with sweet malt and syrup flavors. These flavors are complemented by the presence of hop aromas and a faint nuttiness.",23,https://untappd.akamaized.net/site/beer_logos/beer-_22784_a89d376098e3838e16416584c6cd.jpeg,,Woodmaster,short-s-brewing-company-woodmaster,Brown Ale - Imperial / Double,22784,1139,https://untappd.akamaized.net/site/brewery_logos/brewery-shortsbrewingcompany_1139.jpeg,Short's Brewing Company,short-s-brewing-company,Micro Brewery,http://www.facebook.com/ShortsBrewing,ShortsBrewing,http://www.shortsbrewing.com/,United States,Bellaire,MI,44.9763,-85.2104,"Sat, 08 Jan 2011 12:23:36 +0000",0,1,,,,3121,3.77996,,6,4779,3500,0,,,,,,0.0,[],3.76847,False
0,8.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Beachwood 4th Anniversary Golden Imperial Stout,triple-rock-brewery-beachwood-4th-anniversary-golden-imperial-stout,Spiced / Herbed Beer,22785,1283,https://untappd.akamaized.net/site/brewery_logos/brewery-1283_6c1bf.jpeg,Triple Rock Brewery,triple-rock-brewery,Brew Pub,https://www.facebook.com/TripleRockBrewing,triplerockbeer,http://triplerock.com/,United States,Berkeley,CA,37.8734,-122.269,"Sat, 08 Jan 2011 12:24:14 +0000",0,1,,,,9,0.0,,0,15,15,0,,,,,,0.0,[],3.54554,False
