auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-18217_65dac_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18217_02072_hd.jpeg,Regner Red Ale,lithia-beer-co-regner-red-ale,Red Ale - American Amber / Red,18217,4938,https://untappd.akamaized.net/site/brewery_logos/brewery-LithiaBeerCo_4938.jpeg,Lithia Beer Co.,lithia-beer-co,Micro Brewery,http://www.facebook.com/pages/Lithia-Beer/119731348070076,lithiabeer,http://www.lithiabeer.com/,United States,West Bend,WI,43.4313,-88.1578,"Tue, 28 Dec 2010 08:41:43 +0000",0,1,,,,456,3.11842,,3,671,553,0,,,,,,,,,,,0.0,[],3.33184,False
0,5.2,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rail Trail Pale Ale,gilded-otter-rail-trail-pale-ale,Pale Ale - American,18218,2820,https://untappd.akamaized.net/site/brewery_logos/brewery-GildedOtter_2820.jpeg,Gilded Otter,gilded-otter,Brew Pub,,,http://www.gildedotter.com,United States,New Paltz,NY,41.7479,-74.0897,"Tue, 28 Dec 2010 08:46:40 +0000",0,1,,,,380,3.30197,,17,460,442,0,,,,,,,,,,,0.0,[],3.45735,False
0,7.5,"This harvest-style ale celebrates the bounty of the seasons.  Deep mahogany in color and evenly hopped, released now for the first day of Fall.  ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Equinox,pisgah-brewing-company-equinox,Strong Ale - American,18219,1836,https://untappd.akamaized.net/site/brewery_logos/brewery-1836_a7510.jpeg,Pisgah Brewing Company,pisgah-brewing-company,Micro Brewery,http://www.facebook.com/PisgahBrewingCo,PisgahBrewing,http://pisgahbrewing.com/,United States,Black Mountain,NC,35.6179,-82.3212,"Tue, 28 Dec 2010 08:50:12 +0000",0,1,,,,258,3.60096,,0,313,298,0,,,,,,,,,,,0.0,[],3.59833,False
0,7.0,"The Boffo Brown ale is a beer that we brewed years ago and then put it in semi retirement for a couple years while we focused on other brands at the brewery. We have recently put it back onto active duty and are brewing it all year. The beer itself is delicious and is a favorite to many of us here at the brewery. Just as most of our beers it's on the ""full body"" scale pushing the envelope of what an American Brown Ale is to most people. The beer is a very deep/dark color of brown with a nice creamy tan head. The mouthfeel of the beer is very soft and is very drinkable. Flavors of  malt, caramel, toffee, and a mild earthy nutty finish allow this beer to be paired with hearty food and sips of bourbon.  ",26,https://untappd.akamaized.net/site/beer_logos/beer-8111_43e3c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8111_afdc1_hd.jpeg,Boffo Brown Ale,dark-horse-brewing-co-boffo-brown-ale,Brown Ale - American,8111,426,https://untappd.akamaized.net/site/brewery_logos/brewery-DarkHorseBrewingCo_426.jpeg,Dark Horse Brewing Co.,dark-horse-brewing-co,Micro Brewery,http://www.facebook.com/DarkHorseBrewing,DarkHorseBrewCo,http://www.darkhorsebrewery.com,United States,Marshall,MI,42.2667,-84.9641,"Tue, 09 Nov 2010 03:04:09 +0000",0,1,8111.0,"Thu, 01 Jan 1970 00:00:00 +0000",18220.0,21124,3.60015,,407,27293,23415,0,,,,,,,,,,,2.0,"[{'beer': {'bid': 855194, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dark-horse-brewing-co-boffo-brown-ale-2014', 'beer_name': 'Boffo Brown Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1349270, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'dark-horse-brewing-co-boffo-brown-ale-2015', 'beer_name': 'Boffo Brown Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.60087,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Coffee Stout,big-bird-brewing-coffee-stout,Stout - Other,18221,4844,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Big Bird Brewing,big-bird-brewing,Home Brewery,,,,United States,,,0.0,0.0,"Tue, 28 Dec 2010 08:56:45 +0000",1,1,,,,2,0.0,,0,4,2,0,,,,,,,,,,,0.0,[],1.893,False
0,6.2,"This is the first batch of beer we brewed after the conception of Devils Backbone Brewing Company in 2008. Our brewmaster Jason Oliver was thinking about how to design the IPA when he heard a rustle near his fence line (just touching the woods) where he saw two young proud eight point bucks walking along it. He decided to name the beer after those young bucks as it seemed to fit the spirit of the beer, which is proud, brash, youthful, yet approachable.",60,https://untappd.akamaized.net/site/beer_logos/beer-18222_99aec_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-18222_0d7a5_hd.jpeg,Eight Point IPA,devils-backbone-brewing-company-eight-point-ipa,IPA - American,18222,4939,https://untappd.akamaized.net/site/brewery_logos/brewery-DevilsBackboneBrewingCompany_4939.jpeg,Devils Backbone Brewing Company,devils-backbone-brewing-company,Micro Brewery,http://www.facebook.com/devilsbackbonebrewingcompany,dbbrewingco,http://www.dbbrewingcompany.com,United States,Roseland,VA,37.8705,-78.9189,"Tue, 28 Dec 2010 09:02:56 +0000",0,1,,,,51111,3.59101,,2542,83542,56828,0,,,,,,,,,,,3.0,"[{'beer': {'bid': 431734, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'devils-backbone-brewing-company-eight-point-ipa-w-chinook', 'beer_name': 'Eight Point IPA (w/ Chinook)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 574731, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'devils-backbone-brewing-company-eight-point-ipa-w-va-grown-hops', 'beer_name': 'Eight Point IPA (w/ VA Grown Hops)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1715829, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'devils-backbone-brewing-company-citra-lime-ipa', 'beer_name': 'Citra Lime IPA', 'is_vintage': 0, 'is_variant': 1}}]",3.59136,False
0,11.2,12th anniversary of Old Rasputin RIS aged in bourbon barrels.,0,https://untappd.akamaized.net/site/beer_logos/beer-OldRasputinXII_18223.jpeg,,Barrel-Aged Old Rasputin XII,north-coast-brewing-company-barrel-aged-old-rasputin-xii,Stout - Russian Imperial,18223,919,https://untappd.akamaized.net/site/brewery_logos/brewery-NorthCoastBrewingCompany_919_d2110.jpeg,North Coast Brewing Company,north-coast-brewing-company,Micro Brewery,http://www.facebook.com/northcoastbrewingcompany,NoCoastBrewCo,http://www.northcoastbrewing.com/,United States,Fort Bragg,CA,39.4465,-123.806,"Tue, 28 Dec 2010 09:07:39 +0000",0,0,,,,1728,4.35836,,17,2365,2158,0,11.6,Barrel-Aged Old Rasputin,north-coast-brewing-company-barrel-aged-old-rasputin,613497.0,41.0,11.6,Barrel-Aged Old Rasputin,north-coast-brewing-company-barrel-aged-old-rasputin,613497.0,41.0,,,4.25223,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ho Dan,crossroads-brewing-company-ho-dan,Pale Ale - Belgian,18224,3195,https://untappd.akamaized.net/site/brewery_logos/brewery-CrossroadsBrewingCompany_3195.jpeg,Crossroads Brewing Company,crossroads-brewing-company,Brew Pub,http://www.facebook.com/pages/Crossroads-Brewing-Company/156298684385965,Crossroads_Brew,http://www.crossroadsbrewingco.com/,United States,Athens,NY,42.2605,-73.8097,"Tue, 28 Dec 2010 09:08:07 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,,,,,,0.0,[],3.59537,False
0,7.5,"This Belgian strong dark ale pours a deep reddish-brown color and has a light tan head. Light spice, dark fruits and sugared candy make this the perfect holiday ale. Enjoy a 7.5% ABV.",0,https://untappd.akamaized.net/site/beer_logos/beer-_12921_757a65ef236f0363fc4f2aef6e50.jpeg,,Gulden Draak Vintage,brouwerij-van-steenberge-gulden-draak-vintage,Belgian Strong Dark Ale,12921,7778,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanSteenberge_7778.jpeg,Brouwerij Van Steenberge,brouwerij-van-steenberge,Macro Brewery,https://www.facebook.com/pages/Brouwerij-Vansteenberge/115468545211930,,http://www.vansteenberge.com,Belgium,Ertvelde,,51.1765,3.74606,"Sun, 05 Dec 2010 06:44:24 +0000",0,1,12921.0,"Thu, 01 Jan 1970 00:00:00 +0000",18225.0,399,3.83083,,3,509,486,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 109508, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_109508_ad443b1c2af206e6e38d813207ba.jpeg', 'beer_slug': 'brouwerij-van-steenberge-gulden-draak-vintage-2007', 'beer_name': 'Gulden Draak Vintage (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 112732, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_112732_58b5612c7d284f01ff704696edb5.jpeg', 'beer_slug': 'brouwerij-van-steenberge-gulden-draak-vintage-2010', 'beer_name': 'Gulden Draak Vintage (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 116984, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_116984_2676745b7d4fb9ced217e692e4b3.jpeg', 'beer_slug': 'brouwerij-van-steenberge-gulden-draak-vintage-2011', 'beer_name': 'Gulden Draak Vintage (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 137223, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_137223_95e78753fc9df7c6143123bd240e.jpeg', 'beer_slug': 'brouwerij-van-steenberge-gulden-draak-vintage-2008', 'beer_name': 'Gulden Draak Vintage (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 229560, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_229560_0db787a72da00b14a74eeb0f8f90.jpeg', 'beer_slug': 'brouwerij-van-steenberge-gulden-draak-vintage-2009', 'beer_name': 'Gulden Draak Vintage (2009)', 'is_vintage': 1, 'is_variant': 0}}]",3.75289,False
0,5.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-92892_044ac_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-92892_eabc3_hd.jpeg,M?nchshof Weihnachtsbier,kulmbacher-brauerei-monchshof-weihnachtsbier,Lager - Winter,92892,757,https://untappd.akamaized.net/site/brewery_logos/brewery-KulmbacherBrauereiAG_757.jpeg,Kulmbacher Brauerei,kulmbacher-brauerei,Macro Brewery,https://www.facebook.com/KulmbacherAusbildung,,http://www.kulmbacher.de,Germany,Kulmbach,,50.106,11.4442,"Fri, 28 Oct 2011 12:52:14 +0000",0,1,92892.0,"Thu, 05 Jan 2012 01:49:35 +0000",18226.0,2622,3.17763,,17,3301,2847,0,,,,,,,,,,,0.0,[],3.22695,False
