auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.2,A red holiday ale spiced with fresh-picked spruce tips.   ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Holiday Spruce Ale,craftsman-brewing-company-holiday-spruce-ale,Winter Warmer,12974,411,https://untappd.akamaized.net/site/brewery_logos/brewery-411_313a3.jpeg,Craftsman Brewing Company,craftsman-brewing-company,Micro Brewery,http://Www.Facebook.com/craftsmanbrewing,craftsmanbrew,http://www.craftsmanbrewing.com/,United States,Pasadena,CA,34.1688,-118.159,"Sun, 05 Dec 2010 10:08:29 +0000",0,1,,,,657,3.50799,,0,914,788,0,0.0,[],3.5529,False
0,7.8,2010 Rye Porter,0,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasLetterofMarque2010RyePorter_13890.jpeg,,Heavy Seas Letter of Marque 2010 (Rye Porter),heavy-seas-beer-heavy-seas-letter-of-marque-2010-rye-porter,Porter - Other,13890,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Fri, 10 Dec 2010 12:54:00 +0000",0,1,13890.0,"Thu, 01 Jan 1970 00:00:00 +0000",12975.0,105,3.77857,,0,142,139,0,0.0,[],3.68348,False
0,4.85,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hazed & Infused (Oak Aged),boulder-beer-company-hazed-infused-oak-aged,Pale Ale - American,12976,160,https://untappd.akamaized.net/site/brewery_logos/brewery-160_269c6.jpeg,Boulder Beer Company,boulder-beer-company,Micro Brewery,https://www.facebook.com/BoulderBeerCo/?ref=sgm,BoulderBeerCo,http://www.boulderbeer.com/,United States,Boulder,CO,40.0267,-105.248,"Sun, 05 Dec 2010 10:20:49 +0000",0,1,,,,183,3.53825,,0,282,258,0,0.0,[],3.60807,False
0,7.0,"This beer with Torhouts? mustard has been craft brewed with top-fermentation at Brewery De Regenboog, but is now brewed at the new Smisje plant in Mater-Oudenaarde. Ingredients are malts, hop, candi sugar, mustard seed, yeast and water. ",0,https://untappd.akamaized.net/site/beer_logos/beer-12977_1bfcf_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12977_cb907_hd.jpeg,Wostyntje,brouwerij-smisje-wostyntje,Spiced / Herbed Beer,12977,278,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijSmisje_278.jpeg,Brouwerij Smisje,brouwerij-smisje,Micro Brewery,,,www.smisje.be,Belgium,Mater,Oost-Vlaanderen,50.8446,3.66185,"Sun, 05 Dec 2010 10:24:29 +0000",0,1,,,,975,3.67949,,6,1248,1166,0,0.0,[],3.67261,False
0,6.3,"Discover a boldly hopped India Pale Ale. Pale and Caramel malts give this beer a delicious flavor profile while a perfect mixture of four hops create a distinctive, spicy aroma and long hoppy finish. This beer finishes as smoothly as it begins.",60,https://untappd.akamaized.net/site/beer_logos/beer-DundeeIndiaPaleAle_12978.jpeg,,Dundee India Pale Ale,dundee-ales-lagers-dundee-india-pale-ale,IPA - American,12978,53448,https://untappd.akamaized.net/site/brewery_logos/brewery-dundeebrewingco_53448.jpeg,Dundee Ales & Lagers,dundee-ales-lagers,Micro Brewery,https://www.facebook.com/DundeeBeer,dundeebeer,http://www.dundeebeer.com/,United States,Rochester,NY,43.1646,-77.6155,"Sun, 05 Dec 2010 10:24:50 +0000",0,1,,,,17087,3.13684,,37,24522,19192,0,0.0,[],3.14589,False
0,5.0,"Keepers Stout is an award winning, authentic example of a classic Irish style, full-bodied, black ale that pours with a rich, creamy head.  Bold, complex flavours of espresso and fine, dark chocolate build to a pleasingly mild roasted malt finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-12979_1ac6d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12979_c14bf_hd.jpeg,Keepers Stout,lighthouse-brewing-company-keepers-stout,Stout - Irish Dry,12979,5822,https://untappd.akamaized.net/site/brewery_logos/brewery-5822_39787.jpeg,Lighthouse Brewing Company,lighthouse-brewing-company,Micro Brewery,https://www.facebook.com/LighthouseBeer,LighthouseBeer,http://www.lighthousebrewing.com/,Canada,Victoria,BC,48.4358,-123.396,"Sun, 05 Dec 2010 10:40:06 +0000",0,1,,,,852,3.65933,,4,1341,989,0,0.0,[],3.65705,False
0,7.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Exit 13,flying-fish-brewing-company-exit-13,Stout - Foreign / Export,12567,541,https://untappd.akamaized.net/site/brewery_logos/brewery-541_4cc9f.jpeg,Flying Fish Brewing Company,flying-fish-brewing-company,Micro Brewery,http://www.facebook.com/jerseyfreshale,jerseyfreshale,http://www.flyingfish.com/,United States,Somerdale,NJ,39.8538,-75.0198,"Fri, 03 Dec 2010 11:01:46 +0000",0,1,12567.0,"Thu, 10 Nov 2011 12:33:55 +0000",12981.0,0,0.0,True,0,0,0,0,0.0,[],0.0,False
0,7.7,,65,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,American Amber Ale,lightning-brewery-american-amber-ale,Red Ale - American Amber / Red,38478,3626,https://untappd.akamaized.net/site/brewery_logos/brewery-LightningBrewery_3626.jpeg,Lightning Brewery,lightning-brewery,Micro Brewery,https://www.facebook.com/lightningbrewery,lightningbrew,http://www.lightningbrewery.com,United States,Poway,CA,32.9355,-117.044,"Sat, 19 Mar 2011 16:21:46 +0000",0,1,38478.0,"Mon, 09 Apr 2012 03:40:47 +0000",12982.0,571,3.27802,,1,783,702,0,0.0,[],3.40776,False
0,9.0,"'Bestefar' is the Norwegian word for Grandfather. In this case, it refers to the father of Father Christmas, or 'Nissefar' as he is known in Norway. Bestefar is the perfect companion for a cold winter night spent contemplatively in front of a fire or for those fire-side moments that are a bit more 'festive'. It is complex, a little bit wild...and it might just be the best by far! ",0,https://untappd.akamaized.net/site/beer_logos/beer-12983_5e228_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12983_b94c5_hd.jpeg,Bestefar,haandbryggeriet-bestefar,Winter Ale,12983,2206,https://untappd.akamaized.net/site/brewery_logos/brewery-HaandBryggeriet_2206.jpeg,HaandBryggeriet,haandbryggeriet,Micro Brewery,https://www.facebook.com/Haandbryggeriet-321958088808/,,http://www.haandbryggeriet.net,Norway,Drammen,,59.7414,10.231,"Sun, 05 Dec 2010 11:06:03 +0000",0,1,,,,4393,3.75051,,14,5579,4890,0,5.0,"[{'beer': {'bid': 261784, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_261784_sm_e6906ba529b60169a601e49ca64454.jpeg', 'beer_slug': 'haandbryggeriet-bestefar-2011', 'beer_name': 'Bestefar (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 497157, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_497157_sm_b20f60beb4b3fa87150fb039bbcbfe.jpeg', 'beer_slug': 'haandbryggeriet-bestefar-2013', 'beer_name': 'Bestefar (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 500219, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-500219_ba3a5_sm.jpeg', 'beer_slug': 'haandbryggeriet-bestefar-2012', 'beer_name': 'Bestefar (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 603120, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'haandbryggeriet-bestefar-2010', 'beer_name': 'Bestefar (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 868689, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'haandbryggeriet-bestefar-2014', 'beer_name': 'Bestefar (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.74402,False
0,7.0,"Drake?s flagship beer! A ?West Coast? interpretation of an India Pale Ale. Copper-colored from additions of light Crystal malt and Honey malt which carry the malt weight of this hop bomb. Aromas of pine and grapefruit are delivered from the abundant Chinook, Cascade and Falconer?s Flight hops.
",65,https://untappd.akamaized.net/site/beer_logos/beer-7121_ca438_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-7121_722e2_hd.jpeg,IPA,drake-s-brewing-company-ipa,IPA - American,7121,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,"Tue, 02 Nov 2010 14:36:32 +0000",0,1,7121.0,"Thu, 01 Jan 1970 00:00:00 +0000",12984.0,16296,3.66575,,507,26876,18363,0,3.0,"[{'beer': {'bid': 751738, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'drake-s-brewing-company-ipa-with-juniper-berries', 'beer_name': 'IPA with Juniper Berries', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 908029, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'drake-s-brewing-company-ipa-with-experimental-hop-07270', 'beer_name': 'IPA with Experimental Hop 07270', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 985215, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'drake-s-brewing-company-ipa-with-experimental-hop-06300', 'beer_name': 'IPA with Experimental Hop 06300', 'is_vintage': 0, 'is_variant': 1}}]",3.66547,False
0,8.0,"This traditional ale was originally brewed in England for the British troops stationed in India. Double dry-hopped, it has intense hop flavors and aromas delicately balanced with a potent, yet delicious, malty sweetness.",88,https://untappd.akamaized.net/site/beer_logos/beer-2844_b034f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-2844_58f05_hd.jpeg,IPA2 (Double India Pale Ale),sprecher-brewing-company-ipa2-double-india-pale-ale,IPA - Imperial / Double,2844,3953,https://untappd.akamaized.net/site/brewery_logos/brewery-SprecherBrewingCompany_3953.jpeg,Sprecher Brewing Company,sprecher-brewing-company,Micro Brewery,http://www.facebook.com/sprecherbrewing,sprecherbrewery,http://www.sprecherbrewery.com,United States,Glendale,WI,43.1002,-87.9199,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,2844.0,"Thu, 01 Jan 1970 00:00:00 +0000",12985.0,7355,3.40408,,78,10143,8204,0,0.0,[],3.41394,False
