auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.8,Our take on a k?lsch style ale that is soft on the palate with a delicate malt flavor. Balanced with a touch of wheat and honey notes. Dry and wine like with a flowery hop finish,0,https://untappd.akamaized.net/site/beer_logos/beer-8914_0f868_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8914_e05b3_hd.jpeg,32/50 K?lsch,coast-brewing-company-32-50-kolsch,K?lsch,8914,388,https://untappd.akamaized.net/site/brewery_logos/brewery-388_5ba60.jpeg,COAST Brewing Company,coast-brewing-company,Micro Brewery,http://www.facebook.com/COASTbrewing,COASTbrewing,http://www.coastbrewing.com/,United States,North Charleston,SC,32.8735,-79.9722,"Sat, 13 Nov 2010 03:00:27 +0000",0,1,,,,5928,3.65191,,183,9307,6776,0,,,,,,0.0,[],3.65185,False
0,4.75,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Fat?l,frydenlund-bryggerier-ringnes-a-s-fatol,Lager - Pale,340645,2358,https://untappd.akamaized.net/site/brewery_logos/brewery-2358_bb3d6.jpeg,Frydenlund Bryggerier,frydenlund-bryggerier,Micro Brewery,https://www.facebook.com/maltogpepper/,,http://www.ringnes.no,Norway,Oslo,,59.9139,10.7522,"Sat, 06 Apr 2013 10:11:51 +0000",0,1,340645.0,"Fri, 30 Aug 2013 16:29:26 +0000",8915.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
0,7.7,"Art of Neurosis is an IPA that has everything you could want in one, if what you want is a hop sandwich. It's a 7.7% Simcoe and Columbus delight. ",67,https://untappd.akamaized.net/site/beer_logos/beer-8916_dd9be_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8916_139c6_hd.jpeg,Art of Neurosis IPA,2nd-shift-brewing-art-of-neurosis-ipa,IPA - American,8916,2476,https://untappd.akamaized.net/site/brewery_logos/brewery-2ndShiftBrewing_2476.jpeg,2nd Shift Brewing,2nd-shift-brewing,Micro Brewery,https://www.facebook.com/pages/2nd-Shift-Brewing/166718446726298,2ndshiftbrewing,http://2ndshiftbrewing.com/,United States,Saint Louis,MO,38.6214,-90.2813,"Sat, 13 Nov 2010 03:20:21 +0000",0,1,,,,5879,3.93251,,170,9909,6686,0,,,,,,0.0,[],3.91858,False
0,5.0,"Possibly the most All-American brew in our lineup ? Pale Ale might not traditionally complement apple pie, but it definitely goes well with a good old hot dog ? particularly during a sports game. We refer to it as an all-seasons, all-people ale. Top-fermented and hopped at four different stages throughout the brewing process, this ale has a light-golden color that explodes with a rich, full-flavor. English pale malt lends complexity while small amounts of wheat and Carapils round out the malt bill. Brewed to satisfy hop lovers, it has an immediate floral-citrus flavor that pervades the overall character of this quenching microbrew.",36,https://untappd.akamaized.net/site/beer_logos/beer-8917_7ea80_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8917_89568_hd.jpeg,Pale Ale,blue-point-brewing-company-pale-ale,Pale Ale - American,8917,144,https://untappd.akamaized.net/site/brewery_logos/brewery-144_19c64.jpeg,Blue Point Brewing Company,blue-point-brewing-company,Macro Brewery,http://www.facebook.com/BluePointBrewery,BluePointBrewer,http://www.bluepointbrewing.com/,United States,Patchogue,NY,40.7591,-73.0215,"Sat, 13 Nov 2010 03:23:37 +0000",0,1,,,,4000,3.45619,,30,5369,4639,0,,,,,,3.0,"[{'beer': {'bid': 571081, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'blue-point-brewing-company-pale-a-peno', 'beer_name': 'Pale-a-peno', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1252899, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'blue-point-brewing-company-pale-ale-w-mosaic', 'beer_name': 'Pale Ale (w/ Mosaic)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1653810, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'blue-point-brewing-company-pale-ale-dry-hopped-w-centennial', 'beer_name': 'Pale Ale Dry Hopped W/Centennial', 'is_vintage': 0, 'is_variant': 1}}]",3.47002,False
0,4.2,Amber coloured easy drinking fruit beer with a dry finish. Brewed with freshly picked damsons.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dunham Damson,dunham-massey-brewing-company-dunham-damson,Fruit Beer,8918,2375,https://untappd.akamaized.net/site/brewery_logos/brewery-2375_53f7c.jpeg,Dunham Massey Brewing Company,dunham-massey-brewing-company,Micro Brewery,https://www.facebook.com/dunhammasseybrewing/,DunhamMasseyAle,http://www.dunhammasseybrewing.co.uk,England,Dunham Massey,"Altrincham, Greater Manchester, WA14 4PE",53.3845,-2.39083,"Sat, 13 Nov 2010 03:27:55 +0000",0,0,,,,0,0.0,,0,4,3,0,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brandon's Kolsch,highland-brewing-company-brandon-s-kolsch,K?lsch,8919,658,https://untappd.akamaized.net/site/brewery_logos/brewery-HighlandBrewingCo_658.jpeg,Highland Brewing Company,highland-brewing-company,Micro Brewery,https://www.facebook.com/HighlandBrewingCompany,highlandbrews,http://www.highlandbrewing.com,United States,Asheville,NC,35.5711,-82.4982,"Sat, 13 Nov 2010 03:45:15 +0000",0,1,,,,11,3.70455,,0,17,17,0,,,,,,0.0,[],3.60313,False
0,5.2,"An American wheat beer, placed in perfect measure with muted tones of blueberries.  Pureed Oregon blueberries added to the fermentation tanks during cold-conditioning impart a subtle berry flavor and aroma with a slight, tart finish.",12,https://untappd.akamaized.net/site/beer_logos/beer-8920_2793a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8920_1f6db_hd.jpeg,Kinda Blue Blueberry Wheat Beer,boulder-beer-company-kinda-blue-blueberry-wheat-beer,Fruit Beer,8920,160,https://untappd.akamaized.net/site/brewery_logos/brewery-160_269c6.jpeg,Boulder Beer Company,boulder-beer-company,Micro Brewery,https://www.facebook.com/BoulderBeerCo/?ref=sgm,BoulderBeerCo,http://www.boulderbeer.com/,United States,Boulder,CO,40.0267,-105.248,"Sat, 13 Nov 2010 03:48:18 +0000",0,1,,,,7713,3.18615,,3,10150,8928,0,,,,,,0.0,[],3.20387,False
0,5.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-8921_f6208_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8921_50ea4_hd.jpeg,Brahma Extra Lager,ambev-brahma-extra-lager,Lager - North American Adjunct,8921,4538,https://untappd.akamaized.net/site/brewery_logos/brewery-4538_90657.jpeg,Ambev,ambev,Macro Brewery,https://pt-br.facebook.com/TraineeAmBev,,http://www.ambev.com.br/,Brazil,,S?o Paulo,-23.5637,-46.5968,"Sat, 13 Nov 2010 03:57:40 +0000",0,1,,,,7332,2.81819,,248,11854,8696,0,,,,,,0.0,[],2.85155,False
0,3.8,"Dunham Light is a creamy, malty, easy drinking, light mild.",0,https://untappd.akamaized.net/site/beer_logos/beer-DunhamLight_8922.jpeg,,Dunham Light,dunham-massey-brewing-company-dunham-light,English Mild Ale,8922,2375,https://untappd.akamaized.net/site/brewery_logos/brewery-2375_53f7c.jpeg,Dunham Massey Brewing Company,dunham-massey-brewing-company,Micro Brewery,https://www.facebook.com/dunhammasseybrewing/,DunhamMasseyAle,http://www.dunhammasseybrewing.co.uk,England,Dunham Massey,"Altrincham, Greater Manchester, WA14 4PE",53.3845,-2.39083,"Sat, 13 Nov 2010 04:00:51 +0000",0,1,,,,21,3.45238,,0,28,27,0,,,,,,0.0,[],3.63738,False
0,4.5,"A light session ale, with an assertive hop aroma of E K Golding. Great beer to pair with lots of different food - a good allround.

Recommended serving temperature 8?C/45?F.

Ingredients: Maris Otter- and crystal malt, Centenneal and E K Golding hops, English ale yeast and our local Grimstad Water.",30,https://untappd.akamaized.net/site/beer_logos/beer-Bitter_31859.jpeg,,Bitter,nogne-o-bitter,English Bitter,31859,923,https://untappd.akamaized.net/site/brewery_logos/brewery-923_1cde4.jpeg,N?gne ?,nogne-o,Micro Brewery,http://www.facebook.com/nogneo,nogneo,http://www.nogne-o.com/,Norway,Grimstad,,58.406,8.63723,"Sat, 19 Feb 2011 23:40:32 +0000",0,1,31859.0,"Thu, 01 Jan 1970 00:00:00 +0000",8923.0,5104,3.42761,,78,7013,5476,0,,,,,,0.0,[],3.44023,False
