auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,West Coast Honey Pale Ale,legit-brewing-company-west-coast-honey-pale-ale,Pale Ale - American,25746,33347,https://untappd.akamaized.net/site/brewery_logos/brewery-LeGitBrewingCompany_33347.jpeg,LeGit Brewing Company,legit-brewing-company,Home Brewery,,legitbrewing,,United States,Sayreville,NJ,0.0,0.0,"Sat, 22 Jan 2011 02:32:37 +0000",1,1,,,,0,0.0,,0,14,2,0,,,,,,0.0,[],3.786,False
0,5.5,"Brewed in the style of the great ales of the Pacific Northwest, this complex combination of Pilsner and Caravienne malts and Horizon, Cascade and Amarillo hops make it a great session beer.",45,https://untappd.akamaized.net/site/beer_logos/beer-23148_3bd17_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-23148_7cfdb_hd.jpeg,Py Jingo,nxnw-restaurant-and-brewery-py-jingo,Pale Ale - American,23148,3847,https://untappd.akamaized.net/site/brewery_logos/brewery-NXNWRestaurantandBrewery_3847.jpeg,NXNW  Restaurant & Brewery,nxnw-restaurant-brewery,Brew Pub,http://www.facebook.com/nxnwbrew,nxnwbrew,http://www.nxnwbrew.com/,United States,Austin,TX,31.9686,-99.9018,"Sun, 09 Jan 2011 10:52:42 +0000",0,1,23148.0,"Tue, 01 Jul 2014 07:13:22 +0000",25747.0,1357,3.55472,,18,2025,1602,0,,,,,,0.0,[],3.57239,False
0,0.0,"Made w Zeke's mobtown Espresso beans, this java porter is named after the bung we pushed into the carboy before the primary.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,"""Bung"" E. Porter",homebrews-bung-e-porter,Porter - American,25748,1775,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Homebrew,homebrew,Home Brewery,,,,Other,,,0.0,0.0,"Sat, 22 Jan 2011 02:50:20 +0000",1,1,,,,0,0.0,,0,2,2,0,,,,,,0.0,[],3.786,False
0,10.0,Merry Christmas (Joyeux No?l) Rye Barrel aged Belgian-style Dubbel. ,15,https://untappd.akamaized.net/site/beer_logos/beer-908438_3c08a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-908438_cb6c3_hd.jpeg,Biere Noel,bayou-teche-brewing-biere-noel,Belgian Dubbel,908438,2597,https://untappd.akamaized.net/site/brewery_logos/brewery-2597_851f4.jpeg,Bayou Teche Brewing,bayou-teche-brewing,Micro Brewery,http://www.facebook.com/bayoutechebrewing,BayouTecheBiere,http://bayoutechebrewing.com/,United States,Arnaudville,LA,30.3691,-91.9883,"Sat, 13 Dec 2014 04:18:10 +0000",0,1,908438.0,"Sat, 27 Dec 2014 01:46:47 +0000",25749.0,406,3.7814,,40,595,464,0,,,,,,0.0,[],3.72545,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Stevens Pass Amber,hale-s-ales-brewery-and-pub-stevens-pass-amber,Red Ale - American Amber / Red,25750,2036,https://untappd.akamaized.net/site/brewery_logos/brewery-HalesAles_2036.jpeg,Hale's Ales Brewery and Pub,hale-s-ales-brewery-and-pub,Brew Pub,https://www.facebook.com/halesbrewery/,HalesAles,http://halesbrewery.com/,United States,Seattle,WA,47.6591,-122.365,"Sat, 22 Jan 2011 02:52:13 +0000",0,1,,,,146,3.46404,,0,194,166,0,,,,,,0.0,[],3.59024,False
0,5.0,"A very approachable, versatile Pale Ale, our 7 Seas version draws inspiration from the venerable traditions of proper British brewing. Brewed with generous amounts of imported UK Golden Promise malt, noble hop varieties, and a slightly warm fermentation, this ale displays aromas of fresh fruit, earthy hop notes, and a clean, snappy finish.",24,https://untappd.akamaized.net/site/beer_logos/beer-25751_b719d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25751_b1873_hd.jpeg,British Pale Ale,7-seas-brewing-british-pale-ale,Pale Ale - English,25751,4117,https://untappd.akamaized.net/site/brewery_logos/brewery-7SeasBrewing_4117.jpeg,7 Seas Brewing,7-seas-brewing,Micro Brewery,https://www.facebook.com/pages/7-Seas-Brewing-Co/158547945207,7seasbeer,http://7seasbrewing.com/,United States,Gig Harbor,WA,47.3293,-122.58,"Sat, 22 Jan 2011 02:56:58 +0000",0,1,,,,1669,3.4979,,33,2402,1893,0,,,,,,0.0,[],3.52156,False
0,7.0,Rye IPA,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Holiday Ale,kern-river-brewing-company-holiday-ale,Rye Beer,12585,1498,https://untappd.akamaized.net/site/brewery_logos/brewery-KernRiverBrewingCompany_1498.jpeg,Kern River Brewing Company,kern-river-brewing-company,Micro Brewery,https://www.facebook.com/Kern-River-Brewing-Company-332092754207/,kernriverbrewin,http://www.kernriverbrewingcompany.com/,United States,Kernville,CA,35.7575,-118.419,"Fri, 03 Dec 2010 11:59:59 +0000",0,1,12585.0,"Thu, 06 Sep 2012 19:28:59 +0000",25752.0,26,3.69231,,0,52,49,0,,,,,,0.0,[],3.60537,False
0,4.4,"A European amber lager, medium-bodied with a delicate malt aroma, slight sweetness and a clean, crisp finish.
Awards: 2011 GABF Bronze Medal; 2008 GABF Gold Medal; 2008 World Beer Cup Silver Medal; 1999 GABF Bronze Medal",22,https://untappd.akamaized.net/site/beer_logos/beer-4829_f86a0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4829_73a51_hd.jpeg,Vienna Red Lager,iron-hill-brewery-and-restaurant-vienna-red-lager,Lager - Vienna,4829,2585,https://untappd.akamaized.net/site/brewery_logos/brewery-IronHillBreweryRestaurant_2585.jpeg,Iron Hill Brewery & Restaurant,iron-hill-brewery-restaurant,Brew Pub,https://www.facebook.com/IronHillBrewery/,ironhillbrewery,http://www.ironhillbrewery.com/,United States,Wilmington,DE,39.753,-75.5776,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4829.0,"Sat, 19 Nov 2011 20:10:17 +0000",25754.0,5337,3.47077,,99,6922,6164,0,,,,,,0.0,[],3.48051,False
0,5.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-157795_6eaf6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-157795_2f278_hd.jpeg,Festival Ale,burton-bridge-brewery-festival-ale,English Bitter,157795,322,https://untappd.akamaized.net/site/brewery_logos/brewery-BurtonBridgeBrewery_322.jpeg,Burton Bridge Brewery,burton-bridge-brewery,Micro Brewery,https://www.facebook.com/events/1445320812349930/?source=1,Bridge_Brewer,http://www.burtonbridgebrewery.co.uk/,England,Burton-on-Trent,Staffordshire,52.8071,-1.62561,"Wed, 11 Apr 2012 19:00:19 +0000",0,1,157795.0,"Tue, 28 Jun 2016 15:59:18 +0000",25755.0,192,3.46354,,5,259,224,0,,,,,,0.0,[],3.57856,False
0,5.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-_32330_dc7fd69d94fb8e86dbcf04a5b235.jpeg,,Hell Hound Brown,cosmic-ales-california-hell-hound-brown,Brown Ale - American,32330,8481,https://untappd.akamaized.net/site/brewery_logos/brewery-cosmicalescalifornia_8481.jpeg,Cosmic Brewery  (California),cosmic-brewery-california,Micro Brewery,http://www.facebook.com/cosmicales,cosmicbrewery,http://www.cosmicales.com,United States,Torrance,CA,33.8467,-118.313,"Mon, 21 Feb 2011 04:22:42 +0000",0,1,32330.0,"Thu, 01 Jan 1970 00:00:00 +0000",25756.0,1014,3.50641,,17,1378,1216,0,,,,,,0.0,[],3.53982,False
