auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.4,"[English below] ?Qui?n le iba a decir a Louis Moritz, venido desde Alsacia a Barcelona, que m?s de 150 a?os despu?s la cerveza que ?l mismo invent? se convertir?a en un s?mbolo de la ciudad vinculado a la cultura, la gastronom?a y en resumen, a su historia? Sin dejar de lado su sabor y su calidad, evidentemente.

Who would have told Louis Moritz, who came to Barcelona originally from Alsace, that more than 150 years later his beer would become a symbol of the city, woven in with its culture, gastronomy and history? Without overlooking of course its taste and quality.
",0,https://untappd.akamaized.net/site/beer_logos/beer-Moritz_9310.jpeg,,Moritz,moritz-moritz,Lager - Pale,9310,2618,https://untappd.akamaized.net/site/brewery_logos/brewery-CervecesMoritzSA_2618_5db2b.jpeg,Moritz,moritz,Micro Brewery,https://www.facebook.com/MoritzBarcelona,MoritzBarcelona,http://www.moritz.com,Spain,Barcelona,Barcelona,41.3851,2.1734,,,"Mon, 15 Nov 2010 05:31:29 +0000",0,1,,,,14353,2.98971,,585,20077,16050,0,,,,,,0.0,[],3.00351,False
0,5.5,"Vahva Kukko (aka Kukko Pils IV A), the first strong beer from Laitila, is a pilsener-style all-malt beer, brewed with Finnish pilsener malt and German hops",0,https://untappd.akamaized.net/site/beer_logos/beer-KukkoVahvaPils_198060.jpeg,,Kukko Vahva Pils,laitilan-wirvoitusjuomatehdas-kukko-vahva-pils,Pilsner - Other,198060,2619,https://untappd.akamaized.net/site/brewery_logos/brewery-LaitilanWirvoitusjuomatehdas_2619.jpeg,Laitilan Wirvoitusjuomatehdas,laitilan-wirvoitusjuomatehdas,Micro Brewery,,,www.laitilan.com,Finland,Laitila,,62.0985,30.1381,,,"Mon, 09 Jul 2012 17:12:22 +0000",0,1,198060.0,"Sat, 27 Jul 2013 06:40:24 +0000",9311.0,750,2.81667,,25,1303,862,0,,,,,,0.0,[],3.05839,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-GopherLager_34220.jpeg,,Gopher Lager,big-rock-brewery-gopher-lager,Lager - Pale,34220,121,https://untappd.akamaized.net/site/brewery_logos/brewery-121_0f9b0.jpeg,Big Rock Brewery,big-rock-brewery,Micro Brewery,http://www.facebook.com/BigRockBrewery,BigRockBrewery,http://www.bigrockbeer.com,Canada,Calgary,AB,50.9847,-113.956,,,"Wed, 02 Mar 2011 09:55:43 +0000",0,0,34220.0,"Sun, 15 Jan 2012 08:08:41 +0000",9312.0,82,2.93598,,1,143,119,0,,,,,,0.0,[],3.49978,False
0,5.9,"Our Dry Hopped American Pale Ale (APA) is charged with American hops to create a bold, aromatic ale. Assertive hop flavor joins the pine/citrus aroma characteristic of American hops to balance the full body provided by North American malts. After fermentation, the beer circulates through a bed of whole-cone Cascade and Chinook hops, boosting the distinctive hop aroma of this satisfying ale.",50,https://untappd.akamaized.net/site/beer_logos/apalnd.jpg,,Dry Hopped APA (American Pale Ale),schlafly-beer-the-saint-louis-brewery-dry-hopped-apa-american-pale-ale,Pale Ale - American,10291,1092,https://untappd.akamaized.net/site/brewery_logos/brewery-schlaflybeerthesaintlouisbrewery_1092.jpeg,Schlafly - The Saint Louis Brewery,schlafly-the-saint-louis-brewery,Micro Brewery,http://www.facebook.com/schlaflybeer,schlafly,http://www.schlafly.com,United States,Saint Louis,MO,38.633,-90.2098,,,"Sat, 20 Nov 2010 15:41:14 +0000",0,1,10291.0,"Sun, 22 Jan 2012 17:43:28 +0000",9313.0,25127,3.55872,,117,42516,28499,0,,,,,,0.0,[],3.55983,False
0,8.0,"This milk stout is brewed with a portion of golden naked oats and lactose milk sugar to give it a rounded and full-bodied mouth feel, with a deep roasted and slightly sweet maltiness. ",30,https://untappd.akamaized.net/site/beer_logos/beer-Moloko_6857.jpeg,,Moloko,three-floyds-brewing-company-moloko,Stout - Milk / Sweet,6857,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,,,"Tue, 26 Oct 2010 10:35:27 +0000",0,1,6857.0,"Thu, 01 Jan 1970 00:00:00 +0000",9314.0,23951,4.04866,,128,34211,26448,0,,,,,,3.0,"[{'beer': {'bid': 81479, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': '3-floyds-brewing-company-moloko-bourbon-barrel-aged', 'beer_name': 'Moloko (Bourbon Barrel Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1671176, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Moloko_6857.jpeg', 'beer_slug': '3-floyds-brewing-company-moloko-2012', 'beer_name': 'Moloko (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1718200, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Moloko_6857.jpeg', 'beer_slug': '3-floyds-brewing-company-moloko-2016', 'beer_name': 'Moloko (2016)', 'is_vintage': 1, 'is_variant': 0}}]",4.04364,False
0,9.0,,72,https://untappd.akamaized.net/site/beer_logos/beer-7529_0287d_sm.jpeg,,Hop Rising,squatters-craft-beers-hop-rising,IPA - Imperial / Double,7529,1097,https://untappd.akamaized.net/site/brewery_logos/brewery-1097_7f7e7.jpeg,Squatters Craft Beers,squatters-craft-beers,Micro Brewery,https://www.facebook.com/squattersbeers,squattersbeers,http://www.squatters.com,United States,Salt Lake City,UT,40.7626,-111.895,,,"Sat, 06 Nov 2010 07:04:57 +0000",0,1,7529.0,"Thu, 01 Jan 1970 00:00:00 +0000",9315.0,44794,3.81848,,1048,73418,49249,0,,,,,,0.0,[],3.81734,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rye Pale Ale,cascade-brewing-company-usa-rye-pale-ale,Pale Ale - American,9316,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,,,"Mon, 15 Nov 2010 06:32:02 +0000",0,1,,,,10,3.7,,0,14,14,0,,,,,,0.0,[],3.5998,False
0,9.3,,37,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Drunken Monk Ale,21st-amendment-brewery-drunken-monk-ale,Belgian Strong Dark Ale,9318,4339,https://untappd.akamaized.net/site/brewery_logos/brewery-4339_203d1.jpeg,21st Amendment Brewery,21st-amendment-brewery,Micro Brewery,http://www.facebook.com/21stAmendment,21stAmendment,http://21st-amendment.com/,United States,San Francisco,CA,37.7824,-122.393,,,"Mon, 15 Nov 2010 06:44:21 +0000",0,1,,,,465,3.72688,,0,570,548,0,,,,,,3.0,"[{'beer': {'bid': 126667, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': '21st-amendment-brewery-drunken-monk-oaked', 'beer_name': 'Drunken Monk (Oaked)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 864560, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': '21st-amendment-brewery-drunken-monk-2014', 'beer_name': 'Drunken Monk (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1323840, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': '21st-amendment-brewery-drunken-monk-2015', 'beer_name': 'Drunken Monk (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.69393,False
0,10.0,"Hertog Jan Grand Prestige is our crown jewel; the pride of the Hertog Jan brewery. For this dark and heavy Hertog Jan beer the special Hertog Jan malt is used: a special mix of four kinds of malt. This gives a rich, full flavor in which sweet and bitter can be distinguished. Hertog Jan Grand Prestige is one of the few beers that can be aged, the taste will become richer with the years.",25,https://untappd.akamaized.net/site/beer_logos/beer-GrandPrestige_9319.jpeg,,Grand Prestige,hertog-jan-grand-prestige,Barleywine - Other,9319,1953,https://untappd.akamaized.net/site/brewery_logos/brewery-1953_ddcd9.jpeg,Hertog Jan,hertog-jan,Macro Brewery,https://www.facebook.com/HertogJan,,http://www.hertogjan.nl/brouwerij,Netherlands,Arcen,Limburg,51.4861,6.17337,,,"Mon, 15 Nov 2010 06:44:28 +0000",0,1,,,,29756,3.85662,,1385,45844,33043,0,,,,,,5.0,"[{'beer': {'bid': 401649, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-GrandPrestige_9319.jpeg', 'beer_slug': 'hertog-jan-grand-prestige-2009', 'beer_name': 'Grand Prestige (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 426631, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-GrandPrestige_9319.jpeg', 'beer_slug': 'hertog-jan-grand-prestige-2008', 'beer_name': 'Grand Prestige (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 453106, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-GrandPrestige_9319.jpeg', 'beer_slug': 'hertog-jan-grand-prestige-2006', 'beer_name': 'Grand Prestige (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 473241, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-GrandPrestige_9319.jpeg', 'beer_slug': 'hertog-jan-grand-prestige-2003', 'beer_name': 'Grand Prestige (2003)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 494422, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-GrandPrestige_9319.jpeg', 'beer_slug': 'hertog-jan-grand-prestige-1990', 'beer_name': 'Grand Prestige (1990)', 'is_vintage': 1, 'is_variant': 0}}]",3.85452,False
0,6.6,"An American Porter brewed with chipotle chilies, giving it a rich and robust malt base combined with a tingly spice.",0,https://untappd.akamaized.net/site/beer_logos/beer-9320_b6ba5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9320_356de_hd.jpeg,Texas Ranger,mikkeller-texas-ranger,Spiced / Herbed Beer,9320,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,,,"Mon, 15 Nov 2010 06:48:03 +0000",0,1,,,,10749,3.78168,,63,14151,12110,0,,,,,,0.0,[],3.77806,False
0,9.2,"Gonzo is big, bold, and beautiful like the man it was brewed in honor of ? Dr. Hunter S. Thompson. Flavor notes: Roasted chocolate, coffee, and vanilla malt flavors balanced with a unique hop bite Pairs with: Mushrooms; smoked meats, BBQ, and chili; hard cheese; chocolate and coffee desserts

""It never got weird enough for me.""
-Hunter S. Thompson",85,https://untappd.akamaized.net/site/beer_logos/beer-4001_011d5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4001_efffe_hd.jpeg,Gonzo Imperial Porter,flying-dog-brewery-gonzo-imperial-porter,Porter - Imperial / Double,4001,540,https://untappd.akamaized.net/site/brewery_logos/brewery-540_27433.jpeg,Flying Dog Brewery,flying-dog-brewery,Micro Brewery,http://www.facebook.com/flyingdog,flyingdog,http://flyingdogbrewery.com,United States,Frederick,MD,39.3627,-77.4265,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4001.0,"Thu, 01 Jan 1970 00:00:00 +0000",9321.0,42900,3.84009,,978,61236,47955,0,,,,,,5.0,"[{'beer': {'bid': 186182, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2006', 'beer_name': 'Gonzo Imperial Porter (2006)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1507655, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2010', 'beer_name': 'Gonzo Imperial Porter (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1542893, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4001_011d5_sm.jpeg', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2011', 'beer_name': 'Gonzo Imperial Porter (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1673983, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2009', 'beer_name': 'Gonzo Imperial Porter (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1735098, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'flying-dog-brewery-gonzo-imperial-porter-2015', 'beer_name': 'Gonzo Imperial Porter (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.83875,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Triple B,ap-brewing-company-triple-b,Other,9322,2329,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,AP Brewing Company,ap-brewing-company,Home Brewery,,,,United States,,,0.0,0.0,,,"Mon, 15 Nov 2010 06:54:49 +0000",1,1,,,,0,0.0,,0,3,3,0,,,,,,0.0,[],3.786,False
