auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,4.2,"Minster Ale is a golden ale with good malt character and a beautifully full hop palate. A trio of American grown hops ? Centennial, Chinook, and Citra ? brings a big citrus punch to the party, whilst Pacific Gem from New Zealand gives a refreshing, lingering bitterness.",79,https://untappd.akamaized.net/site/beer_logos/beer-25053_82cc9_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25053_5a0f6_hd.jpeg,Minster Ale,york-brewery-minster-ale,Pale Ale - English,25053,1389,https://untappd.akamaized.net/site/brewery_logos/brewery-1389_f0b6d.jpeg,York Brewery ,york-brewery,Micro Brewery,http://www.facebook.com/YorkBrewery,yorkbrewery,http://www.york-brewery.co.uk,England,York,,53.9569,-1.09056,"Mon, 17 Jan 2011 23:09:43 +0000",0,1,,,,932,3.51046,,23,1205,1031,0,,,,,,,,,,,0.0,[],3.5451,False
0,8.2,Winter seasonal.,84,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hoppy Holidaze,fredericksburg-brewing-co-hoppy-holidaze,IPA - Imperial / Double,20603,5796,https://untappd.akamaized.net/site/brewery_logos/brewery-FredericksburgBrewingCompany_5796.jpeg,Fredericksburg Brewing Co.,fredericksburg-brewing-co,Micro Brewery,http://www.facebook.com/YourBrewery,estensonsrandr,http://www.yourbrewery.com,United States,Fredericksburg,TX,30.2734,-98.8702,"Mon, 03 Jan 2011 07:54:11 +0000",0,1,20603.0,"Sat, 31 Dec 2011 15:12:38 +0000",25054.0,272,3.55515,,0,329,289,0,,,,,,,,,,,0.0,[],3.60529,False
0,5.3,Great American Beer Festival Silver medal 2002. World Beer Cup Bronze medal 2002.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Pioneer Porter,fredericksburg-brewing-co-pioneer-porter,Porter - American,25055,5796,https://untappd.akamaized.net/site/brewery_logos/brewery-FredericksburgBrewingCompany_5796.jpeg,Fredericksburg Brewing Co.,fredericksburg-brewing-co,Micro Brewery,http://www.facebook.com/YourBrewery,estensonsrandr,http://www.yourbrewery.com,United States,Fredericksburg,TX,30.2734,-98.8702,"Mon, 17 Jan 2011 23:36:03 +0000",0,1,,,,1447,3.60401,,35,1840,1611,0,,,,,,,,,,,0.0,[],3.61218,False
0,10.6,"Just as it takes consummate skill to perform the Immelmann maneuver in the air, it takes the choicest ingredients, patience and consummate skill to bring you our IMMELMANN, a Bourbon Barrel Aged Imperial Porter. This hand crafted beer is brewed with 2-Row, Munich, Cara-Munich, Chocolate and Dark Chocolate Malts, Oats and Cocoa Nibs, along with whole Vanilla Beans. Aged in Bourbon Barrels for six months and blended with twenty percent fresh Porter to produce enticing aromas of chocolate, coffee, tobacco, bourbon and sweet malt along with a complex pallet of dark roast chocolate, oak and maple followed by a subtle vanilla finish. This is an intense, yet refined flavor experience to be savored today or aged to be enjoyed at your leisure.",40,https://untappd.akamaized.net/site/beer_logos/beer-_18674_sm_01c1bb36ed01494937a011619463b2.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_18674_hd_96659413517260db8c00ea7c979330.jpeg,Barrel Roll No. 1 - Immelmann (2010),hangar-24-craft-brewery-barrel-roll-no-1-immelmann-2010,Porter - Imperial / Double,18674,3287,https://untappd.akamaized.net/site/brewery_logos/brewery-3287_54242.jpeg,Hangar 24 Craft Brewery,hangar-24-craft-brewery,Micro Brewery,http://www.facebook.com/hangar24brewery,Hangar24Brewery,http://hangar24brewery.com/,United States,Redlands,CA,34.0831,-117.142,"Wed, 29 Dec 2010 12:47:20 +0000",0,0,18674.0,"Thu, 01 Jan 1970 00:00:00 +0000",25056.0,176,4.28551,,0,288,256,0,,,,,,,,,,,0.0,[],3.87742,False
0,9.0,"300k was brewed to commemorate our original beer delivery van's ""coming of age"".  Yes, the odometer tipped 300k miles servicing WNC consumers.  Cheers!",0,https://untappd.akamaized.net/site/beer_logos/beer-25057_7cb04_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25057_cf073_hd.jpeg,300k Mile Ale,catawba-brewing-co-300k-mile-ale,Belgian Strong Dark Ale,25057,3082,https://untappd.akamaized.net/site/brewery_logos/brewery-catawbavalleybrewingcompany_3082.jpeg,Catawba Brewing Co.,catawba-brewing-co,Micro Brewery,https://www.facebook.com/CatawbaBeer,catawbabeer,http://www.catawbabrewingco.com,United States,Morganton,NC,35.7447,-81.6857,"Mon, 17 Jan 2011 23:50:11 +0000",0,0,,,,1,0.0,,0,4,4,0,,,,,,,,,,,0.0,[],3.57953,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,New Addition (batch #1),birdsong-brewing-co-new-addition-batch-1,Sour - Ale,25058,16783,https://untappd.akamaized.net/site/brewery_logos/brewery-BirdsongBrewingCo_16783.jpeg,Birdsong Brewing Co,birdsong-brewing-co,Micro Brewery,http://www.facebook.com/birdsongbrewing,BirdsongBrewing,http://www.birdsongbrewing.com/,United States,Charlotte,NC,35.2307,-80.8265,"Mon, 17 Jan 2011 23:54:37 +0000",0,1,,,,2,0.0,,0,23,23,0,,,,,,,,,,,0.0,[],3.56383,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Rising Tide Nut Brown Ale,castle-brewing-rising-tide-nut-brown-ale,Brown Ale - American,25059,6937,https://untappd.akamaized.net/site/brewery_logos/brewery-6937_d1b4b.jpeg,Castle Brewing,castle-brewing,Home Brewery,,,,United States,,,0.0,0.0,"Tue, 18 Jan 2011 00:17:06 +0000",1,1,,,,6,0.0,True,0,15,10,0,,,,,,,,,,,0.0,[],0.0,False
0,4.8,"Since April 1991, the K?stritzer black beer brewery, a subsidiary of the Bitburger brewery, has emerged as of one of the most modern breweries in Thuringia. In September 1993, it was with great pride we (re-) introduced the ""original K?stritzer black beer"".",22,https://untappd.akamaized.net/site/beer_logos/beer-KostritzerSchwarzbier_25784.jpeg,,K?stritzer Schwarzbier,kostritzer-schwarzbierbrauerei-kostritzer-schwarzbier,Schwarzbier,25784,104871,https://untappd.akamaized.net/site/brewery_logos/brewery-KostritzerSchwarzbierbrauerei_104871_e3948.jpeg,K?stritzer Schwarzbierbrauerei,kostritzer-schwarzbierbrauerei,Macro Brewery,http://www.facebook.com/koestritzer,koestritzerDE,http://www.koestritzer.de,Germany,Bad K?stritz,,50.9307,12.0146,"Sat, 22 Jan 2011 04:21:08 +0000",0,1,25784.0,"Thu, 01 Jan 1970 00:00:00 +0000",25060.0,65582,3.55773,,1961,96065,73312,0,,,,,,,,,,,0.0,[],3.55816,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Seven Bridges Imperial Pilsner,gordon-biersch-brewery-resturant-seven-bridges-imperial-pilsner,Pilsner - Other,25061,237672,https://untappd.akamaized.net/site/brewery_logos/brewery-237672_36fae.jpeg,Gordon Biersch Brewery & Restaurant,gordon-biersch-brewery-restaurant,Brew Pub,https://www.facebook.com/GordonBiersch/,,http://gordonbiersch.com/restaurants,United States,San Jose,CA,37.3348,-121.889,"Tue, 18 Jan 2011 00:18:40 +0000",0,1,,,,28,3.51786,,0,41,38,0,,,,,,,,,,,0.0,[],3.6027,False
0,4.8,,8,https://untappd.akamaized.net/site/beer_logos/beer-350007_241d6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-350007_e624a_hd.jpeg,Turk's Head Island Draught Lager,turk-s-head-brewery-turk-s-head-island-draught-lager,Lager - North American Adjunct,350007,6938,https://untappd.akamaized.net/site/brewery_logos/brewery-6938_1f55e.jpeg,Turk's Head Brewery,turk-s-head-brewery,Micro Brewery,https://www.facebook.com/Turks-Head-Brewery-1589252121300181/,turksheadbeer,http://turksheadbeer.com/,Turks and Caicos Islands,Providenciales,,21.7777,-72.2473,"Sun, 21 Apr 2013 08:20:26 +0000",0,0,350007.0,"Fri, 23 May 2014 19:04:19 +0000",25062.0,2609,3.18925,,24,3921,3007,0,,,,,,,,,,,0.0,[],3.23757,False
