auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,11.0,Test Test,50,https://untappd.akamaized.net/site/beer_logos/beer-greatDivideGrandCru.jpg,,Grand Cru,great-divide-brewing-company-grand-cru,Belgian Strong Dark Ale,22338,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,,,"Fri, 07 Jan 2011 11:51:47 +0000",0,1,22338.0,"Thu, 01 Jan 1970 00:00:00 +0000",32679.0,952,3.76024,,1,1536,1385,0,,,,,,3.0,"[{'beer': {'bid': 173969, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-grand-cru-2009', 'beer_name': 'Grand Cru (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 270141, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-grand-cru-2010', 'beer_name': 'Grand Cru (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 374853, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'great-divide-brewing-company-grand-cru-2011', 'beer_name': 'Grand Cru (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.73371,False
0,6.0,,30,https://untappd.akamaized.net/site/beer_logos/beer-LaVacheFolleESB_32680.jpeg,,La Vache Folle: ESB (Extra Special Bitter),microbrasserie-charlevoix-la-vache-folle-esb-extra-special-bitter,Extra Special / Strong Bitter,32680,3103,https://untappd.akamaized.net/site/brewery_logos/brewery-3103_3cf52.jpeg,Microbrasserie Charlevoix,microbrasserie-charlevoix,Micro Brewery,http://www.facebook.com/microbrasseriecharlevoix,microbrasserie,http://www.microbrasserie.com/,Canada,Baie-Saint-Paul,QC,47.4424,-70.5041,,,"Wed, 23 Feb 2011 09:06:36 +0000",0,1,,,,1536,3.60286,,39,1982,1724,0,,,,,,0.0,[],3.61087,False
0,5.2,Balance. Too often it is an underrated quality in beer. But it is vital to character and integrity. Sip and savor that ingredient that ties everything together and elevates the sum of the parts.,40,https://untappd.akamaized.net/site/beer_logos/beer-12555_56292_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12555_e0568_hd.jpeg,Revolution,eagle-rock-brewery-revolution,Pale Ale - American,12555,1614,https://untappd.akamaized.net/site/brewery_logos/brewery-1614_70bdd.jpeg,Eagle Rock Brewery,eagle-rock-brewery,Micro Brewery,http://www.facebook.com/pages/Eagle-Rock-Brewery/296047303907,eaglerockbrew,http://www.eaglerockbrewery.com/,United States,Los Angeles,CA,34.115,-118.243,,,"Fri, 03 Dec 2010 10:03:47 +0000",0,1,12555.0,"Tue, 05 Jun 2012 20:02:30 +0000",32681.0,3996,3.52534,,51,6115,4690,0,,,,,,0.0,[],3.53426,False
0,5.5,"This beer was inspired by the Belgian Single or Blonde Ales. It has a fruity, banana bouquet with a spicy, mild finish.",0,https://untappd.akamaized.net/site/beer_logos/beer-russianRiverRedemption.jpg,,Redemption,russian-river-brewing-company-redemption,Blonde Ale - Belgian Blonde / Golden,6434,5143,https://untappd.akamaized.net/site/brewery_logos/brewery-russianRiver.jpg,Russian River Brewing Company,russian-river-brewing-company,Micro Brewery,https://www.facebook.com/russianriverbrewing,,http://www.russianriverbrewing.com/,United States,Santa Rosa,CA,38.4418,-122.712,,,"Sun, 10 Oct 2010 14:05:18 +0000",0,1,6434.0,"Thu, 01 Jan 1970 00:00:00 +0000",32682.0,14821,3.75634,,399,20073,17320,0,,,,,,5.0,"[{'beer': {'bid': 338706, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'russian-river-brewing-company-redemption-batch-012', 'beer_name': 'Redemption (Batch 012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 386532, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'russian-river-brewing-company-redemption-batch-009', 'beer_name': 'Redemption (Batch 009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 421366, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'russian-river-brewing-company-redemption-batch-008', 'beer_name': 'Redemption (Batch 008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 449187, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'russian-river-brewing-company-redemption-batch-010', 'beer_name': 'Redemption (Batch 010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 562686, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'russian-river-brewing-company-redemption-batch-006', 'beer_name': 'Redemption (Batch 006)', 'is_vintage': 1, 'is_variant': 0}}]",3.75422,False
0,6.5,"Big Daddy IPA is a balanced West Coast IPA with bright floral, piney aromas and a citrusy, crisp finish.",60,https://untappd.akamaized.net/site/beer_logos/beer-BigDaddyIPA_917.jpeg,,Big Daddy IPA,speakeasy-ales-and-lagers-big-daddy-ipa,IPA - American,917,1177,https://untappd.akamaized.net/site/brewery_logos/brewery-SpeakeasyAlesandLagers_1177.jpeg,Speakeasy Ales & Lagers,speakeasy-ales-lagers,Micro Brewery,http://www.facebook.com/SpeakeasyBeer,SpeakeasyBeer,http://www.goodbeer.com,United States,San Francisco,CA,37.7381,-122.38,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,917.0,"Thu, 26 Jan 2012 19:49:15 +0000",32683.0,61249,3.59653,,497,92684,68543,0,,,,,,4.0,"[{'beer': {'bid': 213643, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-213643_55100_sm.jpeg', 'beer_slug': 'speakeasy-ales-and-lagers-big-daddy-ipa-wet-hopped', 'beer_name': 'Big Daddy IPA - Wet Hopped', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 221233, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-221233_799ea_sm.jpeg', 'beer_slug': 'speakeasy-ales-and-lagers-big-daddy-s-25th-anniversary', 'beer_name': ""Big Daddy's 25th Anniversary"", 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 628385, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-628385_b8037_sm.jpeg', 'beer_slug': 'speakeasy-ales-and-lagers-big-daddy-ipa-citra-single-hop', 'beer_name': 'Big Daddy IPA - Citra Single Hop', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 661111, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-661111_6574d_sm.jpeg', 'beer_slug': 'speakeasy-ales-and-lagers-big-daddy-ipa-single-hop-azacca', 'beer_name': 'Big Daddy IPA - Single Hop Azacca', 'is_vintage': 0, 'is_variant': 1}}]",3.5968,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Fail Whale Pale Ale,lulz-brewing-fail-whale-pale-ale,Pale Ale - American,32684,8546,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Lulz Brewing,lulz-brewing,Micro Brewery,,,,United States,,,0.0,0.0,,,"Wed, 23 Feb 2011 14:44:13 +0000",0,1,,,,0,0.0,,0,1,1,0,,,,,,0.0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,La Vache Folle: Challenger Double IPA,microbrasserie-charlevoix-la-vache-folle-challenger-double-ipa,IPA - Imperial / Double,32685,3103,https://untappd.akamaized.net/site/brewery_logos/brewery-3103_3cf52.jpeg,Microbrasserie Charlevoix,microbrasserie-charlevoix,Micro Brewery,http://www.facebook.com/microbrasseriecharlevoix,microbrasserie,http://www.microbrasserie.com/,Canada,Baie-Saint-Paul,QC,47.4424,-70.5041,,,"Wed, 23 Feb 2011 15:54:46 +0000",0,1,,,,1,0.0,,0,3,3,0,,,,,,0.0,[],3.57953,False
0,6.0,"A classic Northwest Pale Ale and McMenamins Standard. This rich chestnut colored gem is a model of harmony between hops and malted barley. Hammerhead's signature Cascade Hop nose and intense hopped flavor blend nicely with the caramel tones from the Crystal Malt. This beer has a vocal following; to run out is an unforgivable sin.

Malts: Premium 2-Row, Bairds Crystal 70/80
Hops: Cascade

OG: 1.056
TG: 1.010
ABV: 6
IBU: 44
SRM: 11",44,https://untappd.akamaized.net/site/beer_logos/beer-Hammerhead_719.jpeg,,Hammerhead,mcmenamins-hammerhead,Pale Ale - American,719,3674,https://untappd.akamaized.net/site/brewery_logos/brewery-McMenamins_3674.jpeg,McMenamins,mcmenamins,Micro Brewery,http://www.facebook.com/McMenamins,CaptainNeon,http://www.mcmenamins.com/Breweries,United States,Portland,OR,45.5235,-122.676,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,719.0,"Thu, 01 Dec 2011 16:20:09 +0000",32686.0,10411,3.56925,,228,16104,11886,0,,,,,,0.0,[],3.57159,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,John Bull Beer Kits,paines-malt-co-ltd-john-bull-beer-kits,Pale Ale - English,32687,8547,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Paines Malt Co. Ltd,paines-malt-co-ltd,Micro Brewery,,,,England,,,0.0,0.0,,,"Wed, 23 Feb 2011 18:33:53 +0000",0,1,,,,1,0.0,,0,3,2,0,,,,,,0.0,[],3.57953,False
0,4.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,XB,yates-brewery-cumbria-xb,Strong Ale - English,32688,8548,https://untappd.akamaized.net/site/brewery_logos/brewery-Yates_8548_520c6.jpeg,Yates Brewery (Cumbria),yates-brewery-cumbria,Micro Brewery,https://www.facebook.com/pages/Yates-Brewery/242361506404?fref=ts,,http://www.yatesbrewery.co.uk/,England,"Westnewton, Wigton","Cumbria, CA7 3NX",54.7832,-3.34906,,,"Wed, 23 Feb 2011 18:45:15 +0000",0,1,,,,26,3.64423,,0,30,29,0,,,,,,0.0,[],3.64969,False
