auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-GribousineHiver_26538.jpeg,,Gribousine Hiver,brasserie-de-malonne-gribousine-hiver,Belgian Strong Golden Ale,26538,7228,https://untappd.akamaized.net/site/brewery_logos/brewery-BrasseriedeMalonne_7228.jpeg,Brasserie de Malonne,brasserie-de-malonne,Micro Brewery,,,http://www.m-abbaye.be,Belgium,5020 Malonne,,50.4439,4.79392,"Tue, 25 Jan 2011 23:14:01 +0000",0,1,,,,9,0.0,,0,12,12,0,0,[],3.54552,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,?MOGIANA!,keweenaw-brewing-company-mogiana,Dark Ale,26539,1703,https://untappd.akamaized.net/site/brewery_logos/brewery-KeweenawBrewingCompany_1703.jpeg,Keweenaw Brewing Company,keweenaw-brewing-company,Micro Brewery,,,keweenawbrewing.com,United States,Houghton,MI,47.1219,-88.5689,"Tue, 25 Jan 2011 23:50:01 +0000",0,1,,,,59,3.96186,,25,106,70,0,0,[],3.70142,False
0,6.0,,35,https://untappd.akamaized.net/site/beer_logos/beer-_26540_d1558e4b4b3b4952ead0b92368b3.jpeg,,American Pale Ale,tustin-brewing-company-american-pale-ale,Pale Ale - American,26540,9786,https://untappd.akamaized.net/site/brewery_logos/brewery-TustinBrewingCompany_9786.jpeg,Tustin Brewing Company,tustin-brewing-company,Micro Brewery,https://www.facebook.com/pages/Tustin-Brewing-Company/190639407635349,tustinbrewery,http://www.tustinbrewery.com/,United States,Tustin,CA,33.7496,-117.811,"Tue, 25 Jan 2011 23:54:17 +0000",0,1,,,,755,3.48411,,29,1516,898,0,0,[],3.53214,False
0,5.0,"Pale yellow colour, floral and herbaceous aromas with notes of acacia honey. Decided but well-balanced hopped and discreet bitterness.",0,https://untappd.akamaized.net/site/beer_logos/beer-26541_7138a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26541_9402c_hd.jpeg,Viaemilia,birrificio-del-ducato-viaemilia,Kellerbier / Zwickelbier,26541,2729,https://untappd.akamaized.net/site/brewery_logos/brewery-BirrificioDelDucato_2729.jpeg,Birrificio Del Ducato,birrificio-del-ducato,Micro Brewery,https://www.facebook.com/birredelducato/,BirredelDucato,http://www.birrificiodelducato.it,Italy,Roncole Verdi,PR,44.9531,10.0694,"Wed, 26 Jan 2011 00:03:09 +0000",0,1,,,,2171,3.50392,,48,2789,2443,0,0,[],3.52204,False
0,4.9,"Subtle, sophisticated flavors from choice barley and select hops, combined with cold conditioning, give this beer its exceptional drinkability.

Brilliant clarity, bright golden in color. Pours a nice creamy head. Subtle malt and hop aroma. Crisp, clean, effervescent start with a touch of malt character and a balanced bitterness. Hop flavors linger nicely. Finishes clean, crisp and dry with a light body. Beautiful lace left all the way down the glass.",28,https://untappd.akamaized.net/site/beer_logos/beer-26542_0f882_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26542_7e397_hd.jpeg,Pamola Xtra Pale Ale,baxter-brewing-co-pamola-xtra-pale-ale,Pale Ale - American,26542,1393,https://untappd.akamaized.net/site/brewery_logos/brewery-baxterbrewingco_1393.jpeg,Baxter Brewing Co.,baxter-brewing-co,Micro Brewery,http://facebook.com/BaxterBrewing,baxterbrewing,http://www.baxterbrewing.com,United States,Lewiston,ME,44.0943,-70.2189,"Wed, 26 Jan 2011 00:29:13 +0000",0,1,,,,11261,3.43462,,111,16498,12782,0,0,[],3.44033,False
0,0.0,"Well-rounded yet milder with a hint of toastiness. Tawny in color, sweet and smooth.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,High Road Scottish Ale,sweetwater-tavern-great-american-restaurants-high-road-scottish-ale,Scottish Ale,26543,3571,https://untappd.akamaized.net/site/brewery_logos/brewery-SweetwaterTavernBreweryVirginia_3571.jpeg,Sweetwater Tavern (Great American Restaurants),sweetwater-tavern-great-american-restaurants,Brew Pub,http://www.facebook.com/pages/Great-American-Restaurants/65913117930,GreatAmerRest,http://www.greatamericanrestaurants.com/sweetMainSter/,United States,Centreville,VA,38.8292,-77.4392,"Wed, 26 Jan 2011 00:30:42 +0000",0,1,,,,64,3.44531,,0,90,74,0,0,[],3.58511,False
0,6.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-ScarletFireRauchbier_26544.jpeg,,Scarlet Fire Rauchbier,victory-brewing-company-scarlet-fire-rauchbier,Rauchbier,26544,1326,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,Victory Brewing Company,victory-brewing-company,Micro Brewery,https://www.facebook.com/victorybeer,VictoryBeer,http://victorybeer.com/,United States,Downingtown,PA,40.0061,-75.6942,"Wed, 26 Jan 2011 00:32:31 +0000",0,1,,,,1784,3.36715,,1,2434,2170,0,0,[],3.40869,False
0,0.0,Hoppy Session Amber. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,The Citra Session,pivovar-freshnock-the-citra-session,Red Ale - American Amber / Red,26545,7231,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Pivovar Freshnock,pivovar-freshnock,Home Brewery,,,,Slovakia,,,0.0,0.0,"Wed, 26 Jan 2011 00:47:19 +0000",1,1,,,,0,0.0,,0,4,1,0,0,[],3.786,False
0,4.6,ESB,35,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,ESB,county-durham-brewing-esb,Extra Special / Strong Bitter,48921,1563,https://untappd.akamaized.net/site/brewery_logos/brewery-CountyDurhamBrewing_1563.jpeg,County Durham Brewing,county-durham-brewing,Micro Brewery,,,,Canada,Pickering,ON,43.8268,-79.0555,"Sat, 07 May 2011 21:00:58 +0000",0,1,48921.0,"Thu, 20 Dec 2012 22:25:05 +0000",26546.0,287,3.60279,,2,376,325,0,0,[],3.62759,False
0,5.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sub Zero Munich Helles,rock-bottom-restaurant-and-brewery-sub-zero-munich-helles,Lager - Helles,26547,1792,https://untappd.akamaized.net/site/brewery_logos/brewery-RockBottomRestaurantBrewery_1792.jpeg,Rock Bottom Restaurant & Brewery,rock-bottom-restaurant-brewery,Brew Pub,https://www.facebook.com/RockBottomRestaurant,rockbottom,http://www.rockbottom.com,United States,Chattanooga,TN,35.0369,-85.3093,"Wed, 26 Jan 2011 01:09:03 +0000",0,1,,,,12,3.625,,0,19,19,0,0,[],3.59682,False
0,6.7,"Bold, spicy and Menacingly Delicious?, this American-hopped IPA offers an aromatic punch and follows through with a lasting, full-bodied finish.

Pine and citrus filled nose from the American hops. Malt sweetness in there as well. Drinkable hop juiciness is the key while remaining balanced with ample caramel presence.",50,https://untappd.akamaized.net/site/beer_logos/beer-3832_a612e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3832_eba13_hd.jpeg,HopDevil IPA,victory-brewing-company-hopdevil-ipa,IPA - American,3832,1326,https://untappd.akamaized.net/site/brewery_logos/brewery-1326_6ca88.jpeg,Victory Brewing Company,victory-brewing-company,Micro Brewery,https://www.facebook.com/victorybeer,VictoryBeer,http://victorybeer.com/,United States,Downingtown,PA,40.0061,-75.6942,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3832.0,"Thu, 01 Jan 1970 00:00:00 +0000",26548.0,145910,3.69197,,3018,275076,163838,0,0,[],3.69189,False
0,7.0,"A traditional Scottish ale, this darker beer focuses on malt color and flavor with hops being almost imperceptible. This ale, aged with American Red Oak, finishes crisp and a wee bit sweet.",0,https://untappd.akamaized.net/site/beer_logos/beer-OldeOreDockScottishAle_33169.jpeg,,Olde Ore Dock Scottish Ale,keweenaw-brewing-company-olde-ore-dock-scottish-ale,Scottish Ale,33169,1703,https://untappd.akamaized.net/site/brewery_logos/brewery-KeweenawBrewingCompany_1703.jpeg,Keweenaw Brewing Company,keweenaw-brewing-company,Micro Brewery,,,keweenawbrewing.com,United States,Houghton,MI,47.1219,-88.5689,"Sat, 26 Feb 2011 04:08:36 +0000",0,1,33169.0,"Fri, 30 Mar 2012 05:05:29 +0000",26549.0,2872,3.49547,,45,4176,3180,0,0,[],3.51041,False
0,5.6,,15,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Missionary Blonde Ale,funky-buddha-brewery-missionary-blonde-ale,Blonde Ale,26550,3741,https://untappd.akamaized.net/site/brewery_logos/brewery-3741_5da85.jpeg,Funky Buddha Brewery,funky-buddha-brewery,Micro Brewery,http://www.facebook.com/funkybuddhabrewery,FunkyBuddhaBrew,http://www.funkybuddhabrewery.com/,United States,Oakland Park,FL,26.1743,-80.1307,"Wed, 26 Jan 2011 01:22:14 +0000",0,1,,,,240,3.30833,,1,316,298,0,0,[],3.5003,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Brugge Bastard,union-barrel-works-brugge-bastard,Belgian Strong Dark Ale,26551,1309,https://untappd.akamaized.net/site/brewery_logos/brewery-1309_45f5d.jpeg,Union Barrel Works,union-barrel-works,Brew Pub,http://www.facebook.com/pages/Union-Barrel-Works/212289365514374,,http://unionbarrelworks.com/,United States,Stevens,PA,40.2119,-76.1233,"Wed, 26 Jan 2011 01:29:42 +0000",0,1,,,,14,4.07143,,0,27,17,0,0,[],3.62314,False
0,5.1,"(aka Scrumptious Spring Lager)
Vinyl sails in on her shining wings as the spinning sun returns. She is the season-shifter, bursting from her cocoon to sing the ancient song of vernal yearning and to summon spring's sweet green return... Her metamorphosis becomes our own. Her thirsts are shared by all. Drink in her mysterious elixir as the revolution blooms again... ",20,https://untappd.akamaized.net/site/beer_logos/beer-5763_7dc83_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-5763_59659_hd.jpeg,Vinyl,magic-hat-brewing-company-vinyl,Lager - American Amber / Red,5763,812,https://untappd.akamaized.net/site/brewery_logos/brewery-812_78347.jpeg,Magic Hat Brewing Company,magic-hat-brewing-company,Micro Brewery,http://facebook.com/magichatbrewing,magichat,http://www.magichat.net/,United States,South Burlington,VT,44.429,-73.2135,"Sat, 21 Aug 2010 09:26:35 +0000",0,0,5763.0,"Thu, 01 Jan 1970 00:00:00 +0000",26552.0,9034,3.34035,,10,13659,11118,0,0,[],3.3505,False
0,7.25,,0,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasBlackCannon_38846.jpeg,,Black Cannon,heavy-seas-beer-black-cannon,IPA - Black / Cascadian Dark Ale,38846,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Sun, 20 Mar 2011 19:01:19 +0000",0,1,38846.0,"Wed, 09 Nov 2011 20:58:59 +0000",26553.0,13081,3.65268,,52,20760,15239,0,0,[],3.65265,False
0,10.3,*DISCONTINUED*,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Triskelion,the-tap-brewing-company-triskelion,Barleywine - American,26554,1898,https://untappd.akamaized.net/site/brewery_logos/brewery-1898_91d0c.jpeg,The Tap Brewing Company,the-tap-brewing-company,Micro Brewery,http://www.facebook.com/tapbrewingcompany,TapBrewingCo,http://www.tapbrewingcompany.com/,United States,Haverhill,MA,42.7727,-71.0853,"Wed, 26 Jan 2011 01:42:03 +0000",0,0,,,,6,0.0,,0,25,15,0,0,[],3.57951,False
