auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.0,"En Ris a la M?ale brygget p?: Ris, m?lk/fl?de (lactose), vanilje, mandelekstrakt, sukker, salt og kirseb?r. Og s? en smule vand, malt, humle og g?r.",0,https://untappd.akamaized.net/site/beer_logos/beer-11631_3ed51_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11631_19908_hd.jpeg,Ris a la M?ale,mikkeller-ris-a-la-m-ale,Fruit Beer,11631,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,"Sat, 27 Nov 2010 23:51:36 +0000",0,1,11631.0,"Thu, 01 Jan 1970 00:00:00 +0000",19009.0,5093,3.54099,,35,6248,5769,0,,,,,,0.0,[],3.5472,False
0,4.75,"Scottish Amber. This easy drinking Scottish small ale is just the thing to recalibrate your palate after all the holiday festivities. Fuggles, Goldings and Crystal hops balance the Munich and Chocolate malts to make this a genuine Scottish session ale. 4.75% abv.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Wee Ane,cascade-brewing-company-usa-wee-ane,Scottish Ale,19010,1035,https://untappd.akamaized.net/site/brewery_logos/brewery-1035_80425.jpeg,Cascade Brewing Company (USA),cascade-brewing-company-usa,Micro Brewery,http://www.facebook.com/CascadeBrewing?sk=info,cascadebrewing,http://www.cascadebrewing.com/,United States,Portland,OR,45.5167,-122.656,"Thu, 30 Dec 2010 07:16:13 +0000",0,1,,,,0,0.0,,0,2,2,0,,,,,,0.0,[],3.59537,False
0,5.0,"This seasonal treat has a hearty roasted flavor that is derived from a mix of five different malts and 85 pounds of toasted oats. This creamy stout is carbonated wtih a co2 and nitrogen blend for your drinking pleasure. Try it with earthy cheeses like Fontina, smoked meats, shellfish and sweet, chocolate desserts.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sullivan Trail Oatmeal Stout,barley-creek-brewing-company-sullivan-trail-oatmeal-stout,Stout - Oatmeal,19011,76,https://untappd.akamaized.net/site/brewery_logos/brewery-BarleyCreekBrewingCompany_76.jpeg,Barley Creek Brewing Company,barley-creek-brewing-company,Micro Brewery,http://www.facebook.com/pages/Barley-Creek-Brewing-Company/145075812204826,,http://www.barleycreek.com/,United States,Tannersville,PA,41.0398,-75.3057,"Thu, 30 Dec 2010 07:19:05 +0000",0,1,,,,538,3.53996,,0,652,600,0,,,,,,0.0,[],3.57975,False
0,5.0,Session strength addition to the Foot series. ,48,https://untappd.akamaized.net/site/beer_logos/beer-Weefoot_19012.jpeg,,Weefoot,new-albanian-brewing-company-weefoot,Stout - Other,19012,904,https://untappd.akamaized.net/site/brewery_logos/brewery-NewAlbanianBrewingCompany_904.jpeg,New Albanian Brewing Company,new-albanian-brewing-company,Micro Brewery,http://www.facebook.com/pages/New-Albanian-Brewing-Company/327922561149,nabcnews,http://www.newalbanian.com,United States,New Albany,IN,38.3281,-85.8171,"Thu, 30 Dec 2010 07:29:58 +0000",0,1,,,,212,3.72052,,1,257,234,0,,,,,,0.0,[],3.67932,False
0,5.6,"Monks? Ale is an excellent session ale with a distinct aroma of cloves and moderate fruity esters (particularly stone fruits).  The yeast lends a note of clove and in combination with the malts, hints of plum and apricot.  The malts provide a distinct honeyish quality up front and round full middle.  The malts and yeast leave a clean, crisp, dry, finish to Monks? Ale.

Gold medal winner of the 2005 NM State Fair.",27,https://untappd.akamaized.net/site/beer_logos/beer-48112_98553_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-48112_79260_hd.jpeg,Monks' Ale,abbey-brewing-company-new-mexico-monks-ale,Other,48112,8591,https://untappd.akamaized.net/site/brewery_logos/brewery-8591_12f9a.jpeg,Abbey Brewing Company (New Mexico),abbey-brewing-company-new-mexico,Micro Brewery,https://www.facebook.com/abbeybrewingcompany,,www.abbeybrewing.biz,United States,Abiquiu,NM,36.2094,-106.319,"Wed, 04 May 2011 14:29:42 +0000",0,1,48112.0,"Fri, 12 Oct 2012 16:06:53 +0000",19013.0,3103,3.40227,,38,4090,3547,0,,,,,,0.0,[],3.42452,False
0,5.5,"An award-winning English-style porter brewed using a blend of caramel and chocolate malts to provide a rich, dark brew with roasty chocolate and coffee character. It's heavy on flavor but not in body, just like a great porter should be.",34,https://untappd.akamaized.net/site/beer_logos/beer-26010_86768_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-26010_e906f_hd.jpeg,Pogue's Run Porter,flat12-bierwerks-pogue-s-run-porter,Porter - American,26010,2807,https://untappd.akamaized.net/site/brewery_logos/brewery-2807_d4847.jpeg,Flat12 Bierwerks,flat12-bierwerks,Micro Brewery,http://www.facebook.com/flat12bierwerks,Flat12Bierwerks,http://flat12.me/,United States,Indianapolis,IN,39.7727,-86.1385,"Sun, 23 Jan 2011 01:06:15 +0000",0,1,26010.0,"Thu, 01 Jan 1970 00:00:00 +0000",19014.0,8745,3.59668,,118,13569,9747,0,,,,,,0.0,[],3.59851,False
0,5.0,,23,https://untappd.akamaized.net/site/beer_logos/beer-19015_f84b7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-19015_db232_hd.jpeg,Big Wheel Deluxe Amber,amsterdam-brewing-company-big-wheel-deluxe-amber,Red Ale - American Amber / Red,19015,3088,https://untappd.akamaized.net/site/brewery_logos/brewery-amsterdambrewingco_3088.jpeg,Amsterdam Brewing Company (Canada),amsterdam-brewing-company-canada,Micro Brewery,http://www.facebook.com/amsterdambeer,amsterdambeer,http://www.amsterdambeer.com,Canada,Toronto,ON,43.7067,-79.3574,"Thu, 30 Dec 2010 07:46:41 +0000",0,1,,,,6638,3.36702,,196,9903,7478,0,,,,,,0.0,[],3.37949,False
0,5.4,"Boasting a ruby hue and an exquisite floral aroma, Red Nectar is a robust yet elegant brew with distinctive accents of toasted malt, caramel, spice and residual sweetness.

The beer that started it all? Red Nectar was considered a strange bird when it was first released in 1987. After all, where did a robust, handcrafted all-natural amber ale fit into the massive flock of American industrial lagers? Answer: it didn?t. So it blazed its own trail, helping set the pace for the craft brew revolution.

Enjoy Red Nectar for its dazzling reddish copper hue, original flavors and caramel spice accents.
 ",35,https://untappd.akamaized.net/site/beer_logos/beer-3286_4fec4_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-3286_63f17_hd.jpeg,Red Nectar,humboldt-brewing-company-red-nectar,Red Ale - American Amber / Red,3286,65523,https://untappd.akamaized.net/site/brewery_logos/brewery-nectarales_65523.jpeg,Humboldt Brewing Company,humboldt-brewing-company,Micro Brewery,https://www.facebook.com/HumboldtBrewingCo,HumboldtBrewing,http://humboldtbrewingco.com,United States,Paso Robles,CA,35.5954,-120.695,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,3286.0,"Thu, 01 Jan 1970 00:00:00 +0000",19017.0,15180,3.41873,,132,19430,17132,0,,,,,,0.0,[],3.4233,False
0,0.0,"A silky smooth dark ale with savoury cocoa and roasted malt flavours, our porter has a slightly smoked finish that is both alluring and illusive.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Mt. Prevost Porter,craig-street-brewpub-mt-prevost-porter,Porter - Other,19018,5223,https://untappd.akamaized.net/site/brewery_logos/brewery-CraigStreetBrewpub_5223.jpeg,Craig Street Brewpub,craig-street-brewpub,Micro Brewery,https://www.facebook.com/craigstbrewpub,craigstbrewpub,http://www.craigstreet.ca,Canada,Duncan,BC,48.7771,-123.708,"Thu, 30 Dec 2010 08:02:24 +0000",0,1,,,,112,3.59598,,2,156,129,0,,,,,,0.0,[],3.63615,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Steam Hammer,the-church-brew-works-steam-hammer,California Common,19019,1248,https://untappd.akamaized.net/site/brewery_logos/brewery-TheChurchBrewWorks_1248.jpeg,The Church Brew Works,the-church-brew-works,Brew Pub,https://www.facebook.com/Churchbrewworks,churchbrewworks,http://www.churchbrew.com/,United States,Pittsburgh,PA,40.4624,-79.9644,"Thu, 30 Dec 2010 08:02:49 +0000",0,1,,,,2,0.0,,0,4,4,0,,,,,,0.0,[],3.56383,False
