auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.66,"Halloween is time for our annual Evil Each Halloween we release this special concoction, Evil Dead Red Ale, to celebrate one of our favorite holidays. Deep blood-red in color, an intense aroma of pine and citrus from an abundance of American hops balances the sweetness and rich, bready flavors of this beer?s caramel malts. The result is a fiendishly smooth brew that will make your taste buds scream with delight.",24,https://untappd.akamaized.net/site/beer_logos/beer-6371_40563_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-6371_3acba_hd.jpeg,Evil Dead Red,alesmith-brewing-company-evil-dead-red,Red Ale - American Amber / Red,6371,2471,https://untappd.akamaized.net/site/brewery_logos/brewery-2471_6bfa2.jpeg,AleSmith Brewing Company,alesmith-brewing-company,Micro Brewery,https://www.facebook.com/AleSmithBrewing,AleSmithBrewing,http://www.AleSmith.com,United States,San Diego,CA,32.8883,-117.15,"Fri, 08 Oct 2010 14:17:36 +0000",0,1,6371.0,"Thu, 01 Jan 1970 00:00:00 +0000",8419.0,15136,3.82451,,62,18703,16792,0,,,,,,5.0,"[{'beer': {'bid': 460900, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-6371_40563_sm.jpeg', 'beer_slug': 'alesmith-brewing-company-evil-dead-red-2013', 'beer_name': 'Evil Dead Red (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 505636, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-evil-dead-red-w-caramel-malt-citra-hops', 'beer_name': 'Evil Dead Red W/ Caramel Malt & Citra Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 806427, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-6371_40563_sm.jpeg', 'beer_slug': 'alesmith-brewing-company-evil-dead-red-2014', 'beer_name': 'Evil Dead Red (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1212490, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-6371_40563_sm.jpeg', 'beer_slug': 'alesmith-brewing-company-evil-dead-red-2015', 'beer_name': 'Evil Dead Red (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1695356, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'alesmith-brewing-company-evil-dead-red-2016', 'beer_name': 'Evil Dead Red (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.82107,False
0,12.5,"The blend consists of: 31% Double Double Barrel Ale, 29% Sticky Monkey, 27% Parabola, 7% Velvet Merkin, 3% Good Foot, 3% Black Xantus",0,https://untappd.akamaized.net/site/beer_logos/beer-firestoneWalker14.jpg,,Firestone 14 (XIV) Anniversary Ale,firestone-walker-brewing-company-firestone-14-xiv-anniversary-ale,Strong Ale - American,8420,524,https://untappd.akamaized.net/site/brewery_logos/brewery-524_e835d.jpeg,Firestone Walker Brewing Company,firestone-walker-brewing-company,Micro Brewery,http://www.facebook.com/#!/firestone.walker,FirestoneWalker,http://www.firestonebeer.com/,United States,Paso Robles,CA,35.5953,-120.694,"Wed, 10 Nov 2010 17:07:46 +0000",0,0,,,,4344,4.43928,,35,6886,5358,0,,,,,,0.0,[],4.3874,False
0,4.0,"This inviting English Pale Ale?s deep golden color is derived from English pale malt.  English Golding and Fuggle hops delicately enrich this pale ale with ample bitterness and hop aroma.  The name is taken from our brew masters dog Payson?s habit of chasing her tail every night at dinner time.
Info
ABV: 4%
IBU: 26
Origin: England
Style: English Summer Ale
Hops: Willamette and Goldings
Yeast: Ale
",26,https://untappd.akamaized.net/site/beer_logos/beer-13924_8c5d6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-13924_a2f8d_hd.jpeg,Chasing Tail Golden Ale,squatters-craft-beers-chasing-tail-golden-ale,Golden Ale,13924,1097,https://untappd.akamaized.net/site/brewery_logos/brewery-1097_7f7e7.jpeg,Squatters Craft Beers,squatters-craft-beers,Micro Brewery,https://www.facebook.com/squattersbeers,squattersbeers,http://www.squatters.com,United States,Salt Lake City,UT,40.7626,-111.895,"Fri, 10 Dec 2010 14:38:07 +0000",0,1,13924.0,"Thu, 07 Jun 2012 20:32:23 +0000",8421.0,5325,3.39263,,112,7566,6119,0,,,,,,0.0,[],3.40666,False
0,10.0,Bier de Garde - dry-hopped and Brett bottle-conditioned.,0,https://untappd.akamaized.net/site/beer_logos/beer-GiftoftheMagi2009_8422.jpeg,,Gift of The Magi (2009),the-lost-abbey-gift-of-the-magi-2009,Bi?re de Garde,8422,2712,https://untappd.akamaized.net/site/brewery_logos/brewery-2712_0b00a.jpeg,The Lost Abbey,the-lost-abbey,Micro Brewery,http://www.facebook.com/port.lostabbey,lostabbey,http://www.lostabbey.com/,United States,San Marcos,CA,33.1413,-117.15,"Wed, 10 Nov 2010 17:32:34 +0000",0,0,,,,204,3.88971,,1,286,275,0,12.0,Gift of the Magi,the-lost-abbey-gift-of-the-magi,16377.0,195.0,,,3.74639,False
0,7.0,Crowberry based mild sour,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kreklingol,haandbryggeriet-kreklingol,Fruit Beer,21128,2206,https://untappd.akamaized.net/site/brewery_logos/brewery-HaandBryggeriet_2206.jpeg,HaandBryggeriet,haandbryggeriet,Micro Brewery,https://www.facebook.com/Haandbryggeriet-321958088808/,,http://www.haandbryggeriet.net,Norway,Drammen,,59.7414,10.231,"Tue, 04 Jan 2011 14:29:57 +0000",0,1,21128.0,"Thu, 01 Jan 1970 00:00:00 +0000",8423.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
0,6.0,"

Reef Rye Brown Ale contains nine different grains (32% Rye), two varieties of hops, and our proprietary yeast strain. Reef Rye is an attempt to make an otherwise boring style of beer (Brown Ale) very interesting. The solid malt backbone comes from the addition of Chocolate Malt for color, and Special Roast Malt for baked bread flavors. Has a big aroma, not usually associated with Brown Ales, from Palisade hops and coriander added post fermentation. Both hops and coriander are rich in linalool. Coriander, added post fermentation with the extra hops, helps add to some of the aroma traditionally derived from dry-hopping alone.
",22,https://untappd.akamaized.net/site/beer_logos/beer-205038_ab3b0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-205038_9dd29_hd.jpeg,Reef Rye Brown Ale,ballast-point-brewing-spirits-reef-rye-brown-ale,Brown Ale - American,73806,68,https://untappd.akamaized.net/site/brewery_logos/brewery-ballastpointbrewingcompany_68.jpeg,Ballast Point Brewing & Spirits,ballast-point-brewing-spirits,Macro Brewery,http://www.facebook.com/BallastPoint,bpbrewing,http://www.ballastpoint.com/,United States,San Diego,CA,32.8882,-117.158,"Mon, 22 Aug 2011 16:54:25 +0000",0,1,73806.0,"Thu, 01 Jan 1970 00:00:00 +0000",8424.0,1865,3.52708,,1,2448,2249,0,,,,,,4.0,"[{'beer': {'bid': 286467, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-reef-rye-brown-rye-whiskey-barrel-aged', 'beer_name': 'Reef Rye Brown (Rye Whiskey Barrel Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 444872, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-reef-rye-brown-ale-w-rum-chips', 'beer_name': 'Reef Rye Brown Ale (w/ Rum Chips)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 696827, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-reef-rye-brown-with-toasted-sesame', 'beer_name': 'Reef Rye Brown With Toasted Sesame', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 707410, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-reef-rye-w-coriander', 'beer_name': 'Reef Rye W/Coriander', 'is_vintage': 0, 'is_variant': 1}}]",3.5445,False
0,8.5,The second beer in Green Flash?s Hop Odyssey series.,0,https://untappd.akamaized.net/site/beer_logos/beer-339769_c53fb_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-339769_9c211_hd.jpeg,Hop Odyssey Imperial Red Rye IPA,green-flash-brewing-co-hop-odyssey-imperial-red-rye-ipa,Red Ale - Imperial / Double,339769,609,https://untappd.akamaized.net/site/brewery_logos/brewery-609_22ae7.jpeg,Green Flash Brewing Company,green-flash-brewing-company,Micro Brewery,https://www.facebook.com/GreenFlashBrew,GreenFlashBeer,http://www.greenflashbrew.com,United States,San Diego,CA,32.9073,-117.178,"Fri, 05 Apr 2013 07:06:08 +0000",0,1,339769.0,"Sun, 20 Apr 2014 14:40:10 +0000",8425.0,3726,3.9329,,0,4826,4260,0,,,,,,0.0,[],3.91153,False
0,5.7,,46,https://untappd.akamaized.net/site/beer_logos/beer-1242_93a5a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1242_f60dc_hd.jpeg,Mermaid's Red,coronado-brewing-company-mermaid-s-red,Red Ale - American Amber / Red,1242,404,https://untappd.akamaized.net/site/brewery_logos/brewery-404_8913d.jpeg,Coronado Brewing Company,coronado-brewing-company,Micro Brewery,http://www.facebook.com/coronadobrewingcompany,coronadobrewing,http://coronadobrewing.com/,United States,San Diego,CA,32.7719,-117.205,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1242.0,"Thu, 01 Jan 1970 00:00:00 +0000",8426.0,34704,3.51419,,536,45769,38702,0,,,,,,0.0,[],3.51539,False
0,9.0,"San Diego IPA, as it has come to be known by many, is pale in color, super-hoppy, high-gravity, yet a highly quaffable ale. Our Imperial IPA is created in this new tradition with intense hop flavors and aromas from a unique blend of Summit and Nugget hops. Reach for the summit. Challenge your palate. This big, bold IPA will thrill the adventurous beer lover. Unearth the savory pine, evergreen, and pineapple aromas and experience the refreshing rush of our hoppy, high gravity ale. One sip will send you soaring to new heights. Once you conquer the mountain, sit back and enjoy the brew.
",101,https://untappd.akamaized.net/site/beer_logos/beer-690295_fa78e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-690295_03c6c_hd.jpeg,Imperial IPA,green-flash-brewing-co-imperial-ipa,IPA - Imperial / Double,4862,609,https://untappd.akamaized.net/site/brewery_logos/brewery-609_22ae7.jpeg,Green Flash Brewing Company,green-flash-brewing-company,Micro Brewery,https://www.facebook.com/GreenFlashBrew,GreenFlashBeer,http://www.greenflashbrew.com,United States,San Diego,CA,32.9073,-117.178,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4862.0,"Thu, 01 Jan 1970 00:00:00 +0000",8427.0,32743,3.92055,,376,47194,37093,0,,,,,,4.0,"[{'beer': {'bid': 693556, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-693556_793e6_sm.jpeg', 'beer_slug': 'green-flash-brewing-co-imperial-ipa-2014', 'beer_name': 'Imperial IPA (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 995468, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-693556_793e6_sm.jpeg', 'beer_slug': 'green-flash-brewing-co-imperial-ipa-2015', 'beer_name': 'Imperial IPA (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1498948, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'green-flash-brewing-company-imperial-ipa-2013', 'beer_name': 'Imperial IPA (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1575135, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-690295_fa78e_sm.jpeg', 'beer_slug': 'green-flash-brewing-company-imperial-ipa-2016', 'beer_name': 'Imperial IPA (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.91805,False
0,0.0,Combination of their American Strong and American Blonde Ales,0,https://untappd.akamaized.net/site/beer_logos/beer-StrongBlondeTapBlend_8428.jpeg,,Strong Blonde - Tap Blend,oceanside-ale-works-strong-blonde-tap-blend,Strong Ale - American,8428,2266,https://untappd.akamaized.net/site/brewery_logos/brewery-2266_64153.jpeg,Oceanside Ale Works,oceanside-ale-works,Micro Brewery,http://www.facebook.com/OAWBREW,oawbrew,http://www.oceansidealeworks.net/,United States,Oceanside,CA,33.2098,-117.275,"Wed, 10 Nov 2010 19:54:54 +0000",0,1,,,,71,3.66901,,0,148,110,0,,,,,,0.0,[],3.65217,False
