auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Chai Brown Ale,kunkel-brewing-chai-brown-ale,Brown Ale - American,27033,7403,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Kunkel Brewing,kunkel-brewing,Micro Brewery,,,,United States,,,0.0,0.0,,,"Fri, 28 Jan 2011 03:48:42 +0000",0,1,,,,0,0.0,,0,4,1,0,0,[],3.59537,False
0,7.0,"Our export-style stout is big-bodied, rich and has a warming presence.",42,https://untappd.akamaized.net/site/beer_logos/beer-27034_8723a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-27034_ae895_hd.jpeg,Stonehenge Stout,triple-rock-brewery-stonehenge-stout,Stout - Foreign / Export,27034,1283,https://untappd.akamaized.net/site/brewery_logos/brewery-1283_6c1bf.jpeg,Triple Rock Brewery,triple-rock-brewery,Brew Pub,https://www.facebook.com/TripleRockBrewing,triplerockbeer,http://triplerock.com/,United States,Berkeley,CA,37.8734,-122.269,,,"Fri, 28 Jan 2011 03:49:17 +0000",0,1,,,,465,3.70968,,0,649,534,0,0,[],3.68615,False
0,3.1,"Hottenroth Berliner Weisse is brewed in memory of Fred & Sarah Hottenroth, Patrick?s grandparents. This tart, German-style Berliner Weisse is as authentic as it gets. We use lactobacillus and a hint of brettanomyces to sour this very unusual, low gravity wheat beer. To cut the tartness for those with sweeter tastes, raspberry or woodruff syrup is a traditional way to sweeten the beer. Almost an extinct style, we hope to help revive the Berliner Weisse in memory of two great people.",2,https://untappd.akamaized.net/site/beer_logos/beer-8962_05de5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8962_9fee2_hd.jpeg,Hottenroth,bruery-terreux-r-hottenroth,Sour - Berliner Weisse,8962,214845,https://untappd.akamaized.net/site/brewery_logos/brewery-214845_85cbe.jpeg,Bruery Terreux?,bruery-terreux,Micro Brewery,https://www.facebook.com/brueryterreux,BrueryTerreux,http://www.brueryterreux.com/,United States,Anaheim,CA,33.8558,-117.842,,,"Sat, 13 Nov 2010 07:15:25 +0000",0,1,8962.0,"Thu, 02 Feb 2012 04:19:26 +0000",27035.0,21489,3.79578,,172,31627,24495,0,4,"[{'beer': {'bid': 964533, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-964533_fcee1_sm.jpeg', 'beer_slug': 'bruery-terreux-mango-hottenroth', 'beer_name': 'Mango Hottenroth', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 1074600, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1074600_6252a_sm.jpeg', 'beer_slug': 'the-bruery-hottenroth-2014', 'beer_name': 'Hottenroth (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1156006, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-8962_05de5_sm.jpeg', 'beer_slug': 'bruery-terreux-r-hottenroth-2015', 'beer_name': 'Hottenroth (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1642969, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-8962_05de5_sm.jpeg', 'beer_slug': 'bruery-terreux-r-hottenroth-2016', 'beer_name': 'Hottenroth (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.79375,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,First Pass Imperial IPA,bidwell-brewing-first-pass-imperial-ipa,IPA - Imperial / Double,27036,6893,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Bidwell Brewing,bidwell-brewing,Home Brewery,,,,United States,,,0.0,0.0,,,"Fri, 28 Jan 2011 03:53:09 +0000",1,1,,,,0,0.0,,0,5,2,0,0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,CitNew Brew,citnew-brew-citnew-brew,Lager - Dark,27037,7404,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,CitNew Brew,citnew-brew,Micro Brewery,,,,Indonesia,,,0.0,0.0,,,"Fri, 28 Jan 2011 03:53:55 +0000",0,1,,,,0,0.0,,0,1,1,0,0,[],3.59537,False
0,9.3,"Georgia Theatre Series, Vol. 4",0,https://untappd.akamaized.net/site/beer_logos/beer-terrapinHoptaneousCombustion.jpg,,Hoptaneous Combustion,terrapin-beer-co-hoptaneous-combustion,IPA - Imperial / Double,14792,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,,,"Wed, 15 Dec 2010 10:33:47 +0000",0,0,14792.0,"Thu, 01 Jan 1970 00:00:00 +0000",27038.0,150,3.88833,,0,388,330,0,0,[],3.72403,False
0,10.0,Scotch-style ale aged two years in oak bourbon barrels.,0,https://untappd.akamaized.net/site/beer_logos/beer-174788_5be7b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-174788_4b231_hd.jpeg,Commando,sprecher-brewing-company-commando,Scotch Ale / Wee Heavy,174788,3953,https://untappd.akamaized.net/site/brewery_logos/brewery-SprecherBrewingCompany_3953.jpeg,Sprecher Brewing Company,sprecher-brewing-company,Micro Brewery,http://www.facebook.com/sprecherbrewing,sprecherbrewery,http://www.sprecherbrewery.com,United States,Glendale,WI,43.1002,-87.9199,,,"Fri, 18 May 2012 18:28:00 +0000",0,1,174788.0,"Sat, 27 Dec 2014 12:52:32 +0000",27039.0,2019,3.62754,,65,2633,2247,0,3,"[{'beer': {'bid': 887146, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-887146_de12f_sm.jpeg', 'beer_slug': 'sprecher-brewing-company-commando-2014', 'beer_name': 'Commando (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1303633, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sprecher-brewing-company-commando-2013', 'beer_name': 'Commando (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1734295, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sprecher-brewing-company-commando-2015', 'beer_name': 'Commando (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.63062,False
0,5.7,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,MacDougal Scotch Ale,bootlegger-s-brewery-macdougal-scotch-ale,Scotch Ale / Wee Heavy,177507,2340,https://untappd.akamaized.net/site/brewery_logos/brewery-2340_6fe0b.jpeg,Bootlegger's Brewery,bootlegger-s-brewery,Micro Brewery,http://www.facebook.com/bootleggersbrewery,bootleggersbrew,http://www.bootleggersbrewery.com/,United States,Fullerton,CA,33.8683,-117.933,,,"Thu, 24 May 2012 19:16:59 +0000",0,1,177507.0,"Tue, 07 Aug 2012 19:24:05 +0000",27041.0,54,3.46759,,0,79,73,0,0,[],3.62209,False
0,9.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,The Pilot,karl-strauss-brewing-company-the-pilot,Belgian Strong Golden Ale,35380,1880,https://untappd.akamaized.net/site/brewery_logos/brewery-KarlStraussBrewingCompany_1880.jpeg,Karl Strauss Brewing Company,karl-strauss-brewing-company,Micro Brewery,http://www.facebook.com/pages/Karl-Strauss-Brewing-Company/142025660844,KarlStraussBeer,http://www.karlstrauss.com/,United States,San Diego,CA,32.8325,-117.232,,,"Sat, 05 Mar 2011 23:19:17 +0000",0,1,35380.0,"Sat, 21 Apr 2012 19:35:20 +0000",27042.0,2,0.0,,0,12,12,0,0,[],3.56383,False
0,0.0,An American IPA that ended up being over 100 IBUs due to assuming the alpha acid content of my hops. It was much higher than calculated.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Killer IBUs,monty0018-s-home-brewery-killer-ibus,IPA - American,27043,7406,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Monty0018's Home Brewery,monty0018-s-home-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Fri, 28 Jan 2011 04:13:06 +0000",1,1,,,,1,0.0,,0,4,3,0,0,[],2.524,False
