auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.7,"A medium-bodied, Belgian-style porter with a strong black malt flavor up front that finishes with fruity characteristics.",45,https://untappd.akamaized.net/site/beer_logos/beer-16037_97c72_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-16037_5e13c_hd.jpeg,Belgo Black,iron-hill-brewery-and-restaurant-belgo-black,Porter - American,16037,2585,https://untappd.akamaized.net/site/brewery_logos/brewery-IronHillBreweryRestaurant_2585.jpeg,Iron Hill Brewery & Restaurant,iron-hill-brewery-restaurant,Brew Pub,https://www.facebook.com/IronHillBrewery/,ironhillbrewery,http://www.ironhillbrewery.com/,United States,Wilmington,DE,39.753,-75.5776,,,"Wed, 22 Dec 2010 09:41:20 +0000",0,1,,,,18,3.58333,,0,45,34,0,,,,,,0.0,[],3.64642,False
0,5.0,"A classic session ale, Pride & Joy ""mild"" Ale combines subtle maltiness with a soft, citric hop nose.",42,https://untappd.akamaized.net/site/beer_logos/beer-PrideJoyMildAle_102.jpeg,,Pride & Joy Mild Ale,3-floyds-brewing-company-pride-and-joy-mild-ale,English Mild Ale,102,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,102.0,"Thu, 01 Jan 1970 00:00:00 +0000",16038.0,23011,3.71134,,23,41177,26273,0,,,,,,0.0,[],3.71055,False
0,10.5,60 ibu 10.5% $5 .5L snifter,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Owd Engwish Barleywine,three-floyds-brewing-company-owd-engwish-barleywine,Barleywine - English,17917,2470,https://untappd.akamaized.net/site/brewery_logos/brewery-2470_90eff.jpeg,3 Floyds Brewing Company,3-floyds-brewing-company,Micro Brewery,https://www.facebook.com/3floyds,3floyds,http://www.3floyds.com/,United States,Munster,IN,41.5355,-87.5167,,,"Mon, 27 Dec 2010 08:35:36 +0000",0,1,17917.0,"Sun, 13 Nov 2011 17:39:17 +0000",16039.0,83,3.91867,,0,115,114,0,,,,,,0.0,[],3.70799,False
0,5.25,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dixie O'Flynn,the-livery-dixie-o-flynn,Stout - Irish Dry,16040,1250,https://untappd.akamaized.net/site/brewery_logos/brewery-TheLivery_1250.jpeg,The Livery,the-livery,Micro Brewery,https://www.facebook.com/liverymicrobrewery,liverybrew,http://liverybrew.com,United States,Benton Harbor,MI,42.1181,-86.4536,,,"Wed, 22 Dec 2010 09:46:46 +0000",0,1,,,,243,3.63683,,0,361,300,0,,,,,,0.0,[],3.64372,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-JeffsPaleAle_16041.jpeg,,Jeff's Pale Ale,crabtree-brewing-company-jeff-s-pale-ale,Pale Ale - American,16041,4186,https://untappd.akamaized.net/site/brewery_logos/brewery-CrabtreeBrewingCompany_4186.jpeg,Crabtree Brewing Company,crabtree-brewing-company,Micro Brewery,http://www.facebook.com/pages/Crabtree-Brewing-Company/173082785978,Crabtreebrewing,http://www.crabtreebrewing.com,United States,Greeley,CO,40.391,-104.727,,,"Wed, 22 Dec 2010 09:48:25 +0000",0,1,,,,43,3.08721,,1,64,58,0,,,,,,0.0,[],3.58104,False
0,7.7,"A decidedly hoppy and bitter, moderately strong American pale ale. American hop character can be described as being citrusy, piney, fruity and resiny.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,American IPA,liberty-street-brewing-company-american-ipa,IPA - American,16042,3236,https://untappd.akamaized.net/site/brewery_logos/brewery-LibertyStreetBrewingCompany_3236.jpeg,Liberty Street Brewing Company,liberty-street-brewing-company,Micro Brewery,,,libertystreetbeer.com,United States,Plymouth,MI,42.3791,-83.4612,,,"Wed, 22 Dec 2010 09:56:32 +0000",0,1,,,,1990,3.3005,,28,2773,2239,0,,,,,,0.0,[],3.34707,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,AK47 Pale Mild Ale,single-track-brewery-ak47-pale-mild-ale,Pale Ale - American,16043,4187,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Single Track Brewery,single-track-brewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Wed, 22 Dec 2010 10:11:10 +0000",1,1,,,,2,0.0,,0,13,8,0,,,,,,0.0,[],1.893,False
0,9.5,Great Barrel Aged American Barleywine ,0,https://untappd.akamaized.net/site/beer_logos/beer-825067_b74c2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-825067_e197b_hd.jpeg,Gnarly Barleywine,gnarly-barley-brewing-gnarly-barleywine,Barleywine - American,825067,16570,https://untappd.akamaized.net/site/brewery_logos/brewery-gnarlybarleybrewing_16570.jpeg,Gnarly Barley Brewing,gnarly-barley-brewing,Micro Brewery,http://www.facebook.com/gnarlybarley,gnarlybarley,http://www.gnarlybeer.com,United States,Hammond,LA,30.4973,-90.4786,,,"Sat, 27 Sep 2014 04:23:26 +0000",0,1,825067.0,"Sun, 28 Sep 2014 18:24:39 +0000",16044.0,16,4.29688,,0,20,20,0,,,,,,0.0,[],3.66679,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-BruceCountyPremiumLager_16045.jpeg,,Bruce County Premium Lager,neustadt-springs-brewery-bruce-county-premium-lager,Lager - Pale,16045,1684,https://untappd.akamaized.net/site/brewery_logos/brewery-NeustadtSpringsBrewery_1684.jpeg,Neustadt Springs Brewery,neustadt-springs-brewery,Micro Brewery,https://www.facebook.com/neustadtsprings,,http://www.neustadtsprings.com,Canada,Neustadt,ON,44.0745,-81.0038,,,"Wed, 22 Dec 2010 10:13:59 +0000",0,1,,,,233,3.24249,,3,288,259,0,,,,,,0.0,[],3.47402,False
0,7.2,"Our Export IPA (India Pale Ale) is a strong, heavily-hopped, British-style ale.  This beer features a big malt backbone of 2-row and caramel malted barley.  Export IPA has a high level of bitterness from English hop varieties: Pilgrim and East Kent Goldings, which lend a spicy, lemon flavor.  The English yeast strain adds a fruity component to the beer.",65,https://untappd.akamaized.net/site/beer_logos/beer-_38182_e0a76755a0bd47dca760464e440b.jpeg,,Export IPA (XIPA),schlafly-the-saint-louis-brewery-export-ipa-xipa,IPA - English,38182,1092,https://untappd.akamaized.net/site/brewery_logos/brewery-schlaflybeerthesaintlouisbrewery_1092.jpeg,Schlafly - The Saint Louis Brewery,schlafly-the-saint-louis-brewery,Micro Brewery,http://www.facebook.com/schlaflybeer,schlafly,http://www.schlafly.com,United States,Saint Louis,MO,38.633,-90.2098,,,"Fri, 18 Mar 2011 17:54:01 +0000",0,1,38182.0,"Thu, 01 Jan 1970 00:00:00 +0000",16046.0,6841,3.54367,,29,10603,7815,0,,,,,,0.0,[],3.54825,False
