auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.2,"What it?s like: World Champion American Ale, 1998 World Beer Championships. Big Meadows is brewed as an American-style India Pale Ale using a classic American hop, Cascades. The result is a full-bodied, moderately bitter beer with a prominent hoppy flavor and aroma. The beer is named for the Big Meadows area of Shenandoah National Park. Who it?s for: Big Meadows will appeal to anyone looking for a full-bodied beer with a lot of flavor but that is not too heavy or dark. This is our most popular beer.",0,https://untappd.akamaized.net/site/beer_logos/beer-31293_6afd8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31293_350b9_hd.jpeg,Big Meadows,shenandoah-brewing-company-big-meadows,Pale Ale - American,31293,2113,https://untappd.akamaized.net/site/brewery_logos/brewery-ShenandoahBrewingCompany_2113.jpeg,Shenandoah Brewing Company,shenandoah-brewing-company,Micro Brewery,,,,United States,Alexandria,VA,38.8042,-77.1321,"Fri, 18 Feb 2011 03:14:46 +0000",0,0,,,,19,3.15789,,0,24,24,0,,,,,,,,,,,0.0,[],3.58945,False
0,4.6,Almost jet black in color with a dense creamy tan head. Initial aroma is reminiscent of fresh roasted coffee with just a hint of dark chocolate in the background. Oatmeal used during brewing adds a pleasant silkiness on the palate. Our Oatmeal Stout is dispensed with nitrogen to create a rich creamy head that will follow you to the bottom of your pint.,0,https://untappd.akamaized.net/site/beer_logos/beer-31294_f293f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31294_993f5_hd.jpeg,Oatmeal Stout,emmett-s-brewing-co-oatmeal-stout,Stout - Oatmeal,31294,500,https://untappd.akamaized.net/site/brewery_logos/brewery-EmmettsBrewingCo_500.jpeg,Emmett's Brewing Co.,emmetts-brewing-co,Micro Brewery,,emmettsbeer,https://emmettsbrewingco.com,United States,Palatine,IL,42.1129,-88.0465,"Fri, 18 Feb 2011 03:17:07 +0000",0,1,,,,471,3.64278,,0,604,523,0,,,,,,,,,,,0.0,[],3.64573,False
0,9.5,"This Russian Imperial Stout is not exactly a lightweight. It's about drawing a line in the sand. It has a consistency similar to 5W-30. Adventurous tattoo artists have used it in place of ink. If left outside during winter, it won't freeze, even in Minnesota. Beneath the shadowy exterior, a swirling ambush of coffee and dark chocolate flavors lurk atop a mountain of malt. For much of the year, the Worthy Adversary lays low, as if beneath the cover of canopy jungle. Don't leave this aggression unchecked, or you may find it facing you down-eyeball to eyeball. ",81,https://untappd.akamaized.net/site/beer_logos/beer-31295_27cf2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31295_7328e_hd.jpeg,Worthy Adversary,fulton-beer-worthy-adversary,Stout - Russian Imperial,31295,2314,https://untappd.akamaized.net/site/brewery_logos/brewery-FultonBeer_2314.jpeg,Fulton Beer,fulton-beer,Micro Brewery,http://www.facebook.com/FultonBeer,fultonbeer,http://fultonbeer.com,United States,Minneapolis,MN,44.9849,-93.279,"Fri, 18 Feb 2011 03:17:39 +0000",0,1,,,,6984,3.97913,,92,10750,7752,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 282620, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-31295_27cf2_sm.jpeg', 'beer_slug': 'fulton-beer-worthy-adversary-2012', 'beer_name': 'Worthy Adversary (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 418861, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-31295_27cf2_sm.jpeg', 'beer_slug': 'fulton-beer-worthy-adversary-2010', 'beer_name': 'Worthy Adversary (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 487660, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-31295_27cf2_sm.jpeg', 'beer_slug': 'fulton-beer-worthy-adversary-2011', 'beer_name': 'Worthy Adversary (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 524695, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-31295_27cf2_sm.jpeg', 'beer_slug': 'fulton-beer-worthy-adversary-2013', 'beer_name': 'Worthy Adversary (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 904483, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-31295_27cf2_sm.jpeg', 'beer_slug': 'fulton-beer-worthy-adversary-2014', 'beer_name': 'Worthy Adversary (2014)', 'is_vintage': 1, 'is_variant': 0}}]",3.96541,False
0,5.8,"A classic American IPA, copper colored and medium-bodied. Pleasant malty sweetness and modest fruitiness give way to the bitterness and aroma of the American hops used in the boil and dry-hopping.",75,https://untappd.akamaized.net/site/beer_logos/beer-31296_73f09_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-31296_db958_hd.jpeg,Hopfection IPA,iron-hill-brewery-and-restaurant-hopfection-ipa,IPA - American,31296,2585,https://untappd.akamaized.net/site/brewery_logos/brewery-IronHillBreweryRestaurant_2585.jpeg,Iron Hill Brewery & Restaurant,iron-hill-brewery-restaurant,Brew Pub,https://www.facebook.com/IronHillBrewery/,ironhillbrewery,http://www.ironhillbrewery.com/,United States,Wilmington,DE,39.753,-75.5776,"Fri, 18 Feb 2011 03:19:13 +0000",0,1,,,,10,3.75,,0,16,16,0,,,,,,,,,,,0.0,[],3.64238,False
0,10.0,"A robust renovation of the India Pale Ale. Assertive dry-hoppying provides an aromatic telltale nose, indicative of the bitter symphony to follow. Bold hop character with lively grapefruit and citrus notes.",80,https://untappd.akamaized.net/site/beer_logos/beer-ImperialHatter_10358.jpeg,,Imperial Hatter,new-holland-brewing-company-imperial-hatter,IPA - Imperial / Double,10358,908,https://untappd.akamaized.net/site/brewery_logos/brewery-NewHollandBrewingCompany_908.jpeg,New Holland Brewing Company,new-holland-brewing-company,Micro Brewery,http://www.facebook.com/pages/New-Holland-Brewing-Co/13765181660,NewHollandBrew,http://newhollandbrew.com/,United States,Holland,MI,42.79,-86.1041,"Sun, 21 Nov 2010 08:30:59 +0000",0,1,10358.0,"Thu, 01 Jan 1970 00:00:00 +0000",31297.0,17871,3.79853,,50,23187,19803,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 217119, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-holland-brewing-company-imperial-hatter-2011', 'beer_name': 'Imperial Hatter (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 223249, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-holland-brewing-company-imperial-hatter-2010', 'beer_name': 'Imperial Hatter (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 294337, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-holland-brewing-company-imperial-hatter-2009', 'beer_name': 'Imperial Hatter (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 324212, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-holland-brewing-company-imperial-hatter-2012', 'beer_name': 'Imperial Hatter (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 478083, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'new-holland-brewing-company-imperial-hatter-2013', 'beer_name': 'Imperial Hatter (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.79606,False
0,6.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Belgian Blonde,copper-creek-brewing-company-belgian-blonde,Blonde Ale,31298,7529,https://untappd.akamaized.net/site/brewery_logos/brewery-CopperCreekBrewingCo_7529.jpeg,Copper Creek Brewing Co.,copper-creek-brewing-co,Brew Pub,http://www.facebook.com/coppercreekathens,CopperCreekBrew,http://www.coppercreekathens.com/,United States,Athens,GA,33.9589,-83.3767,"Fri, 18 Feb 2011 03:22:26 +0000",0,1,,,,148,3.44426,,3,191,171,0,,,,,,,,,,,0.0,[],3.58339,False
0,5.0,"Formerly labelled as ""Mac Queen's Nessie""",0,https://untappd.akamaized.net/site/beer_logos/beer-MacQueensNessie_31299.jpeg,,Nessie,schloss-eggenberg-nessie,Lager - Amber,31299,1115,https://untappd.akamaized.net/site/brewery_logos/brewery-SchlossEggenberg_1115.jpeg,Schloss Eggenberg,schloss-eggenberg,Micro Brewery,http://www.facebook.com/BrauereiSchlossEggenberg?ref=ts,,www.schloss-eggenberg.at,Austria,Vorchdorf,,47.9898,13.9225,"Fri, 18 Feb 2011 03:29:01 +0000",0,1,,,,2777,3.29114,,50,3426,3131,0,,,,,,,,,,,0.0,[],3.32677,False
0,6.0,,18,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,AmBAR Ale,bru-rm-at-bar-ambar-ale,Red Ale - American Amber / Red,43585,12710,https://untappd.akamaized.net/site/brewery_logos/brewery-12710_62ec3.jpeg,BAR,bar,Brew Pub,https://www.facebook.com/barnewhaven/,BAR_NewHaven,http://www.barnightclub.com/,United States,New Haven,CT,41.3062,-72.93,"Thu, 14 Apr 2011 16:51:29 +0000",0,1,43585.0,"Fri, 03 Aug 2012 07:53:44 +0000",31300.0,544,3.44347,,14,736,645,0,,,,,,,,,,,0.0,[],3.51824,False
0,5.0,"Rahr's Blonde Lager was the first beer to come out of Rahr & Sons Brewing Company. It is a medium-bodied traditional Munich Helles-style pale lager that features a rounded maltiness without being too heavy. And like every proud Texan, it has a good head, is pleasant - but not overly sweet.",20,https://untappd.akamaized.net/site/beer_logos/beer-_5024_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5024_hd_bb678e5da181201dfa24b33435c14d.jpeg,Rahr's Blonde,rahr-sons-brewing-company-rahr-s-blonde,Lager - Helles,5024,1038,https://untappd.akamaized.net/site/brewery_logos/brewery-1038_1a050.jpeg,Rahr & Sons Brewing Company,rahr-sons-brewing-company,Micro Brewery,http://www.facebook.com/rahrbrewing,RahrBrewing,http://www.rahrbrewing.com,United States,Fort Worth,TX,32.7366,-97.3274,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5024.0,"Thu, 01 Jan 1970 00:00:00 +0000",31301.0,13461,3.45119,,292,22116,15570,0,,,,,,,,,,,0.0,[],3.45562,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sour Puss,black-diamond-brewing-company-sour-puss,Sour - American Wild Ale,31302,2267,https://untappd.akamaized.net/site/brewery_logos/brewery-2267_ad65a.jpeg,Black Diamond Brewing Company,black-diamond-brewing-company,Micro Brewery,http://www.facebook.com/pages/Black-Diamond-Brewery/196220291070?ref=nf,bdbrewingco,http://www.bdbrewing.com,United States,Concord,CA,38.0139,-122.031,"Fri, 18 Feb 2011 03:59:16 +0000",0,1,,,,1,0.0,,0,6,6,0,,,,,,,,,,,0.0,[],3.57953,False
